,day,final_infected,type_pretty
45078,60,262,10%
45139,60,264,10%
45200,60,269,10%
45261,60,266,10%
45322,60,262,10%
45383,60,267,10%
45444,60,276,10%
45505,60,269,10%
45566,60,263,10%
45627,60,270,10%
45688,60,261,10%
45749,60,263,10%
45810,60,260,10%
45871,60,267,10%
45932,60,274,10%
45993,60,258,10%
46054,60,276,10%
46115,60,265,10%
46176,60,264,10%
46237,60,265,10%
46298,60,265,10%
46359,60,272,10%
46420,60,264,10%
46481,60,262,10%
46542,60,257,10%
46603,60,267,10%
46664,60,259,10%
46725,60,264,10%
46786,60,268,10%
46847,60,272,10%
46908,60,271,10%
46969,60,257,10%
47030,60,270,10%
47091,60,258,10%
47152,60,260,10%
47213,60,263,10%
47274,60,261,10%
47335,60,256,10%
47396,60,261,10%
47457,60,273,10%
47518,60,267,10%
47579,60,260,10%
47640,60,267,10%
47701,60,262,10%
47762,60,265,10%
47823,60,261,10%
47884,60,273,10%
47945,60,268,10%
48006,60,270,10%
48067,60,279,10%
48128,60,256,10%
48189,60,258,10%
48250,60,270,10%
48311,60,259,10%
48372,60,269,10%
48433,60,263,10%
48494,60,264,10%
48555,60,259,10%
48616,60,256,10%
48677,60,275,10%
48738,60,256,10%
48799,60,265,10%
48860,60,276,10%
48921,60,274,10%
48982,60,270,10%
49043,60,253,10%
49104,60,262,10%
49165,60,274,10%
49226,60,272,10%
49287,60,261,10%
49348,60,255,10%
49409,60,278,10%
49470,60,254,10%
49531,60,265,10%
49592,60,274,10%
49653,60,269,10%
49714,60,262,10%
49775,60,256,10%
49836,60,272,10%
49897,60,257,10%
49958,60,275,10%
50019,60,264,10%
50080,60,271,10%
50141,60,273,10%
50202,60,280,10%
50263,60,281,10%
50324,60,268,10%
50385,60,273,10%
50446,60,267,10%
50507,60,262,10%
50568,60,270,10%
50629,60,261,10%
50690,60,278,10%
50751,60,268,10%
50812,60,257,10%
50873,60,264,10%
50934,60,262,10%
50995,60,263,10%
51056,60,269,10%
51117,60,260,10%
51178,60,262,10%
51239,60,262,10%
51300,60,263,10%
51361,60,276,10%
51422,60,263,10%
51483,60,274,10%
51544,60,261,10%
51605,60,264,10%
51666,60,259,10%
51727,60,270,10%
51788,60,264,10%
51849,60,268,10%
51910,60,270,10%
51971,60,253,10%
52032,60,276,10%
52093,60,260,10%
52154,60,249,10%
52215,60,262,10%
52276,60,259,10%
52337,60,263,10%
52398,60,265,10%
52459,60,261,10%
52520,60,275,10%
52581,60,254,10%
52642,60,260,10%
52703,60,263,10%
52764,60,270,10%
52825,60,273,10%
52886,60,261,10%
52947,60,263,10%
53008,60,266,10%
53069,60,271,10%
53130,60,275,10%
53191,60,268,10%
53252,60,255,10%
53313,60,271,10%
53374,60,266,10%
53435,60,263,10%
53496,60,257,10%
53557,60,266,10%
53618,60,263,10%
53679,60,259,10%
53740,60,269,10%
53801,60,263,10%
53862,60,266,10%
53923,60,269,10%
53984,60,270,10%
54045,60,260,10%
54106,60,276,10%
54167,60,262,10%
54228,60,267,10%
54289,60,263,10%
54350,60,264,10%
54411,60,263,10%
54472,60,269,10%
54533,60,268,10%
54594,60,268,10%
54655,60,258,10%
54716,60,271,10%
54777,60,269,10%
54838,60,270,10%
54899,60,266,10%
54960,60,264,10%
55021,60,266,10%
55082,60,264,10%
55143,60,266,10%
55204,60,261,10%
55265,60,269,10%
55326,60,262,10%
55387,60,267,10%
55448,60,266,10%
55509,60,269,10%
55570,60,261,10%
55631,60,272,10%
55692,60,272,10%
55753,60,270,10%
55814,60,262,10%
55875,60,270,10%
55936,60,262,10%
55997,60,268,10%
56058,60,269,10%
56119,60,267,10%
56180,60,268,10%
56241,60,275,10%
56302,60,276,10%
56363,60,269,10%
56424,60,267,10%
56485,60,261,10%
56546,60,260,10%
56607,60,276,10%
56668,60,259,10%
56729,60,270,10%
56790,60,266,10%
56851,60,254,10%
56912,60,260,10%
56973,60,268,10%
57034,60,280,10%
57095,60,266,10%
57156,60,275,10%
57217,60,265,10%
57278,60,260,10%
57339,60,248,10%
57400,60,272,10%
57461,60,271,10%
57522,60,268,10%
57583,60,266,10%
57644,60,258,10%
57705,60,261,10%
57766,60,272,10%
57827,60,262,10%
57888,60,269,10%
57949,60,255,10%
58010,60,258,10%
58071,60,269,10%
58132,60,267,10%
58193,60,273,10%
58254,60,269,10%
58315,60,269,10%
58376,60,276,10%
58437,60,260,10%
58498,60,265,10%
58559,60,271,10%
58620,60,267,10%
58681,60,275,10%
58742,60,269,10%
58803,60,272,10%
58864,60,266,10%
58925,60,268,10%
58986,60,265,10%
59047,60,266,10%
59108,60,258,10%
59169,60,266,10%
59230,60,273,10%
59291,60,266,10%
59352,60,269,10%
59413,60,271,10%
59474,60,269,10%
59535,60,259,10%
59596,60,276,10%
59657,60,265,10%
59718,60,266,10%
59779,60,278,10%
59840,60,264,10%
59901,60,261,10%
59962,60,263,10%
60023,60,276,10%
60084,60,265,10%
60145,60,268,10%
60206,60,269,10%
60267,60,274,10%
60328,60,267,10%
60389,60,265,10%
60450,60,266,10%
60511,60,268,10%
60572,60,267,10%
60633,60,258,10%
60694,60,265,10%
60755,60,266,10%
60816,60,272,10%
60877,60,260,10%
60938,60,272,10%
60999,60,258,10%
61060,60,248,40%
61121,60,252,40%
61182,60,239,40%
61243,60,262,40%
61304,60,241,40%
61365,60,244,40%
61426,60,245,40%
61487,60,254,40%
61548,60,251,40%
61609,60,255,40%
61670,60,249,40%
61731,60,250,40%
61792,60,243,40%
61853,60,242,40%
61914,60,244,40%
61975,60,246,40%
62036,60,249,40%
62097,60,247,40%
62158,60,243,40%
62219,60,235,40%
62280,60,248,40%
62341,60,256,40%
62402,60,241,40%
62463,60,248,40%
62524,60,241,40%
62585,60,265,40%
62646,60,252,40%
62707,60,231,40%
62768,60,257,40%
62829,60,256,40%
62890,60,244,40%
62951,60,255,40%
63012,60,251,40%
63073,60,263,40%
63134,60,236,40%
63195,60,245,40%
63256,60,233,40%
63317,60,241,40%
63378,60,251,40%
63439,60,240,40%
63500,60,248,40%
63561,60,246,40%
63622,60,259,40%
63683,60,235,40%
63744,60,244,40%
63805,60,238,40%
63866,60,244,40%
63927,60,247,40%
63988,60,263,40%
64049,60,242,40%
64110,60,263,40%
64171,60,246,40%
64232,60,239,40%
64293,60,253,40%
64354,60,237,40%
64415,60,251,40%
64476,60,251,40%
64537,60,236,40%
64598,60,233,40%
64659,60,233,40%
64720,60,246,40%
64781,60,235,40%
64842,60,256,40%
64903,60,253,40%
64964,60,247,40%
65025,60,251,40%
65086,60,241,40%
65147,60,241,40%
65208,60,243,40%
65269,60,243,40%
65330,60,261,40%
65391,60,261,40%
65452,60,244,40%
65513,60,251,40%
65574,60,263,40%
65635,60,233,40%
65696,60,258,40%
65757,60,237,40%
65818,60,256,40%
65879,60,240,40%
65940,60,244,40%
66001,60,210,40%
66062,60,248,40%
66123,60,256,40%
66184,60,241,40%
66245,60,255,40%
66306,60,254,40%
66367,60,238,40%
66428,60,246,40%
66489,60,238,40%
66550,60,245,40%
66611,60,255,40%
66672,60,253,40%
66733,60,245,40%
66794,60,236,40%
66855,60,251,40%
66916,60,251,40%
66977,60,241,40%
67038,60,225,40%
67099,60,248,40%
67160,60,247,40%
67221,60,252,40%
67282,60,246,40%
67343,60,252,40%
67404,60,241,40%
67465,60,240,40%
67526,60,242,40%
67587,60,246,40%
67648,60,257,40%
67709,60,238,40%
67770,60,259,40%
67831,60,253,40%
67892,60,252,40%
67953,60,251,40%
68014,60,241,40%
68075,60,238,40%
68136,60,246,40%
68197,60,237,40%
68258,60,248,40%
68319,60,256,40%
68380,60,253,40%
68441,60,241,40%
68502,60,244,40%
68563,60,234,40%
68624,60,247,40%
68685,60,242,40%
68746,60,247,40%
68807,60,249,40%
68868,60,247,40%
68929,60,246,40%
68990,60,258,40%
69051,60,229,40%
69112,60,251,40%
69173,60,253,40%
69234,60,261,40%
69295,60,245,40%
69356,60,251,40%
69417,60,258,40%
69478,60,238,40%
69539,60,257,40%
69600,60,246,40%
69661,60,249,40%
69722,60,229,40%
69783,60,257,40%
69844,60,237,40%
69905,60,241,40%
69966,60,242,40%
70027,60,244,40%
70088,60,261,40%
70149,60,240,40%
70210,60,232,40%
70271,60,240,40%
70332,60,260,40%
70393,60,253,40%
70454,60,255,40%
70515,60,247,40%
70576,60,252,40%
70637,60,255,40%
70698,60,241,40%
70759,60,233,40%
70820,60,254,40%
70881,60,237,40%
70942,60,241,40%
71003,60,259,40%
71064,60,242,40%
71125,60,247,40%
71186,60,249,40%
71247,60,253,40%
71308,60,250,40%
71369,60,254,40%
71430,60,235,40%
71491,60,248,40%
71552,60,230,40%
71613,60,255,40%
71674,60,241,40%
71735,60,247,40%
71796,60,235,40%
71857,60,253,40%
71918,60,233,40%
71979,60,242,40%
72040,60,245,40%
72101,60,250,40%
72162,60,238,40%
72223,60,249,40%
72284,60,251,40%
72345,60,244,40%
72406,60,250,40%
72467,60,252,40%
72528,60,253,40%
72589,60,259,40%
72650,60,216,40%
72711,60,265,40%
72772,60,238,40%
72833,60,249,40%
72894,60,260,40%
72955,60,234,40%
73016,60,255,40%
73077,60,254,40%
73138,60,261,40%
73199,60,250,40%
73260,60,244,40%
73321,60,244,40%
73382,60,245,40%
73443,60,243,40%
73504,60,256,40%
73565,60,240,40%
73626,60,238,40%
73687,60,246,40%
73748,60,243,40%
73809,60,229,40%
73870,60,234,40%
73931,60,247,40%
73992,60,249,40%
74053,60,248,40%
74114,60,258,40%
74175,60,249,40%
74236,60,240,40%
74297,60,242,40%
74358,60,251,40%
74419,60,260,40%
74480,60,256,40%
74541,60,248,40%
74602,60,239,40%
74663,60,240,40%
74724,60,234,40%
74785,60,239,40%
74846,60,256,40%
74907,60,231,40%
74968,60,252,40%
75029,60,255,40%
75090,60,243,40%
75151,60,251,40%
75212,60,251,40%
75273,60,248,40%
75334,60,246,40%
75395,60,229,40%
75456,60,248,40%
75517,60,248,40%
75578,60,257,40%
75639,60,240,40%
75700,60,237,40%
75761,60,250,40%
75822,60,247,40%
75883,60,251,40%
75944,60,254,40%
76005,60,259,40%
76066,60,248,40%
76127,60,232,40%
76188,60,240,40%
76249,60,249,40%
76310,60,234,40%
76371,60,246,40%
76432,60,232,40%
76493,60,259,40%
76554,60,243,40%
76615,60,246,40%
76676,60,245,40%
76737,60,230,40%
76798,60,239,40%
76859,60,260,40%
76920,60,246,40%
76981,60,240,40%
77042,60,262,40%
77103,60,253,40%
77164,60,263,40%
77225,60,244,40%
77286,60,258,40%
77347,60,248,40%
77408,60,252,40%
77469,60,252,40%
77530,60,249,40%
77591,60,222,40%
77652,60,238,40%
77713,60,259,40%
77774,60,242,40%
77835,60,250,40%
77896,60,243,40%
77957,60,240,40%
78018,60,253,40%
78079,60,235,40%
78140,60,246,40%
78201,60,227,40%
78262,60,247,40%
78323,60,251,40%
78384,60,244,40%
78445,60,237,40%
78506,60,247,40%
78567,60,242,40%
78628,60,252,40%
78689,60,248,40%
78750,60,238,40%
78811,60,246,40%
78872,60,254,40%
78933,60,217,40%
78994,60,249,40%
79055,60,246,40%
79116,60,236,40%
79177,60,256,40%
79238,60,245,40%
79299,60,241,40%
79360,60,254,40%
79421,60,244,40%
79482,60,248,40%
79543,60,231,40%
79604,60,254,40%
79665,60,261,40%
79726,60,248,40%
79787,60,243,40%
79848,60,237,40%
79909,60,241,40%
79970,60,211,40%
80031,60,251,40%
80092,60,252,40%
80153,60,249,40%
80214,60,237,40%
80275,60,240,40%
80336,60,245,40%
80397,60,232,40%
80458,60,255,40%
80519,60,261,40%
80580,60,243,40%
80641,60,260,40%
80702,60,238,40%
80763,60,230,40%
80824,60,245,40%
80885,60,230,40%
80946,60,250,40%
81007,60,244,40%
81068,60,225,40%
81129,60,234,40%
81190,60,255,40%
81251,60,249,40%
81312,60,243,40%
81373,60,235,40%
81434,60,238,40%
81495,60,268,40%
81556,60,237,40%
81617,60,252,40%
81678,60,250,40%
81739,60,244,40%
81800,60,236,40%
81861,60,251,40%
81922,60,249,40%
81983,60,231,40%
82044,60,245,40%
82105,60,248,40%
82166,60,248,40%
82227,60,250,40%
82288,60,231,40%
82349,60,243,40%
82410,60,241,40%
82471,60,242,40%
82532,60,246,40%
82593,60,232,40%
82654,60,263,40%
82715,60,259,40%
82776,60,250,40%
82837,60,234,40%
82898,60,256,40%
82959,60,235,40%
83020,60,265,40%
83081,60,251,40%
83142,60,256,40%
83203,60,247,40%
83264,60,251,40%
83325,60,242,40%
83386,60,233,40%
83447,60,258,40%
83508,60,253,40%
83569,60,241,40%
83630,60,255,40%
83691,60,253,40%
83752,60,256,40%
83813,60,237,40%
83874,60,263,40%
83935,60,232,40%
83996,60,244,40%
84057,60,246,40%
84118,60,259,40%
84179,60,231,40%
84240,60,251,40%
84301,60,256,40%
84362,60,250,40%
84423,60,249,40%
84484,60,241,40%
84545,60,254,40%
84606,60,254,40%
84667,60,254,40%
84728,60,253,40%
84789,60,248,40%
84850,60,254,40%
84911,60,243,40%
84972,60,236,40%
85033,60,240,40%
85094,60,259,40%
85155,60,237,40%
85216,60,247,40%
85277,60,232,40%
