day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456804	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456804	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
2	123456804	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
3	123456804	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	[]	0	0
4	123456804	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	[]	0	0
5	123456804	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	1	[]	0	0
6	123456804	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	0	0	0	50	1	[]	0	0
7	123456804	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	50	2	[]	0	0
8	123456804	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	50	2	[]	0	2
9	123456804	231	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	50	2	[]	0	2
10	123456804	214	4	2	0	0	0	0	0	0	0	0	0	16	2	2	0	60	7	1	0	0	1	0	0	0	50	2	[2D]	1	2
11	123456804	213	4	3	0	0	0	0	0	0	0	0	0	16	2	2	0	115	7	1	0	0	1	0	0	0	50	2	[2D]	1	2
12	123456804	212	3	4	1	0	0	0	0	0	0	0	0	16	1	3	0	115	7	1	0	0	1	0	0	0	50	2	[2D]	1	2
13	123456804	212	3	3	2	0	0	0	0	0	0	0	0	16	1	3	0	115	7	1	0	0	1	0	0	0	50	2	[2D]	1	2
14	123456804	212	3	3	2	0	0	0	0	0	0	0	0	16	0	3	1	115	7	1	0	0	1	0	0	0	50	2	[2D]	1	2
15	123456804	211	3	3	3	0	0	0	0	0	0	0	0	16	0	2	2	115	8	1	0	0	1	0	0	0	50	2	[2D]	1	2
16	123456804	203	10	3	4	0	0	0	0	0	0	0	0	16	0	2	2	115	10	1	0	0	1	0	0	0	50	2	[2D]	1	3
17	123456804	200	11	4	5	0	0	0	0	0	0	0	0	16	0	2	2	115	11	1	0	0	1	0	0	0	50	2	[2D]	1	3
18	123456804	179	1	0	0	21	8	5	6	0	0	0	0	16	0	2	2	170	12	1	3	0	1	0	0	0	50	2	[2D 1C 1D]	3	3
19	123456804	178	1	1	0	21	6	7	6	0	0	0	0	16	0	0	4	170	12	1	3	0	1	0	0	0	50	3	[2D 1C 1D]	3	3
20	123456804	178	0	1	1	21	6	6	7	0	0	0	0	16	0	0	4	170	14	1	3	0	1	0	0	0	50	3	[2D 1C 1D]	3	3
21	123456804	177	1	1	1	21	4	7	8	0	0	0	0	16	0	0	4	170	14	1	3	0	1	0	0	0	50	4	[2D 1C 1D]	3	3
22	123456804	177	1	1	1	21	4	6	9	0	0	0	0	16	0	0	4	170	14	1	3	0	1	0	0	0	50	4	[2D 1C 1D]	3	3
23	123456804	177	1	1	1	21	1	9	9	0	0	0	0	16	0	0	4	170	17	1	3	0	1	0	0	0	50	4	[2D 1C 1D]	3	3
24	123456804	192	2	0	6	21	0	9	10	0	0	0	0	0	0	0	0	170	19	1	3	0	1	0	0	0	50	5	[1C 1D]	2	2
25	123456804	192	2	0	6	21	0	8	11	0	0	0	0	0	0	0	0	220	19	1	3	0	1	0	0	0	50	5	[1C 1D]	2	2
26	123456804	191	2	1	6	21	0	8	11	0	0	0	0	0	0	0	0	220	19	1	3	0	1	0	0	0	50	6	[1C 1D]	2	3
27	123456804	191	1	2	6	21	0	6	13	0	0	0	0	0	0	0	0	220	19	1	3	0	1	0	0	0	50	6	[1C 1D]	2	4
