,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,14.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,14.2936,0.2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7603,0.0000,0.0000,0.0000,0.0000,0.0000,14.0096,0.0000,0.0000,0.0000,0.2591,0.0000,0.0000
2,2,22.1716,6.9547,0.0906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5044,0.0000,0.0000,0.0000,0.0000,0.0000,14.0096,0.0000,0.0000,0.0000,0.4925,0.0000,0.0817
3,3,54.2015,28.6173,1.2702,0.0097,0.1963,0.0177,0.0669,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0097,0.0000,4.2228,5.3790,0.0097,0.0669,0.0020,0.0097,0.0000,14.0383,0.0020,0.0000,0.0000,0.8100,0.0020,0.1935
4,4,124.7822,64.4969,4.3953,0.0797,0.6607,2.3825,1.4442,0.0137,0.0000,0.0000,0.0118,0.0000,0.0000,0.0000,0.0444,0.0000,19.9067,7.4734,0.0444,1.4610,0.0118,0.0444,0.0000,14.1150,0.0506,0.0000,0.0000,1.0921,0.0313,0.4186
5,5,270.1288,117.6360,11.2009,0.2201,1.1013,5.5601,4.7836,0.1738,0.0000,0.0000,0.0107,0.0079,0.0000,0.0000,0.1279,0.0069,54.1182,9.2645,0.1335,4.2137,0.0184,0.1335,0.0000,14.2640,0.1800,0.0000,0.0000,1.3504,0.0861,0.8619
6,6,279.6821,45.5259,24.3186,0.4680,2.3651,8.4414,12.8323,0.7130,0.1258,0.0491,0.0409,0.0098,0.0000,0.1273,0.3030,0.0146,116.3351,11.1403,0.2472,10.1878,0.0499,0.2472,0.0000,14.3088,0.3999,0.0079,0.0020,1.5425,0.1877,1.7614
7,7,286.9743,21.2869,26.6043,1.5236,3.8955,7.7584,23.8306,2.1429,0.1258,0.0079,0.0976,0.0175,0.0000,0.0716,0.4095,0.0505,184.9941,13.4893,0.3766,17.8834,0.0725,0.3766,0.0000,14.3546,0.6870,0.0079,0.0020,1.6543,0.2994,1.9502
8,8,544.7528,78.2063,3.9617,0.6100,14.1504,9.4980,53.1039,7.4460,0.1258,0.0020,0.1260,0.0230,0.0000,0.0497,0.4723,0.0958,413.4643,15.3566,0.4883,43.9733,0.0880,0.4883,0.0000,15.0402,1.3854,0.0079,0.0020,1.8289,0.6505,2.1337
9,9,932.8060,222.8727,17.9737,0.7919,14.8349,5.5957,56.5972,12.6597,0.1258,0.0020,0.1241,0.0267,0.0175,0.2042,0.6437,0.2215,483.3254,17.4742,0.6224,45.9243,0.0929,0.6224,0.0000,15.0503,1.4324,0.0079,0.0175,1.9456,0.6778,3.0156
10,10,1467.8935,361.2159,40.3634,1.5348,17.7654,14.8509,65.0543,21.5835,0.1258,0.0020,0.1393,0.0398,0.1446,0.3346,0.8867,0.3212,630.1745,19.4876,0.8309,59.7789,0.1572,0.8309,0.0000,15.5395,2.0190,0.0079,0.0292,2.1524,0.9745,4.3079
11,11,2130.2436,467.3893,72.4708,3.1265,19.3897,24.7984,94.2128,34.3342,0.1417,0.0467,0.2264,0.0686,0.3104,0.2961,1.5072,0.4869,889.5902,21.2399,1.2657,88.9558,0.2186,1.2657,0.0000,16.1840,2.8325,0.0150,0.0384,2.3031,1.4466,6.3277
12,12,2894.5309,555.0013,130.4325,6.0013,21.7504,38.9759,137.1570,55.7564,0.1417,0.0615,0.4074,0.1184,0.4770,0.4924,2.2492,0.7513,1243.5268,22.7021,1.8596,133.0762,0.3275,1.8596,0.0000,17.8345,4.5870,0.0215,0.0616,2.4089,2.2000,8.1516
13,13,2936.2639,218.0246,151.8667,10.7852,26.0537,57.4911,215.3318,87.8466,0.2120,0.5026,0.6852,0.2650,0.7168,0.9592,3.1037,1.0426,1993.4575,25.3490,2.6042,209.4679,0.4696,2.6042,0.0000,19.8537,6.9763,0.0487,0.0805,2.4619,3.3495,10.1962
14,14,2981.1385,79.5049,132.5035,25.2156,30.9589,53.3502,303.9943,138.3845,0.3714,0.3368,1.0378,0.3299,0.9181,0.7481,3.7852,1.6405,2598.5888,26.9785,3.4847,300.9220,0.6426,3.4847,0.0000,22.3740,9.6214,0.0565,0.1048,2.6419,4.5943,10.7014
