,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,143.8795,0.1881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9105,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.1881,0.0000,0.0000
2,2,143.5945,0.5959,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8554,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.3308,0.0000,0.0667
3,3,143.0838,1.1786,0.2134,0.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,5.7460,0.0095,0.0000,0.0059,0.0095,146.0000,146.0000,0.0000,0.0000,0.0000,0.4850,0.0000,0.1401
4,4,142.3567,1.8186,0.4758,0.0409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,0.0000,0.0296,0.0000,0.0000,7.6032,0.0296,0.0000,0.0095,0.0296,146.0000,146.0000,0.0000,0.0000,0.0000,0.6483,0.0000,0.2330
5,5,141.3755,2.5896,0.8394,0.1109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0158,0.0059,0.0000,0.0000,0.0507,0.0095,0.0000,9.3446,0.0556,0.0000,0.0187,0.0556,146.0000,146.0000,0.0000,0.0000,0.0000,0.8091,0.0000,0.3339
6,6,141.1874,2.0917,1.3610,0.2198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0335,0.0059,0.0000,0.0000,0.0965,0.0187,0.0000,11.2276,0.1078,0.0000,0.0360,0.1078,146.0000,146.0000,0.0000,0.0000,0.0000,1.0015,0.0000,0.4978
7,7,140.9989,1.6736,1.7160,0.3933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0580,0.0095,0.0000,0.0000,0.1427,0.0348,0.0000,13.0969,0.1693,0.0000,0.0628,0.1693,146.0000,146.0000,0.0000,0.0000,0.0000,1.1994,0.0000,0.6837
8,8,138.5716,4.0842,1.9022,0.5805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0746,0.0128,0.0000,0.0000,0.1951,0.0556,0.0000,14.8934,0.2390,0.0000,0.0823,0.2390,146.0000,146.0000,0.0000,0.0000,0.0000,1.3263,0.0000,0.8297
9,9,136.1655,5.9117,2.6466,0.8219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1010,0.0243,0.0000,0.0000,0.2476,0.0729,0.0000,16.6894,0.3092,0.0000,0.1179,0.3092,146.0000,146.0000,0.0000,0.0000,0.0000,1.4469,0.0000,0.9495
10,10,134.0527,6.7991,3.7775,1.1729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1034,0.0457,0.0000,0.0000,0.2995,0.1127,0.0000,18.4894,0.3985,0.0000,0.1398,0.3985,146.0000,146.0000,0.0000,0.0000,0.0000,1.5900,0.0000,1.1295
