,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,71.9178,0.0822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9138,0.0000,0.0000,0.0000,0.0000,218.0000,218.0000,0.0000,0.0000,0.0000,0.0822,0.0000,0.0000
2,2.0000,71.7796,0.1984,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,3.7054,0.0020,0.0000,0.0000,0.0020,218.0000,218.0000,0.0000,0.0000,0.0000,0.1743,0.0000,0.0220
3,3.0000,71.5611,0.3567,0.0762,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,5.5631,0.0040,0.0000,0.0000,0.0040,218.0000,218.0000,0.0000,0.0000,0.0000,0.2625,0.0000,0.0641
4,4.0000,71.2826,0.5371,0.1663,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,7.3407,0.0040,0.0000,0.0000,0.0040,218.0000,218.0000,0.0000,0.0000,0.0000,0.3467,0.0000,0.1202
5,5.0000,70.9659,0.7234,0.2645,0.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0100,0.0020,0.0000,9.2325,0.0120,0.0000,0.0040,0.0120,218.0000,218.0000,0.0000,0.0000,0.0000,0.4168,0.0000,0.1703
6,6.0000,70.9018,0.5912,0.4068,0.0621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0261,0.0040,0.0000,11.0200,0.0301,0.0000,0.0080,0.0301,218.0000,218.0000,0.0000,0.0000,0.0000,0.4810,0.0000,0.2405
7,7.0000,70.8136,0.5070,0.4970,0.1242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0020,0.0000,0.0000,0.0361,0.0080,0.0000,12.7936,0.0441,0.0000,0.0140,0.0441,218.0000,218.0000,0.0000,0.0000,0.0000,0.5691,0.0000,0.2946
8,8.0000,70.2946,0.9218,0.5210,0.1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0040,0.0000,0.0000,0.0401,0.0180,0.0000,14.6854,0.0581,0.0000,0.0180,0.0581,218.0000,218.0000,0.0000,0.0000,0.0000,0.6232,0.0000,0.3387
9,9.0000,69.7575,1.1964,0.6754,0.2525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0060,0.0000,0.0000,0.0741,0.0220,0.0000,16.4729,0.0962,0.0000,0.0220,0.0962,218.0000,218.0000,0.0000,0.0000,0.0000,0.6954,0.0000,0.4289
10,10.0000,69.2405,1.3868,0.8998,0.3327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0100,0.0000,0.0000,0.0802,0.0341,0.0000,18.2445,0.1142,0.0000,0.0261,0.1142,218.0000,218.0000,0.0000,0.0000,0.0000,0.7655,0.0000,0.5030
11,11.0000,68.7655,1.4589,1.1383,0.4509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0100,0.0000,0.0000,0.1082,0.0461,0.0000,20.1002,0.1543,0.0000,0.0321,0.1543,218.0000,218.0000,0.0000,0.0000,0.0000,0.8236,0.0000,0.5992
12,12.0000,68.2745,1.5691,1.2866,0.6232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0281,0.0140,0.0000,0.0000,0.1503,0.0541,0.0000,21.8497,0.2064,0.0000,0.0421,0.2064,218.0000,218.0000,0.0000,0.0000,0.0000,0.8858,0.0000,0.6513
13,13.0000,68.1583,1.1703,1.5351,0.8156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0381,0.0160,0.0000,0.0000,0.2024,0.0641,0.0000,23.5932,0.2705,0.0000,0.0541,0.2705,218.0000,218.0000,0.0000,0.0000,0.0000,0.9900,0.0000,0.7515
14,14.0000,68.0721,0.9359,1.5912,1.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0381,0.0180,0.0000,0.0000,0.2285,0.0982,0.0000,25.4289,0.3307,0.0000,0.0561,0.3307,218.0000,218.0000,0.0000,0.0000,0.0000,1.0762,0.0000,0.8196
15,15.0000,67.2265,1.5070,1.6072,1.2325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0421,0.0180,0.0000,0.0000,0.2485,0.1182,0.0000,27.1523,0.3788,0.0000,0.0641,0.3788,218.0000,218.0000,0.0000,0.0000,0.0000,1.1383,0.0000,0.9138
16,16.0000,66.5050,1.7796,1.7916,1.4569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0521,0.0160,0.0000,0.0000,0.2806,0.1182,0.0000,28.9018,0.4289,0.0000,0.0762,0.4289,218.0000,218.0000,0.0000,0.0000,0.0000,1.1964,0.0000,0.9880
17,17.0000,65.8537,1.8778,2.0180,1.7114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0641,0.0220,0.0000,0.0000,0.3246,0.1283,0.0000,30.6894,0.4970,0.0000,0.1002,0.4970,218.0000,218.0000,0.0000,0.0000,0.0000,1.2505,0.0000,1.0802
18,18.0000,65.1784,2.0100,2.2325,1.9820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0741,0.0281,0.0000,0.0000,0.3206,0.1743,0.0000,32.4409,0.5531,0.0000,0.1202,0.5531,218.0000,218.0000,0.0000,0.0000,0.0000,1.2966,0.0000,1.1784
19,19.0000,64.4569,2.1663,2.3988,2.3106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0842,0.0381,0.0000,0.0000,0.3467,0.1984,0.0000,34.2124,0.6413,0.0000,0.1443,0.6413,218.0000,218.0000,0.0000,0.0000,0.0000,1.3687,0.0000,1.2465
20,20.0000,64.3868,1.6894,2.5311,2.6393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0982,0.0481,0.0000,0.0000,0.3667,0.2405,0.0000,36.0481,0.7214,0.0000,0.1723,0.7214,218.0000,218.0000,0.0000,0.0000,0.0000,1.4289,0.0000,1.3166
21,21.0000,64.3226,1.2605,2.6092,3.0321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1022,0.0481,0.0000,0.0000,0.3587,0.2665,0.0000,37.7375,0.7796,0.0000,0.1824,0.7796,218.0000,218.0000,0.0000,0.0000,0.0000,1.4930,0.0000,1.3747
22,22.0000,63.4088,1.8076,2.5230,3.4489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1022,0.0561,0.0000,0.0000,0.3667,0.2866,0.0000,39.5792,0.8597,0.0000,0.2004,0.8597,218.0000,218.0000,0.0000,0.0000,0.0000,1.5391,0.0000,1.4128
23,23.0000,62.7194,1.9940,2.5852,3.8497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1202,0.0541,0.0000,0.0000,0.4068,0.2705,0.0000,41.3447,0.9479,0.0000,0.2285,0.9479,218.0000,218.0000,0.0000,0.0000,0.0000,1.6052,0.0000,1.4589
24,24.0000,62.0080,2.0681,2.7956,4.2585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162,0.0641,0.0000,0.0000,0.4048,0.2846,0.0000,43.1162,1.0200,0.0000,0.2365,1.0200,218.0000,218.0000,0.0000,0.0000,0.0000,1.6613,0.0000,1.5130
25,25.0000,61.3006,2.2064,2.8838,4.6713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1242,0.0721,0.0000,0.0000,0.4529,0.2886,0.0000,44.8156,1.1202,0.0000,0.2605,1.1202,218.0000,218.0000,0.0000,0.0000,0.0000,1.7174,0.0000,1.5972
26,26.0000,60.6052,2.2966,3.0020,5.0842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1222,0.0842,0.0000,0.0000,0.5271,0.2786,0.0000,46.6513,1.2345,0.0000,0.2826,1.2345,218.0000,218.0000,0.0000,0.0000,0.0000,1.7756,0.0000,1.6794
27,27.0000,60.5210,1.7134,3.1002,5.6032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,0.0802,0.0000,0.0000,0.5451,0.3106,0.0000,48.4068,1.3527,0.0000,0.3066,1.3527,218.0000,218.0000,0.0000,0.0000,0.0000,1.8437,0.0000,1.7655
