day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123456963	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123456963	232	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	0
2	123456963	223	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[]	0	0.02	3
3	123456963	201	29	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	5
4	123456963	165	57	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	23	[]	0	0.02	6
5	123456963	143	66	27	3	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	24	[]	0	0.02	8
6	123456963	138	57	35	9	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	29	[]	0	0.02	7
7	123456963	134	41	48	15	0	0	0	0	0	0	1	0	0	0	1	0	0	5	1	0	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	33	[]	0	0.02	11
8	123456963	104	62	52	20	0	0	0	0	0	0	1	0	0	0	1	0	0	6	1	0	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	10
9	123456963	84	68	57	28	0	0	0	0	0	0	1	0	0	0	2	0	0	6	2	0	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
10	123456963	54	78	66	39	0	0	0	0	0	0	1	0	0	0	2	0	0	7	2	0	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	38	[]	0	0.02	12
11	123456963	36	74	77	49	0	0	0	0	0	0	1	0	0	0	3	0	0	7	3	0	1	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	38	[]	0	0.02	12
12	123456963	18	68	85	63	0	0	0	0	0	0	1	0	0	0	5	0	0	7	5	0	1	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	38	[]	0	0.02	12
13	123456963	17	46	92	79	0	0	0	0	0	0	0	1	0	0	4	1	0	7	5	0	1	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	39	[]	0	0.02	12
