day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457154	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457154	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.02	0
2	123457154	224	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	2
3	123457154	213	20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	14	[]	0	0.02	5
4	123457154	192	37	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	6
5	123457154	173	44	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	22	[]	0	0.02	9
6	123457154	170	35	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	25	[]	0	0.02	11
7	123457154	167	29	36	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	28	[]	0	0.02	11
8	123457154	127	66	33	14	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	30	[]	0	0.02	11
9	123457154	91	77	53	19	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	33	[]	0	0.02	11
10	123457154	60	89	65	25	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	38	[]	0	0.02	12
11	123457154	33	91	78	36	0	0	0	0	0	0	0	0	0	0	2	0	0	9	2	0	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	40	[]	0	0.02	12
12	123457154	23	81	82	51	0	0	0	0	0	0	0	0	0	0	2	1	0	9	3	0	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
13	123457154	23	57	85	72	0	0	0	0	0	0	0	0	0	0	1	2	0	10	3	0	0	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
14	123457154	23	38	94	81	0	0	0	0	0	0	0	0	0	0	2	2	0	10	4	0	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
15	123457154	11	30	99	96	0	0	0	0	0	0	0	0	0	0	1	3	0	11	4	0	0	4	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
16	123457154	3	31	90	111	0	0	0	0	0	0	0	0	0	0	2	3	0	12	5	0	0	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
17	123457154	1	22	91	121	0	0	0	0	0	0	0	0	0	0	1	4	0	14	5	0	0	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
18	123457154	1	14	82	136	0	0	0	0	0	0	0	0	0	0	3	4	0	14	7	0	0	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
19	123457154	1	13	75	142	0	0	0	0	0	0	2	0	0	0	2	5	0	16	7	0	2	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
20	123457154	1	11	61	156	0	0	0	0	0	0	2	1	0	0	2	6	0	18	8	0	3	8	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
21	123457154	1	9	53	163	0	0	0	0	0	0	2	2	0	0	4	6	0	20	10	0	4	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
22	123457154	1	7	51	166	0	0	0	0	0	0	2	2	0	0	4	7	0	22	11	0	4	11	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
23	123457154	1	6	46	169	0	0	0	0	0	0	3	2	0	0	5	8	0	23	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
24	123457154	0	4	40	179	0	0	0	0	0	0	3	2	0	0	4	8	0	23	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
25	123457154	0	3	36	184	0	0	0	0	0	0	4	2	0	0	4	7	0	25	13	0	6	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
26	123457154	0	3	34	186	0	0	0	0	0	0	5	2	0	0	3	7	0	27	13	0	7	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
27	123457154	0	2	30	191	0	0	0	0	0	0	5	2	0	0	3	7	0	27	13	0	7	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
28	123457154	0	1	30	193	0	0	0	0	0	0	5	2	0	0	3	6	0	30	13	0	7	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
29	123457154	0	1	28	194	0	0	0	0	0	0	5	2	0	0	3	7	0	30	14	0	7	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	12
30	123457154	0	0	23	201	0	0	0	0	0	0	4	3	0	0	3	6	0	30	14	0	7	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
31	123457154	0	0	19	205	0	0	0	0	0	0	4	3	0	0	2	7	0	30	14	0	7	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
32	123457154	0	0	18	208	0	0	0	0	0	0	4	3	0	0	2	5	0	30	14	0	7	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
33	123457154	0	0	16	211	0	0	0	0	0	0	3	2	0	0	3	5	0	31	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
34	123457154	0	0	15	214	0	0	0	0	0	0	3	1	0	0	2	5	0	32	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
35	123457154	0	0	14	218	0	0	0	0	0	0	2	1	0	0	1	4	0	33	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	11
36	123457154	0	0	10	223	0	0	0	0	0	0	2	1	0	0	1	3	0	34	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	9
37	123457154	0	0	8	228	0	0	0	0	0	0	1	1	0	0	0	2	0	34	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	7
38	123457154	0	0	7	229	0	0	0	0	0	0	1	1	0	0	0	2	0	34	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	7
39	123457154	0	0	7	230	0	0	0	0	0	0	1	0	0	0	0	2	0	36	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	7
40	123457154	0	0	6	232	0	0	0	0	0	0	0	0	0	0	0	2	0	39	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	6
41	123457154	0	0	6	232	0	0	0	0	0	0	0	0	0	0	0	2	0	39	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	6
42	123457154	0	0	6	232	0	0	0	0	0	0	0	0	0	0	0	2	0	40	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	6
43	123457154	0	0	5	234	0	0	0	0	0	0	0	0	0	0	0	1	0	41	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	5
44	123457154	0	0	4	235	0	0	0	0	0	0	0	0	0	0	0	1	0	42	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	4
45	123457154	0	0	4	235	0	0	0	0	0	0	0	0	0	0	0	1	0	44	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	4
46	123457154	0	0	4	235	0	0	0	0	0	0	0	0	0	0	0	1	0	45	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	4
47	123457154	0	0	3	237	0	0	0	0	0	0	0	0	0	0	0	0	0	45	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	3
48	123457154	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	45	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	2
49	123457154	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	45	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	2
50	123457154	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	48	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	2
51	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	49	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
52	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	49	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
53	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	50	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
54	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	51	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
55	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	53	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
56	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	54	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
57	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	54	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
58	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	54	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
59	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	55	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
60	123457154	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	56	15	0	7	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	41	[]	0	0.02	1
