day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123456823	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123456823	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	0
2	123456823	230	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	1
3	123456823	215	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	3
4	123456823	198	33	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	22	[]	0	0.02	3
5	123456823	183	40	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	24	[]	0	0.02	6
6	123456823	180	33	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	8
7	123456823	171	31	32	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	36	[]	0	0.02	10
8	123456823	133	58	40	8	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	39	[]	0	0.02	11
9	123456823	102	73	51	12	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	40	[]	0	0.02	11
10	123456823	73	79	68	18	0	0	0	0	0	0	0	0	0	0	1	1	0	3	2	0	0	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	43	[]	0	0.02	11
11	123456823	54	77	77	27	0	0	0	0	0	0	0	0	0	0	4	1	0	3	5	0	0	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	44	[]	0	0.02	11
12	123456823	34	78	84	38	0	0	0	0	0	0	1	0	0	0	4	1	0	4	5	0	1	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	44	[]	0	0.02	12
13	123456823	33	57	98	46	0	0	0	0	0	0	1	0	0	0	2	3	0	4	5	0	1	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	45	[]	0	0.02	12
14	123456823	32	39	102	60	0	0	0	0	0	0	1	0	0	0	3	3	0	6	6	0	1	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	46	[]	0	0.02	12
15	123456823	12	42	106	72	0	0	0	0	0	0	2	0	0	0	3	3	0	7	6	0	2	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
16	123456823	7	32	112	81	0	0	0	0	0	0	2	0	0	0	2	4	0	7	6	0	2	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
17	123456823	4	29	101	98	0	0	0	0	0	0	2	0	0	0	1	5	0	7	6	0	2	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
18	123456823	2	21	99	109	0	0	0	0	0	0	0	2	0	0	2	5	0	8	7	0	2	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
19	123456823	1	15	94	120	0	0	0	0	0	0	0	2	0	0	2	6	0	8	8	0	2	8	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
20	123456823	1	8	85	136	0	0	0	0	0	0	0	2	0	0	1	7	0	8	8	0	2	8	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
21	123456823	1	6	77	146	0	0	0	0	0	0	0	2	0	0	2	6	0	8	9	0	2	9	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
22	123456823	0	6	70	154	0	0	0	0	0	0	0	2	0	0	1	7	0	10	9	0	2	9	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
23	123456823	0	3	65	163	0	0	0	0	0	0	0	2	0	0	1	6	0	11	9	0	2	9	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
24	123456823	0	2	54	174	0	0	0	0	0	0	0	2	0	0	2	6	0	12	10	0	2	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	12
25	123456823	0	2	47	183	0	0	0	0	0	0	1	2	0	0	2	3	0	15	10	0	3	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	11
26	123456823	0	2	39	190	0	0	0	0	0	0	0	2	0	0	4	3	0	15	12	0	3	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	11
27	123456823	0	2	35	192	0	0	0	0	0	0	1	2	0	0	3	5	0	16	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	10
28	123456823	0	2	31	197	0	0	0	0	0	0	1	2	0	0	3	4	0	17	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	10
29	123456823	0	2	25	204	0	0	0	0	0	0	1	1	0	0	2	5	0	19	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	9
30	123456823	0	2	20	209	0	0	0	0	0	0	1	1	0	0	1	6	0	20	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	8
31	123456823	0	2	18	211	0	0	0	0	0	0	0	2	0	0	1	6	0	21	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	8
32	123456823	0	2	13	217	0	0	0	0	0	0	0	2	0	0	1	5	0	21	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	7
33	123456823	0	0	12	221	0	0	0	0	0	0	0	2	0	0	1	4	0	21	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	6
34	123456823	0	0	11	222	0	0	0	0	0	0	0	2	0	0	1	4	0	21	13	0	4	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	6
35	123456823	0	0	9	224	0	0	0	0	0	0	0	2	0	0	2	3	0	22	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	5
36	123456823	0	0	7	226	0	0	0	0	0	0	0	2	0	0	2	3	0	22	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	5
37	123456823	0	0	6	227	0	0	0	0	0	0	0	2	0	0	2	3	0	22	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	5
38	123456823	0	0	6	228	0	0	0	0	0	0	0	2	0	0	2	2	0	22	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	5
39	123456823	0	0	6	229	0	0	0	0	0	0	0	1	0	0	0	4	0	22	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	5
40	123456823	0	0	5	232	0	0	0	0	0	0	0	1	0	0	0	2	0	23	14	0	4	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	4
41	123456823	0	0	3	235	0	0	0	0	0	0	0	0	0	0	1	1	0	24	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	4
42	123456823	0	0	3	235	0	0	0	0	0	0	0	0	0	0	1	1	0	24	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	4
43	123456823	0	0	3	235	0	0	0	0	0	0	0	0	0	0	1	1	0	24	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	4
44	123456823	0	0	3	235	0	0	0	0	0	0	0	0	0	0	0	2	0	25	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	3
45	123456823	0	0	2	236	0	0	0	0	0	0	0	0	0	0	0	2	0	26	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
46	123456823	0	0	2	236	0	0	0	0	0	0	0	0	0	0	0	2	0	26	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
47	123456823	0	0	2	236	0	0	0	0	0	0	0	0	0	0	0	2	0	26	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
48	123456823	0	0	2	236	0	0	0	0	0	0	0	0	0	0	0	2	0	27	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
49	123456823	0	0	2	237	0	0	0	0	0	0	0	0	0	0	0	1	0	28	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
50	123456823	0	0	2	237	0	0	0	0	0	0	0	0	0	0	0	1	0	28	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	2
51	123456823	0	0	1	238	0	0	0	0	0	0	0	0	0	0	0	1	0	29	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	1
52	123456823	0	0	1	238	0	0	0	0	0	0	0	0	0	0	0	1	0	29	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	1
53	123456823	0	0	1	238	0	0	0	0	0	0	0	0	0	0	0	1	0	29	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	1
54	123456823	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	1	0	30	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
55	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
56	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
57	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	32	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
58	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	34	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
59	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	34	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
60	123456823	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	34	15	0	4	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	47	[]	0	0.02	0
