day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457264	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457264	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	0
2	123457264	226	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	1
3	123457264	217	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	3
4	123457264	203	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	5
5	123457264	172	46	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	0.02	7
6	123457264	171	29	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	0.02	10
7	123457264	165	30	39	4	0	0	0	0	0	0	1	0	0	0	1	0	0	5	1	0	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	23	[]	0	0.02	10
8	123457264	119	69	43	7	0	0	0	0	0	0	1	0	0	0	1	0	0	6	1	0	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	25	[]	0	0.02	11
9	123457264	86	83	59	10	0	0	0	0	0	0	1	0	0	0	1	0	0	6	1	0	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	28	[]	0	0.02	11
10	123457264	62	87	69	19	0	0	0	0	0	0	1	0	0	0	2	0	0	7	2	0	1	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	32	[]	0	0.02	11
11	123457264	33	89	88	26	0	0	0	0	0	0	2	0	0	0	2	0	0	9	2	0	2	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	33	[]	0	0.02	12
12	123457264	20	80	105	31	0	0	0	0	0	0	2	0	0	0	2	0	0	9	2	0	2	2	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
13	123457264	20	53	118	44	0	0	0	0	0	0	2	0	0	0	3	0	0	10	3	0	2	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
14	123457264	20	37	117	60	0	0	0	0	0	0	2	1	0	0	3	0	0	12	3	0	3	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
15	123457264	8	43	108	73	0	0	0	0	0	0	2	1	0	0	5	0	0	13	5	0	3	5	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
16	123457264	4	33	110	84	0	0	0	0	0	0	2	1	0	0	6	0	0	13	6	0	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
17	123457264	1	24	103	103	0	0	0	0	0	0	1	2	0	0	5	1	0	13	6	0	3	6	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
18	123457264	1	22	90	117	0	0	0	0	0	0	1	2	0	0	6	1	0	14	7	0	3	7	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
19	123457264	1	13	77	136	0	0	0	0	0	0	2	2	0	0	7	2	0	15	9	0	4	9	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
20	123457264	1	13	68	144	0	0	0	0	0	0	3	1	0	0	7	3	0	17	10	0	5	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
21	123457264	1	10	63	153	0	0	0	0	0	0	3	1	0	0	6	3	0	18	10	0	5	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
22	123457264	1	8	57	161	0	0	0	0	0	0	3	1	0	0	6	3	0	18	10	0	5	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
23	123457264	0	7	48	171	0	0	0	0	0	0	3	1	0	0	7	3	0	18	11	0	5	11	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
24	123457264	0	2	48	176	0	0	0	0	0	0	3	1	0	0	6	4	0	19	12	0	5	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
25	123457264	0	2	45	180	0	0	0	0	0	0	3	0	0	0	4	6	0	19	12	0	5	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
26	123457264	0	2	40	185	0	0	0	0	0	0	3	0	0	0	2	8	0	19	12	0	5	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	12
27	123457264	0	0	34	193	0	0	0	0	0	0	2	1	0	0	2	8	0	20	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	10
28	123457264	0	0	24	204	0	0	0	0	0	0	1	1	0	0	2	8	0	20	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	8
29	123457264	0	0	23	207	0	0	0	0	0	0	0	2	0	0	1	7	0	21	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	8
30	123457264	0	0	20	211	0	0	0	0	0	0	0	2	0	0	0	7	0	23	13	0	5	13	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	7
31	123457264	0	0	15	215	0	0	0	0	0	0	0	2	0	0	1	7	0	24	14	0	5	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	6
32	123457264	0	0	13	218	0	0	0	0	0	0	0	2	0	0	1	6	0	24	14	0	5	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	6
33	123457264	0	0	12	222	0	0	0	0	0	0	0	1	0	0	1	4	0	24	14	0	5	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	6
34	123457264	0	0	11	225	0	0	0	0	0	0	0	0	0	0	1	3	0	24	14	0	5	14	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
35	123457264	0	0	9	226	0	0	0	0	0	0	0	0	0	0	2	3	0	24	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
36	123457264	0	0	8	227	0	0	0	0	0	0	0	0	0	0	2	3	0	26	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
37	123457264	0	0	8	228	0	0	0	0	0	0	0	0	0	0	2	2	0	27	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
38	123457264	0	0	8	229	0	0	0	0	0	0	0	0	0	0	1	2	0	28	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
39	123457264	0	0	8	229	0	0	0	0	0	0	0	0	0	0	1	2	0	28	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
40	123457264	0	0	8	229	0	0	0	0	0	0	0	0	0	0	1	2	0	29	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
41	123457264	0	0	8	230	0	0	0	0	0	0	0	0	0	0	0	2	0	32	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
42	123457264	0	0	8	230	0	0	0	0	0	0	0	0	0	0	0	2	0	33	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	5
43	123457264	0	0	5	233	0	0	0	0	0	0	0	0	0	0	0	2	0	34	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	4
44	123457264	0	0	5	233	0	0	0	0	0	0	0	0	0	0	0	2	0	35	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	4
45	123457264	0	0	4	235	0	0	0	0	0	0	0	0	0	0	0	1	0	36	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	3
46	123457264	0	0	3	236	0	0	0	0	0	0	0	0	0	0	0	1	0	38	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
47	123457264	0	0	3	236	0	0	0	0	0	0	0	0	0	0	0	1	0	38	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
48	123457264	0	0	3	236	0	0	0	0	0	0	0	0	0	0	0	1	0	39	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
49	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
50	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
51	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
52	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	40	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
53	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	41	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
54	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	41	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
55	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
56	123457264	0	0	2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	2
57	123457264	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	1
58	123457264	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	1
59	123457264	0	0	1	239	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	1
60	123457264	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	44	15	0	5	15	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	35	[]	0	0.02	0
