day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456876	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456876	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456876	233	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	50	6	[]	0	1
3	123456876	228	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	8	[]	0	1
4	123456876	219	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	13	[]	0	5
5	123456876	214	15	10	1	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	50	16	[]	0	5
6	123456876	213	11	13	3	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0	50	17	[]	0	6
7	123456876	213	6	17	4	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	50	17	[]	0	6
8	123456876	184	14	15	7	19	0	1	0	0	0	0	0	0	0	0	0	24	12	0	1	0	0	0	0	0	50	17	[3A]	1	8
9	123456876	170	24	18	8	19	0	1	0	0	0	0	0	0	0	0	0	24	15	0	1	0	0	0	0	0	50	19	[3A]	1	8
10	123456876	161	24	23	12	19	0	1	0	0	0	0	0	0	0	0	0	24	17	0	1	0	0	0	0	0	50	19	[3A]	1	8
