day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457234	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457234	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
2	123457234	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
3	123457234	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0
4	123457234	238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	1
5	123457234	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
6	123457234	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
7	123457234	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	1
8	123457234	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	1
9	123457234	232	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
10	123457234	231	5	1	1	0	0	2	0	0	0	0	0	0	0	0	0	150	5	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
11	123457234	231	4	2	1	0	0	2	0	0	0	0	0	0	0	0	0	150	5	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	3
12	123457234	231	1	4	2	0	0	1	1	0	0	0	0	0	0	0	0	150	7	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	2
13	123457234	230	2	2	4	0	0	1	1	0	0	0	0	0	0	0	0	150	9	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	2
14	123457234	230	1	1	6	0	0	1	1	0	0	0	0	0	0	0	0	150	9	0	2	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
15	123457234	195	0	0	5	34	1	2	3	0	0	0	0	0	0	0	0	188	9	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	5	[1C 3B]	2	2
16	123457234	194	1	0	5	34	0	3	3	0	0	0	0	0	0	0	0	188	9	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	2
17	123457234	194	1	0	5	34	0	3	3	0	0	0	0	0	0	0	0	238	10	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	2
18	123457234	194	0	1	5	34	0	3	3	0	0	0	0	0	0	0	0	238	11	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	3
19	123457234	194	0	1	5	34	0	3	3	0	0	0	0	0	0	0	0	238	11	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	3
20	123457234	194	0	1	5	34	0	3	3	0	0	0	0	0	0	0	0	238	12	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	3
21	123457234	194	0	1	5	34	0	3	3	0	0	0	0	0	0	0	0	238	12	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	[1C 3B]	2	3
22	123457234	191	3	1	5	34	0	2	4	0	0	0	0	0	0	0	0	238	12	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3B]	2	3
23	123457234	188	5	2	5	34	0	2	4	0	0	0	0	0	0	0	0	238	13	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3B]	2	3
24	123457234	187	6	1	6	34	0	2	4	0	0	0	0	0	0	0	0	288	13	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3B]	2	3
25	123457234	181	10	3	6	34	0	2	4	0	0	0	0	0	0	0	0	288	14	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3B]	2	4
26	123457234	179	8	5	8	34	0	2	4	0	0	0	0	0	0	0	0	288	14	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	7	[1C 3B]	2	4
27	123457234	178	8	5	9	34	0	2	4	0	0	0	0	0	0	0	0	288	15	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3B]	2	4
28	123457234	178	6	5	11	34	0	1	5	0	0	0	0	0	0	0	0	288	15	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	8	[1C 3B]	2	3
29	123457234	207	8	7	18	0	0	0	0	0	0	0	0	0	0	0	0	288	15	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	3
30	123457234	204	10	8	18	0	0	0	0	0	0	0	0	0	0	0	0	288	15	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	3
31	123457234	193	8	7	12	7	3	3	7	0	0	0	0	0	0	0	0	348	15	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	4
32	123457234	192	8	6	14	7	3	3	7	0	0	0	0	0	0	0	0	348	15	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	4
33	123457234	187	9	9	15	7	3	3	7	0	0	0	0	0	0	0	0	348	15	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	6
34	123457234	187	7	11	15	7	3	3	7	0	0	0	0	0	0	0	0	348	15	0	6	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	6
35	123457234	187	2	14	16	7	1	4	8	0	0	1	0	0	0	0	0	367	18	0	6	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	6
36	123457234	179	9	13	18	7	1	3	9	0	0	1	0	0	0	0	0	367	18	0	6	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	6
37	123457234	170	18	13	18	7	0	2	11	0	0	1	0	0	0	0	0	367	18	0	6	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C]	1	6
38	123457234	155	13	12	19	18	5	4	13	0	0	1	0	0	0	0	0	436	19	0	9	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D]	2	6
39	123457234	149	15	12	23	18	4	4	14	0	0	1	0	0	0	0	0	436	20	0	9	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D]	2	6
40	123457234	139	7	6	8	26	10	12	30	0	0	1	0	0	0	1	0	474	21	1	16	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D 2C 3D]	4	6
41	123457234	139	4	7	10	26	8	12	32	0	0	1	0	0	0	0	1	474	21	1	16	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D 2C 3D]	4	6
42	123457234	139	3	8	10	26	5	12	35	0	0	1	0	0	0	0	1	474	21	1	16	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D 2C 3D]	4	6
43	123457234	137	4	8	11	26	4	13	35	0	0	1	0	0	0	0	1	474	22	1	16	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D 2C 3D]	4	6
44	123457234	134	7	7	12	26	2	14	36	0	0	1	0	0	0	0	1	474	22	1	16	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	[3C 2D 2C 3D]	4	6
45	123457234	123	1	0	16	36	4	24	34	0	0	0	1	0	0	0	1	549	22	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[2D 2C 3D 2A 3B]	5	5
46	123457234	122	1	1	16	36	3	21	38	0	0	0	1	0	0	0	1	549	22	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[2D 2C 3D 2A 3B]	5	6
47	123457234	121	2	1	16	36	3	16	43	0	0	0	1	0	0	0	1	549	22	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[2D 2C 3D 2A 3B]	5	6
48	123457234	121	2	0	17	36	2	16	44	0	0	0	1	0	0	0	1	549	22	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[2D 2C 3D 2A 3B]	5	5
49	123457234	121	2	0	17	36	2	13	47	0	0	0	1	0	0	0	1	549	23	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	12	[2D 2C 3D 2A 3B]	5	5
50	123457234	119	3	1	17	36	1	14	47	0	0	0	1	0	0	0	1	549	23	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[2D 2C 3D 2A 3B]	5	6
51	123457234	119	2	2	17	36	0	12	50	0	0	0	1	0	0	0	1	549	23	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[2D 2C 3D 2A 3B]	5	7
52	123457234	130	1	2	27	25	0	8	45	0	0	0	1	0	0	0	1	589	23	1	26	1	1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	13	[2C 3D 2A 3B]	4	6
