,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0842,Infected,0%
3,3.0,0.2585,Infected,0%
4,4.0,0.523,Infected,0%
5,5.0,0.9698,Infected,0%
6,6.0,1.6874,Infected,0%
7,7.0,2.0301,Infected,0%
8,8.0,2.3446999999999996,Infected,0%
9,9.0,3.2784999999999993,Infected,0%
10,10.0,4.6894,Infected,0%
11,11.0,6.496999999999999,Infected,0%
12,12.0,8.843599999999999,Infected,0%
13,13.0,11.498999999999999,Infected,0%
14,14.0,12.7455,Infected,0%
15,15.0,13.033999999999999,Infected,0%
16,16.0,14.9479,Infected,0%
17,17.0,17.5851,Infected,0%
18,18.0,20.8757,Infected,0%
19,19.0,24.7274,Infected,0%
20,20.0,28.921799999999998,Infected,0%
21,21.0,30.5049,Infected,0%
22,22.0,30.4108,Infected,0%
23,23.0,32.406800000000004,Infected,0%
24,24.0,34.9999,Infected,0%
25,25.0,38.2265,Infected,0%
26,26.0,41.5553,Infected,0%
27,27.0,44.61729999999999,Infected,0%
28,28.0,44.9419,Infected,0%
29,29.0,43.6935,Infected,0%
30,30.0,44.036100000000005,Infected,0%
31,31.0,45.3185,Infected,0%
32,32.0,47.0301,Infected,0%
33,33.0,48.56909999999999,Infected,0%
34,34.0,49.5752,Infected,0%
35,35.0,48.308600000000006,Infected,0%
36,36.0,45.6594,Infected,0%
37,37.0,44.164300000000004,Infected,0%
38,38.0,43.1664,Infected,0%
39,39.0,42.2865,Infected,0%
40,40.0,41.545199999999994,Infected,0%
41,41.0,40.256499999999996,Infected,0%
42,42.0,38.0,Infected,0%
43,43.0,35.3266,Infected,0%
44,44.0,33.4368,Infected,0%
45,45.0,31.889700000000005,Infected,0%
46,46.0,30.370800000000003,Infected,0%
47,47.0,28.879799999999996,Infected,0%
48,48.0,27.621199999999998,Infected,0%
49,49.0,25.761499999999998,Infected,0%
50,50.0,23.5871,Infected,0%
51,51.0,21.8477,Infected,0%
52,52.0,20.3487,Infected,0%
53,53.0,19.1503,Infected,0%
54,54.0,18.2226,Infected,0%
55,55.0,17.150199999999998,Infected,0%
56,56.0,15.7936,Infected,0%
57,57.0,14.503,Infected,0%
58,58.0,13.4409,Infected,0%
59,59.0,12.6414,Infected,0%
60,60.0,11.8919,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0661,Infected,10%
64,3.0,0.1884,Infected,10%
65,4.0,0.3968,Infected,10%
66,5.0,0.7535000000000001,Infected,10%
67,6.0,1.2324000000000002,Infected,10%
68,7.0,1.5951000000000002,Infected,10%
69,8.0,1.8677000000000001,Infected,10%
70,9.0,2.6331999999999995,Infected,10%
71,10.0,3.7815999999999996,Infected,10%
72,11.0,5.274499999999999,Infected,10%
73,12.0,7.140299999999999,Infected,10%
74,13.0,9.336499999999997,Infected,10%
75,14.0,10.354699999999998,Infected,10%
76,15.0,10.623299999999999,Infected,10%
77,16.0,11.9519,Infected,10%
78,17.0,13.8196,Infected,10%
79,18.0,16.216400000000004,Infected,10%
80,19.0,18.939799999999998,Infected,10%
81,20.0,21.8979,Infected,10%
82,21.0,23.244500000000006,Infected,10%
83,22.0,23.296599999999998,Infected,10%
84,23.0,24.837699999999998,Infected,10%
85,24.0,27.004,Infected,10%
86,25.0,29.356600000000004,Infected,10%
87,26.0,32.1284,Infected,10%
88,27.0,35.14419999999999,Infected,10%
89,28.0,35.58500000000001,Infected,10%
90,29.0,34.5953,Infected,10%
91,30.0,35.37669999999999,Infected,10%
92,31.0,36.6954,Infected,10%
93,32.0,38.3647,Infected,10%
94,33.0,40.090199999999996,Infected,10%
95,34.0,41.55320000000001,Infected,10%
96,35.0,40.765600000000006,Infected,10%
97,36.0,38.69949999999999,Infected,10%
98,37.0,38.1182,Infected,10%
99,38.0,37.873799999999996,Infected,10%
100,39.0,37.8878,Infected,10%
101,40.0,38.0841,Infected,10%
102,41.0,37.99799999999999,Infected,10%
103,42.0,36.6954,Infected,10%
104,43.0,34.4889,Infected,10%
105,44.0,33.1342,Infected,10%
106,45.0,32.36679999999999,Infected,10%
107,46.0,31.5931,Infected,10%
108,47.0,30.541199999999993,Infected,10%
109,48.0,29.641299999999998,Infected,10%
110,49.0,27.8437,Infected,10%
111,50.0,25.7254,Infected,10%
112,51.0,24.254500000000004,Infected,10%
113,52.0,22.997999999999994,Infected,10%
114,53.0,22.028100000000002,Infected,10%
115,54.0,21.028,Infected,10%
116,55.0,20.104200000000002,Infected,10%
117,56.0,18.691399999999998,Infected,10%
118,57.0,17.048100000000005,Infected,10%
119,58.0,15.813699999999997,Infected,10%
120,59.0,14.9178,Infected,10%
121,60.0,14.164299999999999,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0581,Infected,40%
125,3.0,0.1282,Infected,40%
126,4.0,0.2524,Infected,40%
127,5.0,0.4449,Infected,40%
128,6.0,0.6813,Infected,40%
129,7.0,0.8677000000000001,Infected,40%
130,8.0,1.026,Infected,40%
131,9.0,1.3506000000000002,Infected,40%
132,10.0,1.7915,Infected,40%
133,11.0,2.4509,Infected,40%
134,12.0,3.2182999999999997,Infected,40%
135,13.0,4.008099999999999,Infected,40%
136,14.0,4.467,Infected,40%
137,15.0,4.571199999999999,Infected,40%
138,16.0,5.090299999999999,Infected,40%
139,17.0,5.9018999999999995,Infected,40%
140,18.0,6.8495,Infected,40%
141,19.0,7.847599999999999,Infected,40%
