,day,final_infected,type_pretty
29706,60,195,0%
29767,60,209,0%
29828,60,229,0%
29889,60,222,0%
29950,60,218,0%
30011,60,231,0%
30072,60,235,0%
30133,60,219,0%
30194,60,226,0%
30255,60,200,0%
30316,60,220,0%
30377,60,211,0%
30438,60,219,0%
30499,60,232,0%
30560,60,201,10%
30621,60,204,10%
30682,60,199,10%
30743,60,182,10%
30804,60,204,10%
30865,60,184,10%
30926,60,186,10%
30987,60,202,10%
31048,60,160,10%
31109,60,204,10%
31170,60,183,10%
31231,60,121,10%
31292,60,163,10%
31353,60,198,10%
31414,60,210,10%
31475,60,193,10%
31536,60,203,10%
31597,60,210,10%
31658,60,174,10%
31719,60,212,10%
31780,60,209,10%
31841,60,187,10%
31902,60,199,10%
31963,60,207,10%
32024,60,211,10%
32085,60,213,10%
32146,60,192,10%
32207,60,203,10%
32268,60,189,10%
32329,60,185,10%
32390,60,196,10%
32451,60,198,10%
32512,60,213,10%
32573,60,171,10%
32634,60,184,10%
32695,60,194,10%
32756,60,169,10%
32817,60,205,10%
32878,60,178,10%
32939,60,205,10%
33000,60,113,10%
33061,60,139,10%
33122,60,192,10%
33183,60,191,10%
33244,60,190,10%
33305,60,151,10%
33366,60,201,10%
33427,60,192,10%
33488,60,202,10%
33549,60,199,10%
33610,60,196,10%
33671,60,151,10%
33732,60,191,10%
33793,60,195,10%
33854,60,210,10%
33915,60,184,10%
33976,60,204,10%
34037,60,202,10%
34098,60,132,10%
34159,60,206,10%
34220,60,183,10%
34281,60,209,10%
34342,60,163,10%
34403,60,203,10%
34464,60,209,10%
34525,60,204,10%
34586,60,153,10%
34647,60,188,10%
34708,60,135,10%
34769,60,212,10%
34830,60,174,10%
34891,60,125,10%
34952,60,194,10%
35013,60,187,10%
35074,60,183,10%
35135,60,212,10%
35196,60,164,10%
35257,60,207,10%
35318,60,195,10%
35379,60,195,10%
35440,60,185,10%
35501,60,146,10%
35562,60,196,10%
35623,60,203,10%
35684,60,195,10%
35745,60,148,10%
35806,60,209,10%
35867,60,201,10%
35928,60,152,10%
35989,60,197,10%
36050,60,212,10%
36111,60,188,10%
36172,60,193,10%
36233,60,192,10%
36294,60,158,10%
36355,60,194,10%
36416,60,200,10%
36477,60,178,10%
36538,60,175,10%
36599,60,174,10%
36660,60,211,10%
36721,60,199,10%
36782,60,157,10%
36843,60,211,10%
36904,60,202,10%
36965,60,194,10%
37026,60,187,10%
37087,60,158,10%
37148,60,184,10%
37209,60,192,10%
37270,60,209,10%
37331,60,193,10%
37392,60,166,10%
37453,60,183,10%
37514,60,181,10%
37575,60,171,10%
37636,60,194,10%
37697,60,211,10%
37758,60,206,10%
37819,60,196,10%
37880,60,110,10%
37941,60,186,10%
38002,60,205,10%
38063,60,205,10%
38124,60,190,10%
38185,60,173,10%
38246,60,205,10%
38307,60,144,10%
38368,60,214,10%
38429,60,164,10%
38490,60,206,10%
38551,60,209,10%
38612,60,196,10%
38673,60,192,10%
38734,60,165,10%
38795,60,179,10%
38856,60,192,10%
38917,60,196,10%
38978,60,140,10%
39039,60,195,10%
39100,60,198,10%
39161,60,182,10%
39222,60,160,10%
39283,60,187,10%
39344,60,187,10%
39405,60,173,10%
39466,60,122,10%
39527,60,195,10%
39588,60,204,10%
39649,60,115,10%
39710,60,172,10%
39771,60,161,10%
39832,60,140,10%
39893,60,198,10%
39954,60,174,10%
40015,60,188,10%
40076,60,137,10%
40137,60,176,10%
40198,60,203,10%
40259,60,147,10%
40320,60,201,10%
40381,60,198,10%
40442,60,208,10%
40503,60,204,10%
40564,60,206,10%
40625,60,205,10%
40686,60,165,10%
40747,60,189,10%
40808,60,160,10%
40869,60,186,10%
40930,60,210,10%
40991,60,200,10%
41052,60,202,10%
41113,60,208,10%
41174,60,186,10%
41235,60,212,10%
41296,60,205,10%
41357,60,185,10%
41418,60,177,10%
41479,60,180,10%
41540,60,204,10%
41601,60,207,10%
41662,60,210,10%
41723,60,150,10%
41784,60,132,10%
41845,60,215,10%
41906,60,192,10%
41967,60,178,10%
42028,60,185,10%
42089,60,188,10%
42150,60,165,10%
42211,60,155,10%
42272,60,192,10%
42333,60,184,10%
42394,60,166,10%
42455,60,188,10%
42516,60,211,10%
42577,60,189,10%
42638,60,198,10%
42699,60,211,10%
42760,60,200,10%
42821,60,197,10%
42882,60,154,10%
42943,60,200,10%
43004,60,209,10%
43065,60,200,10%
43126,60,196,10%
43187,60,186,10%
43248,60,155,10%
43309,60,199,10%
43370,60,170,10%
43431,60,207,10%
43492,60,188,10%
43553,60,186,10%
43614,60,194,10%
43675,60,204,10%
43736,60,208,10%
43797,60,205,10%
43858,60,202,10%
43919,60,202,10%
43980,60,181,10%
44041,60,167,10%
44102,60,187,10%
44163,60,205,10%
44224,60,186,10%
44285,60,158,10%
44346,60,205,10%
44407,60,138,10%
44468,60,197,10%
44529,60,195,10%
44590,60,152,10%
44651,60,172,10%
44712,60,212,10%
44773,60,178,10%
44834,60,204,10%
44895,60,203,10%
44956,60,208,10%
45017,60,187,10%
45078,60,176,10%
45139,60,180,10%
45200,60,183,10%
45261,60,212,10%
45322,60,174,10%
45383,60,177,10%
45444,60,166,10%
45505,60,207,10%
45566,60,209,10%
45627,60,213,10%
45688,60,181,10%
45749,60,211,10%
45810,60,199,10%
45871,60,174,10%
45932,60,199,10%
45993,60,123,10%
46054,60,143,10%
46115,60,189,10%
46176,60,200,10%
46237,60,201,10%
46298,60,212,10%
46359,60,194,10%
46420,60,198,10%
46481,60,190,10%
46542,60,200,10%
46603,60,185,10%
46664,60,165,10%
46725,60,199,10%
46786,60,185,10%
46847,60,192,10%
46908,60,210,10%
46969,60,184,10%
47030,60,197,10%
47091,60,199,10%
47152,60,204,10%
47213,60,208,10%
47274,60,182,10%
47335,60,199,10%
47396,60,199,10%
47457,60,213,10%
47518,60,201,10%
47579,60,195,10%
47640,60,207,10%
47701,60,168,10%
47762,60,180,10%
47823,60,148,10%
47884,60,198,10%
47945,60,194,10%
48006,60,141,10%
48067,60,179,10%
48128,60,198,10%
48189,60,194,10%
48250,60,188,10%
48311,60,181,10%
48372,60,197,10%
48433,60,126,10%
48494,60,132,10%
48555,60,184,10%
48616,60,80,10%
48677,60,214,10%
48738,60,197,10%
48799,60,200,10%
48860,60,190,10%
48921,60,169,10%
48982,60,189,10%
49043,60,203,10%
49104,60,203,10%
49165,60,196,10%
49226,60,183,10%
49287,60,204,10%
49348,60,197,10%
49409,60,195,10%
49470,60,207,10%
49531,60,179,10%
49592,60,208,10%
49653,60,216,10%
49714,60,194,10%
49775,60,179,10%
49836,60,189,10%
49897,60,165,10%
49958,60,175,10%
50019,60,211,10%
50080,60,193,10%
50141,60,174,10%
50202,60,204,10%
50263,60,215,10%
50324,60,171,10%
50385,60,199,10%
50446,60,209,10%
50507,60,120,10%
50568,60,175,10%
50629,60,209,10%
50690,60,207,10%
50751,60,210,10%
50812,60,206,10%
50873,60,201,10%
50934,60,190,10%
50995,60,187,10%
51056,60,203,10%
51117,60,195,10%
51178,60,199,10%
51239,60,209,10%
51300,60,208,10%
51361,60,205,10%
51422,60,108,10%
51483,60,203,10%
51544,60,164,10%
51605,60,205,10%
51666,60,205,10%
51727,60,185,10%
51788,60,198,10%
51849,60,194,10%
51910,60,204,10%
51971,60,199,10%
52032,60,213,10%
52093,60,208,10%
52154,60,196,10%
52215,60,214,10%
52276,60,192,10%
52337,60,160,10%
52398,60,194,10%
52459,60,207,10%
52520,60,195,10%
52581,60,184,10%
52642,60,198,10%
52703,60,145,10%
52764,60,164,10%
52825,60,197,10%
52886,60,201,10%
52947,60,151,10%
53008,60,194,10%
53069,60,190,10%
53130,60,203,10%
53191,60,172,10%
53252,60,183,10%
53313,60,209,10%
53374,60,203,10%
53435,60,186,10%
53496,60,197,10%
53557,60,205,10%
53618,60,205,10%
53679,60,178,10%
53740,60,172,10%
53801,60,205,10%
53862,60,196,10%
53923,60,206,10%
53984,60,167,10%
54045,60,203,10%
54106,60,193,10%
54167,60,154,10%
54228,60,176,10%
54289,60,164,10%
54350,60,196,10%
54411,60,209,10%
54472,60,186,10%
54533,60,186,10%
54594,60,206,10%
54655,60,182,10%
54716,60,208,10%
54777,60,202,10%
54838,60,201,10%
54899,60,159,10%
54960,60,192,10%
55021,60,187,10%
55082,60,201,10%
55143,60,199,10%
55204,60,165,10%
55265,60,171,10%
55326,60,216,10%
55387,60,159,10%
55448,60,184,10%
55509,60,187,10%
55570,60,188,10%
55631,60,207,10%
55692,60,204,10%
55753,60,182,10%
55814,60,196,10%
55875,60,208,10%
55936,60,195,10%
55997,60,210,10%
56058,60,207,10%
56119,60,161,10%
56180,60,193,10%
56241,60,210,10%
56302,60,207,10%
56363,60,198,10%
56424,60,210,10%
56485,60,193,10%
56546,60,195,10%
56607,60,203,10%
56668,60,187,10%
56729,60,157,10%
56790,60,185,10%
56851,60,201,10%
56912,60,180,10%
56973,60,186,10%
57034,60,208,10%
57095,60,193,10%
57156,60,141,10%
57217,60,207,10%
57278,60,213,10%
57339,60,181,10%
57400,60,192,10%
57461,60,192,10%
57522,60,198,10%
57583,60,152,10%
57644,60,173,10%
57705,60,191,10%
57766,60,208,10%
57827,60,200,10%
57888,60,184,10%
57949,60,216,10%
58010,60,207,10%
58071,60,180,10%
58132,60,206,10%
58193,60,201,10%
58254,60,184,10%
58315,60,209,10%
58376,60,194,10%
58437,60,135,10%
58498,60,192,10%
58559,60,182,10%
58620,60,182,10%
58681,60,196,10%
58742,60,182,10%
58803,60,168,10%
58864,60,115,10%
58925,60,184,10%
58986,60,203,10%
59047,60,182,10%
59108,60,193,10%
59169,60,205,10%
59230,60,203,10%
59291,60,169,10%
59352,60,202,10%
59413,60,207,10%
59474,60,193,10%
59535,60,202,10%
59596,60,180,10%
59657,60,193,10%
59718,60,214,10%
59779,60,190,10%
59840,60,213,10%
59901,60,192,10%
59962,60,153,10%
60023,60,176,10%
60084,60,178,10%
60145,60,211,10%
60206,60,180,10%
60267,60,196,10%
60328,60,184,10%
60389,60,163,10%
60450,60,187,10%
60511,60,165,10%
60572,60,200,10%
60633,60,171,10%
60694,60,172,10%
60755,60,211,10%
60816,60,200,10%
60877,60,214,10%
60938,60,190,10%
60999,60,200,10%
61060,60,98,40%
61121,60,100,40%
61182,60,81,40%
61243,60,59,40%
61304,60,136,40%
61365,60,24,40%
61426,60,82,40%
61487,60,72,40%
61548,60,83,40%
61609,60,112,40%
61670,60,119,40%
61731,60,116,40%
61792,60,136,40%
61853,60,75,40%
61914,60,91,40%
61975,60,79,40%
62036,60,72,40%
62097,60,100,40%
62158,60,50,40%
62219,60,94,40%
62280,60,100,40%
62341,60,122,40%
62402,60,133,40%
62463,60,91,40%
62524,60,119,40%
62585,60,87,40%
62646,60,120,40%
62707,60,118,40%
62768,60,93,40%
62829,60,72,40%
62890,60,134,40%
62951,60,77,40%
63012,60,85,40%
63073,60,88,40%
63134,60,87,40%
63195,60,103,40%
63256,60,76,40%
63317,60,129,40%
63378,60,80,40%
63439,60,66,40%
63500,60,85,40%
63561,60,53,40%
63622,60,72,40%
63683,60,116,40%
63744,60,96,40%
63805,60,47,40%
63866,60,76,40%
63927,60,136,40%
63988,60,109,40%
64049,60,112,40%
64110,60,106,40%
64171,60,130,40%
64232,60,103,40%
64293,60,93,40%
64354,60,97,40%
64415,60,74,40%
64476,60,108,40%
64537,60,56,40%
64598,60,72,40%
64659,60,114,40%
64720,60,95,40%
64781,60,106,40%
64842,60,113,40%
64903,60,64,40%
64964,60,73,40%
65025,60,94,40%
65086,60,79,40%
65147,60,126,40%
65208,60,58,40%
65269,60,45,40%
65330,60,101,40%
65391,60,86,40%
65452,60,54,40%
65513,60,111,40%
65574,60,60,40%
65635,60,72,40%
65696,60,68,40%
65757,60,131,40%
65818,60,83,40%
65879,60,89,40%
65940,60,56,40%
66001,60,111,40%
66062,60,116,40%
66123,60,122,40%
66184,60,116,40%
66245,60,97,40%
66306,60,121,40%
66367,60,119,40%
66428,60,91,40%
66489,60,115,40%
66550,60,120,40%
66611,60,99,40%
66672,60,82,40%
66733,60,91,40%
66794,60,86,40%
66855,60,114,40%
66916,60,108,40%
66977,60,119,40%
67038,60,88,40%
67099,60,131,40%
67160,60,14,40%
67221,60,75,40%
67282,60,131,40%
67343,60,62,40%
67404,60,96,40%
67465,60,103,40%
67526,60,79,40%
67587,60,107,40%
67648,60,122,40%
67709,60,62,40%
67770,60,118,40%
67831,60,77,40%
67892,60,100,40%
67953,60,103,40%
68014,60,110,40%
68075,60,106,40%
68136,60,96,40%
68197,60,100,40%
68258,60,124,40%
68319,60,49,40%
68380,60,79,40%
68441,60,90,40%
68502,60,43,40%
68563,60,88,40%
68624,60,141,40%
68685,60,92,40%
68746,60,70,40%
68807,60,75,40%
68868,60,108,40%
68929,60,94,40%
68990,60,26,40%
69051,60,101,40%
69112,60,57,40%
69173,60,134,40%
69234,60,110,40%
69295,60,86,40%
69356,60,84,40%
69417,60,98,40%
69478,60,31,40%
69539,60,129,40%
69600,60,79,40%
69661,60,111,40%
69722,60,72,40%
69783,60,67,40%
69844,60,115,40%
69905,60,106,40%
69966,60,76,40%
70027,60,85,40%
70088,60,123,40%
70149,60,126,40%
70210,60,112,40%
70271,60,102,40%
70332,60,131,40%
70393,60,129,40%
70454,60,94,40%
70515,60,127,40%
70576,60,98,40%
70637,60,123,40%
70698,60,38,40%
70759,60,71,40%
70820,60,83,40%
70881,60,91,40%
70942,60,89,40%
71003,60,121,40%
71064,60,108,40%
71125,60,83,40%
71186,60,107,40%
71247,60,106,40%
71308,60,66,40%
71369,60,98,40%
71430,60,141,40%
71491,60,122,40%
71552,60,89,40%
71613,60,87,40%
71674,60,87,40%
71735,60,54,40%
71796,60,112,40%
71857,60,139,40%
71918,60,66,40%
71979,60,113,40%
72040,60,94,40%
72101,60,98,40%
72162,60,84,40%
72223,60,88,40%
72284,60,138,40%
72345,60,110,40%
72406,60,82,40%
72467,60,83,40%
72528,60,99,40%
72589,60,126,40%
72650,60,96,40%
72711,60,79,40%
72772,60,99,40%
72833,60,54,40%
72894,60,116,40%
72955,60,94,40%
73016,60,101,40%
73077,60,96,40%
73138,60,134,40%
73199,60,120,40%
73260,60,104,40%
73321,60,69,40%
73382,60,134,40%
73443,60,80,40%
73504,60,109,40%
73565,60,116,40%
73626,60,31,40%
73687,60,108,40%
73748,60,105,40%
73809,60,113,40%
73870,60,120,40%
73931,60,73,40%
73992,60,100,40%
74053,60,137,40%
74114,60,45,40%
74175,60,117,40%
74236,60,95,40%
74297,60,105,40%
74358,60,99,40%
74419,60,123,40%
74480,60,97,40%
74541,60,105,40%
74602,60,93,40%
74663,60,25,40%
74724,60,6,40%
74785,60,109,40%
74846,60,65,40%
74907,60,98,40%
74968,60,96,40%
75029,60,109,40%
75090,60,103,40%
75151,60,121,40%
75212,60,102,40%
75273,60,36,40%
75334,60,71,40%
75395,60,99,40%
75456,60,37,40%
75517,60,116,40%
75578,60,103,40%
75639,60,118,40%
75700,60,126,40%
75761,60,119,40%
75822,60,128,40%
75883,60,126,40%
75944,60,101,40%
76005,60,123,40%
76066,60,46,40%
76127,60,91,40%
76188,60,22,40%
76249,60,110,40%
76310,60,96,40%
76371,60,81,40%
76432,60,134,40%
76493,60,136,40%
76554,60,80,40%
76615,60,108,40%
76676,60,97,40%
76737,60,101,40%
76798,60,91,40%
76859,60,59,40%
76920,60,75,40%
76981,60,140,40%
77042,60,103,40%
77103,60,85,40%
77164,60,112,40%
77225,60,77,40%
77286,60,114,40%
77347,60,66,40%
77408,60,117,40%
77469,60,124,40%
77530,60,104,40%
77591,60,97,40%
77652,60,108,40%
77713,60,123,40%
77774,60,58,40%
77835,60,109,40%
77896,60,95,40%
77957,60,128,40%
78018,60,127,40%
78079,60,105,40%
78140,60,108,40%
78201,60,92,40%
78262,60,89,40%
78323,60,111,40%
78384,60,121,40%
78445,60,76,40%
78506,60,116,40%
78567,60,102,40%
78628,60,103,40%
78689,60,54,40%
78750,60,87,40%
78811,60,52,40%
78872,60,115,40%
78933,60,102,40%
78994,60,128,40%
79055,60,120,40%
79116,60,82,40%
79177,60,80,40%
79238,60,125,40%
79299,60,133,40%
79360,60,131,40%
79421,60,131,40%
79482,60,117,40%
79543,60,116,40%
79604,60,67,40%
79665,60,99,40%
79726,60,48,40%
79787,60,129,40%
79848,60,93,40%
79909,60,89,40%
79970,60,89,40%
80031,60,107,40%
80092,60,99,40%
80153,60,125,40%
80214,60,72,40%
80275,60,43,40%
80336,60,120,40%
80397,60,74,40%
80458,60,55,40%
80519,60,109,40%
80580,60,86,40%
80641,60,129,40%
80702,60,106,40%
80763,60,104,40%
80824,60,129,40%
80885,60,103,40%
80946,60,103,40%
81007,60,113,40%
81068,60,100,40%
81129,60,129,40%
81190,60,88,40%
81251,60,94,40%
81312,60,120,40%
81373,60,113,40%
81434,60,104,40%
81495,60,91,40%
81556,60,113,40%
81617,60,76,40%
81678,60,82,40%
81739,60,128,40%
81800,60,120,40%
81861,60,110,40%
81922,60,125,40%
81983,60,110,40%
82044,60,100,40%
82105,60,83,40%
82166,60,124,40%
82227,60,54,40%
82288,60,109,40%
82349,60,118,40%
82410,60,93,40%
82471,60,66,40%
82532,60,98,40%
82593,60,22,40%
82654,60,137,40%
82715,60,83,40%
82776,60,90,40%
82837,60,122,40%
82898,60,99,40%
82959,60,96,40%
83020,60,50,40%
83081,60,116,40%
83142,60,106,40%
83203,60,74,40%
83264,60,115,40%
83325,60,113,40%
83386,60,134,40%
83447,60,128,40%
83508,60,124,40%
83569,60,90,40%
83630,60,58,40%
83691,60,115,40%
83752,60,136,40%
83813,60,34,40%
83874,60,110,40%
83935,60,57,40%
83996,60,102,40%
84057,60,102,40%
84118,60,126,40%
84179,60,44,40%
84240,60,96,40%
84301,60,128,40%
84362,60,121,40%
84423,60,68,40%
84484,60,137,40%
84545,60,98,40%
84606,60,101,40%
84667,60,84,40%
84728,60,75,40%
84789,60,87,40%
84850,60,60,40%
84911,60,67,40%
84972,60,107,40%
85033,60,112,40%
85094,60,105,40%
85155,60,123,40%
85216,60,97,40%
85277,60,113,40%
