,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,143.8586,0.1414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6465,0.0000,0.0000,0.0000,0.0000,145.9091,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2323,0.0000,0.0000
2,2.0000,143.6970,0.2828,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.3838,0.0000,0.0000,0.0000,0.0000,145.8384,0.1010,0.0606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4040,0.0000,0.0303
3,3.0000,143.5253,0.3838,0.0707,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.0101,0.0000,0.0000,0.0000,0.0000,145.6465,0.2727,0.0808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6869,0.0000,0.0909
4,4.0000,143.2020,0.5758,0.1919,0.0303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.8788,0.0000,0.0000,0.0000,0.0000,145.4242,0.4242,0.1313,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9596,0.0000,0.2424
5,5.0000,142.6162,0.9394,0.2626,0.0606,0.0808,0.0202,0.0101,0.0000,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,60.1919,3.5152,0.0000,0.0101,0.0101,0.0000,145.1919,0.4343,0.2424,0.0505,0.0707,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1515,0.0101,0.3434
6,6.0000,142.4040,0.9293,0.4242,0.1212,0.0808,0.0101,0.0202,0.0000,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,60.1919,4.2323,0.0000,0.0101,0.0101,0.0000,145.0505,0.4040,0.3838,0.0808,0.0707,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5051,0.0101,0.4545
7,7.0000,142.2424,0.7980,0.6566,0.1717,0.0808,0.0101,0.0202,0.0000,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0101,0.0000,60.3838,4.8889,0.0101,0.0101,0.0101,0.0101,145.0101,0.3838,0.4141,0.1111,0.0707,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7071,0.0101,0.6162
8,8.0000,140.7980,1.2929,0.5354,0.2020,0.7576,0.0505,0.2828,0.0606,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0101,0.0000,122.8283,5.5657,0.0101,0.2727,0.0101,0.0101,144.0303,0.6667,0.3939,0.1818,0.6566,0.0101,0.0404,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9899,0.0909,0.7273
9,9.0000,139.4949,2.0202,0.9697,0.2222,0.8485,0.0606,0.2727,0.0808,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0202,0.0000,123.2121,6.3232,0.0303,0.2828,0.0101,0.0303,143.4646,0.9495,0.5354,0.2323,0.7374,0.0000,0.0505,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,0.0000,2.2828,0.1010,0.9192
10,10.0000,137.9697,2.8889,1.4646,0.3838,0.8485,0.0505,0.2424,0.1212,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0202,0.0000,123.2121,6.8889,0.0303,0.2828,0.0101,0.0303,142.9091,1.2424,0.7576,0.2727,0.7374,0.0000,0.0505,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,2.4545,0.1010,1.1010
11,11.0000,136.1717,3.6869,1.9495,0.5354,0.9394,0.1010,0.3636,0.1919,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0505,0.0000,123.9798,7.6263,0.0707,0.4545,0.0101,0.0707,141.9495,1.6162,1.0000,0.3636,0.8788,0.0707,0.0808,0.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,0.0101,2.6667,0.1313,1.3434
12,12.0000,134.0404,4.8081,2.7475,0.7475,0.9394,0.0808,0.3232,0.2525,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0505,0.0000,124.1717,8.3131,0.0707,0.4545,0.0101,0.0707,141.0303,2.1212,1.3232,0.4545,0.8788,0.0505,0.0808,0.0404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0101,0.0101,2.9293,0.1313,1.5657
13,13.0000,133.4242,3.2626,3.2929,0.9192,1.4646,0.2626,0.7677,0.4949,0.0000,0.0000,0.0303,0.0000,0.0000,0.0000,0.0808,0.0000,127.6263,9.0808,0.1515,0.9697,0.0404,0.1515,140.2525,1.5051,1.6263,0.5758,1.5455,0.1515,0.1818,0.0808,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0606,0.0101,3.1313,0.2525,1.7879
14,14.0000,133.0000,2.5051,3.6162,1.2727,1.7475,0.2525,0.7879,0.6566,0.0000,0.0000,0.0404,0.0101,0.0000,0.0000,0.0909,0.0202,128.9697,9.8283,0.1919,1.1111,0.0606,0.1919,139.9394,1.1111,1.7980,0.7879,1.7677,0.1313,0.2626,0.1111,0.0000,0.0000,0.0101,0.0000,0.0000,0.0000,0.0707,0.0101,3.3636,0.2929,1.9091
15,15.0000,128.2626,2.1010,0.9495,0.6768,5.3737,1.0707,3.5556,1.8182,0.0000,0.0000,0.0707,0.0101,0.0000,0.0000,0.0808,0.0303,200.0404,10.4848,0.2020,3.6970,0.1010,0.2020,135.2727,0.9596,1.0101,0.7879,6.0404,0.3434,1.0101,0.4646,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000,0.0606,0.0303,3.5253,0.9798,2.0404
16,16.0000,126.5960,2.9192,1.4545,0.7778,5.5051,0.7980,3.4242,2.3131,0.0000,0.0000,0.0707,0.0101,0.0000,0.0000,0.1010,0.0303,200.6162,11.0101,0.2222,3.7172,0.1010,0.2222,134.6566,1.0606,1.2424,0.9091,6.2020,0.2424,0.9697,0.6061,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000,0.0606,0.0303,3.6768,1.0000,2.2424
17,17.0000,124.4949,3.9192,2.1414,0.9192,5.6970,0.6061,3.2121,2.7475,0.0000,0.0000,0.0707,0.0101,0.0000,0.0000,0.1414,0.0404,201.5758,11.6465,0.2727,3.7475,0.1010,0.2727,133.6970,1.5758,1.3838,1.0505,6.3535,0.2222,0.9192,0.6869,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000,0.0505,0.0404,3.9091,1.0202,2.4444
18,18.0000,122.2525,4.7071,2.8990,1.2424,5.9091,0.5051,3.0101,3.1717,0.0000,0.0000,0.0606,0.0303,0.0000,0.0000,0.1414,0.0707,202.5354,12.3232,0.3030,3.7980,0.1111,0.3030,132.3737,2.1717,1.7273,1.1919,6.5657,0.1919,0.8586,0.8081,0.0000,0.0000,0.0202,0.0000,0.0000,0.0000,0.0404,0.0505,4.1515,1.0505,2.6667
19,19.0000,119.7677,5.5758,3.8081,1.5859,5.9697,0.4343,2.8990,3.6364,0.0000,0.0000,0.0303,0.0505,0.0000,0.0000,0.1212,0.1212,203.4949,12.8485,0.3333,4.0303,0.1212,0.3333,130.9293,2.9091,2.0000,1.3838,6.6667,0.2121,0.8485,0.9293,0.0000,0.0000,0.0303,0.0000,0.0000,0.0000,0.0404,0.0505,4.3737,1.0808,2.8384
20,20.0000,119.0101,3.7576,4.4343,2.0000,6.5960,0.5152,3.1818,4.1111,0.0000,0.0000,0.0505,0.0505,0.0000,0.0000,0.1414,0.1515,210.2121,13.4646,0.3838,4.5354,0.1414,0.3838,130.0000,1.9596,2.5556,1.6768,7.4747,0.2828,0.8990,1.0303,0.0000,0.0000,0.0202,0.0101,0.0000,0.0000,0.0303,0.0606,4.6263,1.2121,3.1313
21,21.0000,118.7475,2.7980,4.7677,2.6566,6.7576,0.3737,2.9596,4.5354,0.0000,0.0000,0.0505,0.0606,0.0000,0.0000,0.1414,0.1515,210.7879,14.2121,0.4040,4.5859,0.1515,0.4040,129.7576,1.4848,2.6667,2.1111,7.6162,0.1919,0.8485,1.1919,0.0000,0.0000,0.0202,0.0101,0.0000,0.0000,0.0404,0.0606,4.8283,1.2323,3.2525
22,22.0000,113.9394,2.5455,1.3333,1.7071,10.0909,1.2626,6.1212,6.5556,0.0000,0.0000,0.0707,0.0606,0.0000,0.0000,0.1515,0.1616,278.3535,14.8485,0.4242,7.5758,0.1818,0.4242,124.9192,1.1515,1.6768,2.0202,11.9293,0.6061,1.8283,1.7273,0.0000,0.0000,0.0202,0.0202,0.0000,0.0000,0.0303,0.0707,5.0000,2.0101,3.2222
23,23.0000,111.9091,3.6869,1.8182,1.8586,10.2424,0.8889,5.8687,7.2626,0.0000,0.0000,0.0909,0.0606,0.0000,0.0000,0.1414,0.1717,279.3131,15.5758,0.4444,7.6465,0.2020,0.4444,124.0202,1.6364,1.7172,2.2424,12.0505,0.4444,1.7778,1.9697,0.0000,0.0000,0.0101,0.0303,0.0000,0.0000,0.0404,0.0606,5.2525,2.0303,3.3939
24,24.0000,109.4040,4.7778,2.5758,2.1717,10.3232,0.6061,5.3333,8.1111,0.0000,0.0000,0.0808,0.0707,0.1515,0.0303,0.1616,0.2020,279.5051,16.1515,0.4747,7.6566,0.2020,0.4747,123.0707,1.9091,1.9495,2.4444,12.1212,0.3636,1.6566,2.1818,0.0000,0.0000,0.0101,0.0303,0.1616,0.0000,0.0303,0.0707,5.5051,2.0606,3.6061
25,25.0000,106.8586,5.8283,3.4040,2.6970,10.5051,0.5253,4.8283,8.6263,0.0000,0.0000,0.1010,0.0707,0.1515,0.0202,0.1919,0.1919,280.6566,16.9394,0.5152,7.7273,0.2222,0.5152,121.7273,2.4848,2.2929,2.7980,12.2626,0.2424,1.6465,2.2525,0.0000,0.0000,0.0101,0.0303,0.1616,0.0000,0.0303,0.0606,5.7273,2.0707,3.7475
26,26.0000,104.0202,6.4949,4.0404,3.0000,10.9192,0.5556,4.6566,9.3636,0.0000,0.0000,0.0808,0.1212,0.1616,0.0404,0.2626,0.2828,283.5354,17.6970,0.6263,8.0707,0.2626,0.6263,119.8788,2.9091,2.5758,3.1111,12.8182,0.1919,1.6465,2.4646,0.0000,0.0000,0.0202,0.0303,0.2121,0.0101,0.0606,0.0707,5.9899,2.1717,4.1313
27,27.0000,103.9293,4.6061,4.7576,4.2929,10.8990,0.6667,4.5051,9.2424,0.0202,0.0202,0.1111,0.1515,0.1616,0.0303,0.3030,0.3030,288.9091,18.3535,0.7172,8.4040,0.2828,0.7172,119.7980,1.8990,3.1212,3.6566,12.8283,0.1717,1.4747,2.6162,0.0606,0.0000,0.0202,0.0404,0.2121,0.0101,0.0505,0.0404,6.0909,2.1717,4.2929
28,28.0000,104.0000,3.3131,5.1313,5.1414,10.6768,0.4949,4.1414,9.8788,0.0202,0.0202,0.1212,0.1515,0.2121,0.0404,0.3131,0.3434,289.8687,18.9293,0.7374,8.5556,0.3131,0.7374,119.7071,1.3434,3.3434,4.0909,12.7071,0.1717,1.3737,2.7677,0.0606,0.0000,0.0202,0.0404,0.2828,0.0000,0.0505,0.0404,6.3333,2.1717,4.3131
