,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.0578,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5757,0.0000,0.0000,0.0000,0.0000,0.1259,0.1259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1853,0.0000,0.0000
2,2,0.1643,0.1311,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1938,0.0000,0.0000,0.0000,0.0000,0.2612,0.2519,0.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4717,0.0000,0.0369
3,3,0.3840,0.1826,0.0981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1612,0.0000,0.0000,0.0000,0.0000,0.4064,0.2634,0.0792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6816,0.0000,0.1437
4,4,1.3361,0.4469,0.1356,0.0000,0.1537,0.0096,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4670,2.6757,0.0096,0.0096,0.0000,0.0096,2.9949,0.5409,0.1202,0.0096,1.6231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0000,0.9447,0.0096,0.2549
5,5,1.7956,0.6683,0.1711,0.0379,0.1537,0.0096,0.0000,0.0096,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,6.2849,3.2238,0.0096,0.0096,0.0080,0.0096,3.8074,0.7013,0.3695,0.0190,1.6231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0000,1.2221,0.0096,0.4194
6,6,1.8021,0.4173,0.4002,0.0550,0.1537,0.0000,0.0096,0.0096,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,9.6317,4.5555,0.0191,0.0096,0.0080,0.0191,3.8122,0.6481,0.5695,0.0531,1.6231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0191,0.0000,1.3177,0.0096,0.5830
7,7,2.1355,0.3790,0.6189,0.1148,0.2371,0.0095,0.0189,0.0189,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,16.1088,5.0358,0.0374,0.0473,0.0080,0.0374,6.3451,0.6256,0.3742,0.1600,2.9652,0.0000,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,1.5982,0.0189,0.5860
8,8,4.5782,0.5839,0.3307,0.2870,1.0582,0.0191,0.1997,0.0371,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,56.8598,5.0939,0.0374,0.4497,0.0080,0.0374,16.1013,1.1552,0.4117,0.2239,10.6923,0.0191,0.1045,0.0188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,1.9441,0.0741,0.5210
9,9,5.8257,0.9170,0.5214,0.3769,1.0582,0.0095,0.1939,0.0732,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,56.8598,5.9395,0.0374,0.4497,0.0080,0.0374,17.7752,1.3748,0.5553,0.3368,10.6923,0.0000,0.1444,0.0362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0374,0.0000,2.0502,0.0741,0.5839
10,10,7.5663,1.2492,0.7295,0.4758,1.3731,0.0095,0.2853,0.2072,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0097,0.0000,88.5227,6.5585,0.0546,0.7077,0.0320,0.0546,24.3527,1.5693,0.8687,0.4676,15.9307,0.0188,0.1714,0.0452,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0371,0.0096,2.1591,0.1102,0.8899
11,11,9.9890,1.7763,1.0537,0.5475,1.6750,0.0000,0.1403,0.3575,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0097,106.9404,7.0862,0.0705,0.7111,0.0320,0.0705,29.3441,3.2192,1.2870,0.5649,17.0404,0.0097,0.2042,0.0452,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0537,0.0096,2.4943,0.1179,1.1300
12,12,12.6744,2.8481,1.3047,0.6613,1.6750,0.0000,0.1403,0.3575,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0097,115.7110,8.2766,0.0705,0.7111,0.0320,0.0705,32.0774,3.6498,1.7109,0.8905,17.0404,0.0097,0.1775,0.0732,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0537,0.0096,2.4997,0.1179,1.0441
13,13,13.4933,1.5735,1.9894,0.8258,2.0202,0.0177,0.1393,0.3744,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0097,227.5693,8.9077,0.0770,0.7727,0.0320,0.0770,36.6789,2.4700,2.2796,1.0530,19.8359,0.0440,0.1783,0.0899,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0440,0.0276,2.6810,0.1382,1.1966
