,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2240,0.8897,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,233.3382,1.1057,0.7836,0.1668,5.2374,0.1500,0.3906,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.9160
3,3,232.6274,1.5354,0.9889,0.2747,5.2374,0.1096,0.3846,0.0635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.8718
4,4,231.7583,2.0008,1.2985,0.4076,5.2374,0.0876,0.3593,0.1122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.8734
5,5,230.7348,2.4919,1.7263,0.5656,5.2374,0.0698,0.3333,0.1578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.9053
6,6,230.7348,1.7923,2.2153,0.7827,5.2374,0.0567,0.3071,0.1961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.9558
7,7,230.7348,1.3152,2.4053,1.0686,5.2374,0.0478,0.2717,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.9548
8,8,229.4598,2.2692,2.4786,1.3869,5.2374,0.0303,0.2514,0.2775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3047,0.0000,0.0000,0.2883,0.9592
9,9,224.3136,1.2594,0.9164,0.8140,10.0881,0.9682,2.1724,1.2195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8291,0.0000,0.0000,0.9571,0.0000,0.0000,0.7126,0.9804
