day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456926	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456926	233	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	7	[]	0	0
2	123456926	232	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	8	[]	0	1
3	123456926	229	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	9	[]	0	3
4	123456926	223	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	12	[]	0	3
5	123456926	209	24	7	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	16	[]	0	4
6	123456926	207	20	11	2	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	18	[]	0	5
7	123456926	175	15	9	1	0	0	0	0	0	0	0	0	29	5	4	2	24	3	2	0	0	2	0	0	0	50	21	[1A 3A]	2	6
8	123456926	168	18	11	3	0	0	0	0	0	0	0	0	29	4	5	2	24	3	2	0	0	2	0	0	0	50	24	[1A 3A]	2	7
9	123456926	155	27	14	4	0	0	0	0	0	0	0	0	29	4	5	2	44	3	2	0	0	2	0	0	0	50	27	[1A 3A]	2	9
10	123456926	147	30	16	7	0	0	0	0	0	0	0	0	29	2	6	3	44	4	2	0	0	2	0	0	0	50	28	[1A 3A]	2	9
11	123456926	135	35	21	9	0	0	0	0	0	0	0	0	29	2	6	3	44	4	2	0	0	2	0	0	0	50	28	[1A 3A]	2	9
12	123456926	126	32	28	14	0	0	0	0	0	0	0	0	29	1	4	6	44	4	2	0	0	2	0	0	0	50	31	[1A 3A]	2	10
13	123456926	125	26	32	17	0	0	0	0	0	0	0	0	29	1	3	7	44	4	2	0	0	2	0	0	0	50	32	[1A 3A]	2	10
14	123456926	115	17	30	18	0	0	0	0	0	0	0	0	39	4	9	8	44	5	3	0	0	3	0	0	0	50	32	[1A 3A 3C]	3	10
15	123456926	107	19	34	20	0	0	0	0	0	0	0	0	39	3	9	9	44	5	3	0	0	3	0	0	0	50	32	[1A 3A 3C]	3	10
16	123456926	60	13	15	12	39	7	23	11	0	0	0	0	39	2	8	11	62	6	3	4	0	3	0	0	0	50	33	[1A 3A 3C 1B 1C 2B 3B]	7	10
17	123456926	35	8	9	8	39	2	23	16	0	0	0	0	61	7	13	19	62	6	5	4	0	5	0	0	0	50	33	[1A 3A 3C 1B 1C 2B 3B 3D 2C]	9	10
18	123456926	33	10	9	8	39	2	20	19	0	0	0	0	61	4	14	21	62	7	5	4	0	5	0	0	0	50	33	[1A 3A 3C 1B 1C 2B 3B 3D 2C]	9	10
19	123456926	31	9	12	8	39	0	18	23	0	0	0	0	61	1	15	23	62	7	5	4	0	5	0	0	0	50	33	[1A 3A 3C 1B 1C 2B 3B 3D 2C]	9	11
20	123456926	31	8	9	12	39	0	16	25	0	0	0	0	61	1	11	27	62	7	5	4	0	5	0	0	0	50	33	[1A 3A 3C 1B 1C 2B 3B 3D 2C]	9	11
21	123456926	59	7	11	23	39	0	15	26	0	0	0	0	32	1	7	20	62	7	5	4	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C]	7	10
22	123456926	55	9	11	25	39	0	13	28	0	0	0	0	32	1	5	22	62	8	5	4	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C]	7	10
23	123456926	46	8	5	21	45	2	20	33	0	0	0	0	32	0	6	22	72	8	5	5	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C 2A]	8	10
24	123456926	46	5	7	22	45	2	16	37	0	0	0	0	32	0	4	24	72	8	5	5	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C 2A]	8	10
25	123456926	43	7	7	23	45	2	11	42	0	0	0	0	32	0	4	24	72	8	5	5	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C 2A]	8	10
26	123456926	42	6	8	24	45	2	9	44	0	0	0	0	32	0	4	24	72	8	5	5	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C 2A]	8	9
27	123456926	42	5	9	24	45	2	9	44	0	0	0	0	32	0	4	24	72	8	5	5	0	5	0	0	0	50	34	[3C 1B 1C 2B 3B 3D 2C 2A]	8	9
28	123456926	52	3	9	36	45	1	10	44	0	0	0	0	22	0	2	16	72	8	5	5	0	5	0	0	0	50	34	[1B 1C 2B 3B 3D 2C 2A]	7	8
29	123456926	51	3	8	38	45	0	10	45	0	0	0	0	22	0	2	16	72	9	5	5	0	5	0	0	0	50	34	[1B 1C 2B 3B 3D 2C 2A]	7	8
30	123456926	78	3	2	77	17	1	8	14	0	0	0	0	22	0	1	17	90	9	5	6	0	5	0	0	0	50	34	[3D 2C 2A 2D]	4	4
31	123456926	100	2	3	95	17	1	8	14	0	0	0	0	0	0	0	0	90	9	5	6	0	5	0	0	0	50	34	[2A 2D]	2	3
32	123456926	100	2	3	95	17	1	6	16	0	0	0	0	0	0	0	0	90	9	5	6	0	5	0	0	0	50	34	[2A 2D]	2	3
