,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,71.9711,0.1327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.9782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1327,0.0000,0.0000
2,2,71.9179,0.2177,0.0467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.7509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2411,0.0000,0.0467
3,3,71.8336,0.3287,0.0773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,2.4557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3618,0.0000,0.0773
4,4,71.7470,0.3711,0.2130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.2023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4322,0.0000,0.2130
5,5,71.6598,0.4155,0.3083,0.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,3.9519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4780,0.0000,0.2900
6,6,71.5870,0.4087,0.3775,0.0778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,4.6467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5690,0.0000,0.3277
7,7,71.5531,0.3727,0.4000,0.1455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,5.4045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6184,0.0000,0.3546
8,8,71.4676,0.4236,0.2404,0.2279,0.0884,0.0000,0.1516,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.4422,6.2418,0.0000,0.1516,0.0000,0.0000,0.0000,0.0000,0.0000,218.1297,0.0000,0.0000,0.0000,0.4125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6716,0.0295,0.3394
9,9,71.3025,0.4896,0.3650,0.2279,0.1655,0.0000,0.1185,0.1014,0.0000,0.0000,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,122.6899,6.9170,0.0000,0.1640,0.0290,0.0000,0.0000,0.0000,0.0000,218.0938,0.0000,0.0000,0.0000,0.6595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7662,0.0471,0.3865
10,10,71.1744,0.5801,0.4989,0.2671,0.1655,0.0000,0.1052,0.1138,0.0000,0.0000,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,122.6899,7.5698,0.0000,0.1640,0.0290,0.0000,0.0000,0.0000,0.0000,218.0938,0.0000,0.0000,0.0000,0.6595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8031,0.0471,0.4338
11,11,70.9536,0.7177,0.6584,0.3415,0.1655,0.0000,0.0621,0.1511,0.0000,0.0000,0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,122.6899,8.2455,0.0000,0.1640,0.0290,0.0000,0.0000,0.0000,0.0000,218.0938,0.0000,0.0000,0.0000,0.6595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8749,0.0471,0.5170
