,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.2766,0.2766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2766,0.0000,0.0000
2,2,0.9915,0.7256,0.0773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4946,0.0000,0.0773
3,3,2.6162,1.5660,0.1777,0.0267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5661,0.0000,0.1522
4,4,7.6361,3.9210,0.6345,0.0696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,3.3299,2.6996,0.0092,0.0000,0.0000,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6057,0.0000,0.2772
5,5,21.1908,9.4724,1.4639,0.1298,0.4748,0.1550,0.3488,0.0000,0.0000,0.0000,0.0097,0.0000,0.0000,0.0000,0.0000,0.0092,5.1765,3.6954,0.0092,0.1550,0.0097,0.0092,0.0000,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8754,0.0097,0.4706
6,6,23.5038,4.5051,3.4010,0.1949,0.7127,0.2416,0.8191,0.0392,0.0000,0.0000,0.0097,0.0000,0.0000,0.0000,0.0098,0.0092,8.5882,4.2834,0.0188,0.5030,0.0097,0.0188,0.0000,0.0000,0.0000,0.0771,0.0000,0.0000,0.0000,0.0771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1299,0.0193,0.7250
7,7,27.3480,2.8957,4.6144,0.4156,2.0387,0.2069,1.1223,0.0392,0.0000,0.0000,0.0097,0.0000,0.0000,0.0000,0.0190,0.0092,11.7930,4.9216,0.0278,0.5366,0.0097,0.0278,0.0000,0.0000,0.0000,0.1132,0.0000,0.0000,0.0000,0.1132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3162,0.0283,0.9589
8,8,95.3191,5.8576,1.0901,0.4500,30.6352,0.8668,4.4790,0.8218,0.0000,0.0000,0.0275,0.0000,0.0000,0.0000,0.0358,0.0188,120.3933,6.8927,0.0717,3.6792,0.0275,0.0717,0.0000,0.0000,0.0000,0.9475,0.0000,0.0000,0.0000,0.9475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5217,0.2369,0.9912
9,9,119.7715,14.6640,2.6386,0.6426,30.6352,0.6231,4.4782,1.0846,0.0000,0.0000,0.0275,0.0000,0.0000,0.0000,0.0358,0.0188,140.0560,7.4879,0.0717,3.6792,0.0275,0.0717,0.0000,0.0000,0.0000,0.9475,0.0000,0.0000,0.0000,0.9475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9536,0.2369,1.2164
