,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,4.9918,4.9918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9918,0.0000,0.0000
2,2,18.3534,13.2938,1.3133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0079,0.0000,3.5622,1.3955,0.0079,0.0000,0.0020,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,9.4164,0.0000,1.1212
3,3,60.8865,33.0057,5.0134,0.1897,3.6457,0.0962,0.0450,0.0000,0.0000,0.0000,0.0156,0.0000,0.0000,0.0000,0.0380,0.0000,18.9080,2.1151,0.0380,0.0450,0.0156,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,13.2789,0.0156,2.3482
4,4,165.1512,73.5122,13.5466,0.7736,17.8874,0.6574,0.4401,0.0137,0.0000,0.0000,0.0306,0.0000,0.0000,0.0000,0.1089,0.0040,50.2444,2.8598,0.1120,0.4414,0.0306,0.1120,0.0000,0.0000,0.0000,0.0000,0.0000,16.9586,0.0820,2.9356
5,5,318.2752,119.6224,34.0163,2.3487,31.2498,2.4284,2.6222,0.0747,0.4477,0.0080,0.0751,0.0000,0.0000,0.0000,0.1879,0.0316,92.8450,3.4141,0.2122,2.3022,0.0653,0.2122,0.0000,0.0000,0.0000,0.0000,0.0000,19.8813,0.1811,3.0541
6,6,359.1977,68.1455,66.0873,5.3924,55.4453,7.1342,8.3029,0.4359,0.4477,0.0080,0.1334,0.0078,0.0000,0.0000,0.3514,0.0653,188.5322,4.3121,0.4336,7.1940,0.1338,0.4336,0.0000,0.0000,0.0000,0.0000,0.0000,21.8847,0.4184,2.8018
7,7,396.0857,41.6934,84.5893,11.3257,89.3736,8.1247,19.0994,1.6172,0.4477,0.0020,0.2165,0.0232,0.3903,0.0000,0.6111,0.1242,293.9454,4.8738,0.6848,16.1726,0.2272,0.6848,0.0000,0.0000,0.0000,0.0000,0.0000,23.6373,0.6884,2.2713
8,8,894.1894,64.1674,18.2144,5.9399,481.7572,33.8322,113.7499,18.6358,0.4477,0.0020,0.2562,0.0532,0.3903,0.0000,0.7977,0.1833,862.2910,5.3611,0.9202,58.2046,0.3080,0.9202,0.0000,0.0000,0.0000,0.0000,0.0000,24.2119,3.3240,1.6924
9,9,737.0412,121.0493,34.7913,7.9472,473.6410,22.1717,116.4427,30.4399,0.4477,0.0020,0.2655,0.0935,1.3556,0.0000,0.7654,0.2768,865.9503,5.8292,0.9921,58.0398,0.3517,0.9921,0.0000,0.0000,0.0000,0.0000,0.0000,23.5992,3.2456,1.3326
10,10,608.8386,161.4417,65.1802,11.2307,463.7288,17.9767,108.9287,45.6100,0.4477,0.0000,0.2865,0.1422,2.7530,0.0706,0.8681,0.3864,898.2465,6.2438,1.0917,58.6274,0.3967,1.0917,0.0000,0.0000,0.0000,0.0000,0.0000,23.9476,3.1907,1.0461
11,11,457.9449,182.1472,97.5052,17.1529,459.5951,18.3115,104.4192,63.3384,0.8669,0.1351,0.4506,0.1681,3.7082,0.1197,0.9674,0.5034,925.1134,6.6343,1.2314,62.1988,0.4609,1.2314,0.0000,0.0000,0.0000,0.0000,0.0000,24.1190,3.0877,0.6968
12,12,328.1079,192.8701,137.8694,26.2563,455.4999,18.0832,94.6642,80.4515,1.5540,0.1962,0.5888,0.2224,4.4250,0.1814,1.3662,0.6304,961.3347,7.0340,1.4818,66.4121,0.5295,1.4818,0.0000,0.0000,0.0000,0.0000,0.0000,24.0502,3.0349,0.5667
13,13,271.6317,106.9805,180.5856,39.0423,433.5145,28.5294,100.7908,102.5756,1.5540,0.0958,0.7485,0.2834,4.4250,0.1309,1.8250,0.7982,1440.1279,7.4495,1.6983,78.8045,0.5939,1.6983,0.0000,0.0000,0.0000,0.0000,0.0000,24.0606,2.8401,0.4817
14,14,255.3988,59.3979,190.2675,56.0197,428.1708,21.4474,102.7716,122.7893,1.5540,0.0353,0.7125,0.3787,4.4250,0.0688,1.7384,1.0559,1488.0154,7.8310,1.8809,90.2024,0.6701,1.8809,0.0000,0.0000,0.0000,0.0000,0.0000,24.0738,2.7811,0.4856
15,15,135.4717,20.9176,10.5029,9.1316,361.4181,37.9231,149.0231,119.9699,1.5540,0.0138,0.8339,0.4502,4.4250,0.0506,1.6788,1.2546,1272.1528,8.0589,1.9169,80.3513,0.7398,1.9169,0.0000,0.0000,0.0000,0.0000,0.0000,24.4396,0.8898,0.5548
16,16,103.0995,28.0362,16.1245,10.9111,363.7930,21.8760,143.0066,138.4979,1.5540,0.0138,0.6155,0.6341,4.4250,0.0322,1.3739,1.6602,1285.8016,8.0890,1.9255,79.3514,0.7433,1.9255,0.0000,0.0000,0.0000,0.0000,0.0000,24.3872,0.8778,0.6159
17,17,74.8883,31.7365,23.7289,13.5907,361.9467,14.6058,134.2682,161.5029,1.5540,0.0118,0.5555,0.7189,4.4250,0.0244,1.2495,1.8896,1294.0652,8.2371,1.9633,80.6974,0.7489,1.9633,0.0000,0.0000,0.0000,0.0000,0.0000,24.3276,0.8637,0.6910
18,18,68.2441,33.3578,31.0946,21.2632,366.9638,9.1365,120.9556,183.6824,1.5540,0.0020,0.5525,0.7941,4.8138,0.1655,1.2074,2.1058,1307.0761,8.3254,1.9838,80.4504,0.7651,1.9838,0.0000,0.0000,0.0000,0.0000,0.0000,24.3233,0.9281,0.8807
19,19,61.0142,31.5153,38.4873,33.5961,363.2295,5.7568,105.8992,210.2249,1.2118,0.0420,0.5195,0.8141,5.5627,0.1477,1.1601,2.3277,1301.0918,8.4387,1.9957,80.3705,0.7805,1.9957,0.0000,0.0000,0.0000,0.0000,0.0000,24.5016,0.9720,1.0304
20,20,79.4828,16.5742,41.0320,67.3088,370.8961,4.6604,88.8804,238.1305,1.2188,0.1431,0.5199,0.8868,5.5627,0.1638,1.3998,2.4055,1324.1920,8.6244,2.0288,81.8112,0.7796,2.0288,0.0000,0.0000,0.0000,0.0000,0.0000,24.7013,1.1234,1.1917
21,21,118.7243,9.4129,39.5697,104.4543,373.1759,2.9197,79.3037,284.3041,1.2188,0.0876,0.4968,0.9207,5.8152,0.1390,1.4272,2.2854,1317.3288,8.6705,2.0311,80.9928,0.7826,2.0311,0.0000,0.0000,0.0000,0.0000,0.0000,24.9804,1.4126,1.4932
22,22,466.7755,3.7755,1.6277,371.2348,242.3597,5.8557,101.5988,422.4620,1.2188,0.0461,0.3903,1.0174,5.8152,0.0645,1.2943,2.4265,1329.1150,8.7993,2.0670,72.4590,0.7798,2.0670,0.0000,0.0000,0.0000,0.0000,0.0000,26.1731,3.3501,3.3241
