,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,141.0543,2.6575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.6516,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,2.6575,0.0000,0.0000
2,2,137.2330,5.4579,0.7626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,59.9639,1.3642,0.0000,0.0000,-0.0019,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,5.4571,0.0000,0.7437
3,3,132.1558,8.6713,2.1045,0.0964,-0.0065,-0.0027,-0.0007,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0038,0.0000,60.1759,2.0264,0.0038,-0.0007,0.0003,0.0038,146.0000,145.8982,-0.0056,0.0000,0.0000,8.1104,-0.0007,1.8096
4,4,125.0897,12.8028,4.1771,0.3334,0.1013,0.0122,0.0143,-0.0006,0.0000,0.0000,0.0092,-0.0018,0.0000,0.0000,0.0290,0.0000,60.9345,2.7165,0.0290,0.0135,0.0107,0.0290,146.0000,145.6832,0.1001,0.0000,0.0000,10.7746,0.0125,3.0531
5,5,116.5157,16.8267,7.1428,0.8984,0.3753,0.0838,0.0719,0.0039,0.0000,0.0000,0.0278,-0.0015,0.0000,0.0000,0.0605,0.0057,62.2751,3.4076,0.0743,0.0698,0.0311,0.0743,146.0000,145.2259,0.4123,0.0000,0.0000,13.1707,0.0515,4.3974
6,6,113.6644,14.2120,10.6862,1.8171,0.7639,0.1756,0.2221,0.0403,-0.0130,-0.0037,0.0455,0.0003,0.0000,0.0000,0.1173,0.0098,63.8372,4.0963,0.1371,0.2165,0.0506,0.1371,146.0000,144.5521,0.9101,-0.0149,0.0000,15.5068,0.1156,5.6195
7,7,110.5572,12.2384,12.9730,3.1607,1.4092,0.2555,0.4817,0.1617,-0.0130,-0.0037,0.0706,0.0107,0.0000,0.0000,0.1697,0.0234,66.0312,4.8579,0.2067,0.4662,0.0904,0.2067,146.0000,143.5420,1.7270,-0.0149,0.0000,17.8493,0.2178,6.6155
8,8,87.9995,12.9665,6.1951,2.8072,15.8166,2.7925,8.7445,2.1229,-0.0130,-0.0037,0.0932,0.0278,-0.0165,0.0000,0.2496,0.0482,172.2691,5.5299,0.3124,7.5327,0.1333,0.3124,146.0000,124.4673,19.4489,-0.0149,-0.0147,20.0187,2.4347,7.3650
9,9,79.4362,16.8784,8.7837,3.5475,16.3296,2.1938,8.5225,3.3632,-0.0130,-0.0037,0.1001,0.0438,-0.0124,-0.0038,0.2986,0.0737,174.8009,6.0348,0.3899,7.7111,0.1579,0.3899,146.0000,123.7307,20.1387,-0.0149,-0.0117,21.7751,2.5229,8.0971
10,10,70.2392,20.0854,11.9766,4.5691,17.0003,1.8573,8.2711,4.6126,-0.0113,-0.0019,0.1281,0.0559,0.0022,-0.0015,0.3532,0.1143,177.7077,6.5611,0.4831,8.0032,0.1962,0.4831,146.0000,122.6435,21.1231,-0.0119,0.0021,23.4318,2.6516,8.6340
11,11,61.2799,21.9654,15.4768,5.9577,17.7718,1.6013,8.2711,5.8458,-0.0113,0.0000,0.1529,0.0784,0.0201,-0.0015,0.4376,0.1477,181.3277,7.1185,0.6044,8.4845,0.2451,0.6044,146.0000,121.2612,22.4037,-0.0119,0.0203,24.8714,2.8155,9.0741
12,12,52.3848,23.3642,18.7524,7.7978,18.4446,1.5362,8.3005,7.1236,0.0017,0.0000,0.1962,0.0887,0.0465,0.0021,0.5298,0.2034,185.1331,7.6950,0.7472,9.1143,0.2937,0.7472,146.0000,119.7385,23.8116,0.0020,0.0516,26.0817,3.0019,9.6313
13,13,47.7330,16.0780,20.5382,9.5183,22.0025,2.6027,9.6387,9.1455,0.0017,0.0000,0.2190,0.1147,0.0621,0.0046,0.6299,0.2875,205.8594,8.1861,0.9160,10.9576,0.3439,0.9160,146.0000,113.7008,29.6994,0.0020,0.0744,27.1425,3.7422,9.9527
14,14,45.9077,11.8824,21.4339,11.6456,22.8076,2.3046,9.9686,11.0304,0.0017,0.0000,0.2661,0.1390,0.0689,0.0011,0.7262,0.3706,211.1436,8.6666,1.0797,11.8667,0.4173,1.0797,146.0000,111.6657,31.6880,0.0020,0.0859,28.1619,3.9928,10.2523
15,15,29.3520,7.4274,5.9294,5.5714,35.4718,6.3582,25.1887,21.5016,0.0017,0.0000,0.2730,0.1742,0.0923,0.0044,0.7903,0.4936,298.0364,9.1184,1.2597,23.8731,0.4608,1.2597,146.0000,83.0836,60.2246,0.0020,0.1216,29.1303,7.5663,10.3687
16,16,25.6396,8.4512,6.9119,6.1655,35.7999,4.5791,24.0296,25.0148,0.0017,0.0000,0.2684,0.2053,0.1230,0.0066,0.7520,0.5961,299.7807,9.3506,1.3105,24.1051,0.4893,1.3105,146.0000,82.3711,60.8776,0.0020,0.1588,29.7296,7.6536,10.3792
