,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.8728,0.2346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8679,0.8682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2346,0.0000,0.0000
2,2,239.5718,0.5779,0.1048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8679,1.6026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.5631,0.0000,0.1048
3,3,239.2228,0.9135,0.2456,0.0314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8679,2.4075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.8495,0.0000,0.2318
4,4,238.7401,1.2901,0.4695,0.0831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8679,3.2502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.1259,0.0000,0.4046
5,5,238.0678,1.8160,0.7951,0.1318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8679,4.0648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.3903,0.0000,0.5955
6,6,237.6983,1.5465,1.1778,0.2449,0.0000,0.0000,0.0000,0.0000,0.2805,0.0000,0.0148,0.0000,0.4161,0.0295,0.0367,0.0000,29.8679,4.7827,0.0237,0.0000,0.0148,0.0237,0.0000,0.0000,0.0000,50.0000,1.6284,0.0318,0.8312
7,7,237.4187,1.2967,1.5019,0.4206,0.0000,0.0000,0.0000,0.0000,0.2805,0.0000,0.0148,0.0000,0.5314,0.0147,0.0968,0.0147,29.8679,5.5641,0.0318,0.0000,0.0148,0.0318,0.0000,0.0000,0.0000,50.0000,1.8880,0.0394,1.0102
8,8,233.7792,1.9683,1.0853,0.6122,3.9451,0.1206,0.4393,0.1423,0.5551,0.0000,0.0857,0.0148,0.9408,0.0238,0.1125,0.0237,59.6401,6.3400,0.0537,0.2564,0.0319,0.0537,0.0000,0.0000,0.0000,50.0000,2.1631,0.2825,1.0495
9,9,232.3144,2.6910,1.4405,0.7914,3.9451,0.0891,0.4354,0.1760,0.5551,0.0000,0.0573,0.0443,1.5378,0.0317,0.1568,0.0394,59.6401,7.0553,0.0866,0.2564,0.0319,0.0866,0.0000,0.0000,0.0000,50.0000,2.3503,0.3125,1.2605
10,10,230.7106,3.6540,2.0165,0.9770,3.9451,0.0828,0.3700,0.2490,0.5551,0.0000,0.0368,0.0652,1.7487,0.0507,0.1775,0.0536,59.6401,7.7075,0.0992,0.2564,0.0319,0.0992,0.0000,0.0000,0.0000,50.0000,2.6068,0.3246,1.4374
11,11,228.6813,4.2871,2.7418,1.2490,3.9451,0.0531,0.3466,0.2977,0.9420,0.0148,0.0575,0.0857,2.1698,0.0506,0.1995,0.1030,59.6401,8.3831,0.1236,0.2564,0.0537,0.1236,0.0000,0.0000,0.0000,50.0000,2.8279,0.3619,1.6413
12,12,226.3632,5.0699,3.3630,1.5452,3.9451,0.0312,0.3219,0.3359,0.9884,0.0940,0.1030,0.1050,2.8086,0.1984,0.3473,0.1741,59.6401,9.1519,0.1707,0.2564,0.0605,0.1707,0.0000,0.0000,0.0000,50.0000,3.0491,0.4102,1.8733
13,13,225.7709,3.7640,4.2124,2.0314,3.9451,0.0229,0.2968,0.3737,0.9884,0.0795,0.0913,0.1316,3.2326,0.2498,0.4667,0.2795,59.6401,9.8649,0.2050,0.2564,0.0605,0.2050,0.0000,0.0000,0.0000,50.0000,3.3170,0.4438,2.1307
14,14,225.1938,2.9023,4.5721,2.5154,3.9451,0.0135,0.2872,0.3893,1.0927,0.0711,0.1183,0.1372,3.5625,0.2611,0.6288,0.4189,59.6401,10.5956,0.2349,0.2564,0.0671,0.2349,0.0000,0.0000,0.0000,50.0000,3.5294,0.4760,2.2983
15,15,217.1955,3.7335,3.0121,2.2843,10.7268,0.6003,2.0552,1.3023,1.6801,0.0845,0.2409,0.2028,3.6746,0.2665,0.5987,0.5539,88.4027,11.3655,0.2461,0.8304,0.1054,0.2461,0.0000,0.0000,0.0000,50.0000,3.7439,0.9997,2.4139
16,16,215.1397,4.7981,3.6252,2.6080,10.7268,0.4356,1.9569,1.5708,1.7984,0.0845,0.2060,0.2425,3.8921,0.1938,0.6670,0.6794,88.4027,12.0249,0.2626,0.8304,0.1114,0.2626,0.0000,0.0000,0.0000,50.0000,3.9283,1.0215,2.4881
17,17,212.4869,5.8270,4.1562,2.9668,10.7268,0.2924,1.8413,1.8113,2.1102,0.1323,0.3719,0.3586,4.3085,0.2427,0.8055,0.8164,88.4027,12.6847,0.2984,0.8304,0.1398,0.2984,0.0000,0.0000,0.0000,50.0000,4.1449,1.0780,2.6701
18,18,209.7460,7.0038,5.1320,3.5067,10.7268,0.2282,1.6363,2.0699,2.1780,0.1242,0.3686,0.4088,4.6298,0.2664,0.8350,0.9224,88.4027,13.2929,0.3214,0.8304,0.1456,0.3214,0.0000,0.0000,0.0000,50.0000,4.3580,1.1044,2.8733
19,19,206.0879,8.0334,6.1615,4.0783,10.7268,0.1610,1.5103,2.2620,2.4077,0.1304,0.4330,0.4650,5.4900,0.3334,1.0165,1.1279,88.4027,13.9910,0.3853,0.8304,0.1631,0.3853,0.0000,0.0000,0.0000,50.0000,4.5550,1.1829,3.1323
20,20,205.4754,5.9985,7.4877,4.6154,10.7268,0.1152,1.2881,2.5240,2.4672,0.1633,0.4984,0.5587,5.9543,0.2889,1.1987,1.2379,88.4027,14.6210,0.4312,0.8304,0.1803,0.4312,0.0000,0.0000,0.0000,50.0000,4.7611,1.2255,3.3519
21,21,204.6080,4.2634,7.8797,5.3453,10.7268,0.0791,1.1541,2.6990,2.6815,0.1691,0.5856,0.6320,6.6606,0.3848,1.3970,1.6022,88.4027,15.2696,0.5031,0.8304,0.1992,0.5031,0.0000,0.0000,0.0000,50.0000,4.9129,1.3056,3.4112
22,22,198.8065,4.7621,4.4087,4.5566,14.9427,1.0324,4.2664,4.5619,2.8179,0.1566,0.6317,0.8255,6.9459,0.3215,1.5938,1.9441,115.6121,15.8984,0.5556,1.6473,0.2271,0.5556,0.0000,0.0000,0.0000,50.0000,5.0850,1.8380,3.3808
23,23,196.2496,6.1365,4.8570,5.1532,14.9427,0.7616,3.9866,5.1012,2.8737,0.1535,0.6164,0.9367,7.1473,0.3136,1.6174,2.1415,115.6121,16.5045,0.6030,1.6473,0.2341,0.6030,0.0000,0.0000,0.0000,50.0000,5.2450,1.8649,3.4892
24,24,193.7189,7.0472,5.8229,5.7752,14.9427,0.5924,3.7394,5.5145,2.9607,0.1258,0.6122,1.1041,7.3023,0.2541,1.4901,2.4414,115.6121,17.1066,0.6261,1.6473,0.2452,0.6261,0.0000,0.0000,0.0000,50.0000,5.4013,1.8872,3.6841
25,25,191.2389,7.9536,6.8344,6.3239,14.9427,0.4320,3.3950,6.0210,2.8684,0.1730,0.5678,1.2035,7.0122,0.3854,1.6778,2.7973,115.6121,17.6694,0.6659,1.6473,0.2617,0.6659,0.0000,0.0000,0.0000,50.0000,5.6355,1.9055,3.8381
26,26,188.1042,8.6612,7.8498,7.3292,14.9427,0.3129,3.1307,6.3851,2.9773,0.1772,0.7344,1.2909,7.2065,0.3552,1.9074,3.0141,115.6121,18.3363,0.7398,1.6473,0.2851,0.7398,0.0000,0.0000,0.0000,50.0000,5.7765,1.9490,4.0584
27,27,187.3077,6.0997,8.6369,8.2819,14.9427,0.2010,2.8384,6.7870,3.4992,0.1929,0.9152,1.4919,7.2939,0.5652,2.1308,3.3646,115.6121,18.9935,0.8121,1.6473,0.3296,0.8121,0.0000,0.0000,0.0000,50.0000,6.0437,2.0317,4.1666
28,28,186.6053,4.3382,8.5331,9.3611,14.9427,0.1318,2.4886,7.1999,4.1700,0.2854,0.9982,1.6099,7.3398,0.5477,2.4410,3.7134,115.6121,19.6534,0.8766,1.6473,0.3824,0.8766,0.0000,0.0000,0.0000,50.0000,6.2070,2.1032,4.3318
29,29,183.1458,5.1621,4.9683,10.7311,16.2467,0.8328,5.2728,7.6538,3.7158,0.2182,0.9452,1.7353,7.4991,0.4811,2.4934,4.0712,141.6494,20.2712,0.9134,2.5340,0.3941,0.9134,0.0000,0.0000,0.0000,50.0000,6.3590,2.3727,4.1271
