,day,num-infected-outside,type,stat,type_pretty
202,19.0,0.3061999999999996,num-infected-outside,variance,0%
203,20.0,0.2774000000000001,num-infected-outside,variance,0%
204,21.0,0.3482000000000003,num-infected-outside,variance,0%
205,22.0,0.35779999999999923,num-infected-outside,variance,0%
206,23.0,0.5948000000000002,num-infected-outside,variance,0%
207,24.0,0.7219000000000007,num-infected-outside,variance,0%
208,25.0,0.9213000000000005,num-infected-outside,variance,0%
209,26.0,0.7675000000000001,num-infected-outside,variance,0%
210,27.0,0.6656000000000004,num-infected-outside,variance,0%
211,28.0,0.48299999999999965,num-infected-outside,variance,0%
212,29.0,0.5464000000000002,num-infected-outside,variance,0%
213,30.0,0.5198,num-infected-outside,variance,0%
214,31.0,0.5217,num-infected-outside,variance,0%
215,32.0,0.42960000000000065,num-infected-outside,variance,0%
216,33.0,0.5755999999999997,num-infected-outside,variance,0%
217,34.0,0.5384000000000002,num-infected-outside,variance,0%
218,35.0,0.5109000000000004,num-infected-outside,variance,0%
219,36.0,0.17189999999999994,num-infected-outside,variance,0%
220,37.0,0.3468,num-infected-outside,variance,0%
221,38.0,0.052499999999999325,num-infected-outside,variance,0%
222,39.0,0.00280000000000058,num-infected-outside,variance,0%
223,40.0,0.05679999999999996,num-infected-outside,variance,0%
224,41.0,-0.09189999999999987,num-infected-outside,variance,0%
225,42.0,-0.13210000000000033,num-infected-outside,variance,0%
226,43.0,0.04579999999999984,num-infected-outside,variance,0%
227,44.0,-0.03410000000000046,num-infected-outside,variance,0%
228,45.0,-0.16460000000000008,num-infected-outside,variance,0%
229,46.0,-0.12260000000000026,num-infected-outside,variance,0%
230,47.0,0.0660999999999996,num-infected-outside,variance,0%
231,48.0,0.011400000000000077,num-infected-outside,variance,0%
232,49.0,0.024299999999999322,num-infected-outside,variance,0%
233,50.0,0.03340000000000032,num-infected-outside,variance,0%
234,51.0,0.12819999999999965,num-infected-outside,variance,0%
235,52.0,0.3365,num-infected-outside,variance,0%
236,53.0,0.21689999999999987,num-infected-outside,variance,0%
237,54.0,0.18799999999999972,num-infected-outside,variance,0%
238,55.0,0.10070000000000068,num-infected-outside,variance,0%
239,56.0,0.11520000000000064,num-infected-outside,variance,0%
240,57.0,-0.07469999999999999,num-infected-outside,variance,0%
241,58.0,-0.07449999999999957,num-infected-outside,variance,0%
242,59.0,-0.20330000000000048,num-infected-outside,variance,0%
243,60.0,-0.39170000000000016,num-infected-outside,variance,0%
244,0.0,0.0,num-infected-outside,variance,10%
245,1.0,0.008800000000000002,num-infected-outside,variance,10%
246,2.0,-0.011099999999999999,num-infected-outside,variance,10%
247,3.0,0.00019999999999997797,num-infected-outside,variance,10%
248,4.0,-0.03169999999999995,num-infected-outside,variance,10%
249,5.0,-0.08299999999999996,num-infected-outside,variance,10%
250,6.0,-0.09919999999999995,num-infected-outside,variance,10%
251,7.0,-0.18179999999999996,num-infected-outside,variance,10%
252,8.0,-0.1736000000000002,num-infected-outside,variance,10%
253,9.0,-0.26900000000000013,num-infected-outside,variance,10%
254,10.0,-0.2502,num-infected-outside,variance,10%
255,11.0,-0.29479999999999973,num-infected-outside,variance,10%
256,12.0,-0.3388000000000002,num-infected-outside,variance,10%
257,13.0,-0.49949999999999983,num-infected-outside,variance,10%
258,14.0,-0.37470000000000026,num-infected-outside,variance,10%
259,15.0,-0.3847999999999998,num-infected-outside,variance,10%
260,16.0,-0.3732000000000002,num-infected-outside,variance,10%
261,17.0,-0.3883000000000001,num-infected-outside,variance,10%
262,18.0,-0.40420000000000034,num-infected-outside,variance,10%
263,19.0,-0.2677999999999998,num-infected-outside,variance,10%
264,20.0,-0.3165,num-infected-outside,variance,10%
265,21.0,-0.5916999999999999,num-infected-outside,variance,10%
266,22.0,-0.5082,num-infected-outside,variance,10%
267,23.0,-0.33110000000000017,num-infected-outside,variance,10%
268,24.0,-0.36329999999999973,num-infected-outside,variance,10%
269,25.0,-0.4139000000000004,num-infected-outside,variance,10%
270,26.0,-0.6150999999999995,num-infected-outside,variance,10%
271,27.0,-0.7575999999999996,num-infected-outside,variance,10%
272,28.0,-0.7443999999999997,num-infected-outside,variance,10%
273,29.0,-0.7831999999999999,num-infected-outside,variance,10%
274,30.0,-0.9175999999999997,num-infected-outside,variance,10%
275,31.0,-0.8792,num-infected-outside,variance,10%
276,32.0,-0.9501999999999997,num-infected-outside,variance,10%
277,33.0,-0.851,num-infected-outside,variance,10%
278,34.0,-0.7212999999999994,num-infected-outside,variance,10%
279,35.0,-0.7145000000000001,num-infected-outside,variance,10%
280,36.0,-0.8869000000000007,num-infected-outside,variance,10%
281,37.0,-0.8041999999999998,num-infected-outside,variance,10%
282,38.0,-0.7965999999999998,num-infected-outside,variance,10%
283,39.0,-0.5299000000000005,num-infected-outside,variance,10%
284,40.0,-0.6109,num-infected-outside,variance,10%
285,41.0,-0.6574999999999998,num-infected-outside,variance,10%
286,42.0,-0.6404000000000005,num-infected-outside,variance,10%
287,43.0,-0.4687999999999999,num-infected-outside,variance,10%
288,44.0,-0.6313000000000004,num-infected-outside,variance,10%
289,45.0,-0.7515999999999998,num-infected-outside,variance,10%
290,46.0,-0.7458999999999998,num-infected-outside,variance,10%
291,47.0,-0.6849000000000007,num-infected-outside,variance,10%
292,48.0,-0.7669000000000006,num-infected-outside,variance,10%
293,49.0,-0.8191000000000006,num-infected-outside,variance,10%
294,50.0,-0.8440000000000003,num-infected-outside,variance,10%
295,51.0,-0.6709000000000005,num-infected-outside,variance,10%
296,52.0,-0.8567999999999998,num-infected-outside,variance,10%
297,53.0,-0.6928999999999998,num-infected-outside,variance,10%
298,54.0,-0.5150999999999994,num-infected-outside,variance,10%
299,55.0,-0.39280000000000026,num-infected-outside,variance,10%
300,56.0,-0.3841000000000001,num-infected-outside,variance,10%
301,57.0,-0.28860000000000063,num-infected-outside,variance,10%
302,58.0,-0.3127999999999993,num-infected-outside,variance,10%
303,59.0,-0.23019999999999996,num-infected-outside,variance,10%
304,60.0,-0.2389000000000001,num-infected-outside,variance,10%
305,0.0,0.0,num-infected-outside,variance,40%
306,1.0,0.044399999999999995,num-infected-outside,variance,40%
307,2.0,0.13530000000000003,num-infected-outside,variance,40%
308,3.0,0.08429999999999999,num-infected-outside,variance,40%
309,4.0,0.0514,num-infected-outside,variance,40%
310,5.0,0.0037000000000000366,num-infected-outside,variance,40%
311,6.0,0.023699999999999943,num-infected-outside,variance,40%
312,7.0,-0.017299999999999982,num-infected-outside,variance,40%
313,8.0,0.011600000000000055,num-infected-outside,variance,40%
314,9.0,-0.0026999999999999247,num-infected-outside,variance,40%
315,10.0,0.04300000000000015,num-infected-outside,variance,40%
316,11.0,-0.05940000000000012,num-infected-outside,variance,40%
317,12.0,0.06399999999999983,num-infected-outside,variance,40%
318,13.0,0.04400000000000004,num-infected-outside,variance,40%
319,14.0,0.049900000000000055,num-infected-outside,variance,40%
320,15.0,0.12190000000000012,num-infected-outside,variance,40%
321,16.0,0.23130000000000006,num-infected-outside,variance,40%
322,17.0,0.15490000000000004,num-infected-outside,variance,40%
323,18.0,0.21040000000000036,num-infected-outside,variance,40%
324,19.0,0.2648999999999999,num-infected-outside,variance,40%
325,20.0,0.24109999999999987,num-infected-outside,variance,40%
326,21.0,0.2099000000000002,num-infected-outside,variance,40%
327,22.0,0.0809000000000002,num-infected-outside,variance,40%
328,23.0,-0.06830000000000025,num-infected-outside,variance,40%
329,24.0,-0.18480000000000008,num-infected-outside,variance,40%
330,25.0,-0.2017000000000002,num-infected-outside,variance,40%
331,26.0,-0.27649999999999997,num-infected-outside,variance,40%
332,27.0,-0.3272000000000004,num-infected-outside,variance,40%
333,28.0,-0.2925,num-infected-outside,variance,40%
334,29.0,-0.17030000000000012,num-infected-outside,variance,40%
335,30.0,-0.16100000000000003,num-infected-outside,variance,40%
336,31.0,-0.1008,num-infected-outside,variance,40%
337,32.0,-0.14179999999999948,num-infected-outside,variance,40%
338,33.0,-0.31640000000000024,num-infected-outside,variance,40%
339,34.0,-0.3796000000000004,num-infected-outside,variance,40%
340,35.0,-0.31899999999999995,num-infected-outside,variance,40%
341,36.0,-0.2333999999999996,num-infected-outside,variance,40%
342,37.0,-0.09960000000000058,num-infected-outside,variance,40%
343,38.0,-0.1783999999999999,num-infected-outside,variance,40%
344,39.0,-0.1341000000000001,num-infected-outside,variance,40%
345,40.0,-0.11479999999999979,num-infected-outside,variance,40%
346,41.0,-0.1634000000000002,num-infected-outside,variance,40%
347,42.0,-0.07919999999999927,num-infected-outside,variance,40%
348,43.0,-0.15920000000000023,num-infected-outside,variance,40%
349,44.0,-0.12180000000000035,num-infected-outside,variance,40%
350,45.0,-0.06460000000000043,num-infected-outside,variance,40%
351,46.0,-0.1097999999999999,num-infected-outside,variance,40%
352,47.0,0.07469999999999999,num-infected-outside,variance,40%
353,48.0,0.028200000000000003,num-infected-outside,variance,40%
354,49.0,0.11910000000000043,num-infected-outside,variance,40%
355,50.0,0.28249999999999975,num-infected-outside,variance,40%
356,51.0,0.2903000000000002,num-infected-outside,variance,40%
357,52.0,0.37959999999999994,num-infected-outside,variance,40%
358,53.0,0.3581000000000003,num-infected-outside,variance,40%
359,54.0,0.23789999999999978,num-infected-outside,variance,40%
360,55.0,0.21389999999999976,num-infected-outside,variance,40%
361,56.0,0.08029999999999937,num-infected-outside,variance,40%
362,57.0,0.000700000000000145,num-infected-outside,variance,40%
363,58.0,0.21979999999999933,num-infected-outside,variance,40%
364,59.0,0.2612999999999994,num-infected-outside,variance,40%
365,60.0,0.3460000000000001,num-infected-outside,variance,40%
366,0.0,0.0,num-infected-outside,left,0%
367,1.0,-0.032,num-infected-outside,left,0%
368,2.0,-0.0837,num-infected-outside,left,0%
369,3.0,-0.03859999999999997,num-infected-outside,left,0%
370,4.0,-0.04959999999999998,num-infected-outside,left,0%
371,5.0,-0.004899999999999904,num-infected-outside,left,0%
372,6.0,0.025600000000000067,num-infected-outside,left,0%
373,7.0,0.03190000000000004,num-infected-outside,left,0%
374,8.0,0.06609999999999983,num-infected-outside,left,0%
375,9.0,0.030199999999999783,num-infected-outside,left,0%
376,10.0,-0.03529999999999989,num-infected-outside,left,0%
377,11.0,-0.02729999999999988,num-infected-outside,left,0%
378,12.0,-0.0045000000000001705,num-infected-outside,left,0%
379,13.0,-0.06930000000000014,num-infected-outside,left,0%
380,14.0,-0.09599999999999964,num-infected-outside,left,0%
381,15.0,-0.10639999999999983,num-infected-outside,left,0%
382,16.0,-0.10529999999999973,num-infected-outside,left,0%
383,17.0,-0.08410000000000029,num-infected-outside,left,0%
384,18.0,-0.060799999999999965,num-infected-outside,left,0%
385,19.0,-0.11699999999999999,num-infected-outside,left,0%
386,20.0,-0.06599999999999984,num-infected-outside,left,0%
387,21.0,-0.0840999999999994,num-infected-outside,left,0%
388,22.0,-0.050400000000000666,num-infected-outside,left,0%
389,23.0,-0.021700000000000053,num-infected-outside,left,0%
390,24.0,-0.0660999999999996,num-infected-outside,left,0%
391,25.0,-0.032399999999999984,num-infected-outside,left,0%
392,26.0,-0.02800000000000047,num-infected-outside,left,0%
393,27.0,-0.030100000000000016,num-infected-outside,left,0%
394,28.0,-0.055299999999999905,num-infected-outside,left,0%
395,29.0,-0.07810000000000006,num-infected-outside,left,0%
396,30.0,-0.11370000000000058,num-infected-outside,left,0%
397,31.0,-0.11569999999999947,num-infected-outside,left,0%
398,32.0,-0.12239999999999984,num-infected-outside,left,0%
399,33.0,-0.13320000000000043,num-infected-outside,left,0%
400,34.0,-0.16349999999999998,num-infected-outside,left,0%
401,35.0,-0.19899999999999984,num-infected-outside,left,0%
402,36.0,-0.21030000000000015,num-infected-outside,left,0%
403,37.0,-0.23130000000000006,num-infected-outside,left,0%
404,38.0,-0.2110000000000003,num-infected-outside,left,0%
405,39.0,-0.20400000000000063,num-infected-outside,left,0%
406,40.0,-0.2637999999999998,num-infected-outside,left,0%
407,41.0,-0.2538999999999998,num-infected-outside,left,0%
408,42.0,-0.24009999999999998,num-infected-outside,left,0%
409,43.0,-0.2726000000000006,num-infected-outside,left,0%
410,44.0,-0.2832000000000008,num-infected-outside,left,0%
411,45.0,-0.31179999999999986,num-infected-outside,left,0%
412,46.0,-0.32779999999999987,num-infected-outside,left,0%
413,47.0,-0.31599999999999895,num-infected-outside,left,0%
414,48.0,-0.2718000000000007,num-infected-outside,left,0%
415,49.0,-0.2688000000000006,num-infected-outside,left,0%
416,50.0,-0.24980000000000047,num-infected-outside,left,0%
417,51.0,-0.2380999999999993,num-infected-outside,left,0%
418,52.0,-0.22820000000000107,num-infected-outside,left,0%
419,53.0,-0.2223000000000006,num-infected-outside,left,0%
420,54.0,-0.18210000000000015,num-infected-outside,left,0%
421,55.0,-0.23769999999999847,num-infected-outside,left,0%
422,56.0,-0.27940000000000076,num-infected-outside,left,0%
423,57.0,-0.2680999999999987,num-infected-outside,left,0%
424,58.0,-0.25629999999999953,num-infected-outside,left,0%
425,59.0,-0.26229999999999976,num-infected-outside,left,0%
426,60.0,-0.2834000000000003,num-infected-outside,left,0%
427,0.0,0.0,num-infected-outside,left,10%
428,1.0,-0.021900000000000003,num-infected-outside,left,10%
429,2.0,-0.029299999999999993,num-infected-outside,left,10%
430,3.0,-0.06300000000000006,num-infected-outside,left,10%
431,4.0,-0.09650000000000003,num-infected-outside,left,10%
432,5.0,-0.10199999999999998,num-infected-outside,left,10%
433,6.0,-0.11229999999999984,num-infected-outside,left,10%
434,7.0,-0.13960000000000017,num-infected-outside,left,10%
435,8.0,-0.16549999999999998,num-infected-outside,left,10%
436,9.0,-0.23809999999999998,num-infected-outside,left,10%
437,10.0,-0.21530000000000005,num-infected-outside,left,10%
438,11.0,-0.22560000000000002,num-infected-outside,left,10%
439,12.0,-0.21700000000000008,num-infected-outside,left,10%
440,13.0,-0.20680000000000032,num-infected-outside,left,10%
441,14.0,-0.1621999999999999,num-infected-outside,left,10%
442,15.0,-0.17769999999999975,num-infected-outside,left,10%
443,16.0,-0.15939999999999976,num-infected-outside,left,10%
444,17.0,-0.17470000000000008,num-infected-outside,left,10%
445,18.0,-0.19450000000000012,num-infected-outside,left,10%
446,19.0,-0.1583000000000001,num-infected-outside,left,10%
447,20.0,-0.1475000000000004,num-infected-outside,left,10%
448,21.0,-0.1529000000000007,num-infected-outside,left,10%
449,22.0,-0.14839999999999964,num-infected-outside,left,10%
450,23.0,-0.13839999999999986,num-infected-outside,left,10%
451,24.0,-0.15949999999999953,num-infected-outside,left,10%
452,25.0,-0.16500000000000004,num-infected-outside,left,10%
453,26.0,-0.14510000000000023,num-infected-outside,left,10%
454,27.0,-0.14580000000000037,num-infected-outside,left,10%
455,28.0,-0.10660000000000025,num-infected-outside,left,10%
456,29.0,-0.14259999999999984,num-infected-outside,left,10%
457,30.0,-0.15909999999999958,num-infected-outside,left,10%
458,31.0,-0.1806000000000001,num-infected-outside,left,10%
459,32.0,-0.15549999999999997,num-infected-outside,left,10%
460,33.0,-0.12539999999999996,num-infected-outside,left,10%
461,34.0,-0.06459999999999955,num-infected-outside,left,10%
462,35.0,-0.01839999999999975,num-infected-outside,left,10%
463,36.0,-0.051599999999999646,num-infected-outside,left,10%
464,37.0,-0.06289999999999996,num-infected-outside,left,10%
465,38.0,-0.03699999999999992,num-infected-outside,left,10%
466,39.0,-0.03939999999999966,num-infected-outside,left,10%
467,40.0,-0.035800000000000054,num-infected-outside,left,10%
468,41.0,-0.042599999999999305,num-infected-outside,left,10%
469,42.0,-0.023299999999999876,num-infected-outside,left,10%
470,43.0,-0.06479999999999997,num-infected-outside,left,10%
471,44.0,-0.09310000000000063,num-infected-outside,left,10%
472,45.0,-0.09919999999999973,num-infected-outside,left,10%
473,46.0,-0.09490000000000087,num-infected-outside,left,10%
474,47.0,-0.1070000000000011,num-infected-outside,left,10%
475,48.0,-0.10549999999999926,num-infected-outside,left,10%
476,49.0,-0.15729999999999933,num-infected-outside,left,10%
477,50.0,-0.1855999999999991,num-infected-outside,left,10%
478,51.0,-0.1097999999999999,num-infected-outside,left,10%
