,day,infected,type,stat,type_pretty
594,45.0,-0.5265,infected,right,0%
595,46.0,-0.403,infected,right,0%
596,47.0,-0.3442999999999996,infected,right,0%
597,48.0,0.16300000000000026,infected,right,0%
598,49.0,-0.2190000000000003,infected,right,0%
599,50.0,-0.1197999999999999,infected,right,0%
600,51.0,-0.15649999999999986,infected,right,0%
601,52.0,-0.0354000000000001,infected,right,0%
602,53.0,0.023400000000000087,infected,right,0%
603,54.0,-0.20639999999999992,infected,right,0%
604,55.0,-0.21010000000000062,infected,right,0%
605,56.0,-0.31840000000000046,infected,right,0%
606,57.0,0.1171000000000002,infected,right,0%
607,58.0,0.06089999999999973,infected,right,0%
608,59.0,0.22839999999999971,infected,right,0%
609,60.0,0.07679999999999998,infected,right,0%
610,0.0,0.0,infected,right,10%
611,1.0,0.0,infected,right,10%
612,2.0,0.043899999999999995,infected,right,10%
613,3.0,0.026999999999999996,infected,right,10%
614,4.0,0.07479999999999998,infected,right,10%
615,5.0,0.1814,infected,right,10%
616,6.0,0.15379999999999994,infected,right,10%
617,7.0,0.24480000000000013,infected,right,10%
618,8.0,0.21730000000000005,infected,right,10%
619,9.0,0.28669999999999995,infected,right,10%
620,10.0,0.2947000000000002,infected,right,10%
621,11.0,0.18779999999999974,infected,right,10%
622,12.0,0.20009999999999994,infected,right,10%
623,13.0,0.2881999999999998,infected,right,10%
624,14.0,0.2936000000000001,infected,right,10%
625,15.0,0.23840000000000017,infected,right,10%
626,16.0,0.17039999999999988,infected,right,10%
627,17.0,0.17980000000000018,infected,right,10%
628,18.0,0.22449999999999992,infected,right,10%
629,19.0,0.4834000000000005,infected,right,10%
630,20.0,0.8258000000000001,infected,right,10%
631,21.0,0.8959999999999999,infected,right,10%
632,22.0,0.08919999999999972,infected,right,10%
633,23.0,0.13420000000000032,infected,right,10%
634,24.0,0.3506,infected,right,10%
635,25.0,0.41239999999999943,infected,right,10%
636,26.0,0.28609999999999935,infected,right,10%
637,27.0,0.35270000000000046,infected,right,10%
638,28.0,0.12520000000000042,infected,right,10%
639,29.0,0.17080000000000028,infected,right,10%
640,30.0,0.20530000000000026,infected,right,10%
641,31.0,0.1812999999999998,infected,right,10%
642,32.0,0.3818999999999999,infected,right,10%
643,33.0,0.5912999999999995,infected,right,10%
644,34.0,1.0513000000000003,infected,right,10%
645,35.0,1.1998000000000006,infected,right,10%
646,36.0,0.4598,infected,right,10%
647,37.0,0.5529999999999999,infected,right,10%
648,38.0,0.49940000000000007,infected,right,10%
649,39.0,0.5409999999999999,infected,right,10%
650,40.0,0.46330000000000027,infected,right,10%
651,41.0,0.4283000000000001,infected,right,10%
652,42.0,0.8210999999999995,infected,right,10%
653,43.0,0.2037,infected,right,10%
654,44.0,0.1511,infected,right,10%
655,45.0,0.2795000000000001,infected,right,10%
656,46.0,0.2862999999999998,infected,right,10%
657,47.0,0.45829999999999993,infected,right,10%
658,48.0,0.23599999999999977,infected,right,10%
659,49.0,0.40419999999999945,infected,right,10%
660,50.0,0.39390000000000014,infected,right,10%
661,51.0,0.2865000000000002,infected,right,10%
662,52.0,0.5992999999999999,infected,right,10%
663,53.0,0.6272000000000002,infected,right,10%
664,54.0,0.8019999999999996,infected,right,10%
665,55.0,0.8148,infected,right,10%
666,56.0,0.9907999999999992,infected,right,10%
667,57.0,0.14509999999999978,infected,right,10%
668,58.0,0.009199999999999875,infected,right,10%
669,59.0,0.06170000000000009,infected,right,10%
670,60.0,0.2195999999999998,infected,right,10%
671,0.0,0.0,infected,right,40%
672,1.0,0.0,infected,right,40%
673,2.0,0.07260000000000001,infected,right,40%
674,3.0,0.10469999999999999,infected,right,40%
675,4.0,0.08559999999999998,infected,right,40%
676,5.0,0.16060000000000002,infected,right,40%
677,6.0,0.1965,infected,right,40%
678,7.0,0.1735,infected,right,40%
679,8.0,0.06580000000000003,infected,right,40%
680,9.0,0.06989999999999996,infected,right,40%
681,10.0,0.17589999999999995,infected,right,40%
682,11.0,0.04360000000000008,infected,right,40%
683,12.0,0.060699999999999976,infected,right,40%
684,13.0,0.08779999999999988,infected,right,40%
685,14.0,0.14969999999999994,infected,right,40%
686,15.0,-0.1572,infected,right,40%
687,16.0,-0.13400000000000012,infected,right,40%
688,17.0,-0.013199999999999878,infected,right,40%
689,18.0,0.19740000000000002,infected,right,40%
690,19.0,0.24049999999999994,infected,right,40%
691,20.0,0.3479000000000001,infected,right,40%
692,21.0,0.2702,infected,right,40%
693,22.0,0.04049999999999998,infected,right,40%
694,23.0,0.20420000000000016,infected,right,40%
695,24.0,0.2168000000000001,infected,right,40%
696,25.0,0.2327999999999999,infected,right,40%
697,26.0,0.15729999999999977,infected,right,40%
698,27.0,0.08360000000000012,infected,right,40%
699,28.0,0.09850000000000003,infected,right,40%
700,29.0,-0.056199999999999806,infected,right,40%
701,30.0,0.03420000000000001,infected,right,40%
702,31.0,0.02750000000000008,infected,right,40%
703,32.0,-0.026799999999999713,infected,right,40%
704,33.0,-0.12110000000000021,infected,right,40%
705,34.0,-0.07970000000000033,infected,right,40%
706,35.0,-0.06130000000000013,infected,right,40%
707,36.0,0.04379999999999984,infected,right,40%
708,37.0,-0.04700000000000015,infected,right,40%
709,38.0,-0.045499999999999874,infected,right,40%
710,39.0,-0.026100000000000012,infected,right,40%
711,40.0,0.17890000000000006,infected,right,40%
712,41.0,0.3477000000000001,infected,right,40%
713,42.0,-0.020199999999999996,infected,right,40%
714,43.0,0.07750000000000012,infected,right,40%
715,44.0,0.15470000000000006,infected,right,40%
716,45.0,0.17980000000000018,infected,right,40%
717,46.0,0.13949999999999996,infected,right,40%
718,47.0,0.04499999999999993,infected,right,40%
719,48.0,0.1972999999999998,infected,right,40%
720,49.0,0.15100000000000025,infected,right,40%
721,50.0,-0.12950000000000017,infected,right,40%
722,51.0,-0.06020000000000003,infected,right,40%
723,52.0,-0.020499999999999963,infected,right,40%
724,53.0,-0.010199999999999987,infected,right,40%
725,54.0,0.10740000000000016,infected,right,40%
726,55.0,0.2115999999999998,infected,right,40%
727,56.0,0.20940000000000003,infected,right,40%
728,57.0,0.11949999999999994,infected,right,40%
729,58.0,0.14550000000000018,infected,right,40%
730,59.0,0.13480000000000003,infected,right,40%
731,60.0,0.18910000000000027,infected,right,40%
