,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0.0000,9.4039,0.6343,0.0265,0.0000,4.5551,0.0000,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,5.1691,0.0000,0.0143,0.0000,4.4039,0.6805,0.0143,0.0126,0.0000,0.0143,0.0000,0.0265,0.0000
2,0.0000,15.2913,1.0723,0.2843,0.1036,9.5091,0.0139,0.0433,0.0020,1.7863,0.0000,0.0049,0.0000,5.1691,0.0000,0.0049,0.0095,8.8136,1.2408,0.0143,0.0277,0.0049,0.0143,0.0000,0.0456,0.1117
3,0.0000,21.4158,2.0547,0.7473,0.2013,14.7799,0.0322,0.1384,0.0034,1.7863,0.0000,0.0049,0.0000,6.6892,0.0000,0.0242,0.0095,13.2291,1.8560,0.0190,0.0481,0.0049,0.0190,0.0000,0.0667,0.1567
4,0.0000,27.4372,3.3034,1.4455,0.3300,19.1665,0.0768,0.2119,0.0332,2.1153,0.0178,0.0365,0.0000,9.2406,0.0098,0.0874,0.0095,17.6221,2.2360,0.0284,0.0675,0.0069,0.0284,0.0000,0.0921,0.1882
5,0.0000,34.2072,5.5497,2.7480,0.5208,23.2470,0.1867,0.4654,0.0870,2.1153,0.0178,0.0365,0.0000,10.6411,0.2058,0.1352,0.0336,21.9867,3.2662,0.0376,0.0893,0.0069,0.0376,0.0000,0.1167,0.2312
6,0.0000,37.5588,3.4112,4.3597,0.7403,23.2470,0.1228,0.4469,0.1450,4.1215,0.0381,0.1175,0.0039,11.7930,0.1120,0.1649,0.0959,21.9867,4.0237,0.0422,0.0893,0.0155,0.0422,0.0000,0.1263,0.2684
7,0.0000,42.9975,2.1390,5.4354,1.1315,23.2470,0.0509,0.5020,0.1746,4.3428,0.1057,0.3669,0.0466,15.5888,0.1139,0.4179,0.1309,21.9867,4.4873,0.0594,0.0893,0.0202,0.0594,0.0000,0.1519,0.3328
8,0.0000,55.5326,4.5067,5.1745,1.7882,26.2914,0.0700,0.9021,0.2863,6.8169,0.0511,0.4689,0.1053,22.2620,0.1110,1.2735,0.2073,35.0071,4.9668,0.0923,0.1062,0.0294,0.0923,0.0000,0.1949,0.3904
9,0.0000,63.8249,6.9975,5.5322,2.3544,28.9896,0.1663,1.4115,0.4801,7.6959,0.0453,0.3138,0.2655,24.9232,0.2290,1.7518,0.4353,47.6127,5.2801,0.1111,0.1260,0.0339,0.1111,0.0000,0.2219,0.4226
10,0.0000,72.6021,8.9012,6.6281,2.9185,30.9727,0.2786,1.9012,0.6744,8.2423,0.1524,0.7694,0.3153,26.0289,0.2968,2.0676,0.7026,59.8459,5.9261,0.1221,0.1429,0.0431,0.1221,0.0000,0.2419,0.5081
11,0.0000,81.0682,10.1087,8.5189,3.5937,33.1833,0.4286,2.1569,1.2333,8.4716,0.2699,0.8338,0.5338,26.3411,0.4365,1.9643,1.1920,72.0169,6.5871,0.1293,0.1605,0.0484,0.1293,0.0000,0.2607,0.5393
12,0.0000,92.3218,11.9767,9.8466,4.8044,35.6586,0.4894,2.6618,1.9023,8.6760,0.2411,1.2310,1.2694,27.4136,0.5820,2.5237,1.8182,83.9656,7.0996,0.1428,0.1790,0.0573,0.1428,0.0000,0.2846,0.6853
13,0.0000,95.8106,5.7629,12.5645,6.6242,35.6586,0.2231,2.8696,2.3027,9.1255,0.3883,1.0731,1.9321,28.4966,0.6630,3.5242,2.9342,83.9656,7.4144,0.1645,0.1790,0.0658,0.1645,0.0000,0.3036,0.8950
14,0.0000,97.1965,2.8375,12.6313,7.9394,35.6586,0.1613,2.5312,2.8496,9.1255,0.3190,1.0411,2.2367,29.1389,0.5640,4.8765,4.2692,83.9656,7.9364,0.1806,0.1790,0.0658,0.1806,0.0000,0.3087,1.0073
15,0.0000,121.9060,6.4805,11.0593,8.8211,34.5852,0.1747,3.0084,4.1799,10.1284,0.2714,0.9131,2.7260,26.5436,0.3882,5.1846,5.9494,101.0772,8.1115,0.1945,0.2054,0.0707,0.1945,0.0000,0.3334,1.0929
16,0.0000,155.4349,8.3294,10.6736,9.3608,33.6665,0.2948,3.4676,5.4771,10.3901,0.2050,1.9699,4.1142,28.0458,0.2968,5.1178,7.7332,115.6606,8.7691,0.2095,0.2315,0.0979,0.2095,0.0000,0.3678,1.2231
17,0.0000,196.3326,9.3083,11.9169,10.7881,32.4476,0.3818,4.0478,7.3349,10.6101,0.0739,1.8511,4.9795,29.4688,0.4428,4.8940,9.6695,129.5463,10.0636,0.2378,0.2666,0.0987,0.2378,0.0000,0.4189,1.3682
18,0.0000,240.2831,10.7620,11.6509,13.1145,32.7957,0.3770,5.4413,9.1807,10.7631,0.0654,1.8033,5.7665,28.6004,0.3103,5.4712,11.5862,141.9361,10.6248,0.2557,0.3175,0.1024,0.2557,0.0000,0.4737,1.5130
