,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,239.8146,0.3803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3803,0.0000,0.0000
2,2,239.4799,0.8348,0.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7461,0.0000,0.0780
3,3,238.8847,1.5156,0.3310,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1125,0.0000,0.2596
4,4,237.9052,2.4194,0.7032,0.0635,0.3156,0.1147,0.1147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0287,0.0000,0.5451,3.4774,0.0287,0.1147,0.0000,0.0287,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3292,0.0287,0.5013
5,5,236.4743,3.7739,1.2947,0.2021,0.3156,0.1147,0.0861,0.0287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0287,0.0000,0.5451,4.2280,0.0287,0.1147,0.0000,0.0287,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5540,0.0287,0.6887
6,6,236.2688,2.7111,2.0191,0.4394,0.5700,0.3465,0.2114,0.0861,0.0000,0.0000,0.0294,0.0000,0.0000,0.0000,0.0294,0.0287,1.1966,5.0958,0.0468,0.2317,0.0294,0.0468,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7021,0.0630,0.9011
7,7,235.9867,2.2910,2.5747,0.6028,0.5700,0.2186,0.3006,0.1305,0.0000,0.0000,0.0294,0.0000,0.0000,0.0000,0.0294,0.0287,1.1966,5.9707,0.0468,0.2317,0.0294,0.0468,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0134,0.0630,1.1416
8,8,232.9622,5.1068,2.7558,0.9096,1.1123,0.1890,0.4328,0.3510,0.0000,0.0000,0.0474,0.0000,0.0000,0.0000,0.0893,0.0287,2.4790,6.6974,0.1033,0.3722,0.0474,0.1033,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3853,0.1058,1.2946
9,9,229.1686,8.5694,3.6754,1.2530,1.2621,0.1815,0.4765,0.4451,0.0000,0.0000,0.0633,0.0000,0.0000,0.0000,0.0893,0.0287,2.7276,7.4655,0.1033,0.4111,0.0633,0.1033,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6725,0.1193,1.5290
10,10,224.6493,11.4550,5.1864,1.6372,1.4899,0.3565,0.7980,0.5743,0.0000,0.0000,0.0631,0.0292,0.0000,0.0000,0.1304,0.0287,3.6817,8.0954,0.1433,0.7626,0.0781,0.1433,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9260,0.1580,2.0104
11,11,219.2118,14.2583,7.1671,2.2149,2.0681,0.6621,1.1829,0.7838,0.0000,0.0000,0.0631,0.0292,0.0000,0.0000,0.1933,0.0458,5.0314,8.8999,0.2174,1.1468,0.0781,0.2174,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1802,0.2304,2.3999
12,12,212.3018,17.4431,9.7992,2.9343,2.7499,1.1590,1.8969,1.0344,0.0000,0.0000,0.0781,0.0472,0.0000,0.0000,0.2584,0.0770,7.1278,9.5630,0.3083,1.8147,0.1063,0.3083,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4214,0.3386,2.8006
