,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,215.8367,0.3620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3620,0.0000,0.0000
2,2,215.5631,0.6876,0.1444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6192,0.0000,0.1444
3,3,215.0458,1.3018,0.3766,0.0000,0.4719,0.0000,0.0295,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.5604,2.6382,0.0000,0.0295,0.0295,0.0000,0.0000,0.0000,0.0000,74.0186,0.0000,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9261,0.0295,0.2940
4,4,214.1595,2.1517,0.8763,0.0776,0.4719,0.0000,0.0295,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.5604,3.2929,0.0000,0.0295,0.0295,0.0000,0.0000,0.0000,0.0000,74.0186,0.0000,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1852,0.0295,0.5823
5,5,212.8046,3.7844,1.4030,0.1710,0.4719,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0000,0.0000,0.5604,4.0200,0.0000,0.0295,0.0295,0.0000,0.0000,0.0000,0.0000,74.0186,0.0000,0.0000,0.0000,0.0590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3680,0.0295,0.7580
6,6,212.3454,2.8901,2.1318,0.3866,1.0587,0.1195,0.1134,0.0292,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0755,0.0000,1.7137,4.8161,0.0755,0.1134,0.0295,0.0755,0.0000,0.0000,0.0000,73.9896,0.0000,0.0000,0.0000,0.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6004,0.0756,0.9887
7,7,212.1657,2.3576,2.4544,0.8021,1.0587,0.0730,0.1330,0.0585,0.0000,0.0000,0.0000,0.0295,0.0000,0.0000,0.0632,0.0231,1.7137,5.5666,0.0755,0.1134,0.0295,0.0755,0.0000,0.0000,0.0000,73.9896,0.0000,0.0000,0.0000,0.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7875,0.0756,1.1036
8,8,209.5391,4.8376,2.7801,1.0245,1.7756,0.0629,0.3102,0.1320,0.0000,0.0000,0.0286,0.0295,0.0000,0.0000,0.1047,0.0231,2.7231,6.3263,0.1169,0.2609,0.0469,0.1169,0.0000,0.0000,0.0000,73.9372,0.0000,0.0000,0.0000,0.2604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9212,0.1302,1.3481
9,9,206.7176,7.4230,3.5468,1.4765,1.8180,0.1178,0.4843,0.1732,0.0000,0.0000,0.0469,0.0295,0.0000,0.0000,0.0760,0.0601,2.9690,7.0108,0.1169,0.4195,0.0630,0.1169,0.0000,0.0000,0.0000,73.9232,0.0000,0.0000,0.0000,0.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2232,0.1434,1.5956
