,day,infected,type,stat,type_pretty
65,4.0,0.007299999999999973,infected,mean,10%
66,5.0,0.03260000000000007,infected,mean,10%
67,6.0,0.010800000000000032,infected,mean,10%
68,7.0,0.03410000000000002,infected,mean,10%
69,8.0,0.012700000000000045,infected,mean,10%
70,9.0,-0.0030999999999999917,infected,mean,10%
71,10.0,-0.010699999999999932,infected,mean,10%
72,11.0,-0.025299999999999878,infected,mean,10%
73,12.0,-0.061799999999999855,infected,mean,10%
74,13.0,-0.08829999999999982,infected,mean,10%
75,14.0,-0.09909999999999997,infected,mean,10%
76,15.0,-0.023600000000000065,infected,mean,10%
77,16.0,-0.0262,infected,mean,10%
78,17.0,-0.137,infected,mean,10%
79,18.0,-0.11940000000000017,infected,mean,10%
80,19.0,-0.1187999999999998,infected,mean,10%
81,20.0,-0.08900000000000041,infected,mean,10%
82,21.0,-0.09079999999999977,infected,mean,10%
83,22.0,-0.14749999999999996,infected,mean,10%
84,23.0,-0.16300000000000026,infected,mean,10%
85,24.0,-0.09529999999999994,infected,mean,10%
86,25.0,-0.0838000000000001,infected,mean,10%
87,26.0,-0.10820000000000007,infected,mean,10%
88,27.0,-0.10939999999999994,infected,mean,10%
89,28.0,-0.049100000000000144,infected,mean,10%
90,29.0,-0.039200000000000124,infected,mean,10%
91,30.0,-0.06280000000000019,infected,mean,10%
92,31.0,-0.10740000000000016,infected,mean,10%
93,32.0,-0.12490000000000023,infected,mean,10%
94,33.0,-0.13030000000000008,infected,mean,10%
95,34.0,-0.07259999999999955,infected,mean,10%
96,35.0,-0.06550000000000011,infected,mean,10%
97,36.0,-0.023299999999999876,infected,mean,10%
98,37.0,-0.011900000000000244,infected,mean,10%
99,38.0,-0.025500000000000078,infected,mean,10%
100,39.0,-0.05610000000000026,infected,mean,10%
101,40.0,-0.04549999999999965,infected,mean,10%
102,41.0,-0.03489999999999949,infected,mean,10%
103,42.0,-0.033800000000000274,infected,mean,10%
104,43.0,0.006699999999999928,infected,mean,10%
105,44.0,-0.01200000000000001,infected,mean,10%
106,45.0,0.01849999999999996,infected,mean,10%
107,46.0,0.028999999999999915,infected,mean,10%
108,47.0,0.06459999999999999,infected,mean,10%
109,48.0,-0.04499999999999993,infected,mean,10%
110,49.0,-0.023800000000000487,infected,mean,10%
111,50.0,0.048699999999999966,infected,mean,10%
112,51.0,0.05400000000000005,infected,mean,10%
113,52.0,0.03530000000000033,infected,mean,10%
114,53.0,0.03479999999999972,infected,mean,10%
115,54.0,0.041400000000000325,infected,mean,10%
116,55.0,0.0027999999999996916,infected,mean,10%
117,56.0,0.02400000000000002,infected,mean,10%
118,57.0,-0.1876,infected,mean,10%
119,58.0,-0.18830000000000013,infected,mean,10%
120,59.0,-0.2280000000000002,infected,mean,10%
121,60.0,-0.24659999999999993,infected,mean,10%
122,0.0,0.0,infected,mean,40%
123,1.0,0.0,infected,mean,40%
124,2.0,0.011099999999999999,infected,mean,40%
125,3.0,0.016200000000000006,infected,mean,40%
126,4.0,0.02729999999999999,infected,mean,40%
127,5.0,0.025400000000000034,infected,mean,40%
128,6.0,0.03060000000000007,infected,mean,40%
129,7.0,0.04169999999999996,infected,mean,40%
130,8.0,0.014500000000000013,infected,mean,40%
131,9.0,0.03760000000000008,infected,mean,40%
132,10.0,-0.00029999999999996696,infected,mean,40%
133,11.0,-0.007099999999999995,infected,mean,40%
134,12.0,-0.018999999999999906,infected,mean,40%
135,13.0,-0.006699999999999928,infected,mean,40%
136,14.0,-0.0025999999999999357,infected,mean,40%
137,15.0,-0.052200000000000024,infected,mean,40%
138,16.0,-0.04810000000000003,infected,mean,40%
139,17.0,-0.011800000000000033,infected,mean,40%
140,18.0,-0.01650000000000018,infected,mean,40%
141,19.0,0.005800000000000027,infected,mean,40%
142,20.0,0.03309999999999991,infected,mean,40%
143,21.0,0.06519999999999992,infected,mean,40%
144,22.0,0.022199999999999998,infected,mean,40%
145,23.0,0.012299999999999978,infected,mean,40%
146,24.0,0.009599999999999831,infected,mean,40%
147,25.0,-0.0021999999999999797,infected,mean,40%
148,26.0,0.004100000000000215,infected,mean,40%
149,27.0,0.011299999999999866,infected,mean,40%
150,28.0,-0.0347000000000004,infected,mean,40%
151,29.0,0.009299999999999864,infected,mean,40%
152,30.0,0.03159999999999985,infected,mean,40%
153,31.0,0.03170000000000006,infected,mean,40%
154,32.0,-0.03210000000000002,infected,mean,40%
155,33.0,-0.025799999999999823,infected,mean,40%
156,34.0,-0.0044999999999997264,infected,mean,40%
157,35.0,-0.0235000000000003,infected,mean,40%
158,36.0,0.011299999999999866,infected,mean,40%
159,37.0,-0.01859999999999995,infected,mean,40%
160,38.0,-0.031500000000000083,infected,mean,40%
161,39.0,0.027900000000000036,infected,mean,40%
162,40.0,0.05909999999999993,infected,mean,40%
163,41.0,0.009199999999999875,infected,mean,40%
164,42.0,-0.07079999999999975,infected,mean,40%
165,43.0,0.04129999999999989,infected,mean,40%
166,44.0,0.04060000000000019,infected,mean,40%
167,45.0,0.047700000000000076,infected,mean,40%
168,46.0,0.05599999999999983,infected,mean,40%
169,47.0,0.014100000000000001,infected,mean,40%
170,48.0,0.03639999999999999,infected,mean,40%
171,49.0,0.01739999999999986,infected,mean,40%
172,50.0,-0.07090000000000019,infected,mean,40%
173,51.0,-0.046699999999999964,infected,mean,40%
174,52.0,-0.023400000000000087,infected,mean,40%
175,53.0,-0.0411999999999999,infected,mean,40%
176,54.0,-0.050999999999999934,infected,mean,40%
177,55.0,0.006200000000000205,infected,mean,40%
178,56.0,-0.023800000000000043,infected,mean,40%
179,57.0,0.05630000000000002,infected,mean,40%
180,58.0,0.056499999999999995,infected,mean,40%
181,59.0,0.06769999999999987,infected,mean,40%
182,60.0,0.07089999999999996,infected,mean,40%
183,0.0,0.0,infected,mean,70%
184,1.0,0.0,infected,mean,70%
185,2.0,0.008099999999999996,infected,mean,70%
186,3.0,0.0040000000000000036,infected,mean,70%
187,4.0,0.005099999999999993,infected,mean,70%
188,5.0,0.00520000000000001,infected,mean,70%
189,6.0,0.0012000000000000066,infected,mean,70%
190,7.0,0.0011999999999999789,infected,mean,70%
191,8.0,0.009200000000000014,infected,mean,70%
192,9.0,0.011300000000000004,infected,mean,70%
193,10.0,0.007299999999999973,infected,mean,70%
194,11.0,0.023400000000000032,infected,mean,70%
195,12.0,0.022399999999999975,infected,mean,70%
196,13.0,0.008499999999999952,infected,mean,70%
197,14.0,-0.012500000000000011,infected,mean,70%
198,15.0,-0.005699999999999983,infected,mean,70%
199,16.0,0.01150000000000001,infected,mean,70%
200,17.0,0.0015000000000000013,infected,mean,70%
201,18.0,0.009600000000000053,infected,mean,70%
202,19.0,0.024699999999999944,infected,mean,70%
203,20.0,0.02870000000000006,infected,mean,70%
204,21.0,0.006700000000000039,infected,mean,70%
205,22.0,0.020499999999999963,infected,mean,70%
206,23.0,0.011600000000000055,infected,mean,70%
207,24.0,0.0045000000000000595,infected,mean,70%
208,25.0,0.02059999999999995,infected,mean,70%
209,26.0,0.013700000000000045,infected,mean,70%
210,27.0,0.03180000000000005,infected,mean,70%
211,28.0,0.014800000000000035,infected,mean,70%
212,29.0,0.013600000000000056,infected,mean,70%
213,30.0,-0.0013999999999999568,infected,mean,70%
214,31.0,-0.022499999999999964,infected,mean,70%
215,32.0,-0.0012999999999999678,infected,mean,70%
216,33.0,0.008700000000000041,infected,mean,70%
217,34.0,0.012799999999999923,infected,mean,70%
218,35.0,0.0047999999999999154,infected,mean,70%
219,36.0,0.023600000000000065,infected,mean,70%
220,37.0,0.046699999999999964,infected,mean,70%
221,38.0,0.03369999999999995,infected,mean,70%
222,39.0,0.02870000000000006,infected,mean,70%
223,40.0,0.006700000000000039,infected,mean,70%
224,41.0,-0.013299999999999979,infected,mean,70%
225,42.0,-0.01330000000000009,infected,mean,70%
226,43.0,0.035600000000000076,infected,mean,70%
227,44.0,0.04959999999999998,infected,mean,70%
228,45.0,0.060799999999999965,infected,mean,70%
229,46.0,0.06180000000000008,infected,mean,70%
230,47.0,0.06479999999999997,infected,mean,70%
231,48.0,0.05889999999999995,infected,mean,70%
232,49.0,0.04289999999999994,infected,mean,70%
233,50.0,0.03260000000000007,infected,mean,70%
234,51.0,0.03759999999999997,infected,mean,70%
235,52.0,0.036599999999999966,infected,mean,70%
236,53.0,0.04369999999999996,infected,mean,70%
237,54.0,0.03970000000000007,infected,mean,70%
238,55.0,0.026800000000000046,infected,mean,70%
239,56.0,-0.01629999999999998,infected,mean,70%
240,57.0,-0.03149999999999997,infected,mean,70%
241,58.0,-0.01749999999999996,infected,mean,70%
242,59.0,-0.006400000000000072,infected,mean,70%
243,60.0,-0.020399999999999974,infected,mean,70%
244,0.0,0.0,infected,variance,0%
245,1.0,0.0,infected,variance,0%
246,2.0,0.0050000000000000044,infected,variance,0%
247,3.0,0.0464,infected,variance,0%
248,4.0,0.07240000000000002,infected,variance,0%
249,5.0,0.15549999999999997,infected,variance,0%
250,6.0,0.3367,infected,variance,0%
251,7.0,0.3083,infected,variance,0%
252,8.0,0.012599999999999945,infected,variance,0%
253,9.0,0.22350000000000003,infected,variance,0%
254,10.0,0.20870000000000033,infected,variance,0%
255,11.0,0.6040000000000001,infected,variance,0%
256,12.0,0.4430999999999994,infected,variance,0%
257,13.0,0.41300000000000026,infected,variance,0%
258,14.0,0.6028000000000002,infected,variance,0%
259,15.0,-0.3008000000000002,infected,variance,0%
260,16.0,-0.3746999999999998,infected,variance,0%
261,17.0,-0.6850999999999994,infected,variance,0%
262,18.0,-0.3868000000000009,infected,variance,0%
263,19.0,-0.15549999999999997,infected,variance,0%
264,20.0,1.002200000000002,infected,variance,0%
265,21.0,0.577099999999998,infected,variance,0%
266,22.0,0.5366,infected,variance,0%
267,23.0,0.6952999999999996,infected,variance,0%
268,24.0,1.3588000000000005,infected,variance,0%
269,25.0,1.2820999999999998,infected,variance,0%
270,26.0,2.3904999999999994,infected,variance,0%
271,27.0,2.4391,infected,variance,0%
272,28.0,1.953800000000001,infected,variance,0%
273,29.0,-0.9748000000000001,infected,variance,0%
274,30.0,-1.0147000000000004,infected,variance,0%
275,31.0,-0.7300999999999984,infected,variance,0%
276,32.0,-1.440999999999999,infected,variance,0%
277,33.0,-0.7332999999999998,infected,variance,0%
278,34.0,0.5829000000000022,infected,variance,0%
279,35.0,1.6278999999999968,infected,variance,0%
280,36.0,0.24330000000000052,infected,variance,0%
281,37.0,-0.09930000000000039,infected,variance,0%
282,38.0,-0.6557999999999993,infected,variance,0%
283,39.0,-0.9652999999999992,infected,variance,0%
284,40.0,-0.8674000000000017,infected,variance,0%
285,41.0,-1.5344999999999978,infected,variance,0%
286,42.0,-3.567800000000002,infected,variance,0%
287,43.0,-0.9519000000000002,infected,variance,0%
288,44.0,-1.3687000000000005,infected,variance,0%
289,45.0,-1.7136000000000005,infected,variance,0%
290,46.0,-1.8635000000000002,infected,variance,0%
291,47.0,-1.7388000000000012,infected,variance,0%
292,48.0,-1.439499999999999,infected,variance,0%
293,49.0,-2.1080000000000005,infected,variance,0%
294,50.0,-0.40359999999999996,infected,variance,0%
295,51.0,-0.5731000000000002,infected,variance,0%
296,52.0,-0.36430000000000007,infected,variance,0%
297,53.0,-0.20940000000000047,infected,variance,0%
298,54.0,-0.16580000000000084,infected,variance,0%
299,55.0,0.6937000000000033,infected,variance,0%
300,56.0,1.0105000000000004,infected,variance,0%
301,57.0,0.46169999999999956,infected,variance,0%
302,58.0,0.5049999999999999,infected,variance,0%
303,59.0,0.3769,infected,variance,0%
304,60.0,0.1722999999999999,infected,variance,0%
305,0.0,0.0,infected,variance,10%
306,1.0,0.0,infected,variance,10%
307,2.0,0.006699999999999998,infected,variance,10%
308,3.0,0.0063,infected,variance,10%
309,4.0,0.028000000000000025,infected,variance,10%
310,5.0,0.06409999999999993,infected,variance,10%
311,6.0,-0.18910000000000005,infected,variance,10%
312,7.0,-0.05679999999999996,infected,variance,10%
313,8.0,-0.034600000000000075,infected,variance,10%
314,9.0,-0.0031000000000001027,infected,variance,10%
315,10.0,-0.061900000000000066,infected,variance,10%
316,11.0,0.004499999999999282,infected,variance,10%
317,12.0,-0.025800000000000267,infected,variance,10%
318,13.0,-0.04190000000000005,infected,variance,10%
319,14.0,0.2010000000000005,infected,variance,10%
320,15.0,-0.14780000000000015,infected,variance,10%
321,16.0,-0.047699999999999854,infected,variance,10%
322,17.0,-0.2843,infected,variance,10%
323,18.0,-0.6442999999999994,infected,variance,10%
324,19.0,-0.8843999999999994,infected,variance,10%
325,20.0,-1.1422999999999988,infected,variance,10%
326,21.0,-0.4728999999999992,infected,variance,10%
327,22.0,-0.7430000000000003,infected,variance,10%
328,23.0,-0.9393000000000002,infected,variance,10%
329,24.0,-0.23470000000000102,infected,variance,10%
330,25.0,0.20700000000000074,infected,variance,10%
331,26.0,-0.032300000000001106,infected,variance,10%
332,27.0,0.06670000000000087,infected,variance,10%
333,28.0,-0.5897000000000006,infected,variance,10%
334,29.0,-0.32230000000000025,infected,variance,10%
335,30.0,-0.37729999999999997,infected,variance,10%
336,31.0,-0.5479000000000003,infected,variance,10%
337,32.0,-1.1637000000000004,infected,variance,10%
338,33.0,-1.1464999999999996,infected,variance,10%
339,34.0,-0.10360000000000014,infected,variance,10%
340,35.0,-0.3700999999999972,infected,variance,10%
341,36.0,-0.5005000000000002,infected,variance,10%
342,37.0,-0.19530000000000047,infected,variance,10%
343,38.0,-0.7281999999999993,infected,variance,10%
344,39.0,-0.8780999999999999,infected,variance,10%
345,40.0,-0.8814999999999991,infected,variance,10%
346,41.0,-0.36680000000000135,infected,variance,10%
347,42.0,-0.4812999999999974,infected,variance,10%
348,43.0,-0.10529999999999973,infected,variance,10%
349,44.0,-0.33199999999999985,infected,variance,10%
350,45.0,-0.35669999999999913,infected,variance,10%
351,46.0,-0.4463000000000008,infected,variance,10%
352,47.0,-0.09980000000000011,infected,variance,10%
353,48.0,-1.6087999999999987,infected,variance,10%
354,49.0,-0.7688999999999986,infected,variance,10%
355,50.0,0.03689999999999971,infected,variance,10%
356,51.0,0.17409999999999926,infected,variance,10%
357,52.0,0.242,infected,variance,10%
358,53.0,0.5380000000000003,infected,variance,10%
359,54.0,0.638399999999999,infected,variance,10%
360,55.0,0.7619000000000007,infected,variance,10%
361,56.0,1.0161999999999995,infected,variance,10%
362,57.0,-0.7048000000000001,infected,variance,10%
363,58.0,-0.8525,infected,variance,10%
364,59.0,-0.9082000000000008,infected,variance,10%
365,60.0,-1.0232,infected,variance,10%
366,0.0,0.0,infected,variance,40%
367,1.0,0.0,infected,variance,40%
368,2.0,0.009399999999999999,infected,variance,40%
369,3.0,0.01759999999999999,infected,variance,40%
370,4.0,0.03990000000000002,infected,variance,40%
371,5.0,0.030700000000000005,infected,variance,40%
372,6.0,0.10949999999999993,infected,variance,40%
373,7.0,0.07579999999999998,infected,variance,40%
374,8.0,0.010800000000000032,infected,variance,40%
375,9.0,0.03369999999999995,infected,variance,40%
376,10.0,-0.038799999999999946,infected,variance,40%
377,11.0,-0.02740000000000009,infected,variance,40%
378,12.0,-0.08709999999999996,infected,variance,40%
379,13.0,0.033399999999999874,infected,variance,40%
380,14.0,0.19399999999999995,infected,variance,40%
381,15.0,-0.12349999999999994,infected,variance,40%
382,16.0,-0.2117,infected,variance,40%
383,17.0,-0.12970000000000015,infected,variance,40%
384,18.0,-0.18420000000000014,infected,variance,40%
385,19.0,-0.27400000000000047,infected,variance,40%
386,20.0,-0.3658999999999999,infected,variance,40%
387,21.0,-0.13619999999999965,infected,variance,40%
388,22.0,-0.11209999999999987,infected,variance,40%
389,23.0,-0.1381000000000001,infected,variance,40%
390,24.0,-0.07289999999999974,infected,variance,40%
391,25.0,-0.2857000000000003,infected,variance,40%
392,26.0,-0.05590000000000028,infected,variance,40%
393,27.0,0.17829999999999924,infected,variance,40%
394,28.0,-0.42520000000000024,infected,variance,40%
395,29.0,0.2014999999999998,infected,variance,40%
396,30.0,0.3538999999999999,infected,variance,40%
397,31.0,0.3996999999999993,infected,variance,40%
398,32.0,0.3594999999999997,infected,variance,40%
399,33.0,0.27280000000000015,infected,variance,40%
400,34.0,0.4287000000000001,infected,variance,40%
401,35.0,0.07220000000000049,infected,variance,40%
402,36.0,0.17430000000000012,infected,variance,40%
403,37.0,0.13560000000000016,infected,variance,40%
404,38.0,0.11620000000000008,infected,variance,40%
405,39.0,0.3019999999999996,infected,variance,40%
406,40.0,0.6734999999999998,infected,variance,40%
407,41.0,0.5878999999999994,infected,variance,40%
408,42.0,0.1501999999999999,infected,variance,40%
409,43.0,0.12380000000000013,infected,variance,40%
410,44.0,0.18550000000000022,infected,variance,40%
411,45.0,0.15200000000000014,infected,variance,40%
412,46.0,0.10219999999999985,infected,variance,40%
413,47.0,-0.1181000000000001,infected,variance,40%
414,48.0,0.0248999999999997,infected,variance,40%
415,49.0,0.019100000000000783,infected,variance,40%
416,50.0,-0.3405,infected,variance,40%
417,51.0,-0.17669999999999986,infected,variance,40%
418,52.0,-0.0642999999999998,infected,variance,40%
419,53.0,-0.35240000000000027,infected,variance,40%
420,54.0,-0.6039000000000003,infected,variance,40%
421,55.0,-0.3287999999999993,infected,variance,40%
422,56.0,-0.41830000000000034,infected,variance,40%
423,57.0,0.12329999999999997,infected,variance,40%
424,58.0,0.07380000000000031,infected,variance,40%
425,59.0,-0.047800000000000065,infected,variance,40%
426,60.0,0.11430000000000007,infected,variance,40%
427,0.0,0.0,infected,variance,70%
428,1.0,0.0,infected,variance,70%
429,2.0,0.0074,infected,variance,70%
430,3.0,0.0014000000000000054,infected,variance,70%
431,4.0,0.0116,infected,variance,70%
432,5.0,0.00990000000000002,infected,variance,70%
433,6.0,0.008500000000000008,infected,variance,70%
434,7.0,-0.001600000000000018,infected,variance,70%
435,8.0,0.011099999999999999,infected,variance,70%
436,9.0,0.03360000000000002,infected,variance,70%
437,10.0,0.018199999999999994,infected,variance,70%
438,11.0,0.04510000000000003,infected,variance,70%
439,12.0,0.03510000000000002,infected,variance,70%
440,13.0,0.03749999999999998,infected,variance,70%
441,14.0,-0.015699999999999936,infected,variance,70%
442,15.0,-0.009500000000000008,infected,variance,70%
443,16.0,0.017999999999999905,infected,variance,70%
444,17.0,0.02639999999999998,infected,variance,70%
445,18.0,0.062000000000000055,infected,variance,70%
446,19.0,0.08989999999999998,infected,variance,70%
447,20.0,0.09770000000000012,infected,variance,70%
448,21.0,0.026599999999999957,infected,variance,70%
449,22.0,0.05889999999999995,infected,variance,70%
450,23.0,0.013900000000000023,infected,variance,70%
451,24.0,-0.005199999999999982,infected,variance,70%
452,25.0,-0.06559999999999999,infected,variance,70%
453,26.0,-0.03199999999999992,infected,variance,70%
454,27.0,-0.023399999999999865,infected,variance,70%
455,28.0,-0.08329999999999993,infected,variance,70%
456,29.0,0.0033999999999999586,infected,variance,70%
457,30.0,-0.03700000000000003,infected,variance,70%
458,31.0,-0.13249999999999995,infected,variance,70%
459,32.0,-0.03420000000000001,infected,variance,70%
460,33.0,-0.04369999999999985,infected,variance,70%
461,34.0,-0.04909999999999992,infected,variance,70%
462,35.0,-0.037900000000000045,infected,variance,70%
463,36.0,0.05120000000000002,infected,variance,70%
464,37.0,0.1129,infected,variance,70%
465,38.0,0.13569999999999993,infected,variance,70%
466,39.0,0.10509999999999997,infected,variance,70%
467,40.0,0.20489999999999986,infected,variance,70%
468,41.0,0.07319999999999993,infected,variance,70%
469,42.0,0.0927,infected,variance,70%
470,43.0,0.13319999999999999,infected,variance,70%
471,44.0,0.1179,infected,variance,70%
472,45.0,0.10670000000000002,infected,variance,70%
473,46.0,0.12740000000000007,infected,variance,70%
474,47.0,0.13769999999999993,infected,variance,70%
475,48.0,0.12090000000000001,infected,variance,70%
476,49.0,0.14969999999999994,infected,variance,70%
477,50.0,0.022499999999999964,infected,variance,70%
478,51.0,0.08299999999999996,infected,variance,70%
479,52.0,0.08240000000000003,infected,variance,70%
480,53.0,0.09619999999999995,infected,variance,70%
481,54.0,0.07700000000000007,infected,variance,70%
482,55.0,0.0030999999999998806,infected,variance,70%
483,56.0,-0.08889999999999998,infected,variance,70%
484,57.0,-0.08360000000000001,infected,variance,70%
485,58.0,-0.016799999999999926,infected,variance,70%
486,59.0,0.008499999999999952,infected,variance,70%
487,60.0,-0.08209999999999995,infected,variance,70%
488,0.0,0.0,infected,left,0%
489,1.0,0.0,infected,left,0%
490,2.0,-0.0031999999999999945,infected,left,0%
491,3.0,0.014100000000000001,infected,left,0%
492,4.0,0.020199999999999996,infected,left,0%
493,5.0,0.010599999999999943,infected,left,0%
494,6.0,0.052099999999999924,infected,left,0%
495,7.0,0.01770000000000005,infected,left,0%
496,8.0,-0.005799999999999916,infected,left,0%
497,9.0,0.018799999999999928,infected,left,0%
498,10.0,0.012500000000000178,infected,left,0%
499,11.0,0.0132000000000001,infected,left,0%
500,12.0,-0.0040999999999997705,infected,left,0%
501,13.0,0.016899999999999693,infected,left,0%
502,14.0,-0.03600000000000003,infected,left,0%
503,15.0,-0.07940000000000014,infected,left,0%
504,16.0,-0.09440000000000004,infected,left,0%
505,17.0,-0.09909999999999997,infected,left,0%
506,18.0,-0.10709999999999997,infected,left,0%
507,19.0,-0.13029999999999964,infected,left,0%
508,20.0,-0.12509999999999977,infected,left,0%
509,21.0,-0.058099999999999596,infected,left,0%
510,22.0,0.00529999999999986,infected,left,0%
511,23.0,-0.04939999999999989,infected,left,0%
512,24.0,-0.027800000000000047,infected,left,0%
513,25.0,-0.08800000000000008,infected,left,0%
514,26.0,-0.10890000000000022,infected,left,0%
515,27.0,-0.17180000000000017,infected,left,0%
516,28.0,-0.20070000000000032,infected,left,0%
517,29.0,-0.22099999999999986,infected,left,0%
518,30.0,-0.2189000000000001,infected,left,0%
519,31.0,-0.25370000000000026,infected,left,0%
520,32.0,-0.3096000000000001,infected,left,0%
521,33.0,-0.23219999999999974,infected,left,0%
522,34.0,-0.16990000000000016,infected,left,0%
523,35.0,-0.13450000000000006,infected,left,0%
524,36.0,-0.12959999999999994,infected,left,0%
525,37.0,-0.2140000000000002,infected,left,0%
526,38.0,-0.2621000000000002,infected,left,0%
527,39.0,-0.3382999999999998,infected,left,0%
528,40.0,-0.4194,infected,left,0%
529,41.0,-0.4969999999999999,infected,left,0%
530,42.0,-0.6157999999999992,infected,left,0%
531,43.0,-0.2987000000000002,infected,left,0%
532,44.0,-0.38090000000000024,infected,left,0%
533,45.0,-0.36830000000000007,infected,left,0%
534,46.0,-0.33770000000000033,infected,left,0%
535,47.0,-0.3984000000000001,infected,left,0%
536,48.0,-0.4020999999999999,infected,left,0%
537,49.0,-0.43679999999999986,infected,left,0%
538,50.0,-0.06259999999999999,infected,left,0%
539,51.0,-0.07760000000000011,infected,left,0%
540,52.0,-0.02279999999999971,infected,left,0%
541,53.0,0.0043000000000001926,infected,left,0%
542,54.0,0.054300000000000015,infected,left,0%
543,55.0,0.10519999999999996,infected,left,0%
544,56.0,0.10130000000000017,infected,left,0%
545,57.0,0.06609999999999983,infected,left,0%
546,58.0,0.08309999999999995,infected,left,0%
547,59.0,0.10610000000000008,infected,left,0%
548,60.0,0.0625,infected,left,0%
549,0.0,0.0,infected,left,10%
550,1.0,0.0,infected,left,10%
551,2.0,-0.0020999999999999977,infected,left,10%
552,3.0,-0.006900000000000017,infected,left,10%
553,4.0,-0.011200000000000043,infected,left,10%
554,5.0,0.005700000000000038,infected,left,10%
555,6.0,-0.014700000000000046,infected,left,10%
556,7.0,0.0007000000000000339,infected,left,10%
557,8.0,-0.011700000000000044,infected,left,10%
558,9.0,-0.03600000000000003,infected,left,10%
559,10.0,-0.049800000000000066,infected,left,10%
560,11.0,-0.07809999999999984,infected,left,10%
561,12.0,-0.12619999999999987,infected,left,10%
562,13.0,-0.1673,infected,left,10%
563,14.0,-0.18350000000000044,infected,left,10%
564,15.0,-0.06390000000000007,infected,left,10%
565,16.0,-0.07820000000000005,infected,left,10%
566,17.0,-0.19629999999999992,infected,left,10%
567,18.0,-0.1863999999999999,infected,left,10%
568,19.0,-0.19489999999999963,infected,left,10%
569,20.0,-0.17790000000000017,infected,left,10%
570,21.0,-0.19320000000000004,infected,left,10%
571,22.0,-0.18310000000000004,infected,left,10%
572,23.0,-0.20720000000000027,infected,left,10%
573,24.0,-0.1652,infected,left,10%
574,25.0,-0.17159999999999975,infected,left,10%
575,26.0,-0.20750000000000002,infected,left,10%
576,27.0,-0.22660000000000036,infected,left,10%
577,28.0,-0.16049999999999986,infected,left,10%
578,29.0,-0.08909999999999996,infected,left,10%
579,30.0,-0.11890000000000023,infected,left,10%
580,31.0,-0.1745000000000001,infected,left,10%
