,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,206.3283,10.2121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8057,0.0000,0.0000,0.0000,0.0000,73.0106,1.1669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2972,0.0000,0.0000
2,2,192.5527,21.3612,3.0402,0.0000,0.2325,0.0291,0.0127,0.0000,0.0000,0.0000,0.0128,0.0000,0.0000,0.0000,0.0270,0.0000,0.7588,1.5465,0.0322,0.0158,0.0128,0.0322,71.5950,2.3787,0.3189,0.0000,0.0254,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,21.8450,0.0158,2.8286
3,3,171.9802,35.4950,8.6683,0.4113,1.2489,0.2172,0.1672,0.0095,0.0000,0.0000,0.0424,0.0059,0.0000,0.0000,0.1202,0.0000,3.1115,2.2235,0.1247,0.1690,0.0498,0.1247,69.3504,3.9894,0.9132,0.0508,0.1737,0.0095,0.0128,0.0059,0.0000,0.0000,0.0095,0.0000,0.0000,0.0000,0.0095,0.0000,31.8303,0.0953,5.8630
4,4,143.8284,52.1997,16.8317,1.5739,3.0423,0.8079,0.6656,0.0852,0.0000,0.0000,0.1070,0.0215,0.0708,0.0236,0.2109,0.0348,6.7717,2.9373,0.2484,0.6675,0.1295,0.2484,65.9392,6.0766,1.9449,0.1774,0.4483,0.0424,0.0424,0.0158,0.0000,0.0000,0.0158,0.0000,0.0118,0.0000,0.0215,0.0000,40.7248,0.2680,8.3966
5,5,112.1266,65.7995,28.2140,3.6602,5.6945,2.0275,1.8938,0.3221,0.0000,0.0000,0.2004,0.0296,0.0708,0.0177,0.4204,0.0580,13.0451,3.6403,0.4837,1.8391,0.2337,0.4837,61.5042,8.4019,3.3282,0.4809,0.9286,0.1073,0.0992,0.0399,0.0000,0.0000,0.0215,0.0000,0.0118,0.0000,0.0348,0.0000,48.0197,0.5775,10.0103
6,6,104.3003,50.3437,40.4675,7.2599,8.5236,3.7326,4.3203,0.8935,0.0000,0.0000,0.3087,0.0547,0.0708,0.0177,0.6679,0.1214,21.5209,4.3453,0.8059,4.0110,0.3656,0.8059,60.0643,6.8449,5.0817,0.9385,1.5612,0.1838,0.2333,0.0666,0.0000,0.0000,0.0243,0.0059,0.0118,0.0000,0.0523,0.0095,53.9760,1.0129,11.0436
7,7,96.0646,39.0489,46.1136,11.9558,12.0454,4.8080,7.5672,2.2244,0.0000,0.0000,0.4199,0.0953,0.1240,0.0190,0.9759,0.2108,32.0963,4.9750,1.1985,6.9803,0.5202,1.1985,58.5044,5.6989,6.1258,1.6230,2.3106,0.2693,0.4060,0.1378,0.0000,0.0000,0.0322,0.0095,0.0190,0.0000,0.0595,0.0128,59.6799,1.5509,11.5159
8,8,61.5316,57.5389,47.3760,16.9164,15.8477,5.1998,11.0188,4.3983,0.0000,0.0000,0.5276,0.1654,0.1240,0.0095,1.2060,0.3403,43.2051,5.5730,1.5678,10.2552,0.7012,1.5678,52.2523,9.6223,6.7242,2.3668,3.1257,0.2895,0.6035,0.2395,0.0000,0.0000,0.0348,0.0158,0.0190,0.0000,0.0761,0.0215,64.8331,2.1248,11.7418
9,9,36.3665,60.4727,52.8736,21.7457,19.0008,6.4972,15.1106,7.4453,0.0059,0.0531,0.6445,0.2460,0.1748,0.0128,1.4876,0.5237,56.1151,6.2025,2.0512,14.4124,0.8835,2.0512,46.2017,12.0010,8.3773,3.1656,3.9905,0.3867,0.8265,0.3868,0.0118,0.0000,0.0399,0.0215,0.0255,0.0000,0.1021,0.0270,68.2399,2.8015,11.8692
10,10,20.5910,54.5682,58.4575,26.6859,20.6378,7.5612,19.0544,11.3768,0.0059,0.0531,0.6993,0.3208,0.1748,0.0095,1.7437,0.7215,67.8484,6.7059,2.5166,18.8280,1.0217,2.5166,40.4495,13.5392,10.4671,4.1418,4.6522,0.5047,1.0347,0.6175,0.0118,0.0000,0.0449,0.0323,0.0255,0.0000,0.1104,0.0450,70.5325,3.4138,11.9510
