,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,238.1570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,51.1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.9313,0.1820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6871,0.0000,0.0000,0.0000,0.0000,74.0000,51.1791,0.0000,0.0000,0.0000,0.1820,0.0000,0.0000
2,2,237.1704,0.6966,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0019,0.0000,-0.0288,3.4967,-0.0019,0.0000,-0.0019,-0.0019,74.0000,51.1791,0.0000,0.0000,0.0000,0.4232,0.0000,0.0361
3,3,235.3310,1.8112,0.1954,0.0065,-0.0136,-0.0095,-0.0007,0.0000,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,0.0002,0.0000,0.0712,5.3195,0.0002,-0.0007,-0.0007,0.0002,74.0000,51.1754,-0.0038,0.0000,0.0000,0.6288,-0.0015,0.1345
4,4,232.0334,3.8206,0.5903,0.0383,-0.0091,-0.0096,0.0214,-0.0019,0.0000,0.0000,0.0002,-0.0019,0.0000,0.0000,0.0152,0.0000,0.4363,7.2457,0.0152,0.0216,0.0013,0.0152,74.0000,51.1716,-0.0030,0.0000,0.0000,0.8522,-0.0007,0.2968
5,5,227.6491,6.0807,1.3343,0.0901,0.0242,0.1041,0.1868,0.0066,0.0000,0.0000,0.0079,-0.0019,0.0000,0.0000,0.0411,-0.0007,1.2173,8.9286,0.0455,0.1760,0.0093,0.0455,74.0000,51.1372,0.0193,0.0000,0.0000,1.0667,0.0167,0.4892
6,6,227.3092,4.0318,2.2107,0.2173,0.1008,0.5438,0.7194,0.0935,0.0000,0.0000,0.0174,0.0003,0.0000,0.0000,0.1221,0.0013,3.1864,10.7623,0.1302,0.6965,0.0238,0.1302,74.0000,51.0429,0.0934,0.0000,0.0000,1.2724,0.0788,0.7552
7,7,226.7888,2.7112,2.3319,0.4226,0.2931,0.8071,1.3751,0.2959,0.0000,0.0000,0.0432,0.0038,0.0000,0.0000,0.1802,0.0142,5.3768,12.5225,0.2078,1.3131,0.0541,0.2078,74.0000,50.9368,0.1804,0.0000,0.0000,1.5071,0.1511,0.9439
8,8,218.9445,8.1626,2.2919,0.6223,0.5466,0.7579,1.8118,0.5910,0.0000,0.0000,0.0583,0.0064,-0.0119,-0.0098,0.2200,0.0473,7.0478,14.2946,0.2735,1.7130,0.0727,0.2735,74.0000,50.8653,0.2363,0.0000,-0.0030,1.7599,0.2076,1.1080
9,9,210.1169,12.7001,3.5435,0.7075,0.7370,0.9278,2.4715,1.0432,-0.0114,-0.0038,0.0852,0.0142,0.0084,0.0016,0.2922,0.1008,9.6962,15.9998,0.3716,2.3937,0.1045,0.3716,74.0000,50.7150,0.3463,-0.0038,0.0036,1.9714,0.2988,1.3882
