,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,137.6628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,153.5265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,137.5161,0.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8672,0.0000,0.0000,0.0000,0.0000,218.0000,153.5265,0.0000,0.0000,0.0000,0.1790,0.0000,0.0000
2,2,137.1672,0.5607,0.0572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000,0.1098,3.6998,0.0058,0.0000,0.0000,0.0058,218.0000,153.5265,0.0000,0.0000,0.0000,0.3426,0.0000,0.0547
3,3,136.5691,1.1359,0.2098,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0157,0.0000,0.3545,5.4921,0.0157,0.0000,0.0059,0.0157,218.0000,153.5265,0.0000,0.0000,0.0000,0.4873,0.0000,0.1297
4,4,135.5672,1.9998,0.4690,0.0270,0.0260,0.0434,0.0829,0.0000,0.0000,0.0000,0.0215,0.0000,0.0000,0.0000,0.0243,0.0058,0.8058,7.3331,0.0269,0.0829,0.0215,0.0269,218.0000,153.4729,0.1166,0.0000,0.0000,0.6397,0.0128,0.2444
5,5,134.4990,2.7493,0.7840,0.1001,0.0460,0.0992,0.1720,0.0230,0.0000,0.0000,0.0270,0.0059,0.0000,0.0000,0.0474,0.0094,1.4164,9.1581,0.0523,0.1837,0.0296,0.0523,218.0000,153.4000,0.2361,0.0000,0.0000,0.7856,0.0270,0.3514
6,6,134.3568,2.1071,1.3378,0.2056,0.0483,0.1196,0.2374,0.0515,0.0000,0.0000,0.0270,0.0128,0.0000,0.0000,0.0768,0.0094,2.0370,11.0465,0.0814,0.2551,0.0348,0.0814,218.0000,153.3490,0.3036,0.0000,0.0000,0.9315,0.0348,0.5183
7,7,134.1589,1.5779,1.5830,0.3693,0.0735,0.1690,0.4182,0.0996,0.0000,0.0000,0.0348,0.0158,0.0000,0.0000,0.1212,0.0157,3.1763,12.8988,0.1306,0.4366,0.0449,0.1306,218.0000,153.2207,0.4714,0.0000,0.0000,1.1170,0.0569,0.6323
8,8,131.8325,3.8113,1.6254,0.5556,0.0959,0.1787,0.5453,0.1839,0.0000,0.0000,0.0424,0.0187,0.0059,0.0118,0.1640,0.0371,4.2820,14.7974,0.1720,0.5809,0.0547,0.1720,218.0000,153.0296,0.7179,0.0000,0.0413,1.2469,0.0837,0.7612
9,9,129.3832,5.6342,2.1656,0.7294,0.1401,0.1765,0.7532,0.2912,0.0000,0.0000,0.0572,0.0187,0.0059,0.0059,0.1897,0.0673,5.7293,16.5780,0.2226,0.7969,0.0691,0.2226,218.0000,152.8337,0.9736,0.0000,0.0413,1.3912,0.1128,0.9589
10,10,126.8255,6.9155,2.9613,0.9822,0.1911,0.2982,1.0719,0.4570,0.0000,0.0000,0.0738,0.0243,0.0059,0.0059,0.2505,0.0958,8.0342,18.3156,0.3108,1.1383,0.0901,0.3108,218.0000,152.3784,1.5609,0.0000,0.0413,1.5352,0.1738,1.1991
11,11,124.2087,7.7970,3.9473,1.2963,0.2397,0.4452,1.4609,0.6987,0.0000,0.0000,0.0914,0.0270,0.0059,0.0059,0.3278,0.1195,10.7136,20.1332,0.4121,1.6057,0.1095,0.4121,218.0000,151.8723,2.1557,0.0000,0.0413,1.6907,0.2426,1.4667
12,12,121.2059,8.9487,4.8923,1.6955,0.3138,0.5186,1.9224,0.9796,0.0000,0.0000,0.1129,0.0322,0.0204,0.0204,0.3913,0.1602,13.6859,21.8315,0.5172,2.1148,0.1352,0.5172,218.0000,151.3176,2.7859,0.0000,0.0765,1.7785,0.3177,1.7820
13,13,121.0311,6.1685,5.6928,2.1568,0.3811,0.7194,2.6488,1.4346,0.0118,0.0059,0.1583,0.0399,0.0204,0.0229,0.5351,0.2098,18.3430,23.5285,0.7014,2.9404,0.1842,0.7014,218.0000,150.3144,3.9339,0.0592,0.1067,1.8838,0.4496,2.1623
14,14,120.8242,4.2769,5.6118,2.7327,0.4979,0.8175,3.2847,1.9655,0.0118,0.0000,0.1795,0.0547,0.0334,0.0443,0.6479,0.2765,22.5697,25.2317,0.8633,3.7719,0.2214,0.8633,218.0000,149.3242,5.1001,0.0592,0.1837,1.9890,0.5854,2.3653
15,15,116.6163,7.5211,5.1681,3.3552,0.6027,0.7115,3.8115,2.5152,0.0118,0.0177,0.2058,0.0815,0.0520,0.0554,0.7462,0.3530,27.0195,26.9826,1.0173,4.4540,0.2668,1.0173,218.0000,148.4740,6.0499,0.0906,0.2476,2.0936,0.6955,2.4919
16,16,112.8047,9.3954,5.7933,3.9554,0.6568,0.6790,4.1315,3.1509,0.0118,0.0177,0.2070,0.1034,0.0734,0.0430,0.8024,0.4713,31.0213,28.6326,1.1697,5.1052,0.2928,1.1697,218.0000,147.7633,6.8528,0.0906,0.3187,2.2531,0.7901,2.7455
17,17,109.3811,10.1542,6.6672,4.6445,0.7232,0.7606,4.5745,3.8416,0.0118,0.0177,0.2187,0.1213,0.0783,0.0370,0.8916,0.5322,35.8151,30.1830,1.3374,5.9321,0.3287,1.3374,218.0000,146.6809,8.0998,0.0906,0.3358,2.3842,0.9230,3.0050
18,18,105.8731,10.6524,7.2346,5.4814,0.8437,1.0100,5.1785,4.6468,0.0118,0.0118,0.2663,0.1357,0.0783,0.0308,0.9572,0.6380,42.3835,31.8544,1.5487,7.0190,0.3938,1.5487,218.0000,145.4777,9.5352,0.0906,0.3450,2.5134,1.0816,3.2788
19,19,102.0459,11.3255,7.8866,6.4204,0.8753,1.1430,5.8535,5.4298,0.0147,0.0147,0.2934,0.1630,0.0934,0.0269,1.0430,0.7576,48.6689,33.4153,1.7625,8.1305,0.4581,1.7625,218.0000,144.1372,10.9276,0.1229,0.4037,2.6101,1.2381,3.6487
20,20,101.9086,7.7900,8.7207,7.6312,0.8948,1.2262,6.5001,6.0650,0.0147,0.0059,0.3457,0.1799,0.1029,0.0316,1.1133,0.8349,55.5270,35.0522,1.9754,9.2645,0.5329,1.9754,218.0000,142.9008,12.1790,0.1229,0.4569,2.7145,1.3735,3.9798
21,21,101.7163,5.3426,8.3418,9.1668,1.0079,1.2198,6.9493,6.7547,0.0147,0.0059,0.3511,0.2296,0.1050,0.0446,1.2001,0.8936,62.0353,36.6495,2.1921,10.3506,0.5944,2.1921,218.0000,141.7650,13.4222,0.1229,0.5115,2.8081,1.5046,4.1073
22,22,96.8831,8.8431,7.4797,10.7344,1.0934,1.0453,7.1448,7.5064,0.0175,0.0230,0.3883,0.2700,0.0996,0.0291,1.2414,0.9633,67.5673,38.2104,2.3701,11.2912,0.6566,2.3701,218.0000,140.8717,14.2911,0.2047,0.5060,2.9357,1.5983,4.1075
23,23,92.7848,10.5262,8.0071,12.7783,1.1390,0.9950,6.9621,7.8230,0.0094,0.0095,0.3933,0.2731,0.1017,0.0281,1.1943,1.0089,72.9952,39.8619,2.5244,12.1011,0.6973,2.5244,218.0000,140.5905,14.4450,0.1760,0.5447,2.9998,1.6130,4.2234
24,24,89.0601,11.2403,8.3664,15.0275,1.1237,1.1845,7.0903,8.1029,0.0229,0.0000,0.3975,0.2964,0.1017,0.0415,1.2423,1.0272,80.0106,41.3742,2.7519,13.1486,0.7553,2.7519,218.0000,140.1025,14.8902,0.2047,0.5393,3.0909,1.6628,4.3405
25,25,85.4322,11.6373,8.9558,17.0566,1.0820,1.2404,7.4169,8.6512,0.0229,0.0000,0.3926,0.3097,0.0940,0.0283,1.2922,1.0261,86.6003,42.9516,2.9617,14.3042,0.8249,2.9617,218.0000,139.3838,15.7035,0.1797,0.5377,3.1678,1.7444,4.5613
26,26,81.7680,11.6402,9.4412,18.8742,1.1586,1.4106,7.9664,9.2969,0.0229,0.0118,0.4231,0.3390,0.0741,0.0158,1.3440,1.0735,94.4354,44.4540,3.1989,15.6297,0.9033,3.1989,218.0000,138.0567,17.0627,0.2082,0.4732,3.2382,1.8830,4.8241
27,27,81.5846,8.0261,9.9528,21.2599,1.2093,1.4693,8.2077,9.6375,0.0229,0.0059,0.4606,0.3610,0.0951,0.0430,1.4255,1.1143,102.1101,46.0314,3.4628,16.8404,0.9768,3.4628,218.0000,137.4094,17.6608,0.2326,0.5651,3.3568,1.9582,4.9467
28,28,81.4938,5.5390,9.2503,24.0275,1.2266,1.3282,8.5183,9.8037,0.0229,0.0059,0.4822,0.3708,0.1028,0.0506,1.4849,1.1803,110.2715,47.6013,3.7453,18.1099,1.0505,3.7453,218.0000,137.0348,18.0666,0.2326,0.5948,3.4196,1.9995,4.9280
29,29,77.0731,8.4485,8.2697,26.8246,1.3084,1.1549,8.3332,9.9185,0.0204,0.0059,0.4711,0.4035,0.0978,0.0462,1.5145,1.2026,117.1861,49.1492,3.9565,19.0947,1.1102,3.9565,218.0000,137.0011,17.9863,0.2294,0.6566,3.4986,1.9927,4.7770
30,30,73.5372,9.6783,8.2439,29.5696,1.3282,0.9995,8.0961,10.0266,0.0204,0.0059,0.4342,0.4111,0.1073,0.0269,1.4626,1.2896,123.1328,50.7784,4.1503,19.9919,1.1504,4.1503,218.0000,137.3297,17.6230,0.2294,0.6749,3.5718,1.9626,4.7907
31,31,70.5728,9.8926,8.5281,32.3790,1.2434,0.9912,7.9736,10.0058,0.0204,0.0059,0.4316,0.4182,0.1073,0.0403,1.4781,1.2947,130.3577,52.3114,4.3838,20.9987,1.2151,4.3838,218.0000,137.6464,17.3214,0.2294,0.6983,3.6412,1.9282,4.8179
32,32,67.5497,10.1716,8.9236,34.9812,1.1706,0.8740,7.8963,10.1529,0.0386,0.0095,0.4090,0.3687,0.1098,0.0403,1.4927,1.3094,137.1569,53.8547,4.6006,21.9198,1.2568,4.6006,218.0000,137.7166,17.2143,0.1757,0.7369,3.6972,1.9096,4.8890
33,33,64.5893,10.2235,9.1193,37.3827,1.1094,0.9944,7.9534,10.3745,0.0386,0.0059,0.3897,0.3986,0.1098,0.0416,1.5156,1.3647,144.8621,55.2910,4.8162,22.9531,1.3195,4.8162,218.0000,137.3964,17.5428,0.1757,0.7152,3.7701,1.9412,4.9592
