day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457100	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	31	0	0	0	0	[]	0	0
1	123457100	255	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	50	31	0	0	0	4	[]	0	0
2	123457100	223	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	50	31	0	0	0	11	[]	0	1
3	123457100	165	81	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	1	0	50	31	0	0	0	17	[]	0	6
4	123457100	106	118	34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	50	31	0	0	0	22	[]	0	10
5	123457100	50	139	62	2	0	0	0	0	0	0	1	1	0	0	4	0	0	8	4	0	2	4	50	31	0	0	0	25	[]	0	11
6	123457100	49	105	87	11	0	0	0	0	0	0	1	1	0	0	4	1	0	8	5	0	2	5	50	31	0	0	0	26	[]	0	11
7	123457100	48	74	104	22	0	0	0	0	0	0	2	1	0	0	6	2	0	10	8	0	3	8	50	31	0	0	0	27	[]	0	12
8	123457100	25	79	107	31	0	0	0	0	0	0	2	1	0	0	11	3	0	10	14	0	3	14	50	31	0	0	0	28	[]	0	12
9	123457100	21	60	109	47	0	0	0	0	0	0	4	1	0	0	13	4	0	14	17	0	5	17	50	31	0	0	0	28	[]	0	12
10	123457100	18	47	109	61	0	0	0	0	0	0	4	1	0	0	14	5	0	14	19	0	5	19	50	31	0	0	0	29	[]	0	12
11	123457100	13	40	105	76	0	0	0	0	0	0	3	2	0	0	12	8	0	14	20	0	5	20	50	31	0	0	0	30	[]	0	12
12	123457100	13	27	105	89	0	0	0	0	0	0	1	4	0	0	11	9	0	15	20	0	5	20	50	31	0	0	0	30	[]	0	12
13	123457100	13	24	96	101	0	0	0	0	0	0	1	3	0	0	10	11	0	16	21	0	5	21	50	31	0	0	0	30	[]	0	12
14	123457100	13	17	94	110	0	0	0	0	0	0	1	3	0	0	9	12	0	17	21	0	5	21	50	31	0	0	0	30	[]	0	12
15	123457100	11	15	79	128	0	0	0	0	0	0	2	2	0	0	13	9	0	18	26	0	6	26	50	31	0	0	0	31	[]	0	12
16	123457100	9	14	75	135	0	0	0	0	0	0	1	3	0	0	8	14	0	19	27	0	6	27	50	31	0	0	0	31	[]	0	12
17	123457100	6	13	67	147	0	0	0	0	0	0	2	3	0	0	9	12	0	22	29	0	8	29	50	31	0	0	0	32	[]	0	12
18	123457100	4	9	63	161	0	0	0	0	0	0	2	3	0	0	10	7	0	22	31	0	8	31	50	31	0	0	0	32	[]	0	12
19	123457100	4	9	52	175	0	0	0	0	0	0	2	1	0	0	10	6	0	23	33	0	8	33	50	31	0	0	0	32	[]	0	12
20	123457100	4	8	44	184	0	0	0	0	0	0	3	1	0	0	11	4	0	26	34	0	9	34	50	31	0	0	0	32	[]	0	12
21	123457100	4	6	38	190	0	0	0	0	0	0	2	2	0	0	13	4	0	27	37	0	9	37	50	31	0	0	0	32	[]	0	12
22	123457100	4	5	29	199	0	0	0	0	0	0	1	3	0	0	12	6	0	29	38	0	9	38	50	31	0	0	0	32	[]	0	12
23	123457100	4	4	26	203	0	0	0	0	0	0	0	4	0	0	12	6	0	30	39	0	9	39	50	31	0	0	0	32	[]	0	12
24	123457100	4	4	21	208	0	0	0	0	0	0	0	4	0	0	10	8	0	32	39	0	9	39	50	31	0	0	0	32	[]	0	10
25	123457100	4	1	24	214	0	0	0	0	0	0	0	3	0	0	6	7	0	36	39	0	9	39	50	31	0	0	0	32	[]	0	10
26	123457100	3	1	21	219	0	0	0	0	0	0	0	3	0	0	4	8	0	37	39	0	9	39	50	31	0	0	0	32	[]	0	8
27	123457100	3	0	17	227	0	0	0	0	0	0	1	1	0	0	3	7	0	41	39	0	10	39	50	31	0	0	0	32	[]	0	8
28	123457100	3	0	11	235	0	0	0	0	0	0	1	1	0	0	3	5	0	42	39	0	10	39	50	31	0	0	0	32	[]	0	7
29	123457100	3	0	9	239	0	0	0	0	0	0	1	1	0	0	2	4	0	43	39	0	10	39	50	31	0	0	0	32	[]	0	7
30	123457100	3	0	9	241	0	0	0	0	0	0	1	0	0	0	1	4	0	44	39	0	10	39	50	31	0	0	0	32	[]	0	6
31	123457100	3	0	7	245	0	0	0	0	0	0	1	0	0	0	1	2	0	45	40	0	10	40	50	31	0	0	0	32	[]	0	5
32	123457100	3	0	6	247	0	0	0	0	0	0	1	0	0	0	1	1	0	47	40	0	10	40	50	31	0	0	0	32	[]	0	5
33	123457100	3	0	5	249	0	0	0	0	0	0	1	0	0	0	1	0	0	48	40	0	10	40	50	31	0	0	0	32	[]	0	5
34	123457100	3	0	5	249	0	0	0	0	0	0	1	0	0	0	1	0	0	50	40	0	10	40	50	31	0	0	0	32	[]	0	5
35	123457100	3	0	5	249	0	0	0	0	0	0	1	0	0	0	1	0	0	51	40	0	10	40	50	31	0	0	0	32	[]	0	5
36	123457100	3	0	4	250	0	0	0	0	0	0	1	0	0	0	1	0	0	56	40	0	10	40	50	31	0	0	0	32	[]	0	4
37	123457100	3	0	3	251	0	0	0	0	0	0	0	0	0	0	2	0	0	57	41	0	10	41	50	31	0	0	0	32	[]	0	3
38	123457100	3	0	3	251	0	0	0	0	0	0	0	0	0	0	2	0	0	58	41	0	10	41	50	31	0	0	0	32	[]	0	3
39	123457100	3	0	3	251	0	0	0	0	0	0	0	0	0	0	1	1	0	60	41	0	10	41	50	31	0	0	0	32	[]	0	2
40	123457100	3	0	2	251	0	0	0	0	0	0	0	0	0	0	2	1	0	60	42	0	10	42	50	31	0	0	0	32	[]	0	2
41	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	2	0	0	62	42	0	10	42	50	31	0	0	0	32	[]	0	2
42	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	1	1	0	65	42	0	10	42	50	31	0	0	0	32	[]	0	2
43	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	1	1	0	66	42	0	10	42	50	31	0	0	0	32	[]	0	2
44	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	1	1	0	66	42	0	10	42	50	31	0	0	0	32	[]	0	2
45	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	1	1	0	67	42	0	10	42	50	31	0	0	0	32	[]	0	2
46	123457100	3	0	2	252	0	0	0	0	0	0	0	0	0	0	1	1	0	71	42	0	10	42	50	31	0	0	0	32	[]	0	2
47	123457100	3	0	2	253	0	0	0	0	0	0	0	0	0	0	0	1	0	74	42	0	10	42	50	31	0	0	0	32	[]	0	1
48	123457100	3	0	2	253	0	0	0	0	0	0	0	0	0	0	0	1	0	77	42	0	10	42	50	31	0	0	0	32	[]	0	1
49	123457100	3	0	2	253	0	0	0	0	0	0	0	0	0	0	0	1	0	79	42	0	10	42	50	31	0	0	0	32	[]	0	1
50	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	80	42	0	10	42	50	31	0	0	0	32	[]	0	0
51	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	84	42	0	10	42	50	31	0	0	0	32	[]	0	0
52	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	87	42	0	10	42	50	31	0	0	0	32	[]	0	0
53	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	88	42	0	10	42	50	31	0	0	0	32	[]	0	0
54	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	88	42	0	10	42	50	31	0	0	0	32	[]	0	0
55	123457100	3	0	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	90	42	0	10	42	50	31	0	0	0	32	[]	0	0
56	123457100	3	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	92	42	0	10	42	50	31	0	0	0	32	[]	0	0
57	123457100	3	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	97	42	0	10	42	50	31	0	0	0	32	[]	0	0
58	123457100	3	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	100	42	0	10	42	50	31	0	0	0	32	[]	0	0
59	123457100	3	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	100	42	0	10	42	50	31	0	0	0	32	[]	0	0
60	123457100	2	1	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	101	42	0	10	42	50	31	0	0	0	33	[]	0	0
