day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457286	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0
1	123457286	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0
2	123457286	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
3	123457286	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	216	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	1
4	123457286	68	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	215	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	2
5	123457286	66	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	214	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	2
6	123457286	65	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	214	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	3
7	123457286	63	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	213	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	11	[]	0	5
8	123457286	60	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	212	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	7
9	123457286	54	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	211	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	7
10	123457286	52	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	208	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	7
11	123457286	49	12	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	208	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	6
12	123457286	47	10	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	205	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	8
13	123457286	45	9	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	205	5	5	2	0	0	0	0	0	0	1	0	0	0	0	0	19	[]	0	7
14	123457286	44	6	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	204	4	6	3	0	0	0	0	0	0	1	0	0	0	0	0	21	[]	0	7
15	123457286	42	7	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	199	6	8	4	0	0	0	0	0	0	0	1	0	0	0	0	24	[]	0	6
16	123457286	40	7	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	1	1	197	7	3	9	0	0	0	0	0	0	0	1	0	0	1	0	24	[]	0	5
17	123457286	32	11	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	1	1	197	6	3	10	0	0	0	0	0	0	0	1	0	0	0	1	28	[]	0	7
18	123457286	29	11	15	16	0	0	0	0	0	0	0	0	0	0	1	0	0	14	2	0	1	2	193	7	6	10	0	0	0	0	0	0	0	1	0	0	0	1	28	[]	0	8
19	123457286	26	11	15	19	0	0	0	0	0	0	0	0	0	0	1	0	0	14	2	0	1	2	192	5	9	10	0	0	0	0	0	0	0	1	0	0	0	1	30	[]	0	9
20	123457286	26	8	16	21	0	0	0	0	0	0	0	0	0	0	1	0	0	14	2	0	1	2	192	4	9	11	0	0	0	0	0	0	0	1	0	0	0	1	30	[]	0	9
21	123457286	24	7	17	23	0	0	0	0	0	0	0	0	0	0	1	0	0	14	2	0	1	2	191	4	9	12	0	0	0	0	0	0	0	1	0	0	0	1	33	[]	0	9
22	123457286	17	12	18	24	0	0	0	0	0	0	0	0	0	0	0	1	0	15	2	0	1	2	189	6	7	14	0	0	0	0	0	0	0	1	0	0	0	1	33	[]	0	10
23	123457286	14	11	18	28	0	0	0	0	0	0	0	0	0	0	0	1	0	17	2	0	1	2	186	9	6	15	0	0	0	0	0	0	0	1	0	0	0	1	36	[]	0	10
24	123457286	12	12	19	28	0	0	0	0	0	0	0	0	0	0	0	1	0	17	2	0	1	2	184	9	7	16	0	0	0	0	0	0	0	1	0	0	0	1	36	[]	0	10
25	123457286	10	10	22	29	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	0	1	3	180	11	6	18	0	0	0	0	0	0	0	1	0	0	1	1	36	[]	0	11
26	123457286	8	8	25	30	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	0	1	3	176	12	8	19	0	0	0	0	0	0	0	1	0	0	1	1	37	[]	0	11
27	123457286	8	6	25	32	0	0	0	0	0	0	0	0	0	0	0	1	0	19	3	0	1	3	176	9	10	21	0	0	0	0	0	0	0	0	0	0	1	1	37	[]	0	12
28	123457286	8	5	24	34	0	0	0	0	0	0	0	0	0	0	0	1	0	19	4	0	1	4	176	7	9	23	0	0	0	0	0	0	0	0	0	0	2	1	37	[]	0	10
29	123457286	7	4	22	38	0	0	0	0	0	0	0	0	0	0	0	1	0	19	4	0	1	4	174	6	12	23	0	0	0	0	0	0	0	0	0	0	2	1	37	[]	0	10
30	123457286	7	4	18	41	0	0	0	0	0	0	0	0	0	0	1	1	0	19	5	0	1	5	170	9	10	27	0	0	0	0	0	0	0	0	0	0	1	1	37	[]	0	10
31	123457286	7	1	20	41	0	0	0	0	0	0	0	0	0	0	2	1	0	19	8	0	1	8	166	7	12	29	0	0	0	0	0	0	0	0	0	0	3	1	37	[]	0	9
32	123457286	7	0	19	44	0	0	0	0	0	0	0	0	0	0	1	1	0	19	8	0	1	8	165	2	17	30	0	0	0	0	0	0	0	0	0	0	3	1	37	[]	0	9
