,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,2.3332,2.3332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3332,0.0000,0.0000
2,2,11.5553,5.4268,0.6811,0.0000,0.0000,0.0000,0.0000,0.0000,1.6040,0.0000,0.0044,0.0000,1.7767,0.0000,0.0049,0.0000,0.0000,1.5696,0.0049,0.0000,0.0044,0.0049,0.0000,0.0000,0.0000,0.0000,4.8136,0.0093,0.6634
3,3,26.7251,10.5191,1.9701,0.0865,0.0000,0.0000,0.0000,0.0000,4.9377,0.0119,0.0720,0.0000,3.5342,0.0000,0.0098,0.0000,0.0000,2.5695,0.0098,0.0000,0.0162,0.0098,0.0000,0.0000,0.0000,0.0000,7.0363,0.0256,1.4881
4,4,237.6989,14.1027,3.7103,0.3369,172.5663,1.1205,1.6814,0.0709,7.9923,0.0166,0.0954,0.0000,8.1296,0.0243,0.0240,0.0000,33.9252,3.2551,0.0240,0.6061,0.0256,0.0240,0.0000,0.0000,0.0000,0.0000,9.2750,0.5992,2.2237
5,5,264.6858,20.9482,7.7874,0.7119,172.5663,0.5982,2.2073,0.1627,15.5202,0.1106,0.3833,0.0000,18.8928,0.2413,0.2288,0.0049,33.9252,3.8768,0.0653,0.6061,0.0555,0.0653,0.0000,0.0000,0.0000,0.0000,10.1814,0.6276,3.1235
6,6,289.8169,14.7032,13.1961,1.6358,172.5663,0.3324,2.1997,0.4266,19.7847,0.0990,0.4837,0.0289,34.9589,0.6579,0.5414,0.0564,33.9252,4.3760,0.1297,0.6061,0.0722,0.1297,0.0000,0.0000,0.0000,0.0000,10.8776,0.6845,3.2127
7,7,318.4893,11.5244,15.3940,2.7839,172.5663,0.2518,2.2441,0.5713,25.3877,0.0669,0.7114,0.0569,51.2467,0.7588,1.8216,0.1866,33.9252,5.0923,0.2046,0.6061,0.0905,0.2046,0.0000,0.0000,0.0000,0.0000,11.6343,0.7855,3.1553
8,8,367.1067,25.7050,16.2790,4.3296,172.5663,0.1707,1.7966,1.0077,30.7308,0.2061,0.8898,0.1592,68.8450,0.5393,2.4343,0.3333,33.9252,5.2194,0.2727,0.6061,0.1123,0.2727,0.0000,0.0000,0.0000,0.0000,13.7870,0.8757,2.9874
9,9,411.2124,33.9814,24.4021,7.3890,172.5663,0.0966,1.5069,1.2917,37.6395,0.2833,1.2105,0.2178,101.2867,0.5636,4.3010,0.6368,33.9252,5.9181,0.4114,0.6061,0.1437,0.4114,0.0000,0.0000,0.0000,0.0000,14.4696,0.9916,3.0497
10,10,507.4176,51.4639,43.1900,10.1733,172.5663,0.0586,1.3022,1.7756,46.5152,0.4102,2.3882,0.5013,141.6155,1.5390,6.2461,1.3850,33.9252,6.6166,0.5963,0.6061,0.1972,0.5963,0.0000,0.0000,0.0000,0.0000,16.2904,1.2929,2.6571
11,11,904.9159,45.5045,33.1644,9.7531,429.1729,14.9197,36.2890,7.9900,52.4639,1.2248,4.2853,1.0578,181.4557,2.7140,9.5184,2.4549,131.3315,6.9232,0.8083,3.0111,0.2585,0.8083,0.0000,0.0000,0.0000,0.0000,15.9334,2.8874,2.4199
12,12,907.0879,59.2986,46.1173,12.9635,429.1729,8.8045,37.4828,12.4127,58.1065,1.1547,4.9282,2.0571,218.5954,3.6383,14.4725,4.5802,131.3315,7.2352,1.0564,3.0111,0.3036,1.0564,0.0000,0.0000,0.0000,0.0000,16.0675,3.1430,2.2570
13,13,904.5521,34.9241,62.7353,19.4950,429.1729,5.2929,37.8060,17.2499,61.0878,1.2157,5.6322,3.2509,239.7031,3.4445,18.3161,8.3353,131.3315,7.7292,1.2190,3.0111,0.3332,1.2190,0.0000,0.0000,0.0000,0.0000,16.1144,3.2043,1.8678
