day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456958	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456958	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456958	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	4	[]	0	1
3	123456958	233	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	7	[]	0	0
4	123456958	229	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	8	[]	0	3
5	123456958	226	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	8	[]	0	3
6	123456958	224	10	5	1	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	10	[]	0	4
7	123456958	222	8	8	2	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	12	[]	0	6
8	123456958	210	15	12	3	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	0	0	50	14	[]	0	8
9	123456958	180	21	16	3	0	0	0	0	0	0	0	0	13	1	4	2	24	4	1	0	0	1	0	0	0	50	17	[2B]	1	11
10	123456958	165	29	22	4	0	0	0	0	0	0	0	0	13	1	3	3	24	5	1	0	0	1	0	0	0	50	19	[2B]	1	11
11	123456958	64	17	17	2	62	8	7	3	15	2	3	0	29	1	4	6	42	7	2	4	1	2	0	0	0	50	22	[2B 1D 1C 2A 3A 3B 3C]	7	11
12	123456958	54	22	20	4	62	5	7	6	15	2	3	0	29	1	3	7	42	8	2	4	1	2	0	0	0	50	22	[2B 1D 1C 2A 3A 3B 3C]	7	11
13	123456958	51	22	18	9	62	3	8	7	15	2	3	0	29	1	3	7	42	8	2	4	1	2	0	0	0	50	25	[2B 1D 1C 2A 3A 3B 3C]	7	11
14	123456958	29	14	13	4	62	2	7	9	28	3	6	3	36	3	9	12	42	9	3	4	2	3	0	0	0	50	27	[2B 1D 1C 2A 3A 3B 3C 2C 1B]	9	11
15	123456958	19	19	16	6	62	0	8	10	28	1	6	5	36	2	10	12	42	9	3	4	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B]	9	11
16	123456958	17	16	20	7	62	0	8	10	28	1	5	6	36	2	9	13	42	10	3	4	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B]	9	11
17	123456958	12	17	23	8	62	0	8	10	28	0	6	6	36	1	9	14	42	10	3	4	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B]	9	12
18	123456958	0	0	0	0	74	11	31	24	28	0	4	8	36	1	7	16	48	10	3	7	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	12	10
19	123456958	0	0	0	0	74	8	30	28	28	0	4	8	36	1	5	18	48	10	3	7	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	12	10
20	123456958	0	0	0	0	74	7	28	31	28	0	4	8	36	1	4	19	48	10	3	7	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	12	10
21	123456958	0	0	0	0	74	6	27	33	28	0	4	8	36	1	4	19	48	10	3	7	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	12	10
22	123456958	0	0	0	0	74	5	26	35	28	0	4	8	36	1	4	19	48	10	3	7	2	3	0	0	0	50	29	[2B 1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	12	9
23	123456958	13	0	0	7	74	4	24	38	28	0	3	9	23	1	4	12	48	10	3	7	2	3	0	0	0	50	29	[1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	11	9
24	123456958	13	0	0	7	74	4	19	43	28	0	2	10	23	1	4	12	48	10	3	7	2	3	0	0	0	50	29	[1D 1C 2A 3A 3B 3C 2C 1B 1A 2D 3D]	11	9
25	123456958	106	0	0	34	12	0	18	30	13	0	1	6	7	1	1	11	62	11	3	7	2	3	0	0	0	50	29	[2C 1B 1A 2D 3D]	5	5
26	123456958	105	1	0	34	12	0	15	33	13	0	1	6	7	0	2	11	62	11	3	7	2	3	0	0	0	50	30	[2C 1B 1A 2D 3D]	5	5
27	123456958	105	1	0	34	12	0	14	34	13	0	0	7	7	0	2	11	62	12	3	7	2	3	0	0	0	50	30	[2C 1B 1A 2D 3D]	5	4
28	123456958	124	1	1	54	12	0	11	37	0	0	0	0	0	0	0	0	62	12	3	7	2	3	0	0	0	50	31	[1A 2D 3D]	3	4
29	123456958	123	2	0	55	12	0	8	40	0	0	0	0	0	0	0	0	62	13	3	7	2	3	0	0	0	50	32	[1A 2D 3D]	3	3
30	123456958	119	5	1	55	12	0	7	41	0	0	0	0	0	0	0	0	62	14	3	7	2	3	0	0	0	50	34	[1A 2D 3D]	3	4
31	123456958	114	9	2	55	12	0	7	41	0	0	0	0	0	0	0	0	62	15	3	7	2	3	0	0	0	50	34	[1A 2D 3D]	3	4
32	123456958	123	11	3	103	0	0	0	0	0	0	0	0	0	0	0	0	86	15	3	7	2	3	0	0	0	50	37	[]	0	2
33	123456958	119	14	4	103	0	0	0	0	0	0	0	0	0	0	0	0	86	15	3	7	2	3	0	0	0	50	39	[]	0	2
34	123456958	118	10	7	105	0	0	0	0	0	0	0	0	0	0	0	0	86	16	3	7	2	3	0	0	0	50	40	[]	0	3
35	123456958	117	8	8	107	0	0	0	0	0	0	0	0	0	0	0	0	86	16	3	7	2	3	0	0	0	50	41	[]	0	4
