,trace,day,type
0,0,0,-
1,1,10,School screening
2,2,17,School screening
3,3,3,School screening
4,4,10,School screening
5,5,10,School screening
6,6,10,School screening
7,7,10,School screening
8,8,17,School screening
9,9,31,School screening
10,10,3,School screening
11,11,10,School screening
12,12,10,School screening
13,13,3,School screening
14,14,17,School screening
15,15,3,School screening
16,16,17,School screening
17,17,3,School screening
18,18,31,School screening
19,19,17,School screening
20,20,10,School screening
21,21,10,School screening
22,22,10,School screening
23,23,10,School screening
24,24,0,-
25,25,0,-
26,26,3,School screening
27,27,17,School screening
28,28,3,School screening
29,29,3,School screening
30,30,0,-
31,31,3,School screening
32,32,10,School screening
33,33,17,School screening
34,34,10,School screening
35,35,0,-
36,36,3,School screening
37,37,10,School screening
38,38,17,School screening
39,39,10,School screening
40,40,3,School screening
41,41,0,-
42,42,10,School screening
43,43,10,School screening
44,44,0,-
45,45,3,School screening
46,46,0,-
47,47,17,School screening
48,48,3,School screening
49,49,17,School screening
50,50,3,School screening
51,51,17,School screening
52,52,17,School screening
53,53,0,-
54,54,3,School screening
55,55,10,School screening
56,56,17,School screening
57,57,10,School screening
58,58,10,School screening
59,59,10,School screening
60,60,3,School screening
61,61,10,School screening
62,62,3,School screening
63,63,10,School screening
64,64,3,School screening
65,65,24,School screening
66,66,10,School screening
67,67,3,School screening
68,68,3,School screening
69,69,17,School screening
70,70,10,School screening
71,71,0,-
72,72,3,School screening
73,73,17,School screening
74,74,10,School screening
75,75,3,School screening
76,76,3,School screening
77,77,17,School screening
78,78,10,School screening
79,79,17,School screening
80,80,10,School screening
81,81,17,School screening
82,82,3,School screening
83,83,10,School screening
84,84,0,-
85,85,17,School screening
86,86,17,School screening
87,87,10,School screening
88,88,10,School screening
89,89,3,School screening
90,90,10,School screening
91,91,3,School screening
92,92,10,School screening
93,93,3,School screening
94,94,3,School screening
95,95,0,-
96,96,0,-
97,97,0,-
98,98,10,School screening
99,99,10,School screening
100,100,10,School screening
101,101,17,School screening
102,102,3,School screening
103,103,0,-
104,104,3,School screening
105,105,3,School screening
106,106,10,School screening
107,107,10,School screening
108,108,10,School screening
109,109,17,School screening
110,110,0,-
111,111,0,-
112,112,3,School screening
113,113,3,School screening
114,114,10,School screening
115,115,17,School screening
116,116,10,School screening
117,117,3,School screening
118,118,24,School screening
119,119,17,School screening
120,120,10,School screening
121,121,10,School screening
122,122,10,School screening
123,123,10,School screening
124,124,3,School screening
125,125,3,School screening
126,126,17,School screening
127,127,24,School screening
128,128,3,School screening
129,129,3,School screening
130,130,3,School screening
131,131,17,School screening
132,132,3,School screening
133,133,3,School screening
134,134,10,School screening
135,135,10,School screening
136,136,24,School screening
137,137,17,School screening
138,138,24,School screening
139,139,0,-
140,140,3,School screening
141,141,0,-
142,142,3,School screening
143,143,10,School screening
144,144,10,School screening
145,145,3,School screening
146,146,3,School screening
147,147,0,-
148,148,10,School screening
149,149,3,School screening
150,150,31,School screening
151,151,3,School screening
152,152,10,School screening
153,153,0,-
154,154,3,School screening
155,155,10,School screening
156,156,10,School screening
157,157,10,School screening
158,158,17,School screening
159,159,3,School screening
160,160,3,School screening
161,161,3,School screening
162,162,10,School screening
163,163,3,School screening
164,164,24,School screening
165,165,10,School screening
166,166,3,School screening
167,167,0,-
168,168,17,School screening
169,169,10,School screening
170,170,17,School screening
171,171,10,School screening
172,172,3,School screening
173,173,0,-
174,174,10,School screening
175,175,10,School screening
176,176,17,School screening
177,177,10,School screening
178,178,3,School screening
179,179,10,School screening
180,180,0,-
181,181,3,School screening
182,182,10,School screening
183,183,31,School screening
184,184,0,-
185,185,3,School screening
186,186,24,School screening
187,187,10,School screening
188,188,3,School screening
189,189,3,School screening
190,190,3,School screening
191,191,17,School screening
192,192,10,School screening
193,193,10,School screening
194,194,10,School screening
195,195,10,School screening
196,196,3,School screening
197,197,10,School screening
198,198,10,School screening
199,199,10,School screening
200,200,0,-
201,201,3,School screening
202,202,3,School screening
203,203,24,School screening
204,204,10,School screening
205,205,10,School screening
206,206,0,-
207,207,10,School screening
208,208,10,School screening
209,209,10,School screening
210,210,3,School screening
211,211,3,School screening
212,212,17,School screening
213,213,0,-
214,214,10,School screening
215,215,3,School screening
216,216,3,School screening
217,217,10,School screening
218,218,10,School screening
219,219,3,School screening
220,220,31,School screening
221,221,10,School screening
222,222,24,School screening
223,223,0,-
224,224,3,School screening
225,225,3,School screening
226,226,3,School screening
227,227,3,School screening
228,228,0,-
229,229,10,School screening
230,230,10,School screening
231,231,10,School screening
232,232,3,School screening
233,233,3,School screening
234,234,3,School screening
235,235,10,School screening
236,236,3,School screening
237,237,3,School screening
238,238,17,School screening
239,239,3,School screening
240,240,10,School screening
241,241,17,School screening
242,242,10,School screening
243,243,24,School screening
244,244,10,School screening
245,245,3,School screening
246,246,3,School screening
247,247,17,School screening
248,248,17,School screening
249,249,17,School screening
250,250,3,School screening
251,251,3,School screening
252,252,0,-
253,253,10,School screening
254,254,3,School screening
255,255,3,School screening
256,256,10,School screening
257,257,3,School screening
258,258,10,School screening
259,259,10,School screening
260,260,10,School screening
261,261,10,School screening
262,262,10,School screening
263,263,3,School screening
264,264,3,School screening
265,265,0,-
266,266,3,School screening
267,267,10,School screening
268,268,10,School screening
269,269,10,School screening
270,270,0,-
271,271,3,School screening
272,272,0,-
273,273,10,School screening
274,274,3,School screening
275,275,17,School screening
276,276,17,School screening
277,277,17,School screening
278,278,10,School screening
279,279,10,School screening
280,280,17,School screening
281,281,17,School screening
282,282,10,School screening
283,283,3,School screening
284,284,10,School screening
285,285,24,School screening
286,286,31,School screening
287,287,17,School screening
288,288,3,School screening
289,289,10,School screening
290,290,3,School screening
291,291,3,School screening
292,292,3,School screening
293,293,0,-
294,294,10,School screening
295,295,10,School screening
296,296,10,School screening
297,297,10,School screening
298,298,3,School screening
299,299,10,School screening
300,300,3,School screening
301,301,3,School screening
302,302,17,School screening
303,303,17,School screening
304,304,10,School screening
305,305,0,-
306,306,10,School screening
307,307,0,-
308,308,3,School screening
309,309,10,School screening
310,310,0,-
311,311,0,-
312,312,3,School screening
313,313,3,School screening
314,314,0,-
315,315,17,School screening
316,316,3,School screening
317,317,0,-
318,318,10,School screening
319,319,17,School screening
320,320,10,School screening
321,321,0,-
322,322,10,School screening
323,323,10,School screening
324,324,3,School screening
325,325,17,School screening
326,326,10,School screening
327,327,0,-
328,328,10,School screening
329,329,10,School screening
330,330,3,School screening
331,331,10,School screening
332,332,10,School screening
333,333,10,School screening
334,334,3,School screening
335,335,0,-
336,336,10,School screening
337,337,10,School screening
338,338,10,School screening
339,339,10,School screening
340,340,3,School screening
341,341,10,School screening
342,342,3,School screening
343,343,10,School screening
344,344,3,School screening
345,345,10,School screening
346,346,10,School screening
347,347,3,School screening
348,348,3,School screening
349,349,10,School screening
350,350,17,School screening
351,351,3,School screening
352,352,0,-
353,353,17,School screening
354,354,10,School screening
355,355,0,-
356,356,3,School screening
357,357,10,School screening
358,358,17,School screening
359,359,17,School screening
360,360,10,School screening
361,361,3,School screening
362,362,3,School screening
363,363,0,-
364,364,0,-
365,365,10,School screening
366,366,3,School screening
367,367,0,-
368,368,3,School screening
369,369,17,School screening
370,370,10,School screening
371,371,3,School screening
372,372,10,School screening
373,373,3,School screening
374,374,10,School screening
375,375,10,School screening
376,376,10,School screening
377,377,3,School screening
378,378,3,School screening
379,379,10,School screening
380,380,10,School screening
381,381,3,School screening
382,382,10,School screening
383,383,10,School screening
384,384,3,School screening
385,385,10,School screening
386,386,0,-
387,387,17,School screening
388,388,24,School screening
389,389,10,School screening
390,390,0,-
391,391,3,School screening
392,392,24,School screening
393,393,3,School screening
394,394,10,School screening
395,395,10,School screening
396,396,3,School screening
397,397,10,School screening
398,398,3,School screening
399,399,10,School screening
400,400,10,School screening
401,401,0,-
402,402,0,-
403,403,0,-
404,404,3,School screening
405,405,3,School screening
406,406,10,School screening
407,407,10,School screening
408,408,17,School screening
409,409,3,School screening
410,410,17,School screening
411,411,0,-
412,412,17,School screening
413,413,3,School screening
414,414,10,School screening
415,415,17,School screening
416,416,10,School screening
417,417,10,School screening
418,418,3,School screening
419,419,3,School screening
420,420,17,School screening
421,421,3,School screening
422,422,3,School screening
423,423,24,School screening
424,424,0,-
425,425,10,School screening
426,426,24,School screening
427,427,3,School screening
428,428,10,School screening
429,429,10,School screening
430,430,3,School screening
431,431,3,School screening
432,432,0,-
433,433,10,School screening
434,434,10,School screening
435,435,3,School screening
436,436,3,School screening
437,437,3,School screening
438,438,3,School screening
439,439,3,School screening
440,440,10,School screening
441,441,3,School screening
442,442,10,School screening
443,443,3,School screening
444,444,10,School screening
445,445,17,School screening
446,446,0,-
447,447,17,School screening
448,448,10,School screening
449,449,0,-
450,450,3,School screening
451,451,17,School screening
452,452,24,School screening
453,453,3,School screening
454,454,0,-
455,455,3,School screening
456,456,31,School screening
457,457,10,School screening
458,458,0,-
459,459,3,School screening
460,460,10,School screening
461,461,17,School screening
462,462,3,School screening
463,463,10,School screening
464,464,24,School screening
465,465,24,School screening
466,466,3,School screening
467,467,17,School screening
468,468,10,School screening
469,469,17,School screening
470,470,10,School screening
471,471,3,School screening
472,472,17,School screening
473,473,0,-
474,474,3,School screening
475,475,3,School screening
476,476,10,School screening
477,477,10,School screening
478,478,10,School screening
479,479,0,-
480,480,3,School screening
481,481,3,School screening
482,482,17,School screening
483,483,10,School screening
484,484,10,School screening
485,485,3,School screening
486,486,10,School screening
487,487,10,School screening
488,488,3,School screening
489,489,10,School screening
490,490,10,School screening
491,491,10,School screening
492,492,10,School screening
493,493,10,School screening
494,494,10,School screening
495,495,10,School screening
496,496,3,School screening
497,497,17,School screening
498,498,10,School screening
499,499,3,School screening
500,500,10,School screening
501,501,3,School screening
502,502,10,School screening
503,503,24,School screening
504,504,3,School screening
505,505,3,School screening
506,506,24,School screening
507,507,10,School screening
508,508,10,School screening
509,509,17,School screening
510,510,3,School screening
511,511,17,School screening
512,512,10,School screening
513,513,10,School screening
514,514,17,School screening
515,515,3,School screening
516,516,24,School screening
517,517,3,School screening
518,518,10,School screening
519,519,10,School screening
520,520,10,School screening
521,521,10,School screening
522,522,0,-
523,523,3,School screening
524,524,10,School screening
525,525,17,School screening
526,526,0,-
527,527,3,School screening
528,528,10,School screening
529,529,3,School screening
530,530,0,-
531,531,10,School screening
532,532,3,School screening
533,533,3,School screening
534,534,10,School screening
535,535,10,School screening
536,536,17,School screening
537,537,24,School screening
538,538,0,-
539,539,10,School screening
540,540,3,School screening
541,541,3,School screening
542,542,10,School screening
543,543,10,School screening
544,544,0,-
545,545,10,School screening
546,546,10,School screening
547,547,17,School screening
548,548,10,School screening
549,549,17,School screening
550,550,3,School screening
551,551,24,School screening
552,552,3,School screening
553,553,3,School screening
554,554,17,School screening
555,555,3,School screening
556,556,10,School screening
557,557,3,School screening
558,558,0,-
559,559,3,School screening
560,560,3,School screening
561,561,3,School screening
562,562,0,-
563,563,3,School screening
564,564,3,School screening
565,565,3,School screening
566,566,0,-
567,567,3,School screening
568,568,17,School screening
569,569,17,School screening
570,570,17,School screening
571,571,10,School screening
572,572,10,School screening
573,573,10,School screening
574,574,31,School screening
575,575,10,School screening
576,576,17,School screening
577,577,3,School screening
578,578,3,School screening
579,579,17,School screening
580,580,17,School screening
581,581,10,School screening
582,582,10,School screening
583,583,10,School screening
584,584,10,School screening
585,585,3,School screening
586,586,3,School screening
587,587,10,School screening
588,588,3,School screening
589,589,17,School screening
590,590,3,School screening
591,591,3,School screening
592,592,3,School screening
593,593,24,School screening
594,594,3,School screening
595,595,3,School screening
596,596,10,School screening
597,597,24,School screening
598,598,10,School screening
599,599,3,School screening
600,600,17,School screening
601,601,10,School screening
602,602,10,School screening
603,603,10,School screening
604,604,10,School screening
605,605,10,School screening
606,606,17,School screening
607,607,10,School screening
608,608,0,-
609,609,3,School screening
610,610,17,School screening
611,611,3,School screening
612,612,24,School screening
613,613,17,School screening
614,614,3,School screening
615,615,3,School screening
616,616,17,School screening
617,617,0,-
618,618,0,-
619,619,10,School screening
620,620,3,School screening
621,621,0,-
622,622,10,School screening
623,623,0,-
624,624,3,School screening
625,625,3,School screening
626,626,17,School screening
627,627,24,School screening
628,628,10,School screening
629,629,3,School screening
630,630,0,-
631,631,10,School screening
632,632,3,School screening
633,633,10,School screening
634,634,17,School screening
635,635,10,School screening
636,636,3,School screening
637,637,17,School screening
638,638,17,School screening
639,639,10,School screening
640,640,3,School screening
641,641,17,School screening
642,642,10,School screening
643,643,10,School screening
644,644,10,School screening
645,645,17,School screening
646,646,17,School screening
647,647,24,School screening
648,648,0,-
649,649,17,School screening
650,650,10,School screening
651,651,3,School screening
652,652,3,School screening
653,653,10,School screening
654,654,3,School screening
655,655,17,School screening
656,656,10,School screening
657,657,10,School screening
658,658,10,School screening
659,659,10,School screening
660,660,10,School screening
661,661,0,-
662,662,10,School screening
663,663,17,School screening
664,664,3,School screening
665,665,17,School screening
666,666,10,School screening
667,667,3,School screening
668,668,10,School screening
669,669,3,School screening
670,670,0,-
671,671,10,School screening
672,672,3,School screening
673,673,0,-
674,674,17,School screening
675,675,17,School screening
676,676,10,School screening
677,677,3,School screening
678,678,24,School screening
679,679,10,School screening
680,680,10,School screening
681,681,10,School screening
682,682,3,School screening
683,683,17,School screening
684,684,10,School screening
685,685,3,School screening
686,686,0,-
687,687,3,School screening
688,688,10,School screening
689,689,17,School screening
690,690,17,School screening
691,691,3,School screening
692,692,17,School screening
693,693,3,School screening
694,694,10,School screening
695,695,10,School screening
696,696,0,-
697,697,3,School screening
698,698,3,School screening
699,699,10,School screening
700,700,17,School screening
701,701,10,School screening
702,702,10,School screening
703,703,17,School screening
704,704,17,School screening
705,705,10,School screening
706,706,3,School screening
707,707,10,School screening
708,708,10,School screening
709,709,0,-
710,710,10,School screening
711,711,3,School screening
712,712,3,School screening
713,713,17,School screening
714,714,10,School screening
715,715,17,School screening
716,716,3,School screening
717,717,10,School screening
718,718,0,-
719,719,10,School screening
720,720,10,School screening
721,721,24,School screening
722,722,10,School screening
723,723,3,School screening
724,724,10,School screening
725,725,10,School screening
726,726,3,School screening
727,727,10,School screening
728,728,17,School screening
729,729,10,School screening
730,730,3,School screening
731,731,10,School screening
732,732,3,School screening
733,733,10,School screening
734,734,17,School screening
735,735,17,School screening
736,736,10,School screening
737,737,17,School screening
738,738,3,School screening
739,739,10,School screening
740,740,10,School screening
741,741,0,-
742,742,10,School screening
743,743,3,School screening
744,744,3,School screening
745,745,3,School screening
746,746,17,School screening
747,747,17,School screening
748,748,10,School screening
749,749,3,School screening
750,750,10,School screening
751,751,0,-
752,752,3,School screening
753,753,10,School screening
754,754,10,School screening
755,755,10,School screening
756,756,10,School screening
757,757,17,School screening
758,758,3,School screening
759,759,10,School screening
760,760,3,School screening
761,761,3,School screening
762,762,10,School screening
763,763,10,School screening
764,764,3,School screening
765,765,17,School screening
766,766,10,School screening
767,767,10,School screening
768,768,17,School screening
769,769,10,School screening
770,770,0,-
771,771,10,School screening
772,772,3,School screening
773,773,10,School screening
774,774,17,School screening
775,775,0,-
776,776,17,School screening
777,777,10,School screening
778,778,0,-
779,779,3,School screening
780,780,3,School screening
781,781,10,School screening
782,782,3,School screening
783,783,17,School screening
784,784,0,-
785,785,17,School screening
786,786,10,School screening
787,787,10,School screening
788,788,3,School screening
789,789,3,School screening
790,790,10,School screening
791,791,0,-
792,792,0,-
793,793,3,School screening
794,794,3,School screening
795,795,10,School screening
796,796,24,School screening
797,797,10,School screening
798,798,10,School screening
799,799,10,School screening
800,800,3,School screening
801,801,3,School screening
802,802,3,School screening
803,803,10,School screening
804,804,17,School screening
805,805,3,School screening
806,806,3,School screening
807,807,10,School screening
808,808,10,School screening
809,809,3,School screening
810,810,17,School screening
811,811,10,School screening
812,812,24,School screening
813,813,10,School screening
814,814,24,School screening
815,815,3,School screening
816,816,10,School screening
817,817,10,School screening
818,818,10,School screening
