day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456928	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456928	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	2	[]	0	0
3	123456928	216	4	0	0	19	0	1	0	0	0	0	0	0	0	0	0	240	3	0	1	0	0	0	0	0	50	5	[3B]	1	1
4	123456928	213	6	1	0	19	0	1	0	0	0	0	0	0	0	0	0	240	3	0	1	0	0	0	0	0	50	6	[3B]	1	2
5	123456928	211	7	2	0	19	0	1	0	0	0	0	0	0	0	0	0	240	3	0	1	0	0	0	0	0	50	7	[3B]	1	2
6	123456928	209	9	2	0	19	0	1	0	0	0	0	0	0	0	0	0	240	4	0	1	0	0	0	0	0	50	9	[3B]	1	2
7	123456928	204	13	2	1	19	0	1	0	0	0	0	0	0	0	0	0	240	4	0	1	0	0	0	0	0	50	14	[3B]	1	2
8	123456928	197	15	6	2	19	0	1	0	0	0	0	0	0	0	0	0	240	4	0	1	0	0	0	0	0	50	19	[3B]	1	5
9	123456928	189	16	12	3	19	0	1	0	0	0	0	0	0	0	0	0	240	5	0	1	0	0	0	0	0	50	19	[3B]	1	7
10	123456928	96	4	0	0	91	13	12	4	0	0	0	0	18	0	2	0	440	6	1	12	0	1	0	0	0	50	22	[3B 2B 1C 1D 2A 3A 3C]	7	7
11	123456928	95	5	0	0	91	10	13	6	0	0	0	0	18	0	0	2	440	6	1	12	0	1	0	0	0	50	23	[3B 2B 1C 1D 2A 3A 3C]	7	6
12	123456928	91	7	2	0	91	8	14	7	0	0	0	0	18	0	0	2	440	7	1	12	0	1	0	0	0	50	26	[3B 2B 1C 1D 2A 3A 3C]	7	8
13	123456928	88	10	1	1	91	4	17	8	0	0	0	0	18	0	0	2	440	8	1	12	0	1	0	0	0	50	29	[3B 2B 1C 1D 2A 3A 3C]	7	7
14	123456928	88	7	4	1	91	2	13	14	0	0	0	0	18	0	0	2	440	10	1	12	0	1	0	0	0	50	29	[3B 2B 1C 1D 2A 3A 3C]	7	9
15	123456928	87	8	4	1	91	2	11	16	0	0	0	0	18	0	0	2	440	10	1	12	0	1	0	0	0	50	29	[3B 2B 1C 1D 2A 3A 3C]	7	8
16	123456928	84	8	5	3	91	0	12	17	0	0	0	0	18	0	0	2	440	10	1	12	0	1	0	0	0	50	29	[3B 2B 1C 1D 2A 3A 3C]	7	9
17	123456928	39	0	0	1	120	4	15	21	0	0	0	0	33	1	3	3	540	10	2	18	0	2	0	0	0	50	30	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	7
18	123456928	39	0	0	1	120	4	13	23	0	0	0	0	33	1	3	3	540	11	2	18	0	2	0	0	0	50	30	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	7
19	123456928	37	2	0	1	120	3	13	24	0	0	0	0	33	0	2	5	540	11	2	18	0	2	0	0	0	50	32	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	7
20	123456928	37	2	0	1	120	2	13	25	0	0	0	0	33	0	2	5	540	11	2	18	0	2	0	0	0	50	32	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	7
21	123456928	37	1	1	1	120	2	13	25	0	0	0	0	33	0	1	6	540	11	2	18	0	2	0	0	0	50	32	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	8
22	123456928	36	1	2	1	120	0	14	26	0	0	0	0	33	0	0	7	540	11	2	18	0	2	0	0	0	50	33	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	8
23	123456928	36	1	1	2	120	0	13	27	0	0	0	0	33	0	0	7	540	11	2	18	0	2	0	0	0	50	33	[2B 1C 1D 2A 3A 3C 1A 1B 2C 2D]	10	7
24	123456928	108	0	0	32	66	1	9	4	0	0	0	0	15	0	0	5	700	11	2	19	0	2	0	0	0	50	33	[1A 1B 2C 2D 3D]	5	4
25	123456928	108	0	0	32	66	1	9	4	0	0	0	0	15	0	0	5	700	11	2	19	0	2	0	0	0	50	33	[1A 1B 2C 2D 3D]	5	4
26	123456928	108	0	0	32	66	0	9	5	0	0	0	0	15	0	0	5	700	11	2	19	0	2	0	0	0	50	33	[1A 1B 2C 2D 3D]	5	4
27	123456928	104	4	0	32	66	0	7	7	0	0	0	0	15	0	0	5	700	11	2	19	0	2	0	0	0	50	37	[1A 1B 2C 2D 3D]	5	4
28	123456928	103	4	1	32	66	0	6	8	0	0	0	0	15	0	0	5	700	12	2	19	0	2	0	0	0	50	38	[1A 1B 2C 2D 3D]	5	5
29	123456928	100	5	3	32	66	0	5	9	0	0	0	0	15	0	0	5	700	13	2	19	0	2	0	0	0	50	39	[1A 1B 2C 2D 3D]	5	6
30	123456928	97	5	6	32	66	0	5	9	0	0	0	0	15	0	0	5	700	13	2	19	0	2	0	0	0	50	40	[1A 1B 2C 2D 3D]	5	6
31	123456928	136	3	0	41	42	1	7	10	0	0	0	0	0	0	0	0	920	13	2	25	0	2	0	0	0	50	40	[3D 1D 3B]	3	3
32	123456928	134	3	2	41	42	1	6	11	0	0	0	0	0	0	0	0	920	13	2	25	0	2	0	0	0	50	41	[3D 1D 3B]	3	4
33	123456928	133	4	1	42	42	0	6	12	0	0	0	0	0	0	0	0	920	14	2	25	0	2	0	0	0	50	42	[3D 1D 3B]	3	3
34	123456928	132	4	2	42	42	0	6	12	0	0	0	0	0	0	0	0	920	15	2	25	0	2	0	0	0	50	43	[3D 1D 3B]	3	4
35	123456928	131	2	5	42	42	0	6	12	0	0	0	0	0	0	0	0	920	15	2	25	0	2	0	0	0	50	44	[3D 1D 3B]	3	4
