,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.5968,0.6641,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0303,0.0000,-0.0016,0.0000,0.0000,0.5954,-0.0016,0.0000,0.0000,-0.0016,0.0000,-0.0016,1.0000
2,2,236.4980,1.1003,0.9456,0.1155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,0.0040,-0.0036,0.0000,1.2231,0.0078,0.0000,0.0000,0.0078,0.0000,0.0078,0.8006
3,3,229.7954,1.0221,0.5888,0.2015,4.1613,0.2031,0.3899,-0.0007,-0.0893,0.0000,-0.0047,0.0000,0.1456,0.0000,-0.0017,0.0014,59.7030,1.8234,0.0078,0.2586,-0.0047,0.0078,0.0000,0.2748,0.7699
4,4,229.0747,1.2386,0.7293,0.2887,4.1613,0.1333,0.4025,0.0324,-0.0893,0.0000,0.0000,-0.0047,0.2512,-0.0098,0.0000,0.0042,59.7030,2.5983,0.0144,0.2586,-0.0047,0.0144,0.0000,0.2845,0.7530
5,5,228.0800,1.4537,0.9980,0.4043,4.1613,0.0816,0.3827,0.1052,0.0130,-0.0095,-0.0051,-0.0037,0.2512,-0.0060,-0.0073,0.0072,59.7030,3.2125,0.0144,0.2586,0.0008,0.0144,0.0000,0.2990,0.7654
6,6,227.9118,1.0518,1.1596,0.5881,4.1613,0.0709,0.3485,0.1532,0.0130,-0.0047,-0.0069,-0.0036,0.3673,-0.0056,0.0081,0.0128,59.7030,3.9346,0.0214,0.2586,0.0008,0.0214,0.0000,0.3087,0.7924
7,7,227.8573,0.7272,1.3021,0.7117,4.1613,0.0488,0.3390,0.1827,0.0501,-0.0107,-0.0081,-0.0004,0.3673,-0.0104,0.0012,0.0144,59.7030,4.5914,0.0214,0.2586,0.0036,0.0214,0.0000,0.3135,0.8028
8,8,226.9644,1.2619,1.2975,0.8995,4.1613,0.0354,0.3195,0.2174,0.0501,-0.0067,-0.0097,0.0041,0.3909,-0.0034,0.0018,0.0173,59.7030,5.3095,0.0250,0.2586,0.0036,0.0250,0.0000,0.3184,0.7863
9,9,225.7750,1.6137,1.4047,1.0571,4.1613,0.0221,0.3033,0.2527,0.1299,-0.0061,0.0099,0.0110,0.5002,-0.0036,0.0326,0.0291,59.7030,5.9308,0.0324,0.2586,0.0098,0.0324,0.0000,0.3379,0.8434
10,10,220.3896,0.6430,0.3988,0.6508,8.1140,0.6231,1.4056,0.8111,0.2281,0.0006,0.0412,0.0243,0.7286,-0.0011,0.0783,0.0588,117.2042,6.5535,0.0496,0.6752,0.0176,0.0496,0.0000,0.7061,0.8752
11,11,220.0067,0.7486,0.5054,0.7370,8.1140,0.4577,1.3319,1.0459,0.2281,-0.0025,0.0388,0.0282,0.7286,0.0010,0.0649,0.0717,117.2042,7.2227,0.0496,0.6752,0.0176,0.0496,0.0000,0.7061,0.8388
