day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456886	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	49	0	0	0	0	[]	0	0
1	123456886	229	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	49	0	0	0	12	[]	0	0
2	123456886	215	23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	74	49	0	0	0	24	[]	0	2
3	123456886	191	42	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	42	[]	0	5
4	123456886	168	56	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	50	[]	0	7
5	123456886	131	80	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	53	[]	0	10
6	123456886	121	69	45	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	63	[]	0	11
7	123456886	117	54	59	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	67	[]	0	11
8	123456886	76	79	70	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	72	[]	0	12
9	123456886	46	77	86	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	76	[]	0	12
10	123456886	29	74	99	39	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	74	49	0	0	0	77	[]	0	12
11	123456886	15	61	109	55	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	74	49	0	0	0	77	[]	0	12
12	123456886	8	45	114	72	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	2	74	49	0	0	0	78	[]	0	12
13	123456886	8	28	114	87	0	0	0	0	0	0	0	0	0	0	3	1	0	2	4	0	0	4	74	49	0	0	0	78	[]	0	12
14	123456886	6	21	108	101	0	0	0	0	0	0	0	0	0	0	4	1	0	3	5	0	0	5	74	49	0	0	0	80	[]	0	12
15	123456886	4	14	107	111	0	0	0	0	0	0	0	0	0	0	3	2	0	3	5	0	0	5	74	49	0	0	0	80	[]	0	12
16	123456886	2	13	97	122	0	0	0	0	0	0	1	0	0	0	4	2	0	4	6	0	1	6	74	49	0	0	0	80	[]	0	12
17	123456886	1	6	90	136	0	0	0	0	0	0	1	0	0	0	3	4	0	4	7	0	1	7	74	49	0	0	0	80	[]	0	12
18	123456886	0	5	74	154	0	0	0	0	0	0	1	0	0	0	3	4	0	4	7	0	1	7	74	49	0	0	0	80	[]	0	12
19	123456886	0	2	65	166	0	0	0	0	0	0	1	0	0	0	2	5	0	5	7	0	1	7	74	49	0	0	0	80	[]	0	12
20	123456886	0	1	56	176	0	0	0	0	0	0	1	0	0	0	2	5	0	6	7	0	1	7	74	49	0	0	0	80	[]	0	12
21	123456886	0	0	44	188	0	0	0	0	0	0	2	0	0	0	2	5	0	8	7	0	2	7	74	49	0	0	0	80	[]	0	11
22	123456886	0	0	40	191	0	0	0	0	0	0	3	0	0	0	2	5	0	9	7	0	3	7	74	49	0	0	0	80	[]	0	11
23	123456886	0	0	36	195	0	0	0	0	0	0	3	0	0	0	2	5	0	11	7	0	3	7	74	49	0	0	0	80	[]	0	11
24	123456886	0	0	31	200	0	0	0	0	0	0	3	0	0	0	1	6	0	11	7	0	3	7	74	49	0	0	0	80	[]	0	11
25	123456886	0	0	29	203	0	0	0	0	0	0	1	2	0	0	1	5	0	12	7	0	3	7	74	49	0	0	0	80	[]	0	11
26	123456886	0	0	26	207	0	0	0	0	0	0	1	2	0	0	1	4	0	13	7	0	3	7	74	49	0	0	0	80	[]	0	11
27	123456886	0	0	24	211	0	0	0	0	0	0	1	2	0	0	0	3	0	14	7	0	3	7	74	49	0	0	0	80	[]	0	11
28	123456886	0	0	21	213	0	0	0	0	0	0	1	2	0	0	2	2	0	15	9	0	3	9	74	49	0	0	0	80	[]	0	11
29	123456886	0	0	17	217	0	0	0	0	0	0	1	2	0	0	2	2	0	16	9	0	3	9	74	49	0	0	0	80	[]	0	10
30	123456886	0	0	15	221	0	0	0	0	0	0	1	1	0	0	2	1	0	16	9	0	3	9	74	49	0	0	0	80	[]	0	9
31	123456886	0	0	13	224	0	0	0	0	0	0	1	1	0	0	2	0	0	16	9	0	3	9	74	49	0	0	0	80	[]	0	9
32	123456886	0	0	13	224	0	0	0	0	0	0	1	1	0	0	2	0	0	17	9	0	3	9	74	49	0	0	0	80	[]	0	9
33	123456886	0	0	12	225	0	0	0	0	0	0	0	2	0	0	2	0	0	17	9	0	3	9	74	49	0	0	0	80	[]	0	9
34	123456886	0	0	12	225	0	0	0	0	0	0	0	2	0	0	1	1	0	17	9	0	3	9	74	49	0	0	0	80	[]	0	8
35	123456886	0	0	11	227	0	0	0	0	0	0	0	1	0	0	1	1	0	19	9	0	3	9	74	49	0	0	0	80	[]	0	8
36	123456886	0	0	10	229	0	0	0	0	0	0	0	0	0	0	1	1	0	19	9	0	3	9	74	49	0	0	0	80	[]	0	8
37	123456886	0	0	8	230	0	0	0	0	0	0	1	0	0	0	1	1	0	22	9	0	4	9	74	49	0	0	0	80	[]	0	7
38	123456886	0	0	6	232	0	0	0	0	0	0	1	0	0	0	0	2	0	22	9	0	4	9	74	49	0	0	0	80	[]	0	6
39	123456886	0	0	6	232	0	0	0	0	0	0	1	0	0	0	0	2	0	23	9	0	4	9	74	49	0	0	0	80	[]	0	6
40	123456886	0	0	4	234	0	0	0	0	0	0	1	0	0	0	0	2	0	23	9	0	4	9	74	49	0	0	0	80	[]	0	4
41	123456886	0	0	4	234	0	0	0	0	0	0	1	0	0	0	0	2	0	24	9	0	4	9	74	49	0	0	0	80	[]	0	4
42	123456886	0	0	4	236	0	0	0	0	0	0	0	1	0	0	0	0	0	24	9	0	4	9	74	49	0	0	0	80	[]	0	3
43	123456886	0	0	4	236	0	0	0	0	0	0	0	1	0	0	0	0	0	24	9	0	4	9	74	49	0	0	0	80	[]	0	3
44	123456886	0	0	4	236	0	0	0	0	0	0	0	1	0	0	0	0	0	24	9	0	4	9	74	49	0	0	0	80	[]	0	3
45	123456886	0	0	4	236	0	0	0	0	0	0	0	1	0	0	0	0	0	24	9	0	4	9	74	49	0	0	0	80	[]	0	3
46	123456886	0	0	3	237	0	0	0	0	0	0	0	1	0	0	0	0	0	26	9	0	4	9	74	49	0	0	0	80	[]	0	3
47	123456886	0	0	3	237	0	0	0	0	0	0	0	1	0	0	0	0	0	26	9	0	4	9	74	49	0	0	0	80	[]	0	3
48	123456886	0	0	3	237	0	0	0	0	0	0	0	1	0	0	0	0	0	26	9	0	4	9	74	49	0	0	0	80	[]	0	3
49	123456886	0	0	2	238	0	0	0	0	0	0	0	1	0	0	0	0	0	26	9	0	4	9	74	49	0	0	0	80	[]	0	2
50	123456886	0	0	2	238	0	0	0	0	0	0	0	1	0	0	0	0	0	28	9	0	4	9	74	49	0	0	0	80	[]	0	2
51	123456886	0	0	1	240	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	0	4	9	74	49	0	0	0	80	[]	0	1
52	123456886	0	0	1	240	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	0	4	9	74	49	0	0	0	80	[]	0	1
