,trace,day,type
0,0,9,External screening
1,1,13,External screening
2,2,7,External screening
3,3,11,External screening
4,4,7,External screening
5,5,12,External screening
6,6,9,External screening
7,7,10,External screening
8,8,5,External screening
9,9,10,External screening
10,10,11,External screening
11,11,9,External screening
12,12,5,External screening
13,13,15,External screening
14,14,11,External screening
15,15,13,External screening
16,16,15,External screening
17,17,12,External screening
18,18,11,External screening
19,19,10,External screening
20,20,10,External screening
21,21,11,External screening
22,22,15,External screening
23,23,11,External screening
24,24,10,External screening
25,25,9,External screening
26,26,15,External screening
27,27,9,External screening
28,28,12,External screening
29,29,14,External screening
30,30,6,External screening
31,31,13,External screening
32,32,9,External screening
33,33,16,External screening
34,34,19,External screening
35,35,17,External screening
36,36,11,External screening
37,37,6,External screening
38,38,15,External screening
39,39,5,External screening
40,40,6,External screening
41,41,12,External screening
42,42,10,External screening
43,43,14,External screening
44,44,9,External screening
45,45,13,External screening
46,46,4,External screening
47,47,13,External screening
48,48,6,External screening
49,49,14,External screening
50,50,8,External screening
51,51,7,External screening
52,52,12,External screening
53,53,20,External screening
54,54,13,External screening
55,55,16,External screening
56,56,8,External screening
57,57,9,External screening
58,58,13,External screening
59,59,6,External screening
60,60,5,External screening
61,61,12,External screening
62,62,11,External screening
63,63,5,External screening
64,64,6,External screening
65,65,7,External screening
66,66,11,External screening
67,67,13,External screening
68,68,11,External screening
69,69,12,External screening
70,70,8,External screening
71,71,7,External screening
72,72,9,External screening
73,73,13,External screening
74,74,17,External screening
75,75,10,External screening
76,76,5,External screening
77,77,4,External screening
78,78,10,External screening
79,79,15,External screening
80,80,8,External screening
81,81,7,External screening
82,82,17,External screening
83,83,4,External screening
84,84,12,External screening
85,85,9,External screening
86,86,14,External screening
87,87,4,External screening
88,88,13,External screening
89,89,8,External screening
90,90,16,External screening
91,91,7,External screening
92,92,11,External screening
93,93,7,External screening
94,94,16,External screening
95,95,10,External screening
96,96,9,External screening
97,97,9,External screening
98,98,4,External screening
99,99,11,External screening
100,100,6,External screening
101,101,11,External screening
102,102,7,External screening
103,103,7,External screening
104,104,3,External screening
105,105,6,External screening
106,106,12,External screening
107,107,11,External screening
108,108,10,External screening
109,109,10,External screening
110,110,20,External screening
111,111,9,External screening
112,112,17,External screening
113,113,13,External screening
114,114,11,External screening
115,115,5,External screening
116,116,10,External screening
117,117,5,External screening
118,118,8,External screening
119,119,8,External screening
120,120,13,External screening
121,121,6,External screening
122,122,10,External screening
123,123,11,External screening
124,124,4,External screening
125,125,12,External screening
126,126,4,External screening
127,127,12,External screening
128,128,13,External screening
129,129,10,External screening
130,130,6,External screening
131,131,8,External screening
132,132,4,External screening
133,133,14,External screening
134,134,13,External screening
135,135,8,External screening
136,136,9,External screening
137,137,12,External screening
138,138,9,External screening
139,139,8,External screening
140,140,14,External screening
141,141,11,External screening
142,142,8,External screening
143,143,5,External screening
144,144,11,External screening
145,145,2,External screening
146,146,6,External screening
147,147,10,External screening
148,148,13,External screening
149,149,8,External screening
150,150,10,External screening
151,151,5,External screening
152,152,17,External screening
153,153,9,External screening
154,154,5,External screening
155,155,6,External screening
156,156,10,External screening
157,157,7,External screening
158,158,13,External screening
159,159,12,External screening
160,160,7,External screening
161,161,8,External screening
162,162,7,External screening
163,163,12,External screening
164,164,8,External screening
165,165,10,External screening
166,166,7,External screening
167,167,7,External screening
168,168,6,External screening
169,169,7,External screening
170,170,3,External screening
171,171,4,External screening
172,172,6,External screening
173,173,13,External screening
174,174,5,External screening
175,175,7,External screening
176,176,5,External screening
177,177,9,External screening
178,178,12,External screening
179,179,4,External screening
180,180,9,External screening
181,181,11,External screening
182,182,12,External screening
183,183,13,External screening
184,184,16,External screening
185,185,5,External screening
186,186,9,External screening
187,187,13,External screening
188,188,13,External screening
189,189,7,External screening
190,190,6,External screening
191,191,6,External screening
192,192,8,External screening
193,193,12,External screening
194,194,12,External screening
195,195,10,External screening
196,196,11,External screening
197,197,9,External screening
198,198,11,External screening
199,199,12,External screening
200,200,7,External screening
201,201,11,External screening
202,202,11,External screening
203,203,7,External screening
204,204,16,External screening
205,205,8,External screening
206,206,13,External screening
207,207,8,External screening
208,208,10,External screening
209,209,13,External screening
210,210,9,External screening
211,211,8,External screening
212,212,5,External screening
213,213,14,External screening
214,214,14,External screening
215,215,13,External screening
216,216,17,External screening
217,217,8,External screening
218,218,4,External screening
219,219,2,External screening
220,220,11,External screening
221,221,13,External screening
222,222,11,External screening
223,223,7,External screening
224,224,7,External screening
225,225,12,External screening
226,226,12,External screening
227,227,15,External screening
228,228,10,External screening
229,229,9,External screening
230,230,6,External screening
231,231,10,External screening
232,232,6,External screening
233,233,4,External screening
234,234,18,External screening
235,235,10,External screening
236,236,8,External screening
237,237,11,External screening
238,238,11,External screening
239,239,11,External screening
240,240,9,External screening
241,241,16,External screening
242,242,10,External screening
243,243,11,External screening
244,244,6,External screening
245,245,6,External screening
246,246,8,External screening
247,247,12,External screening
248,248,16,External screening
249,249,16,External screening
250,250,7,External screening
251,251,9,External screening
252,252,4,External screening
253,253,6,External screening
254,254,13,External screening
255,255,18,External screening
256,256,5,External screening
257,257,8,External screening
258,258,9,External screening
259,259,16,External screening
260,260,8,External screening
261,261,7,External screening
262,262,3,External screening
263,263,20,External screening
264,264,6,External screening
265,265,15,External screening
266,266,14,External screening
267,267,14,External screening
268,268,6,External screening
269,269,7,External screening
270,270,11,External screening
271,271,2,External screening
272,272,6,External screening
273,273,7,External screening
274,274,12,External screening
275,275,7,External screening
276,276,7,External screening
277,277,8,External screening
278,278,6,External screening
279,279,10,External screening
280,280,9,External screening
281,281,11,External screening
282,282,9,External screening
283,283,13,External screening
284,284,12,External screening
285,285,13,External screening
286,286,2,External screening
287,287,2,External screening
288,288,7,External screening
289,289,9,External screening
290,290,7,External screening
291,291,8,External screening
292,292,11,External screening
293,293,8,External screening
294,294,7,External screening
295,295,14,External screening
296,296,7,External screening
297,297,14,External screening
298,298,15,External screening
299,299,15,External screening
300,300,12,External screening
301,301,6,External screening
302,302,10,External screening
303,303,6,External screening
304,304,11,External screening
305,305,5,External screening
306,306,12,External screening
307,307,9,External screening
308,308,11,External screening
309,309,12,External screening
310,310,5,External screening
311,311,9,External screening
312,312,7,External screening
313,313,8,External screening
314,314,9,External screening
315,315,8,External screening
316,316,10,External screening
317,317,12,External screening
318,318,5,External screening
319,319,9,External screening
320,320,10,External screening
321,321,15,External screening
322,322,9,External screening
323,323,12,External screening
324,324,11,External screening
325,325,7,External screening
326,326,12,External screening
327,327,11,External screening
328,328,14,External screening
329,329,3,External screening
330,330,14,External screening
331,331,14,External screening
332,332,7,External screening
333,333,20,External screening
334,334,8,External screening
335,335,11,External screening
336,336,14,External screening
337,337,9,External screening
338,338,7,External screening
339,339,5,External screening
340,340,5,External screening
341,341,8,External screening
342,342,9,External screening
343,343,7,External screening
344,344,8,External screening
345,345,9,External screening
346,346,13,External screening
347,347,13,External screening
348,348,14,External screening
349,349,11,External screening
350,350,7,External screening
351,351,9,External screening
352,352,18,External screening
353,353,10,External screening
354,354,14,External screening
355,355,14,External screening
356,356,11,External screening
