,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.4830,2.3279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.3279,0.0000,0.0000
2,2,234.2146,4.6285,0.6549,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0071,0.0000,-0.0004,0.0000,-0.0071,-0.0010,-0.0004,0.0000,0.0000,1.3949,-0.0004,0.0000,-0.0004,-0.0004,0.0000,0.0000,0.0000,50.0000,4.7582,0.0012,0.6488
3,3,229.9139,7.0506,1.8315,0.0836,0.0000,0.0000,0.0000,0.0000,0.0346,-0.0008,0.0006,-0.0008,0.1970,-0.0002,0.0113,0.0000,0.0000,2.0817,0.0106,0.0000,0.0019,0.0106,0.0000,0.0000,0.0000,50.0000,7.0529,0.0162,1.6313
4,4,224.0448,10.0117,3.5293,0.3052,0.0000,0.0000,0.0000,0.0000,0.2291,0.0069,0.0135,-0.0001,0.5053,0.0167,0.0377,0.0025,0.0000,2.7873,0.0288,0.0000,0.0130,0.0288,0.0000,0.0000,0.0000,50.0000,9.3076,0.0478,2.7935
5,5,216.3470,13.2509,5.7844,0.7639,0.0000,0.0000,0.0000,0.0000,0.5787,0.0219,0.0553,0.0041,1.1953,0.0557,0.1160,0.0131,0.0000,3.5007,0.0701,0.0000,0.0340,0.0701,0.0000,0.0000,0.0000,50.0000,11.4270,0.1132,3.9460
6,6,212.5759,11.5122,8.4531,1.4998,0.0000,0.0000,0.0000,0.0000,0.9628,0.0592,0.1189,0.0193,2.1787,0.1464,0.2798,0.0452,0.0000,4.1826,0.1348,0.0000,0.0595,0.1348,0.0000,0.0000,0.0000,50.0000,13.6062,0.2070,5.0284
7,7,208.3752,10.2720,10.2766,2.5776,0.0000,0.0000,0.0000,0.0000,1.5607,0.0896,0.2061,0.0547,3.3307,0.1665,0.4711,0.1296,0.0000,4.9264,0.2076,0.0000,0.0974,0.2076,0.0000,0.0000,0.0000,50.0000,15.7863,0.3207,5.8851
8,8,196.3955,16.9127,11.5283,3.8376,0.0000,0.0000,0.0000,0.0000,2.1145,0.1104,0.2874,0.1099,4.6441,0.1657,0.6895,0.2366,0.0000,5.6126,0.2900,0.0000,0.1333,0.2900,0.0000,0.0000,0.0000,50.0000,17.8259,0.4411,6.5848
9,9,182.9676,22.7210,14.3505,5.2529,0.0000,0.0000,0.0000,0.0000,2.7810,0.1633,0.4269,0.1902,6.0220,0.2742,0.9751,0.4165,0.0000,6.2727,0.3887,0.0000,0.1810,0.3887,0.0000,0.0000,0.0000,50.0000,19.8332,0.5899,7.2946
10,10,168.3943,27.4796,18.2177,6.9284,0.0000,0.0000,0.0000,0.0000,3.5329,0.2422,0.6035,0.3186,7.7023,0.4925,1.3809,0.6920,0.0000,6.9850,0.5189,0.0000,0.2385,0.5189,0.0000,0.0000,0.0000,50.0000,21.6414,0.7804,7.9900
11,11,153.0862,31.1465,22.4097,9.0496,0.0000,0.0000,0.0000,0.0000,4.3834,0.3475,0.8937,0.4813,9.7658,0.7470,2.0760,1.0807,0.0000,7.6212,0.6906,0.0000,0.3099,0.6906,0.0000,0.0000,0.0000,50.0000,23.3174,1.0259,8.6739
12,12,136.6546,34.0739,26.8908,11.4237,0.0000,0.0000,0.0000,0.0000,5.3276,0.5045,1.2968,0.7659,12.0595,1.1134,3.0971,1.7045,0.0000,8.2917,0.9079,0.0000,0.4004,0.9079,0.0000,0.0000,0.0000,50.0000,24.8691,1.3371,9.3014
13,13,131.5798,24.5931,30.9739,14.2112,0.0000,0.0000,0.0000,0.0000,6.2539,0.6624,1.8317,1.1665,14.6925,1.5801,4.4408,2.6271,0.0000,8.9302,1.1788,0.0000,0.5028,1.1788,0.0000,0.0000,0.0000,50.0000,26.2596,1.7144,9.7518
14,14,127.1331,18.1302,31.8062,17.4745,0.0000,0.0000,0.0000,0.0000,7.0860,0.6511,2.2948,1.6293,16.8656,1.7128,5.7017,3.8878,0.0000,9.5097,1.4220,0.0000,0.5906,1.4220,0.0000,0.0000,0.0000,50.0000,27.6056,2.0478,10.0522
15,15,110.1926,25.9400,30.8330,20.6315,0.0000,0.0000,0.0000,0.0000,8.0493,0.6202,2.7145,2.3058,19.0617,1.6082,6.6539,5.3939,0.0000,10.0808,1.6500,0.0000,0.6926,1.6500,0.0000,0.0000,0.0000,50.0000,28.8612,2.3811,10.2443
16,16,95.6167,29.2310,32.3406,23.4258,0.0000,0.0000,0.0000,0.0000,8.8174,0.6657,3.1220,3.0094,21.0695,1.6929,7.5543,7.1276,0.0000,10.6537,1.8907,0.0000,0.7926,1.8907,0.0000,0.0000,0.0000,50.0000,29.9840,2.7190,10.3990
17,17,82.2388,31.0184,34.0456,26.5048,0.0000,0.0000,0.0000,0.0000,9.5376,0.7890,3.6292,3.9205,22.4307,1.7842,8.5252,8.9372,0.0000,11.2149,2.1196,0.0000,0.9111,2.1196,0.0000,0.0000,0.0000,50.0000,30.9739,3.0508,10.5830
18,18,70.1563,31.2466,35.8865,29.3719,0.0000,0.0000,0.0000,0.0000,10.0195,0.8719,4.1142,4.9495,23.8066,2.0442,9.5713,11.1287,0.0000,11.7666,2.3871,0.0000,1.0310,2.3871,0.0000,0.0000,0.0000,50.0000,31.8102,3.4045,10.7026
19,19,59.6408,30.2771,37.3117,32.2462,0.0000,0.0000,0.0000,0.0000,10.3606,0.9700,4.6261,6.1752,24.7150,2.2754,10.7962,13.5918,0.0000,12.2753,2.6771,0.0000,1.1653,2.6771,0.0000,0.0000,0.0000,50.0000,32.5420,3.7618,10.8054
20,20,58.5366,20.9561,38.2902,35.5741,0.0000,0.0000,0.0000,0.0000,10.5167,1.0419,5.0388,7.4096,25.1052,2.4297,11.7966,16.2178,0.0000,12.7567,2.9580,0.0000,1.2880,2.9580,0.0000,0.0000,0.0000,50.0000,33.1160,4.0699,10.8618
21,21,57.9220,14.8194,36.6705,38.9384,0.0000,0.0000,0.0000,0.0000,10.3608,0.8703,5.2861,8.5098,25.2632,2.2655,12.7938,19.1634,0.0000,13.2106,3.2350,0.0000,1.3813,3.2350,0.0000,0.0000,0.0000,50.0000,33.7279,4.3230,10.8648
22,22,50.5535,17.2701,33.8073,41.8768,0.0000,0.0000,0.0000,0.0000,10.4082,0.7748,5.4697,9.7653,25.2336,1.9858,13.2646,22.3289,0.0000,13.6605,3.4886,0.0000,1.4889,3.4886,0.0000,0.0000,0.0000,50.0000,34.2794,4.5607,10.8249
23,23,44.9752,17.6722,31.8044,44.8389,0.0000,0.0000,0.0000,0.0000,10.2752,0.7575,5.5934,11.0531,24.8941,1.8267,13.6946,25.2573,0.0000,14.1004,3.7345,0.0000,1.6019,3.7345,0.0000,0.0000,0.0000,50.0000,34.8475,4.7675,10.7563
24,24,40.7862,17.2424,30.6361,48.2201,0.0000,0.0000,0.0000,0.0000,9.8805,0.7177,5.5530,12.1158,24.1619,1.7340,13.7636,27.8495,0.0000,14.4924,3.9610,0.0000,1.6911,3.9610,0.0000,0.0000,0.0000,50.0000,35.3281,4.8905,10.6506
25,25,37.9347,16.2853,29.1382,51.5017,0.0000,0.0000,0.0000,0.0000,9.4021,0.6853,5.5994,13.2098,22.8950,1.6817,13.8815,30.4102,0.0000,14.9020,4.2065,0.0000,1.7967,4.2065,0.0000,0.0000,0.0000,50.0000,35.7755,4.9926,10.5108
