,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.9958,0.0461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0461,0.0000,0.0000
2,2,239.9787,0.0799,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0799,0.0000,0.0147
3,3,239.9268,0.1595,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.1474,0.0000,0.0466
4,4,239.8919,0.2216,0.0394,0.0318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.1860,0.0000,0.0394
5,5,239.8568,0.2531,0.0767,0.0394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1280,3.9863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2030,0.0000,0.0669
6,6,239.8327,0.2240,0.1304,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1280,4.7062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2310,0.0000,0.1140
7,7,239.7901,0.2347,0.1851,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1280,5.3983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2931,0.0000,0.1376
8,8,239.6664,0.4321,0.2243,0.0605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2805,0.0000,0.0148,0.0000,15.1280,6.1512,0.0148,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,50.0000,0.3107,0.0148,0.1725
9,9,239.4863,0.6484,0.3088,0.0920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2805,0.0000,0.0148,0.0000,15.1280,6.8906,0.0148,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,50.0000,0.3388,0.0148,0.2232
10,10,239.3183,0.7517,0.4266,0.1126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3634,0.0585,0.0647,0.0146,15.1280,7.6340,0.0237,0.0000,0.0000,0.0237,0.0000,0.0000,0.0000,50.0000,0.3744,0.0237,0.2606
11,11,239.0151,0.8551,0.5760,0.1553,0.0000,0.0000,0.0000,0.0000,0.2353,0.0147,0.0441,0.0000,0.4950,0.0502,0.0921,0.0146,15.1280,8.3508,0.0312,0.0000,0.0147,0.0312,0.0000,0.0000,0.0000,50.0000,0.4005,0.0389,0.3167
12,12,238.3834,0.7986,0.4124,0.1991,1.1288,0.1741,0.3217,0.0973,0.3339,0.0367,0.0966,0.0147,0.4950,0.0362,0.0992,0.0230,30.2247,9.1635,0.0312,0.0830,0.0237,0.0312,0.0000,0.0000,0.0000,50.0000,0.4214,0.1137,0.3204
13,13,238.3520,0.5688,0.6459,0.2346,1.1288,0.1289,0.3388,0.1341,0.3339,0.0367,0.0966,0.0147,0.4950,0.0293,0.0921,0.0362,30.2247,9.9380,0.0312,0.0830,0.0237,0.0312,0.0000,0.0000,0.0000,50.0000,0.4525,0.1137,0.3592
14,14,238.2520,0.4159,0.6864,0.3590,1.1288,0.0951,0.3419,0.1604,0.3339,0.0147,0.1101,0.0237,0.6380,0.0293,0.0925,0.0502,30.2247,10.7290,0.0389,0.0830,0.0237,0.0389,0.0000,0.0000,0.0000,50.0000,0.4846,0.1198,0.3940
15,15,237.8810,0.7508,0.6332,0.4208,1.1288,0.0758,0.3058,0.2158,0.4669,0.0236,0.1097,0.0437,0.7101,0.0367,0.1193,0.0971,30.2247,11.5621,0.0462,0.0830,0.0317,0.0462,0.0000,0.0000,0.0000,50.0000,0.5062,0.1317,0.3793
16,16,237.6058,0.8999,0.7051,0.4937,1.1288,0.0504,0.3151,0.2330,0.4669,0.0236,0.0931,0.0634,0.8029,0.0355,0.1451,0.1214,30.2247,12.2728,0.0530,0.0830,0.0317,0.0530,0.0000,0.0000,0.0000,50.0000,0.5288,0.1376,0.4262
17,17,237.2759,1.1303,0.9163,0.5683,1.1288,0.0435,0.3188,0.2390,0.4669,0.0236,0.0931,0.0634,0.8029,0.0233,0.1538,0.1214,30.2247,12.9158,0.0530,0.0830,0.0317,0.0530,0.0000,0.0000,0.0000,50.0000,0.5584,0.1376,0.4540
18,18,236.9116,1.3906,1.1271,0.6522,1.1288,0.0317,0.3181,0.2495,0.4669,0.0147,0.0793,0.0853,0.8029,0.0233,0.1421,0.1319,30.2247,13.6795,0.0530,0.0830,0.0317,0.0530,0.0000,0.0000,0.0000,50.0000,0.6155,0.1376,0.4550
