,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,237.7461,0.7283,0.9770,0.0000,0.2595,0.0000,0.0137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0137,0.0000,0.0000,0.0000,0.0137,1.0000
2,2.0000,236.5579,1.2863,0.9920,0.1169,0.4933,0.0036,0.0268,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0265,0.0000,0.0000,0.0000,0.0265,0.8733
3,3.0000,235.1243,1.6667,1.1778,0.2400,0.9110,0.0227,0.0673,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9407,0.0000,0.0000,0.0511,0.0000,0.0000,0.0000,0.0511,0.8377
4,4.0000,233.8419,2.2374,1.4957,0.4090,1.0241,0.0237,0.0759,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8811,0.0000,0.0000,0.0580,0.0000,0.0000,0.0000,0.0580,0.8550
5,5.0000,232.4095,2.7571,1.9172,0.6118,1.1637,0.0280,0.0986,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8218,0.0000,0.0000,0.0670,0.0000,0.0000,0.0000,0.0670,0.8801
6,6.0000,232.4095,1.9808,2.4238,0.8745,1.1637,0.0200,0.0960,0.0395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8218,0.0000,0.0000,0.0670,0.0000,0.0000,0.0000,0.0670,0.9458
7,7.0000,232.4095,1.4112,2.6414,1.2250,1.1637,0.0125,0.0869,0.0576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8218,0.0000,0.0000,0.0670,0.0000,0.0000,0.0000,0.0670,0.9812
8,8.0000,230.3078,2.3463,2.4902,1.4849,1.7259,0.0512,0.2636,0.1410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7963,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.1111,0.9751
9,9.0000,228.2275,2.9145,2.6107,1.7060,2.2621,0.1364,0.4569,0.2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.7718,0.0000,0.0000,0.1595,0.0000,0.0000,0.0000,0.1595,1.0387
10,10.0000,226.0479,3.2205,2.7009,1.8634,2.9682,0.2633,0.7549,0.5141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.6647,0.0000,0.0000,0.2300,0.0000,0.0000,0.0000,0.2300,1.0879
11,11.0000,224.5859,3.4843,3.1323,2.2024,3.0984,0.2334,0.8053,0.6676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.5894,0.0000,0.0000,0.2455,0.0000,0.0000,0.0000,0.2455,1.1483
12,12.0000,223.0455,3.7304,3.5648,2.5889,3.2323,0.2102,0.8751,0.8223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5121,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,1.2358
13,13.0000,223.0455,2.6800,4.1170,3.0865,3.2323,0.1568,0.8089,0.9455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5121,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,1.3059
14,14.0000,223.0455,1.9158,4.3360,3.6310,3.2323,0.1031,0.7578,1.0521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5121,0.0000,0.0000,0.2626,0.0000,0.0000,0.0000,0.2626,1.3493
15,15.0000,221.0808,2.6885,3.8040,3.8585,3.5821,0.1790,1.1331,1.5131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.4427,0.0000,0.0000,0.3452,0.0000,0.0000,0.0000,0.3268,1.3678
16,16.0000,219.4192,2.9522,3.5696,4.0134,3.8736,0.2671,1.4828,2.0414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3680,0.0000,0.0000,0.4265,0.0000,0.0000,0.0000,0.3908,1.4129
17,17.0000,217.7906,3.0968,3.3380,4.1010,4.1075,0.3786,1.8997,2.6617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.2143,0.0000,0.0000,0.5276,0.0000,0.0000,0.0000,0.4611,1.4713
18,18.0000,216.3792,3.4030,3.6557,4.4891,4.1224,0.3039,1.8658,2.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.1469,0.0000,0.0000,0.5473,0.0000,0.0000,0.0000,0.4731,1.5452
19,19.0000,214.9996,3.7106,4.0210,4.9652,4.0590,0.2506,1.7875,3.2668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0755,0.0000,0.0000,0.5611,0.0000,0.0000,0.0000,0.4768,1.5919
20,20.0000,214.9996,2.6575,4.5085,5.5320,4.0590,0.1793,1.6106,3.5186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0755,0.0000,0.0000,0.5611,0.0000,0.0000,0.0000,0.4768,1.6756
21,21.0000,214.9996,1.9089,4.6447,6.1498,4.0590,0.1259,1.4303,3.7561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0755,0.0000,0.0000,0.5611,0.0000,0.0000,0.0000,0.4768,1.7255
22,22.0000,213.4037,2.6483,4.1205,6.6776,4.0770,0.1680,1.6199,4.1258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.9582,0.0000,0.0000,0.6398,0.0000,0.0000,0.0000,0.5082,1.6968
23,23.0000,212.0016,2.9806,3.8810,7.2774,4.0703,0.2368,1.7848,4.3983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.8373,0.0000,0.0000,0.7174,0.0000,0.0000,0.0000,0.5338,1.6707
24,24.0000,210.6503,3.1363,3.6506,7.8996,4.0492,0.3286,2.0037,4.6871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.7902,0.0000,0.0000,0.8212,0.0000,0.0000,0.0000,0.5633,1.6653
25,25.0000,209.2092,3.4301,3.9133,8.3982,4.0728,0.2764,1.9460,4.9856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8647,0.0000,0.0000,0.8480,0.0000,0.0000,0.0000,0.5737,1.7051
26,26.0000,207.8217,3.5818,4.2340,8.9499,4.1043,0.2444,1.8715,5.2620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9390,0.0000,0.0000,0.8759,0.0000,0.0000,0.0000,0.5839,1.7578
27,27.0000,207.8217,2.5809,4.6660,9.5276,4.1043,0.1630,1.6924,5.5266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9390,0.0000,0.0000,0.8759,0.0000,0.0000,0.0000,0.5839,1.8014
28,28.0000,207.8217,1.8344,4.8005,10.1507,4.1043,0.1207,1.5029,5.7632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9390,0.0000,0.0000,0.8759,0.0000,0.0000,0.0000,0.5839,1.8348
29,29.0000,206.3460,2.5884,4.2769,11.2835,4.0080,0.1656,1.6334,5.5985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.8133,0.0000,0.0000,0.9551,0.0000,0.0000,0.0000,0.5797,1.7882
30,30.0000,204.9476,2.9546,4.0267,12.2964,3.9708,0.2485,1.7972,5.4692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6796,0.0000,0.0000,1.0408,0.0000,0.0000,0.0000,0.5839,1.7550
31,31.0000,203.6919,2.8986,3.7499,13.3771,4.0122,0.3763,2.1061,5.3138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.4717,0.0000,0.0000,1.1597,0.0000,0.0000,0.0000,0.6008,1.7217
32,32.0000,202.3786,3.1454,3.9980,14.0029,4.0149,0.2854,2.0338,5.4970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.3907,0.0000,0.0000,1.1810,0.0000,0.0000,0.0000,0.6018,1.7454
33,33.0000,200.9240,3.3660,4.2418,14.5441,4.1071,0.2526,1.9578,5.7907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3113,0.0000,0.0000,1.2084,0.0000,0.0000,0.0000,0.6154,1.7803
34,34.0000,200.9240,2.4171,4.6371,15.1078,4.1071,0.1744,1.7690,6.0656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3113,0.0000,0.0000,1.2084,0.0000,0.0000,0.0000,0.6154,1.8237
35,35.0000,200.9240,1.7185,4.7201,15.7348,4.1071,0.1142,1.5824,6.3189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3113,0.0000,0.0000,1.2084,0.0000,0.0000,0.0000,0.6154,1.8359
