,day,agents,type,type_of_screening_pretty,group
135,27.0,0.0,Esposti in quarantena,Senza screening,Esposti
136,28.0,0.0,Esposti in quarantena,Senza screening,Esposti
137,29.0,0.0,Esposti in quarantena,Senza screening,Esposti
138,30.0,0.0,Esposti in quarantena,Senza screening,Esposti
139,31.0,0.0,Esposti in quarantena,Senza screening,Esposti
140,32.0,0.0,Esposti in quarantena,Senza screening,Esposti
141,33.0,0.0,Esposti in quarantena,Senza screening,Esposti
142,34.0,0.0,Esposti in quarantena,Senza screening,Esposti
143,35.0,0.0,Esposti in quarantena,Senza screening,Esposti
144,0.0,0.0,Infetti,Senza screening,Infetti
145,1.0,1.0,Infetti,Senza screening,Infetti
146,2.0,1.1211,Infetti,Senza screening,Infetti
147,3.0,1.4034,Infetti,Senza screening,Infetti
148,4.0,1.8639,Infetti,Senza screening,Infetti
149,5.0,2.4274,Infetti,Senza screening,Infetti
150,6.0,3.0601,Infetti,Senza screening,Infetti
151,7.0,3.3383,Infetti,Senza screening,Infetti
152,8.0,3.4094,Infetti,Senza screening,Infetti
153,9.0,3.8348,Infetti,Senza screening,Infetti
154,10.0,4.3764,Infetti,Senza screening,Infetti
155,11.0,5.0851,Infetti,Senza screening,Infetti
156,12.0,5.8779,Infetti,Senza screening,Infetti
157,13.0,6.6747,Infetti,Senza screening,Infetti
158,14.0,6.958,Infetti,Senza screening,Infetti
159,15.0,6.8759,Infetti,Senza screening,Infetti
160,16.0,7.1552,Infetti,Senza screening,Infetti
161,17.0,7.6557,Infetti,Senza screening,Infetti
162,18.0,8.2633,Infetti,Senza screening,Infetti
163,19.0,8.953,Infetti,Senza screening,Infetti
164,20.0,9.7788,Infetti,Senza screening,Infetti
165,21.0,9.954,Infetti,Senza screening,Infetti
166,22.0,9.6837,Infetti,Senza screening,Infetti
167,23.0,9.8178,Infetti,Senza screening,Infetti
168,24.0,10.3343,Infetti,Senza screening,Infetti
169,25.0,10.9379,Infetti,Senza screening,Infetti
170,26.0,11.6987,Infetti,Senza screening,Infetti
171,27.0,12.4364,Infetti,Senza screening,Infetti
172,28.0,12.5996,Infetti,Senza screening,Infetti
173,29.0,12.1211,Infetti,Senza screening,Infetti
174,30.0,12.3874,Infetti,Senza screening,Infetti
175,31.0,12.8919,Infetti,Senza screening,Infetti
176,32.0,13.6987,Infetti,Senza screening,Infetti
177,33.0,14.4865,Infetti,Senza screening,Infetti
178,34.0,15.3153,Infetti,Senza screening,Infetti
179,35.0,15.4214,Infetti,Senza screening,Infetti
180,0.0,0.0,Infetti in quarantena,Senza screening,Infetti
181,1.0,0.0,Infetti in quarantena,Senza screening,Infetti
182,2.0,0.0,Infetti in quarantena,Senza screening,Infetti
183,3.0,0.0,Infetti in quarantena,Senza screening,Infetti
184,4.0,0.0,Infetti in quarantena,Senza screening,Infetti
185,5.0,0.0,Infetti in quarantena,Senza screening,Infetti
186,6.0,0.0,Infetti in quarantena,Senza screening,Infetti
187,7.0,0.0,Infetti in quarantena,Senza screening,Infetti
188,8.0,0.0,Infetti in quarantena,Senza screening,Infetti
189,9.0,0.0,Infetti in quarantena,Senza screening,Infetti
190,10.0,0.0,Infetti in quarantena,Senza screening,Infetti
191,11.0,0.0,Infetti in quarantena,Senza screening,Infetti
192,12.0,0.0,Infetti in quarantena,Senza screening,Infetti
193,13.0,0.0,Infetti in quarantena,Senza screening,Infetti
194,14.0,0.0,Infetti in quarantena,Senza screening,Infetti
195,15.0,0.0,Infetti in quarantena,Senza screening,Infetti
196,16.0,0.0,Infetti in quarantena,Senza screening,Infetti
197,17.0,0.0,Infetti in quarantena,Senza screening,Infetti
198,18.0,0.0,Infetti in quarantena,Senza screening,Infetti
199,19.0,0.0,Infetti in quarantena,Senza screening,Infetti
200,20.0,0.0,Infetti in quarantena,Senza screening,Infetti
201,21.0,0.0,Infetti in quarantena,Senza screening,Infetti
202,22.0,0.0,Infetti in quarantena,Senza screening,Infetti
203,23.0,0.0,Infetti in quarantena,Senza screening,Infetti
204,24.0,0.0,Infetti in quarantena,Senza screening,Infetti
205,25.0,0.0,Infetti in quarantena,Senza screening,Infetti
206,26.0,0.0,Infetti in quarantena,Senza screening,Infetti
207,27.0,0.0,Infetti in quarantena,Senza screening,Infetti
208,28.0,0.0,Infetti in quarantena,Senza screening,Infetti
209,29.0,0.0,Infetti in quarantena,Senza screening,Infetti
210,30.0,0.0,Infetti in quarantena,Senza screening,Infetti
211,31.0,0.0,Infetti in quarantena,Senza screening,Infetti
212,32.0,0.0,Infetti in quarantena,Senza screening,Infetti
213,33.0,0.0,Infetti in quarantena,Senza screening,Infetti
214,34.0,0.0,Infetti in quarantena,Senza screening,Infetti
215,35.0,0.0,Infetti in quarantena,Senza screening,Infetti
216,0.0,0.0,Rimossi,Senza screening,Rimossi
217,1.0,0.0,Rimossi,Senza screening,Rimossi
218,2.0,0.1301,Rimossi,Senza screening,Rimossi
219,3.0,0.2633,Rimossi,Senza screening,Rimossi
220,4.0,0.4755,Rimossi,Senza screening,Rimossi
221,5.0,0.7027,Rimossi,Senza screening,Rimossi
222,6.0,1.029,Rimossi,Senza screening,Rimossi
223,7.0,1.4314,Rimossi,Senza screening,Rimossi
224,8.0,1.8599,Rimossi,Senza screening,Rimossi
225,9.0,2.3514,Rimossi,Senza screening,Rimossi
226,10.0,2.8849,Rimossi,Senza screening,Rimossi
227,11.0,3.4575,Rimossi,Senza screening,Rimossi
228,12.0,4.1181,Rimossi,Senza screening,Rimossi
229,13.0,4.9059,Rimossi,Senza screening,Rimossi
230,14.0,5.8008,Rimossi,Senza screening,Rimossi
231,15.0,6.7147,Rimossi,Senza screening,Rimossi
232,16.0,7.6607,Rimossi,Senza screening,Rimossi
233,17.0,8.6266,Rimossi,Senza screening,Rimossi
234,18.0,9.6436,Rimossi,Senza screening,Rimossi
235,19.0,10.6997,Rimossi,Senza screening,Rimossi
236,20.0,11.9189,Rimossi,Senza screening,Rimossi
237,21.0,13.1842,Rimossi,Senza screening,Rimossi
238,22.0,14.4895,Rimossi,Senza screening,Rimossi
239,23.0,15.8268,Rimossi,Senza screening,Rimossi
240,24.0,17.1221,Rimossi,Senza screening,Rimossi
241,25.0,18.5275,Rimossi,Senza screening,Rimossi
242,26.0,20.028,Rimossi,Senza screening,Rimossi
243,27.0,21.6136,Rimossi,Senza screening,Rimossi
244,28.0,23.2062,Rimossi,Senza screening,Rimossi
245,29.0,24.8729,Rimossi,Senza screening,Rimossi
246,30.0,26.4805,Rimossi,Senza screening,Rimossi
247,31.0,28.1762,Rimossi,Senza screening,Rimossi
248,32.0,29.8799,Rimossi,Senza screening,Rimossi
249,33.0,31.7227,Rimossi,Senza screening,Rimossi
250,34.0,33.6567,Rimossi,Senza screening,Rimossi
251,35.0,35.5826,Rimossi,Senza screening,Rimossi
252,0.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
253,1.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
254,2.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
255,3.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
256,4.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
257,5.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
258,6.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
259,7.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
260,8.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
261,9.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
262,10.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
263,11.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
264,12.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
265,13.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
266,14.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
267,15.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
268,16.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
269,17.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
270,18.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
271,19.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
272,20.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
273,21.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
274,22.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
275,23.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
276,24.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
277,25.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
278,26.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
279,27.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
280,28.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
281,29.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
282,30.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
283,31.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
284,32.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
285,33.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
286,34.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
287,35.0,0.0,Rimossi in quarantena,Senza screening,Rimossi
288,0.0,240.0,Suscettibili,Screening 25%,Suscettibili
289,1.0,238.1882,Suscettibili,Screening 25%,Suscettibili
290,2.0,236.0581,Suscettibili,Screening 25%,Suscettibili
291,3.0,235.1592,Suscettibili,Screening 25%,Suscettibili
292,4.0,234.0731,Suscettibili,Screening 25%,Suscettibili
293,5.0,232.8228,Suscettibili,Screening 25%,Suscettibili
294,6.0,232.8228,Suscettibili,Screening 25%,Suscettibili
295,7.0,232.8228,Suscettibili,Screening 25%,Suscettibili
296,8.0,231.2863,Suscettibili,Screening 25%,Suscettibili
297,9.0,227.9489,Suscettibili,Screening 25%,Suscettibili
298,10.0,226.6406,Suscettibili,Screening 25%,Suscettibili
299,11.0,225.3584,Suscettibili,Screening 25%,Suscettibili
300,12.0,223.9209,Suscettibili,Screening 25%,Suscettibili
301,13.0,223.9209,Suscettibili,Screening 25%,Suscettibili
302,14.0,223.9209,Suscettibili,Screening 25%,Suscettibili
303,15.0,222.2212,Suscettibili,Screening 25%,Suscettibili
304,16.0,220.2923,Suscettibili,Screening 25%,Suscettibili
305,17.0,219.025,Suscettibili,Screening 25%,Suscettibili
306,18.0,217.7097,Suscettibili,Screening 25%,Suscettibili
307,19.0,216.2773,Suscettibili,Screening 25%,Suscettibili
308,20.0,216.2773,Suscettibili,Screening 25%,Suscettibili
309,21.0,216.2773,Suscettibili,Screening 25%,Suscettibili
310,22.0,214.6807,Suscettibili,Screening 25%,Suscettibili
311,23.0,213.6306,Suscettibili,Screening 25%,Suscettibili
312,24.0,212.3163,Suscettibili,Screening 25%,Suscettibili
313,25.0,210.9419,Suscettibili,Screening 25%,Suscettibili
314,26.0,209.6076,Suscettibili,Screening 25%,Suscettibili
315,27.0,209.6076,Suscettibili,Screening 25%,Suscettibili
316,28.0,209.6076,Suscettibili,Screening 25%,Suscettibili
317,29.0,207.8519,Suscettibili,Screening 25%,Suscettibili
318,30.0,206.3123,Suscettibili,Screening 25%,Suscettibili
319,31.0,205.0541,Suscettibili,Screening 25%,Suscettibili
320,32.0,203.7227,Suscettibili,Screening 25%,Suscettibili
321,33.0,202.4054,Suscettibili,Screening 25%,Suscettibili
322,34.0,202.4054,Suscettibili,Screening 25%,Suscettibili
323,35.0,202.4054,Suscettibili,Screening 25%,Suscettibili
324,0.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
325,1.0,0.0,Suscettibili in quarantena,Screening 25%,Suscettibili
326,2.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
327,3.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
328,4.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
329,5.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
330,6.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
331,7.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
332,8.0,1.3754,Suscettibili in quarantena,Screening 25%,Suscettibili
333,9.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
334,10.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
335,11.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
336,12.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
337,13.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
338,14.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
339,15.0,3.5556,Suscettibili in quarantena,Screening 25%,Suscettibili
340,16.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
341,17.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
342,18.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
343,19.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
344,20.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
345,21.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
346,22.0,4.2893,Suscettibili in quarantena,Screening 25%,Suscettibili
347,23.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
348,24.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
349,25.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
350,26.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
351,27.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
352,28.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
353,29.0,4.1622,Suscettibili in quarantena,Screening 25%,Suscettibili
354,30.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
355,31.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
356,32.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
357,33.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
358,34.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
359,35.0,4.5455,Suscettibili in quarantena,Screening 25%,Suscettibili
360,0.0,0.0,Esposti,Screening 25%,Esposti
361,1.0,0.8118,Esposti,Screening 25%,Esposti
362,2.0,1.2983,Esposti,Screening 25%,Esposti
363,3.0,1.8048,Esposti,Screening 25%,Esposti
364,4.0,2.3824,Esposti,Screening 25%,Esposti
365,5.0,2.9439,Esposti,Screening 25%,Esposti
366,6.0,2.1001,Esposti,Screening 25%,Esposti
367,7.0,1.5095,Esposti,Screening 25%,Esposti
368,8.0,2.6366,Esposti,Screening 25%,Esposti
369,9.0,2.6547,Esposti,Screening 25%,Esposti
370,10.0,3.2122,Esposti,Screening 25%,Esposti
371,11.0,3.5986,Esposti,Screening 25%,Esposti
372,12.0,4.0581,Esposti,Screening 25%,Esposti
373,13.0,2.8799,Esposti,Screening 25%,Esposti
374,14.0,2.0581,Esposti,Screening 25%,Esposti
375,15.0,3.1802,Esposti,Screening 25%,Esposti
376,16.0,2.965,Esposti,Screening 25%,Esposti
377,17.0,3.3744,Esposti,Screening 25%,Esposti
378,18.0,3.7828,Esposti,Screening 25%,Esposti
379,19.0,4.1712,Esposti,Screening 25%,Esposti
380,20.0,2.958,Esposti,Screening 25%,Esposti
381,21.0,2.1161,Esposti,Screening 25%,Esposti
382,22.0,3.1351,Esposti,Screening 25%,Esposti
383,23.0,2.8849,Esposti,Screening 25%,Esposti
384,24.0,3.4234,Esposti,Screening 25%,Esposti
385,25.0,3.7838,Esposti,Screening 25%,Esposti
386,26.0,4.0531,Esposti,Screening 25%,Esposti
387,27.0,2.8378,Esposti,Screening 25%,Esposti
388,28.0,2.0521,Esposti,Screening 25%,Esposti
389,29.0,3.1812,Esposti,Screening 25%,Esposti
390,30.0,2.8579,Esposti,Screening 25%,Esposti
391,31.0,3.2903,Esposti,Screening 25%,Esposti
392,32.0,3.6987,Esposti,Screening 25%,Esposti
393,33.0,3.985,Esposti,Screening 25%,Esposti
394,34.0,2.8639,Esposti,Screening 25%,Esposti
395,35.0,2.0811,Esposti,Screening 25%,Esposti
396,0.0,0.0,Esposti in quarantena,Screening 25%,Esposti
397,1.0,0.0,Esposti in quarantena,Screening 25%,Esposti
398,2.0,0.045,Esposti in quarantena,Screening 25%,Esposti
399,3.0,0.039,Esposti in quarantena,Screening 25%,Esposti
400,4.0,0.033,Esposti in quarantena,Screening 25%,Esposti
401,5.0,0.023,Esposti in quarantena,Screening 25%,Esposti
402,6.0,0.011,Esposti in quarantena,Screening 25%,Esposti
403,7.0,0.007,Esposti in quarantena,Screening 25%,Esposti
404,8.0,0.007,Esposti in quarantena,Screening 25%,Esposti
405,9.0,0.3864,Esposti in quarantena,Screening 25%,Esposti
406,10.0,0.2903,Esposti in quarantena,Screening 25%,Esposti
407,11.0,0.2152,Esposti in quarantena,Screening 25%,Esposti
408,12.0,0.1552,Esposti in quarantena,Screening 25%,Esposti
409,13.0,0.1171,Esposti in quarantena,Screening 25%,Esposti
410,14.0,0.0871,Esposti in quarantena,Screening 25%,Esposti
411,15.0,0.0571,Esposti in quarantena,Screening 25%,Esposti
412,16.0,0.5576,Esposti in quarantena,Screening 25%,Esposti
413,17.0,0.3914,Esposti in quarantena,Screening 25%,Esposti
414,18.0,0.2633,Esposti in quarantena,Screening 25%,Esposti
415,19.0,0.1952,Esposti in quarantena,Screening 25%,Esposti
416,20.0,0.1391,Esposti in quarantena,Screening 25%,Esposti
417,21.0,0.0961,Esposti in quarantena,Screening 25%,Esposti
418,22.0,0.0621,Esposti in quarantena,Screening 25%,Esposti
419,23.0,0.5636,Esposti in quarantena,Screening 25%,Esposti
420,24.0,0.3984,Esposti in quarantena,Screening 25%,Esposti
421,25.0,0.2863,Esposti in quarantena,Screening 25%,Esposti
422,26.0,0.2122,Esposti in quarantena,Screening 25%,Esposti
423,27.0,0.1552,Esposti in quarantena,Screening 25%,Esposti
424,28.0,0.1081,Esposti in quarantena,Screening 25%,Esposti
425,29.0,0.0841,Esposti in quarantena,Screening 25%,Esposti
426,30.0,0.6336,Esposti in quarantena,Screening 25%,Esposti
427,31.0,0.4474,Esposti in quarantena,Screening 25%,Esposti
428,32.0,0.3203,Esposti in quarantena,Screening 25%,Esposti
429,33.0,0.2292,Esposti in quarantena,Screening 25%,Esposti
430,34.0,0.1712,Esposti in quarantena,Screening 25%,Esposti
431,35.0,0.1231,Esposti in quarantena,Screening 25%,Esposti
432,0.0,0.0,Infetti,Screening 25%,Infetti
433,1.0,1.0,Infetti,Screening 25%,Infetti
434,2.0,0.988,Infetti,Screening 25%,Infetti
435,3.0,1.2452,Infetti,Screening 25%,Infetti
436,4.0,1.5816,Infetti,Screening 25%,Infetti
437,5.0,2.0651,Infetti,Screening 25%,Infetti
438,6.0,2.6416,Infetti,Screening 25%,Infetti
439,7.0,2.8569,Infetti,Screening 25%,Infetti
440,8.0,2.8899,Infetti,Screening 25%,Infetti
441,9.0,2.3924,Infetti,Screening 25%,Infetti
442,10.0,2.8088,Infetti,Screening 25%,Infetti
443,11.0,3.3514,Infetti,Screening 25%,Infetti
444,12.0,3.8849,Infetti,Screening 25%,Infetti
445,13.0,4.5215,Infetti,Screening 25%,Infetti
446,14.0,4.7197,Infetti,Screening 25%,Infetti
447,15.0,4.6376,Infetti,Screening 25%,Infetti
448,16.0,3.3824,Infetti,Screening 25%,Infetti
449,17.0,3.8058,Infetti,Screening 25%,Infetti
