day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456900	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456900	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456900	237	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	2	[]	0	1
3	123456900	231	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	8	[]	0	1
4	123456900	225	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	11	[]	0	4
5	123456900	220	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	0	0	50	13	[]	0	4
6	123456900	218	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	0	0	50	15	[]	0	5
7	123456900	214	10	15	1	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	19	[]	0	7
8	123456900	190	15	13	2	17	1	2	0	0	0	0	0	0	0	0	0	48	7	0	1	0	0	0	0	0	50	21	[1D]	1	8
9	123456900	179	22	15	4	17	1	2	0	0	0	0	0	0	0	0	0	48	7	0	1	0	0	0	0	0	50	22	[1D]	1	8
10	123456900	148	30	16	6	17	1	2	0	18	1	1	0	0	0	0	0	48	9	0	1	1	0	0	0	0	50	25	[1D 2C]	2	10
11	123456900	140	31	20	9	17	1	1	1	18	1	1	0	0	0	0	0	48	9	0	1	1	0	0	0	0	50	26	[1D 2C]	2	9
12	123456900	131	33	24	12	17	0	2	1	18	1	1	0	0	0	0	0	48	9	0	1	1	0	0	0	0	50	26	[1D 2C]	2	11
13	123456900	110	16	23	11	17	0	2	1	18	1	1	0	20	8	9	3	48	13	2	1	1	2	0	0	0	50	27	[1D 2C 1C 3D]	4	11
14	123456900	110	14	23	13	17	0	1	2	18	0	2	0	20	8	7	5	48	13	2	1	1	2	0	0	0	50	27	[1D 2C 1C 3D]	4	11
15	123456900	78	18	13	11	21	2	8	9	35	1	4	0	20	5	9	6	62	16	2	2	2	2	0	0	0	50	29	[1D 2C 1C 3D 3B 3A]	6	11
16	123456900	73	19	12	16	21	2	6	11	35	1	3	1	20	3	11	6	62	16	2	2	2	2	0	0	0	50	30	[1D 2C 1C 3D 3B 3A]	6	10
17	123456900	67	19	17	17	21	2	6	11	35	1	3	1	20	1	13	6	62	17	2	2	2	2	0	0	0	50	31	[1D 2C 1C 3D 3B 3A]	6	11
18	123456900	60	18	23	19	21	2	5	12	35	1	3	1	20	0	13	7	62	17	2	2	2	2	0	0	0	50	32	[1D 2C 1C 3D 3B 3A]	6	10
19	123456900	49	21	30	20	21	2	5	12	35	0	3	2	20	0	13	7	62	19	2	2	2	2	0	0	0	50	34	[1D 2C 1C 3D 3B 3A]	6	10
20	123456900	49	13	34	24	21	2	5	12	35	0	3	2	20	0	13	7	62	19	2	2	2	2	0	0	0	50	34	[1D 2C 1C 3D 3B 3A]	6	10
21	123456900	49	10	35	26	21	2	5	12	35	0	3	2	20	0	11	9	62	19	2	2	2	2	0	0	0	50	34	[1D 2C 1C 3D 3B 3A]	6	11
22	123456900	49	5	9	17	17	7	28	28	35	0	3	2	20	0	10	10	76	19	2	6	2	2	0	0	0	50	34	[2C 1C 3D 3B 3A 1A 1B 2B]	8	10
23	123456900	46	7	10	17	17	5	27	31	35	0	3	2	20	0	9	11	76	19	2	6	2	2	0	0	0	50	34	[2C 1C 3D 3B 3A 1A 1B 2B]	8	10
24	123456900	63	5	12	20	17	3	26	34	17	0	2	1	20	0	8	12	76	20	2	6	2	2	0	0	0	50	34	[1C 3D 3B 3A 1A 1B 2B]	7	9
25	123456900	61	6	11	22	17	2	21	40	17	0	2	1	20	0	6	14	76	20	2	6	2	2	0	0	0	50	34	[1C 3D 3B 3A 1A 1B 2B]	7	9
26	123456900	58	8	11	23	17	2	19	42	17	0	2	1	20	0	5	15	76	20	2	6	2	2	0	0	0	50	36	[1C 3D 3B 3A 1A 1B 2B]	7	9
27	123456900	77	7	11	45	17	0	20	43	17	0	1	2	0	0	0	0	76	21	2	6	2	2	0	0	0	50	37	[3B 3A 1A 1B 2B]	5	7
28	123456900	76	7	12	45	17	0	17	46	17	0	1	2	0	0	0	0	76	22	2	6	2	2	0	0	0	50	38	[3B 3A 1A 1B 2B]	5	7
29	123456900	84	3	3	50	24	2	26	48	0	0	0	0	0	0	0	0	94	22	2	10	2	2	0	0	0	50	38	[1A 1B 2B 2A 3C]	5	7
30	123456900	83	3	2	52	24	2	23	51	0	0	0	0	0	0	0	0	94	22	2	10	2	2	0	0	0	50	38	[1A 1B 2B 2A 3C]	5	6
31	123456900	81	4	3	52	24	1	21	54	0	0	0	0	0	0	0	0	94	22	2	10	2	2	0	0	0	50	39	[1A 1B 2B 2A 3C]	5	6
32	123456900	78	6	4	52	24	1	18	57	0	0	0	0	0	0	0	0	94	23	2	10	2	2	0	0	0	50	39	[1A 1B 2B 2A 3C]	5	6
33	123456900	75	9	3	53	24	1	16	59	0	0	0	0	0	0	0	0	94	24	2	10	2	2	0	0	0	50	40	[1A 1B 2B 2A 3C]	5	6
34	123456900	75	7	5	53	24	0	15	61	0	0	0	0	0	0	0	0	94	25	2	10	2	2	0	0	0	50	40	[1A 1B 2B 2A 3C]	5	6
35	123456900	73	5	9	53	24	0	13	63	0	0	0	0	0	0	0	0	94	25	2	10	2	2	0	0	0	50	42	[1A 1B 2B 2A 3C]	5	6
