,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,237.9196,0.7940,0.9849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2864,0.0000,0.0151,0.0000,0.0000,0.7035,0.0151,0.0000,0.0000,0.0151,0.0000,0.0151,1.0000
2,2.0000,237.1156,1.3065,1.0503,0.1256,0.0000,0.0000,0.0000,0.0000,0.0955,0.0000,0.0050,0.0000,0.2864,0.0000,0.0050,0.0101,0.0000,1.4623,0.0151,0.0000,0.0050,0.0151,0.0000,0.0201,0.9146
3,3.0000,234.4673,1.5829,1.0653,0.2714,1.8141,0.0854,0.2010,0.0101,0.0955,0.0000,0.0050,0.0000,0.3769,0.0000,0.0151,0.0101,14.4372,2.1558,0.0201,0.1106,0.0050,0.0201,0.0000,0.1307,0.8693
4,4.0000,233.2864,2.0905,1.3869,0.4221,1.8141,0.0653,0.1910,0.0402,0.0955,0.0000,0.0050,0.0000,0.5427,0.0101,0.0402,0.0101,14.4372,2.8794,0.0302,0.1106,0.0050,0.0302,0.0000,0.1407,0.8995
5,5.0000,231.9950,2.6834,1.7085,0.5980,1.8141,0.0503,0.1910,0.0553,0.0955,0.0000,0.0050,0.0000,0.6683,0.0503,0.0603,0.0251,14.4372,3.6683,0.0402,0.1106,0.0050,0.0402,0.0000,0.1508,0.8894
6,6.0000,231.7638,1.9196,2.2010,0.7990,1.8141,0.0402,0.1809,0.0754,0.2462,0.0151,0.0352,0.0050,0.7487,0.0452,0.0603,0.0503,14.4372,4.2965,0.0452,0.1106,0.0151,0.0452,0.0000,0.1658,0.9548
7,7.0000,231.4322,1.3266,2.3417,1.0804,1.8141,0.0302,0.1608,0.1055,0.2814,0.0352,0.0603,0.0251,1.0452,0.0603,0.1206,0.0804,14.4372,4.9095,0.0653,0.1106,0.0201,0.0653,0.0000,0.1910,1.0251
8,8.0000,229.6231,2.0804,2.2462,1.4271,1.8141,0.0302,0.1457,0.1206,0.4422,0.0251,0.0955,0.0402,1.4523,0.0704,0.2714,0.1156,14.4372,5.6231,0.0955,0.1106,0.0302,0.0955,0.0000,0.2312,1.0050
9,9.0000,228.1357,2.6432,2.3618,1.6332,1.8141,0.0201,0.1307,0.1457,0.5126,0.0251,0.0905,0.0754,1.7337,0.1055,0.3719,0.2010,14.4372,6.3116,0.1206,0.1106,0.0352,0.1206,0.0000,0.2613,1.0201
10,10.0000,225.5276,2.5678,2.1206,1.6432,3.1307,0.3065,0.6332,0.3518,0.5930,0.0553,0.1558,0.1005,1.9196,0.1407,0.4523,0.3015,28.5025,6.9095,0.1407,0.2312,0.0452,0.1407,0.0000,0.4070,1.0754
11,11.0000,224.4271,2.7487,2.5176,1.8643,3.1307,0.2312,0.5779,0.4824,0.6181,0.0653,0.1709,0.1508,1.9899,0.1608,0.4623,0.4020,28.5025,7.6131,0.1508,0.2312,0.0503,0.1508,0.0000,0.4221,1.1206
12,12.0000,223.2010,2.9548,2.7085,2.0905,3.1307,0.1608,0.5678,0.5628,0.6683,0.0905,0.2663,0.2814,2.1055,0.1809,0.5176,0.5126,28.5025,8.3015,0.1658,0.2312,0.0653,0.1658,0.0000,0.4523,1.1859
13,13.0000,222.9146,1.8392,3.0201,2.3769,3.1307,0.1005,0.5879,0.6030,0.7437,0.1206,0.2714,0.3719,2.3166,0.2211,0.6734,0.7085,28.5025,8.9196,0.1960,0.2312,0.0754,0.1960,0.0000,0.4925,1.2814
14,14.0000,222.7940,1.2513,2.9447,2.6583,3.1307,0.0854,0.5377,0.6683,0.7437,0.1055,0.2613,0.3970,2.4372,0.2010,0.8392,0.9447,28.5025,9.7136,0.2211,0.2312,0.0754,0.2211,0.0000,0.5176,1.3116
15,15.0000,221.6633,1.9749,2.8191,2.8894,3.1307,0.0503,0.4975,0.7437,0.8141,0.0955,0.2462,0.4523,2.3417,0.1759,0.9447,1.1608,28.5025,10.4171,0.2462,0.2312,0.0804,0.2462,0.0000,0.5327,1.3216
16,16.0000,220.4573,2.3769,2.7085,3.0000,3.1307,0.0402,0.4523,0.7990,0.8945,0.1005,0.3920,0.6231,2.4774,0.1508,1.0201,1.3769,28.5025,11.2161,0.2663,0.2312,0.1055,0.2663,0.0000,0.5729,1.3417
17,17.0000,220.2010,2.0653,2.0653,2.9045,2.4573,0.3668,1.1558,1.3467,0.8945,0.0603,0.3668,0.6884,2.5980,0.1910,1.0101,1.6281,42.5678,11.8844,0.2915,0.3920,0.1055,0.2915,0.0000,0.6382,1.3367
18,18.0000,219.2814,2.2563,2.2060,3.1910,2.4573,0.2362,1.1508,1.4824,0.9497,0.0553,0.3568,0.7487,2.5930,0.1809,1.0503,1.8040,42.5678,12.5930,0.3116,0.3920,0.1106,0.3116,0.0000,0.6533,1.3769
19,19.0000,218.0553,2.4322,2.4824,3.3618,2.4573,0.1508,1.1156,1.6030,1.0603,0.0352,0.3618,0.8543,2.6834,0.2111,1.1457,1.9899,42.5678,13.2060,0.3417,0.3920,0.1206,0.3417,0.0000,0.6834,1.4573
20,20.0000,218.1307,1.7136,2.7236,3.5628,2.4573,0.1206,1.0050,1.7437,0.9799,0.0402,0.3769,0.9146,2.6884,0.1910,1.1206,2.2312,42.5678,13.9799,0.3568,0.3920,0.1307,0.3568,0.0000,0.6935,1.5025
