,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.3770,0.8134,1.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4490,0.0000,0.0236,0.0000,0.0000,0.8880,0.0236,0.0000,0.0000,0.0236,0.0000,0.0236,1.0000
2,2,237.6525,1.3672,1.0339,0.2159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7364,0.0000,0.0436,0.0148,0.0000,1.6945,0.0393,0.0000,0.0000,0.0393,0.0000,0.0393,0.8930
3,3,234.9201,1.5191,0.9020,0.3437,3.0547,0.1886,0.3135,0.0148,0.2508,0.0295,0.0148,0.0000,1.2874,0.1177,0.0857,0.0237,29.7545,2.4675,0.0736,0.1919,0.0148,0.0736,0.0000,0.2335,0.8519
4,4,233.8451,1.9524,1.2577,0.4311,3.0547,0.1462,0.3323,0.0466,0.2508,0.0148,0.0295,0.0000,1.5281,0.1425,0.2019,0.0317,29.7545,3.1498,0.0921,0.1919,0.0148,0.0921,0.0000,0.2499,0.8900
5,5,232.7512,2.3948,1.5856,0.5805,3.0547,0.0984,0.3375,0.0922,0.2508,0.0148,0.0000,0.0295,1.7702,0.1257,0.3307,0.0702,29.7545,3.9209,0.1109,0.1919,0.0148,0.1109,0.0000,0.2665,0.8687
6,6,232.3681,1.6413,1.9258,0.7113,3.0547,0.0735,0.3122,0.1462,0.6270,0.1043,0.1785,0.0436,1.9829,0.1928,0.3604,0.1506,29.7545,4.6920,0.1292,0.1919,0.0464,0.1292,0.0000,0.3048,0.9272
7,7,232.0221,1.1791,1.9711,0.8997,3.0547,0.0438,0.3144,0.1709,0.7927,0.0810,0.2662,0.0817,2.2850,0.1663,0.4706,0.2407,29.7545,5.5050,0.1530,0.1919,0.0599,0.1530,0.0000,0.3371,0.9414
8,8,230.9589,1.8205,1.9576,1.1103,3.0547,0.0438,0.2815,0.2037,0.8339,0.0729,0.3483,0.1198,2.4271,0.1191,0.5431,0.3091,29.7545,6.2506,0.1647,0.1919,0.0666,0.1647,0.0000,0.3531,0.9746
9,9,230.0281,2.3364,1.9976,1.3890,3.0547,0.0368,0.2149,0.2793,0.8819,0.0634,0.3703,0.1935,2.4639,0.1359,0.5386,0.4025,29.7545,7.0027,0.1705,0.1919,0.0732,0.1705,0.0000,0.3638,0.9630
10,10,227.1470,1.8478,1.3079,1.1487,5.3574,0.5607,1.3612,0.8213,1.0141,0.1324,0.3916,0.2446,2.6586,0.1695,0.5570,0.4894,58.8421,7.7149,0.1876,0.4475,0.0862,0.1876,0.0000,0.5956,1.0431
11,11,226.2085,2.2018,1.5343,1.2327,5.3574,0.4149,1.3152,1.0031,1.1177,0.1168,0.4529,0.3523,2.8425,0.1526,0.5547,0.5880,58.8421,8.4210,0.2010,0.4475,0.0988,0.2010,0.0000,0.6168,1.1083
12,12,225.2899,2.4597,1.8949,1.4530,5.3574,0.2858,1.2696,1.1729,1.1849,0.1045,0.4555,0.4196,3.0465,0.1444,0.5121,0.6691,58.8421,8.9864,0.2123,0.4475,0.1050,0.2123,0.0000,0.6354,1.1334
13,13,225.0774,1.6482,2.3531,1.6106,5.3574,0.2344,1.1963,1.2990,1.3472,0.0941,0.5035,0.4799,3.1420,0.1667,0.5140,0.7908,58.8421,9.6753,0.2234,0.4475,0.1173,0.2234,0.0000,0.6552,1.1489
14,14,225.0180,1.1387,2.4807,1.8550,5.3574,0.1714,1.0828,1.4743,1.3740,0.1355,0.5000,0.5639,3.1781,0.1385,0.5468,0.8695,58.8421,10.3527,0.2290,0.4475,0.1234,0.2290,0.0000,0.6650,1.2042
15,15,224.2672,1.8313,2.3437,2.1490,5.3574,0.0950,1.0432,1.5862,1.4540,0.0733,0.5223,0.6260,3.0733,0.1283,0.5687,0.9600,58.8421,11.0601,0.2401,0.4475,0.1294,0.2401,0.0000,0.6700,1.1645
16,16,223.3684,2.1366,2.2829,2.3945,5.3574,0.0761,0.9200,1.7298,1.7303,0.1107,0.5781,0.7536,3.0236,0.1203,0.7007,1.1203,58.8421,11.8376,0.2623,0.4475,0.1531,0.2623,0.0000,0.7017,1.2097
17,17,224.4260,1.6652,1.3932,2.3472,4.4672,0.4828,1.9200,2.3040,1.8006,0.1108,0.5561,0.8369,2.6358,0.0856,0.6633,1.1103,87.5779,12.4997,0.2678,0.6910,0.1649,0.2678,0.0000,0.7364,1.1875
18,18,224.0759,1.8196,1.5721,2.6367,4.4672,0.3557,1.7824,2.5561,1.9556,0.1220,0.5469,0.9173,2.4055,0.0568,0.6289,1.0619,87.5779,13.2004,0.2678,0.6910,0.1765,0.2678,0.0000,0.7325,1.2161
19,19,223.5913,1.9995,1.7159,2.9313,4.4672,0.2536,1.6054,2.8208,2.1216,0.1666,0.6406,0.9898,2.2463,0.0571,0.6086,0.9912,87.5779,13.7951,0.2749,0.6910,0.1937,0.2749,0.0000,0.7384,1.1994
20,20,223.8496,1.4380,2.0017,3.2876,4.4672,0.1936,1.4292,3.0573,1.8276,0.1461,0.4867,0.9820,2.3093,0.0635,0.6270,1.0544,87.5779,14.4521,0.2983,0.6910,0.1937,0.2983,0.0000,0.7249,1.2381
21,21,224.0830,0.9960,1.9326,3.7022,4.4672,0.1585,1.2403,3.2811,1.7747,0.1784,0.5028,0.9984,2.0564,0.1012,0.6063,1.0546,87.5779,15.3162,0.3092,0.6910,0.2051,0.3092,0.0000,0.7140,1.2686
22,22,223.4907,1.5192,1.8213,3.9949,4.4672,0.1048,1.1436,3.4285,1.7629,0.1453,0.4762,1.0661,2.1866,0.0894,0.6491,1.0532,87.5779,16.0086,0.3268,0.6910,0.2108,0.3268,0.0000,0.7188,1.2326
23,23,222.9559,1.8921,1.8721,4.3377,4.4672,0.0823,1.0358,3.5489,1.7567,0.1162,0.4725,1.0986,2.1867,0.0849,0.6158,1.0823,87.5779,16.6357,0.3321,0.6910,0.2165,0.3321,0.0000,0.7199,1.2518
24,24,223.9053,1.5185,1.2780,5.6107,3.7883,0.5438,1.4688,3.1171,1.6343,0.0971,0.3974,1.0769,1.9875,0.0788,0.5202,1.0425,116.7943,17.1947,0.3321,0.9204,0.2165,0.3321,0.0000,0.6920,1.0737
25,25,223.6852,1.6594,1.4252,5.8169,3.7883,0.4182,1.4210,3.2825,1.5357,0.0808,0.3357,0.9974,1.8840,0.0849,0.6610,1.1397,116.7943,17.8715,0.3482,0.9204,0.2165,0.3482,0.0000,0.6910,1.0867
26,26,223.4325,1.8545,1.5751,6.1025,3.7883,0.2933,1.3844,3.4305,1.4710,0.0437,0.3221,0.9839,1.7415,0.0392,0.6690,1.1899,116.7943,18.5531,0.3535,0.9204,0.2165,0.3535,0.0000,0.6803,1.1285
27,27,223.5621,1.2369,1.8547,6.3814,3.7883,0.2167,1.3179,3.5632,1.3162,0.0857,0.3275,0.9854,1.7393,0.1058,0.6296,1.1955,116.7943,19.3113,0.3641,0.9204,0.2221,0.3641,0.0000,0.6754,1.1705
28,28,223.4408,0.8248,1.8036,6.6616,3.7883,0.1730,1.1606,3.7626,1.4425,0.1499,0.3976,1.0303,1.8534,0.0827,0.6872,1.1730,116.7943,20.0716,0.3772,0.9204,0.2407,0.3772,0.0000,0.6947,1.1471
29,29,223.0013,1.1835,1.5182,6.9577,3.7883,0.1416,1.0473,3.9068,1.4239,0.1498,0.4749,1.0946,1.9392,0.0730,0.6710,1.1963,116.7943,20.6713,0.3944,0.9204,0.2518,0.3944,0.0000,0.7062,1.1223
30,30,222.8672,1.4720,1.7415,7.5546,3.7883,0.0998,1.0037,3.9829,1.2647,0.0947,0.4656,0.9684,1.7619,0.0730,0.5463,1.0237,116.7943,21.3616,0.3944,0.9204,0.2574,0.3944,0.0000,0.6699,1.1148
31,31,222.8835,1.0066,0.8661,9.0257,3.8366,0.4355,1.5667,3.0762,1.1104,0.1074,0.5717,1.0741,1.7544,0.0569,0.4797,1.1164,145.3905,21.9597,0.3996,1.1112,0.2716,0.3996,0.0000,0.6794,0.9644
32,32,222.6968,1.2202,1.0407,9.2094,3.8366,0.3000,1.4935,3.2812,0.8996,0.0887,0.4622,1.1190,1.7544,0.0435,0.4196,1.1899,145.3905,22.7063,0.3996,1.1112,0.2716,0.3996,0.0000,0.6687,0.9545
33,33,222.5768,1.2321,1.2453,9.5272,3.8366,0.2519,1.2824,3.5129,0.7109,0.0507,0.4152,1.0136,1.7130,0.0604,0.4171,1.2162,145.3905,23.3666,0.4049,1.1112,0.2716,0.4049,0.0000,0.6502,0.9762
34,34,222.6426,0.8752,1.2186,9.7279,3.8366,0.1928,1.1402,3.7145,0.8720,0.1050,0.4274,1.1774,1.4232,0.0793,0.4394,1.1073,145.3905,24.0658,0.4101,1.1112,0.2894,0.4101,0.0000,0.6479,0.9566
35,35,222.7746,0.5506,1.4015,10.1452,3.8366,0.1324,1.0868,3.8216,0.7679,0.0973,0.3397,1.1256,1.3459,0.0793,0.3803,0.9797,145.3905,24.7816,0.4101,1.1112,0.2894,0.4101,0.0000,0.6249,0.9458
