,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,3.7974,0.6115,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4406,0.0000,0.0095,0.0000,0.0000,0.6603,0.0095,0.0000,0.0000,0.0095,0.0000,0.0095,0.0000
2,2,7.6759,1.3556,0.2923,0.1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6431,0.0000,0.0280,0.0048,0.0000,1.5305,0.0189,0.0000,0.0000,0.0189,0.0000,0.0189,0.1299
3,3,45.3620,2.1399,0.5402,0.1904,32.9372,0.2034,0.3925,0.0049,1.4303,0.0198,0.0049,0.0000,12.9397,0.2101,0.0664,0.0094,33.8664,2.1039,0.0420,0.1367,0.0049,0.0420,0.0000,0.1434,0.1752
4,4,46.0000,3.1169,1.2963,0.2383,32.9372,0.1330,0.4745,0.0238,1.4303,0.0049,0.0198,0.0000,15.4421,0.2468,0.3514,0.0142,33.8664,2.4070,0.0552,0.1367,0.0049,0.0552,0.0000,0.1526,0.2263
5,5,47.2005,4.5084,2.4042,0.3071,32.9372,0.0742,0.4767,0.0708,1.4303,0.0049,0.0000,0.0198,17.7785,0.1636,0.8903,0.0474,33.8664,3.1817,0.0679,0.1367,0.0049,0.0679,0.0000,0.1613,0.2220
6,6,52.2363,2.5736,3.6304,0.3957,32.9372,0.0570,0.4228,0.1338,4.4479,0.1292,0.4139,0.0292,19.6801,0.3520,0.9421,0.1625,33.8664,3.6241,0.0801,0.1367,0.0240,0.0801,0.0000,0.1798,0.2483
7,7,56.4685,1.5543,4.0583,0.6320,32.9372,0.0293,0.4395,0.1590,5.8936,0.0720,0.7332,0.0717,22.0829,0.2256,1.2941,0.3377,33.8664,4.8009,0.0947,0.1367,0.0332,0.0947,0.0000,0.1931,0.2793
8,8,56.8259,2.7398,3.6893,1.0068,32.9372,0.0293,0.3656,0.2073,6.0938,0.0577,1.2216,0.1330,23.2366,0.1225,1.6067,0.5069,33.8664,5.9144,0.1023,0.1367,0.0376,0.1023,0.0000,0.1994,0.3064
9,9,57.2367,4.2718,4.1177,1.5423,32.9372,0.0246,0.2439,0.3586,6.3590,0.0430,1.2418,0.3225,23.3213,0.1957,1.4982,0.8276,33.8664,6.9670,0.1052,0.1367,0.0420,0.1052,0.0000,0.2027,0.3268
10,10,78.1057,4.2605,2.5110,1.5201,47.4408,1.0078,4.6113,1.6014,7.3035,0.2001,1.1702,0.4718,24.7534,0.2416,1.4381,1.0580,119.7448,7.7215,0.1161,0.3385,0.0506,0.1161,0.0000,0.2768,0.4502
