,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.5983,0.6828,0.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0287,0.0000,-0.0015,0.0000,0.0000,0.5892,-0.0015,0.0000,0.0000,-0.0015,0.0000,-0.0015,1.0000
2,2,236.7451,1.1635,0.9789,0.0807,0.0000,0.0000,0.0000,0.0000,-0.0898,0.0000,-0.0047,0.0000,-0.0287,0.0000,-0.0047,-0.0034,0.0000,1.3081,-0.0015,0.0000,-0.0047,-0.0015,0.0000,0.0009,0.8682
3,3,233.6733,1.3827,0.9459,0.2093,1.1026,0.0366,0.1116,-0.0016,-0.0898,0.0000,-0.0047,0.0000,0.0184,0.0000,-0.0065,-0.0034,13.7860,1.9672,0.0010,0.0663,-0.0047,0.0010,0.0000,0.0852,0.8146
4,4,232.4928,1.8402,1.2178,0.3423,1.1026,0.0240,0.1077,0.0109,-0.0898,0.0000,-0.0047,0.0000,0.1214,-0.0037,-0.0008,-0.0034,13.7860,2.6712,0.0068,0.0663,-0.0047,0.0068,0.0000,0.0938,0.8401
5,5,231.1757,2.3547,1.4747,0.4954,1.1026,0.0174,0.1063,0.0167,-0.0898,0.0000,-0.0047,0.0000,0.2162,-0.0126,0.0093,-0.0003,13.7860,3.4194,0.0133,0.0663,-0.0047,0.0133,0.0000,0.1024,0.8236
6,6,230.9050,1.6617,1.9069,0.6780,1.1026,0.0134,0.0970,0.0267,-0.0295,-0.0065,-0.0090,-0.0047,0.2728,-0.0012,0.0040,0.0073,13.7860,4.0202,0.0168,0.0663,-0.0016,0.0168,0.0000,0.1155,0.8840
7,7,230.5154,1.1228,2.0138,0.9316,1.1026,0.0069,0.0855,0.0472,-0.0020,-0.0090,-0.0205,-0.0069,0.4980,0.0135,0.0310,0.0303,13.7860,4.6224,0.0316,0.0663,0.0009,0.0316,0.0000,0.1360,0.9458
8,8,228.6121,1.7786,1.9226,1.2395,1.1026,0.0069,0.0771,0.0558,0.0845,-0.0037,-0.0002,-0.0029,0.7973,0.0240,0.1115,0.0524,13.7860,5.3213,0.0532,0.0663,0.0067,0.0532,0.0000,0.1709,0.9191
9,9,227.0860,2.2632,2.0141,1.4159,1.1026,0.0011,0.0664,0.0731,0.1320,-0.0037,0.0139,0.0042,1.0397,0.0390,0.1844,0.1087,13.7860,5.9988,0.0741,0.0663,0.0100,0.0741,0.0000,0.1987,0.9304
10,10,224.2694,2.1699,1.7830,1.3997,2.2960,0.1793,0.4048,0.2338,0.1988,0.0015,0.0348,0.0229,1.2080,0.0578,0.2450,0.1832,27.2380,6.5762,0.0915,0.1713,0.0168,0.0915,0.0000,0.3352,0.9764
11,11,223.1385,2.3217,2.1188,1.5989,2.2960,0.1315,0.3642,0.3236,0.2216,-0.0066,0.0469,0.0499,1.2742,0.0654,0.2611,0.2462,27.2380,7.2569,0.1002,0.1713,0.0203,0.1002,0.0000,0.3499,1.0196
12,12,221.8756,2.4871,2.2666,1.7916,2.2960,0.0880,0.3544,0.3775,0.2657,0.0201,0.1074,0.1184,1.3844,0.0793,0.2987,0.3188,27.2380,7.9282,0.1134,0.1713,0.0320,0.1134,0.0000,0.3786,1.0709
13,13,221.5707,1.5200,2.5162,2.0202,2.2960,0.0518,0.3645,0.4063,0.3304,0.0336,0.1244,0.1696,1.5813,0.1144,0.4210,0.4720,27.2380,8.5390,0.1402,0.1713,0.0397,0.1402,0.0000,0.4173,1.1505
14,14,221.4480,1.0237,2.4479,2.2682,2.2960,0.0432,0.3224,0.4528,0.3304,0.0265,0.1173,0.1800,1.6979,0.1018,0.5429,0.6566,27.2380,9.3159,0.1629,0.1713,0.0397,0.1629,0.0000,0.4424,1.1736
15,15,220.2302,1.6229,2.3409,2.4664,2.2960,0.0208,0.3062,0.5045,0.3818,0.0224,0.1144,0.2128,1.6435,0.0948,0.6355,0.8255,27.2380,10.0156,0.1860,0.1713,0.0436,0.1860,0.0000,0.4576,1.1773
16,16,218.8903,1.9526,2.2397,2.5446,2.2960,0.0138,0.2785,0.5409,0.4469,0.0378,0.1956,0.3356,1.7673,0.0793,0.7007,0.9871,27.2380,10.7927,0.2031,0.1713,0.0618,0.2031,0.0000,0.4946,1.1906
17,17,218.1674,1.6825,1.6603,2.4626,1.6960,0.2209,0.8053,0.9631,0.4469,0.0227,0.1773,0.3694,1.8686,0.1007,0.7006,1.1869,40.8554,11.4298,0.2239,0.3086,0.0618,0.2239,0.0000,0.5449,1.1738
18,18,217.1047,1.8214,1.7824,2.7025,1.6960,0.1393,0.7962,1.0549,0.4923,0.0170,0.1717,0.4066,1.8802,0.1063,0.7270,1.3269,40.8554,12.1274,0.2415,0.3086,0.0660,0.2415,0.0000,0.5566,1.2055
19,19,215.7309,1.9649,1.9957,2.8346,1.6960,0.0799,0.7649,1.1339,0.5845,0.0021,0.1792,0.4807,1.9614,0.1126,0.7963,1.4816,40.8554,12.7315,0.2690,0.3086,0.0746,0.2690,0.0000,0.5831,1.2706
20,20,215.8033,1.3595,2.1929,3.0108,1.6960,0.0586,0.6813,1.2396,0.5625,0.0053,0.2034,0.5234,1.9772,0.1017,0.7679,1.6781,40.8554,13.4971,0.2836,0.3086,0.0833,0.2836,0.0000,0.5936,1.3055
21,21,215.4350,0.8568,2.1928,3.3234,1.6960,0.0391,0.6054,1.3283,0.6524,0.0037,0.2247,0.5435,2.0770,0.1081,0.8609,1.7477,40.8554,14.0561,0.3176,0.3086,0.0962,0.3176,0.0000,0.6124,1.2911
