,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2419,0.8997,1.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5970,0.0000,0.0314,0.0000,0.0000,0.8168,0.0314,0.0000,0.0000,0.0314,0.0000,0.0314,1.0000
2,2,237.4667,1.4455,1.1273,0.1705,0.0000,0.0000,0.0000,0.0000,0.2320,0.0000,0.0122,0.0000,0.5970,0.0000,0.0144,0.0235,0.0000,1.6099,0.0314,0.0000,0.0122,0.0314,0.0000,0.0379,0.9613
3,3,235.2615,1.7745,1.1897,0.3330,2.5239,0.1338,0.2889,0.0238,0.2320,0.0000,0.0122,0.0000,0.7297,0.0000,0.0361,0.0235,15.0890,2.3414,0.0389,0.1548,0.0122,0.0389,0.0000,0.1757,0.9238
4,4,234.0966,2.3263,1.5437,0.5129,2.5239,0.1060,0.2724,0.0705,0.2320,0.0000,0.0122,0.0000,0.9568,0.0235,0.0802,0.0235,15.0890,3.0945,0.0531,0.1548,0.0122,0.0531,0.0000,0.1872,0.9542
5,5,232.8383,2.9923,1.9303,0.7113,2.5239,0.0830,0.2729,0.0943,0.2320,0.0000,0.0122,0.0000,1.1133,0.1129,0.1104,0.0502,15.0890,3.9236,0.0667,0.1548,0.0122,0.0667,0.0000,0.1986,0.9509
6,6,232.6474,2.1554,2.4850,0.9304,2.5239,0.0670,0.2620,0.1246,0.4935,0.0367,0.0790,0.0147,1.2175,0.0914,0.1161,0.0925,15.0890,4.5807,0.0733,0.1548,0.0305,0.0733,0.0000,0.2157,1.0254
7,7,232.3751,1.5073,2.6639,1.2353,2.5239,0.0535,0.2328,0.1643,0.5372,0.0794,0.1409,0.0572,1.5871,0.1071,0.2104,0.1300,15.0890,5.2132,0.0988,0.1548,0.0382,0.0988,0.0000,0.2455,1.1046
8,8,230.6601,2.3735,2.5452,1.6228,2.5239,0.0535,0.2108,0.1857,0.7795,0.0541,0.1911,0.0833,2.0845,0.1167,0.4271,0.1780,15.0890,5.9434,0.1364,0.1548,0.0527,0.1364,0.0000,0.2906,1.0914
9,9,229.2136,3.0085,2.6833,1.8592,2.5239,0.0393,0.1913,0.2187,0.8739,0.0541,0.1669,0.1466,2.4062,0.1720,0.5567,0.2914,15.0890,6.6478,0.1658,0.1548,0.0596,0.1658,0.0000,0.3231,1.1103
