,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,9.9991,0.6521,0.0282,0.0000,0.0000,0.0000,0.0000,0.0000,1.7858,0.0000,0.0049,0.0000,8.4875,0.0000,0.0235,0.0000,0.0000,0.6694,0.0235,0.0000,0.0049,0.0235,0.0000,0.0282,0.0000
2,2,16.8124,1.4915,0.3841,0.1020,0.0000,0.0000,0.0000,0.0000,4.9193,0.0000,0.0288,0.0000,13.0375,0.0000,0.0560,0.0096,0.0000,1.3922,0.0371,0.0000,0.0141,0.0371,0.0000,0.0500,0.1014
3,3,64.0793,2.0322,0.6572,0.1949,51.5387,0.5691,1.1312,0.0754,8.9061,0.0485,0.0774,0.0044,15.9104,0.0194,0.0459,0.0292,1.7750,2.1462,0.0459,0.3060,0.0280,0.0459,0.0000,0.2171,0.1667
4,4,59.6676,3.5483,1.3465,0.2356,51.5387,0.3698,1.1708,0.2079,8.9061,0.0046,0.1310,0.0141,16.7482,0.0097,0.1247,0.0473,1.7750,2.7878,0.0504,0.3060,0.0280,0.0504,0.0000,0.2186,0.2032
5,5,57.3123,4.8506,2.5215,0.3296,51.5387,0.2408,1.1698,0.4112,8.9061,0.0046,0.0969,0.0189,18.7790,0.0183,0.2006,0.0617,1.7750,3.3205,0.0576,0.3060,0.0280,0.0576,0.0000,0.2205,0.2510
6,6,57.6705,2.5779,4.2058,0.4741,51.5387,0.1064,1.2493,0.5390,8.9061,0.0046,0.0969,0.0189,19.4538,0.0231,0.3478,0.0661,1.7750,3.9161,0.0618,0.3060,0.0280,0.0618,0.0000,0.2218,0.2797
7,7,58.2517,1.3380,5.2155,0.9445,51.5387,0.0800,1.1445,0.6370,8.9061,0.0046,0.0682,0.0280,20.9580,0.0317,0.5861,0.0920,1.7750,4.7314,0.0701,0.3060,0.0280,0.0701,0.0000,0.2243,0.3223
8,8,57.8590,4.1503,5.2827,1.4076,51.5387,0.0572,0.9161,0.8286,9.6670,0.0094,0.1419,0.1001,22.4762,0.0096,0.7214,0.1015,1.7750,5.4322,0.0742,0.3060,0.0326,0.0742,0.0000,0.2267,0.3945
9,9,60.0005,6.4194,5.9002,1.8366,51.5387,0.0375,0.7261,1.0593,10.6395,0.0960,0.5682,0.1415,23.1174,0.0144,0.4495,0.2629,1.7750,6.1332,0.0782,0.3060,0.0416,0.0782,0.0000,0.2298,0.4330
10,10,92.7876,3.1313,1.3170,1.2996,58.0842,2.2791,5.3620,2.4461,12.4767,0.1921,0.6963,0.2755,24.5239,0.1481,0.7679,0.6210,10.0614,6.3772,0.0938,0.7475,0.0548,0.0938,0.0000,0.2929,0.4359
11,11,92.8742,3.8840,2.4751,1.3277,58.0842,1.0785,6.5290,3.3632,13.4554,0.1489,0.7999,0.3298,24.7686,0.0953,0.8800,0.8134,10.0614,7.2912,0.0976,0.7475,0.0592,0.0976,0.0000,0.2874,0.5366
12,12,98.5496,4.6658,2.8683,1.6098,58.0842,0.5166,6.7242,4.7531,13.4554,0.0572,0.8193,0.4084,25.2570,0.2145,0.7512,1.1893,10.0614,8.1214,0.1051,0.7475,0.0592,0.1051,0.0000,0.2916,0.6159
13,13,99.3949,2.6796,3.9874,2.0740,58.0842,0.3457,6.0072,5.4210,13.9382,0.0332,1.0151,0.4962,25.3683,0.2356,1.1168,1.3837,10.0614,8.6936,0.1088,0.7475,0.0634,0.1088,0.0000,0.2955,0.6934
14,14,100.9542,1.3330,5.2164,2.4504,58.0842,0.1780,5.6456,6.4445,13.9382,0.0286,0.6907,0.7359,26.5224,0.1148,1.5697,1.8203,10.0614,8.8917,0.1178,0.7475,0.0634,0.1178,0.0000,0.2975,0.7525
15,15,112.4767,2.2077,4.9146,3.0413,58.0842,0.1029,4.7232,7.5931,12.3243,0.0049,0.7615,0.9214,19.7563,0.2108,1.4345,2.7430,10.0614,9.5494,0.1247,0.7475,0.0634,0.1247,0.0000,0.3194,0.7772
16,16,125.8066,3.8803,5.1879,3.8957,58.0842,0.0767,3.5323,9.3991,9.4131,0.0000,0.5701,1.2111,18.2681,0.2287,1.7312,3.3966,10.0614,10.0005,0.1412,0.7475,0.0634,0.1412,0.0000,0.3575,0.7888
17,17,234.2559,1.6537,1.1771,3.7616,64.2502,1.3640,6.8363,12.5518,5.5854,0.1227,0.5971,1.5132,15.7175,0.1194,2.1057,3.7490,15.9392,10.7925,0.1439,1.0085,0.0676,0.1439,0.0000,0.6163,1.0248
18,18,251.1739,2.0476,1.8350,4.0790,64.2502,0.7251,6.0009,15.0936,5.5854,0.0785,0.5797,1.7373,16.4702,0.0810,1.7899,4.0451,15.9392,11.3131,0.1472,1.0085,0.0676,0.1472,0.0000,0.6461,1.1096
19,19,263.2856,3.7112,2.2111,4.5775,64.2502,0.4689,5.4647,17.7893,5.5854,0.0442,0.5425,1.9304,14.9865,0.0668,1.7817,4.4419,15.9392,12.7923,0.1503,1.0085,0.0676,0.1503,0.0000,0.6463,1.0827
20,20,263.6990,2.3982,2.7037,4.9022,64.2502,0.2663,4.9517,19.9479,5.5854,0.0442,0.4577,2.0313,14.3145,0.0241,1.4781,4.7352,15.9392,14.5477,0.1503,1.0085,0.0676,0.1503,0.0000,0.6481,1.0904
21,21,267.1232,1.4107,2.8640,5.3684,64.2502,0.1838,3.8806,22.2724,5.5854,0.0049,0.4593,2.1810,13.4939,0.0430,1.5001,5.6798,15.9392,15.7091,0.1593,1.0085,0.0676,0.1593,0.0000,0.6564,1.0669
22,22,275.9323,2.2426,2.5043,5.9340,64.2502,0.0777,3.1408,24.9195,4.8097,0.0049,0.2908,2.2200,12.5091,0.1502,1.4806,6.5655,15.9392,16.0494,0.1722,1.0085,0.0676,0.1722,0.0000,0.6583,1.1589
23,23,286.5725,3.2138,2.4662,8.1207,64.2502,0.0549,2.7131,26.6044,3.7857,0.0000,0.1554,1.7965,12.7605,0.1059,1.4522,7.8950,15.9392,17.2885,0.1779,1.0085,0.0676,0.1779,0.0000,0.6402,1.1095
24,24,290.1220,2.4892,1.0289,28.9966,47.7200,0.2471,3.8646,14.1470,1.7589,0.0000,0.0490,1.2899,9.5785,0.1059,1.1457,7.5006,21.8787,18.4162,0.1807,1.2228,0.0676,0.1807,0.0000,0.5585,0.9301
25,25,299.5441,2.1470,1.6711,30.0657,47.7200,0.1321,3.8408,14.8625,0.6614,0.0000,0.0442,1.2154,9.9539,0.0878,1.1086,7.4268,21.8787,19.6218,0.1930,1.2228,0.0676,0.1930,0.0000,0.5476,0.8952
26,26,305.4088,2.6140,2.1516,31.1831,47.7200,0.0973,3.2954,15.9201,1.2389,0.0241,0.1827,2.3513,9.3107,0.0490,0.7240,7.8871,21.8787,20.4339,0.1930,1.2228,0.0757,0.1930,0.0000,0.5179,0.8350
27,27,303.1209,1.1233,3.4296,33.6419,47.7200,0.0744,2.6842,16.9211,0.6618,0.0241,0.1589,2.0158,9.1318,0.0244,0.5772,7.9334,21.8787,21.7259,0.1930,1.2228,0.0757,0.1930,0.0000,0.5060,0.8264
28,28,312.2790,0.6456,3.8428,35.8423,47.7200,0.0516,2.2775,17.7487,3.1696,0.0096,0.1636,2.1553,7.6781,0.0049,0.5869,6.8928,21.8787,23.2067,0.1930,1.2228,0.0897,0.1930,0.0000,0.5127,0.7861
29,29,325.8833,2.3695,3.4701,39.2826,47.7200,0.0168,2.2258,18.4965,3.1696,0.0096,0.1155,2.3484,6.8002,0.0049,0.3763,4.8408,21.8787,24.3988,0.1930,1.2228,0.0897,0.1930,0.0000,0.4903,0.7792
30,30,355.6547,2.4320,3.6691,45.0465,47.7200,0.0120,1.7543,20.1143,3.1696,0.0096,0.1155,2.3484,10.0316,0.0832,0.5555,3.9452,21.8787,25.2589,0.2303,1.2228,0.0897,0.2303,0.0000,0.5202,0.7951
31,31,340.3152,1.5051,0.9405,52.9755,30.1930,0.2124,4.0626,8.2723,2.3471,0.0096,0.0821,1.3255,9.8768,0.0197,0.5541,3.6470,34.9304,25.1183,0.2303,1.8143,0.0897,0.2303,0.0000,0.4016,0.6673
32,32,346.3684,1.5300,1.2558,53.8155,30.1930,0.1897,3.4610,9.2441,2.3471,0.0096,0.0821,1.3255,8.2186,0.0049,0.4557,4.0399,34.9304,25.5501,0.2303,1.8143,0.0897,0.2303,0.0000,0.3993,0.6355
33,33,354.6780,1.2101,1.7555,54.9634,30.1930,0.0872,3.0532,11.0066,2.3471,0.0096,0.0483,1.4753,8.1145,0.0000,0.3421,4.8026,34.9304,26.9681,0.2329,1.8143,0.0897,0.2329,0.0000,0.4093,0.6058
