,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,234.0451,0.6859,0.7735,0.0000,5.3205,0.0000,0.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,1.0000
2,2,233.4169,1.1421,0.8500,0.1380,5.3205,0.0000,0.2468,0.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.9020
3,3,232.6651,1.6025,1.0517,0.2615,5.3205,0.0000,0.2248,0.0669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.8482
4,4,231.7577,2.0890,1.3694,0.4044,5.3205,0.0000,0.1964,0.0968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.8447
5,5,230.6972,2.6012,1.8048,0.5713,5.3205,0.0000,0.1764,0.1175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.8709
6,6,230.6972,1.8660,2.3254,0.7918,5.3205,0.0000,0.1583,0.1359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.9154
7,7,230.6972,1.3644,2.5290,1.0892,5.3205,0.0000,0.1379,0.1562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2800,0.0000,0.0000,0.2800,0.9196
8,8,225.3884,1.0904,0.9711,0.7595,10.2378,0.5194,1.8002,0.8752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,0.9203
9,9,224.7876,1.4238,1.1581,0.8818,10.2378,0.3570,1.7287,1.1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,0.9224
10,10,224.1355,1.7279,1.4114,1.0321,10.2378,0.2659,1.6073,1.3203,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,0.9435
11,11,223.4413,1.9856,1.7577,1.1890,10.2378,0.2030,1.4675,1.5229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,0.9753
12,12,222.7019,2.2177,2.1194,1.4109,10.2378,0.1473,1.3355,1.7109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,1.0206
13,13,222.7019,1.6000,2.4543,1.6961,10.2378,0.1015,1.2114,1.8796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,1.0608
14,14,222.7019,1.1337,2.6193,1.9984,10.2378,0.0781,1.0636,2.0494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.8676,0.0000,0.0000,0.8488,0.0000,0.0000,0.6638,1.0664
15,15,223.8556,0.6325,0.6508,1.0788,9.3133,0.5567,2.8365,3.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0348
16,16,223.5591,0.7960,0.7596,1.1552,9.3133,0.3898,2.6314,3.8388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0196
17,17,223.2094,0.9840,0.8835,1.2551,9.3133,0.2851,2.4038,4.1648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0060
18,18,222.8576,1.1529,1.0071,1.3859,9.3123,0.1976,2.2000,4.4528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0152
19,19,222.4530,1.3236,1.1890,1.5221,9.3123,0.1367,1.9703,4.7403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0096
20,20,222.4530,0.9680,1.3698,1.6913,9.3123,0.0944,1.7342,5.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,1.0124
21,21,222.4530,0.6971,1.4598,1.8729,9.3123,0.0645,1.5207,5.2555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0125,0.0000,0.0000,1.4725,0.0000,0.0000,0.8008,0.9963
22,22,224.9609,0.3987,0.3835,3.8524,6.7656,0.3745,2.0898,4.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7734
23,23,224.7985,0.5015,0.4360,3.8953,6.7656,0.2704,1.9333,4.2599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7687
24,24,224.5893,0.6069,0.5366,3.9503,6.7656,0.1868,1.7476,4.5246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7690
25,25,224.3890,0.6969,0.6242,4.0218,6.7656,0.1323,1.5617,4.7630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7674
26,26,224.1767,0.7529,0.7547,4.0992,6.7656,0.1089,1.3441,5.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7497
27,27,224.1767,0.5408,0.8858,4.1743,6.7656,0.0711,1.2032,5.1781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7341
28,28,224.1767,0.3925,0.9268,4.2741,6.7656,0.0493,1.0792,5.3209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.1797,0.0000,0.0000,1.8142,0.0000,0.0000,0.6554,0.7074
29,29,226.5863,0.3187,0.3189,7.7588,4.0226,0.1938,1.1308,2.4451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.1132,0.0000,0.0000,2.0009,0.0000,0.0000,0.3850,0.4629
30,30,226.4667,0.4129,0.3491,7.7893,4.0226,0.1269,1.0201,2.6177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.1132,0.0000,0.0000,2.0009,0.0000,0.0000,0.3850,0.4602
31,31,226.3502,0.4676,0.4021,7.8340,4.0226,0.0856,0.9216,2.7553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.1132,0.0000,0.0000,2.0009,0.0000,0.0000,0.3850,0.4470
