,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,62.2624,0.7686,0.1870,0.0000,67.5199,0.0000,0.1870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.0000
2,2,57.8508,1.5917,0.4886,0.1025,67.5199,0.0000,0.1703,0.0308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.1152
3,3,53.4727,2.7202,1.0603,0.1930,67.5199,0.0000,0.1582,0.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.1802
4,4,49.3884,4.2808,1.9773,0.3213,67.5199,0.0000,0.1415,0.0730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.2323
5,5,46.5876,6.4390,3.5274,0.5005,67.5199,0.0000,0.1288,0.0885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.3031
6,6,46.5876,3.8527,5.7543,0.7345,67.5199,0.0000,0.1171,0.1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.3859
7,7,46.5876,2.3611,6.6107,1.2106,67.5199,0.0000,0.1030,0.1157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1870,0.0000,0.0000,0.1870,0.4318
8,8,80.9590,2.8294,2.2499,1.1256,75.5148,0.8754,5.9106,1.4091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.4696
9,9,77.7627,4.3667,3.1743,1.5017,75.5148,0.5219,5.5826,2.1368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.4947
10,10,76.7062,6.0862,4.6451,2.0216,75.5148,0.3319,4.8922,3.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.5448
11,11,77.6655,7.9013,6.9052,2.6522,75.5148,0.2306,4.2154,3.9526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.6121
12,12,80.9154,9.7142,9.3906,3.7284,75.5148,0.1521,3.5859,5.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.7239
13,13,80.9154,5.4283,12.5192,5.2204,75.5148,0.0980,3.1110,5.9193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.8701
14,14,80.9154,3.0690,14.1454,7.0566,75.5148,0.0671,2.5400,6.9406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6759,0.0000,0.0000,0.6786,0.0000,0.0000,0.2851,0.9202
15,15,251.3046,1.9559,2.0225,2.4349,105.7407,1.0345,12.1903,13.2378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1277,0.0000,0.0000,1.4327,0.0000,0.0000,0.6271,1.0314
16,16,258.0296,2.8412,2.8057,2.7604,105.7407,0.6085,11.0770,15.8919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1277,0.0000,0.0000,1.4327,0.0000,0.0000,0.6271,1.0580
17,17,266.1730,4.2021,3.5636,3.3704,105.7407,0.3528,9.5004,18.6480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1277,0.0000,0.0000,1.4327,0.0000,0.0000,0.6271,1.0682
18,18,277.1231,5.5201,4.5645,4.4364,105.7333,0.2250,8.2156,21.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1277,0.0000,0.0000,1.4327,0.0000,0.0000,0.6271,1.1473
