,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,233.5556,0.6326,0.7467,0.0000,4.8118,0.0000,0.2533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,1.0000
2,2.0000,232.9429,1.0671,0.8068,0.1181,4.8118,0.0000,0.2212,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8809
3,3.0000,232.2072,1.5045,0.9890,0.2342,4.8118,0.0000,0.2002,0.0531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8218
4,4.0000,231.3153,1.9660,1.2843,0.3694,4.8118,0.0000,0.1732,0.0801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8148
5,5.0000,230.2623,2.4515,1.6937,0.5275,4.8118,0.0000,0.1542,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8368
6,6.0000,230.2623,1.7487,2.1842,0.7397,4.8118,0.0000,0.1371,0.1161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8769
7,7.0000,230.2623,1.2723,2.3784,1.0220,4.8118,0.0000,0.1181,0.1351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.2533,0.0000,0.0000,0.2533,0.8789
8,8.0000,224.8108,0.9860,0.8779,0.6927,9.7057,0.4615,1.6627,0.8028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7337,0.0000,0.0000,0.8008,0.0000,0.0000,0.6316,0.8789
9,9.0000,224.2212,1.2943,1.0470,0.8048,9.7057,0.3123,1.5906,1.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7337,0.0000,0.0000,0.8008,0.0000,0.0000,0.6316,0.8799
