,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,236.7038,0.7034,0.9186,0.0000,0.9646,0.0000,0.0508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,1.0000
2,2,235.9215,1.2534,0.9788,0.1095,0.9646,0.0000,0.0445,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.8832
3,3,235.0067,1.7479,1.2162,0.2406,0.9646,0.0000,0.0384,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.8590
4,4,233.8839,2.3071,1.5367,0.4099,0.9646,0.0000,0.0331,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.8677
5,5,232.5978,2.8488,2.0031,0.6118,0.9646,0.0000,0.0263,0.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.8909
6,6,232.5978,2.0227,2.5543,0.8785,0.9646,0.0000,0.0229,0.0212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.9425
7,7,232.5978,1.4434,2.7637,1.2475,0.9646,0.0000,0.0204,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8451,0.0000,0.0000,0.0508,0.0000,0.0000,0.0508,0.9541
8,8,228.8969,2.0202,2.0553,1.3144,3.1653,0.1399,0.6627,0.2902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5808,0.0000,0.0000,0.2228,0.0000,0.0000,0.2170,0.9566
9,9,227.6539,2.6163,2.3488,1.5893,3.1653,0.0887,0.6269,0.3778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5808,0.0000,0.0000,0.2228,0.0000,0.0000,0.2170,0.9924
