,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2626,0.8422,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.4576,1.4824,1.1138,0.1669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9227
3,3,222.7495,0.1914,0.0000,0.1948,15.5940,0.8912,1.3932,0.1512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.8974
4,4,222.7127,0.1766,0.0647,0.1948,15.5940,0.6502,1.4870,0.3085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.9034
5,5,222.6530,0.1976,0.1056,0.2019,15.5940,0.4629,1.4882,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.8944
6,6,222.6530,0.1477,0.1506,0.2087,15.5940,0.3397,1.4209,0.6909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.8776
7,7,222.6530,0.1049,0.1795,0.2231,15.5940,0.2540,1.3342,0.8644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.8478
8,8,222.5498,0.2002,0.1799,0.2482,15.5940,0.1820,1.2191,1.0503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.8127
9,9,222.4459,0.2619,0.2214,0.2683,15.5940,0.1333,1.1181,1.1980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.0000,0.0000,1.3932,0.0000,0.0000,0.8974,0.7871
10,10,220.8758,0.0474,0.0000,0.1822,17.2388,0.2327,1.2369,1.4450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.7456
11,11,220.8719,0.0440,0.0122,0.1822,17.2388,0.1661,1.1511,1.5927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.7153
12,12,220.8616,0.0457,0.0247,0.1822,17.2388,0.1189,1.0527,1.7373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.6667
13,13,220.8616,0.0337,0.0356,0.1844,17.2388,0.0838,0.9305,1.8908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.6274
14,14,220.8616,0.0231,0.0428,0.1867,17.2388,0.0549,0.8509,1.9948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.5985
15,15,220.8429,0.0411,0.0475,0.1917,17.2388,0.0353,0.7471,2.1152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.5411
16,16,220.8214,0.0576,0.0622,0.1957,17.2388,0.0229,0.6722,2.1994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,463.1139,0.0000,0.0000,1.6127,0.0000,0.0000,1.0020,0.4984
17,17,235.4871,0.0064,0.0000,2.5417,2.3782,0.0442,0.2443,0.3676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.1148
18,18,235.4862,0.0064,0.0030,2.5417,2.3782,0.0298,0.2231,0.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.1105
19,19,235.4854,0.0047,0.0074,2.5417,2.3782,0.0221,0.2060,0.4263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.1040
20,20,235.4854,0.0047,0.0074,2.5417,2.3782,0.0196,0.1828,0.4497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.0984
21,21,235.4854,0.0030,0.0088,2.5417,2.3782,0.0140,0.1516,0.4835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.0922
22,22,235.4838,0.0089,0.0088,2.5417,2.3782,0.0079,0.1440,0.4957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,701.0809,0.0000,0.0000,1.6697,0.0000,0.0000,0.1499,0.0922
