,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2069,0.6884,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.3577,1.2947,1.0133,0.1187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8719
3,3,230.7675,1.1093,0.6746,0.2040,5.1467,0.2511,0.5179,0.0297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.8378
4,4,230.0790,1.4356,0.9166,0.2864,5.1467,0.1756,0.5296,0.0890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.8357
5,5,229.2662,1.8039,1.1859,0.4167,5.1467,0.1185,0.5074,0.1649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.8378
6,6,229.2662,1.2687,1.5591,0.5714,5.1467,0.0900,0.4726,0.2277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.8685
7,7,229.2662,0.8925,1.7384,0.7701,5.1467,0.0648,0.4411,0.2862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.9159
8,8,228.2332,1.6143,1.7714,0.9951,5.1467,0.0418,0.4068,0.3438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.9078
9,9,227.1484,2.1611,2.0169,1.2110,5.1467,0.0308,0.3505,0.4132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.3256,0.0000,0.0000,0.2991,0.9239
