,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.1392,0.7529,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.2652,1.3487,1.0677,0.1019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8937
3,3,227.3548,0.7498,0.3790,0.1815,8.5941,0.4718,0.8585,0.0570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8470
4,4,226.9241,0.9659,0.5291,0.2237,8.5941,0.3492,0.8565,0.1756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8462
5,5,226.4442,1.1340,0.7384,0.2947,8.5941,0.2454,0.8425,0.2872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8377
6,6,226.4442,0.8165,0.9343,0.4114,8.5941,0.1723,0.8074,0.3961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8537
7,7,226.4442,0.5840,1.0298,0.5483,8.5941,0.1189,0.7477,0.5097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8566
8,8,225.8009,1.0433,1.0507,0.6797,8.5941,0.0773,0.7023,0.5966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8487
9,9,225.0767,1.3997,1.2329,0.8158,8.5941,0.0582,0.6207,0.6976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,0.0000,0.0000,0.6171,0.0000,0.0000,0.5016,0.8353
