,trace,day,type
0,0,17,School screening
1,1,3,School screening
2,2,17,School screening
3,3,10,School screening
4,4,17,School screening
5,5,10,School screening
6,6,10,School screening
7,7,0,-
8,8,3,School screening
9,9,10,School screening
10,10,10,School screening
11,11,10,School screening
12,12,10,School screening
13,13,10,School screening
14,14,0,-
15,15,10,School screening
16,16,3,School screening
17,17,10,School screening
18,18,10,School screening
19,19,10,School screening
20,20,17,School screening
21,21,17,School screening
22,22,10,School screening
23,23,0,-
24,24,10,School screening
25,25,10,School screening
26,26,10,School screening
27,27,10,School screening
28,28,3,School screening
29,29,3,School screening
30,30,3,School screening
31,31,3,School screening
32,32,3,School screening
33,33,10,School screening
34,34,10,School screening
35,35,17,School screening
36,36,0,-
37,37,10,School screening
38,38,10,School screening
39,39,10,School screening
40,40,17,School screening
41,41,10,School screening
42,42,3,School screening
43,43,3,School screening
44,44,24,School screening
45,45,10,School screening
46,46,3,School screening
47,47,0,-
48,48,10,School screening
49,49,10,School screening
50,50,0,-
51,51,3,School screening
52,52,10,School screening
53,53,10,School screening
54,54,10,School screening
55,55,24,School screening
56,56,10,School screening
57,57,17,School screening
58,58,24,School screening
59,59,0,-
60,60,3,School screening
61,61,3,School screening
62,62,3,School screening
63,63,10,School screening
64,64,3,School screening
65,65,10,School screening
66,66,24,School screening
67,67,10,School screening
68,68,0,-
69,69,10,School screening
70,70,3,School screening
71,71,10,School screening
72,72,3,School screening
73,73,0,-
74,74,3,School screening
75,75,17,School screening
76,76,3,School screening
77,77,10,School screening
78,78,3,School screening
79,79,3,School screening
80,80,17,School screening
81,81,3,School screening
82,82,3,School screening
83,83,0,-
84,84,10,School screening
85,85,17,School screening
86,86,0,-
87,87,10,School screening
88,88,10,School screening
89,89,0,-
90,90,10,School screening
91,91,3,School screening
92,92,10,School screening
93,93,3,School screening
94,94,3,School screening
95,95,3,School screening
96,96,10,School screening
97,97,10,School screening
98,98,17,School screening
99,99,0,-
100,100,3,School screening
101,101,17,School screening
102,102,3,School screening
103,103,10,School screening
104,104,17,School screening
105,105,3,School screening
106,106,10,School screening
107,107,3,School screening
108,108,3,School screening
109,109,17,School screening
110,110,10,School screening
111,111,17,School screening
112,112,0,-
113,113,17,School screening
114,114,10,School screening
115,115,3,School screening
116,116,24,School screening
117,117,3,School screening
118,118,3,School screening
119,119,10,School screening
120,120,10,School screening
121,121,3,School screening
122,122,0,-
