,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0681,Infected,0%
3,3.0,0.1984,Infected,0%
4,4.0,0.45690000000000003,Infected,0%
5,5.0,0.8977,Infected,0%
6,6.0,1.5471000000000001,Infected,0%
7,7.0,2.006,Infected,0%
8,8.0,2.2424999999999993,Infected,0%
9,9.0,2.7915,Infected,0%
10,10.0,3.695499999999999,Infected,0%
11,11.0,4.9098,Infected,0%
12,12.0,6.527,Infected,0%
13,13.0,8.6472,Infected,0%
14,14.0,9.6193,Infected,0%
15,15.0,9.9258,Infected,0%
16,16.0,10.546999999999999,Infected,0%
17,17.0,11.3786,Infected,0%
18,18.0,12.597100000000001,Infected,0%
19,19.0,14.3927,Infected,0%
20,20.0,16.525000000000002,Infected,0%
21,21.0,17.2685,Infected,0%
22,22.0,17.072100000000002,Infected,0%
23,23.0,17.118299999999998,Infected,0%
24,24.0,17.378899999999998,Infected,0%
25,25.0,18.108200000000004,Infected,0%
26,26.0,19.138199999999998,Infected,0%
27,27.0,20.240399999999994,Infected,0%
28,28.0,20.3688,Infected,0%
29,29.0,18.5991,Infected,0%
30,30.0,18.2425,Infected,0%
31,31.0,18.1944,Infected,0%
32,32.0,18.4168,Infected,0%
33,33.0,19.112199999999998,Infected,0%
34,34.0,19.683400000000002,Infected,0%
35,35.0,19.5752,Infected,0%
36,36.0,17.0782,Infected,0%
37,37.0,16.7635,Infected,0%
38,38.0,16.6974,Infected,0%
39,39.0,16.8557,Infected,0%
40,40.0,17.3086,Infected,0%
41,41.0,17.7615,Infected,0%
42,42.0,17.5631,Infected,0%
43,43.0,15.078199999999999,Infected,0%
44,44.0,14.7696,Infected,0%
45,45.0,14.613200000000003,Infected,0%
46,46.0,14.6532,Infected,0%
47,47.0,14.7335,Infected,0%
48,48.0,15.1121,Infected,0%
49,49.0,14.791599999999999,Infected,0%
50,50.0,12.7514,Infected,0%
51,51.0,12.5612,Infected,0%
52,52.0,12.2084,Infected,0%
53,53.0,12.130299999999998,Infected,0%
54,54.0,12.2665,Infected,0%
55,55.0,12.527099999999999,Infected,0%
56,56.0,12.2705,Infected,0%
57,57.0,10.525,Infected,0%
58,58.0,10.322699999999998,Infected,0%
59,59.0,10.3848,Infected,0%
60,60.0,10.5651,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0541,Infected,10%
64,3.0,0.18230000000000002,Infected,10%
65,4.0,0.41080000000000005,Infected,10%
66,5.0,0.7395,Infected,10%
67,6.0,1.2204000000000002,Infected,10%
68,7.0,1.5570000000000002,Infected,10%
69,8.0,1.8156,Infected,10%
70,9.0,2.2322999999999995,Infected,10%
71,10.0,2.9218999999999995,Infected,10%
72,11.0,3.9338999999999995,Infected,10%
73,12.0,5.258399999999999,Infected,10%
74,13.0,6.7174,Infected,10%
75,14.0,7.627199999999999,Infected,10%
76,15.0,7.8958,Infected,10%
77,16.0,8.3766,Infected,10%
78,17.0,9.040000000000001,Infected,10%
79,18.0,10.124100000000002,Infected,10%
80,19.0,11.511,Infected,10%
81,20.0,13.1723,Infected,10%
82,21.0,13.8898,Infected,10%
83,22.0,13.6073,Infected,10%
84,23.0,13.7936,Infected,10%
85,24.0,14.226499999999998,Infected,10%
86,25.0,14.9318,Infected,10%
87,26.0,15.957900000000002,Infected,10%
88,27.0,17.02,Infected,10%
89,28.0,17.0981,Infected,10%
90,29.0,15.613299999999999,Infected,10%
91,30.0,15.527099999999999,Infected,10%
92,31.0,15.456900000000003,Infected,10%
93,32.0,15.821700000000002,Infected,10%
94,33.0,16.248500000000003,Infected,10%
95,34.0,16.9839,Infected,10%
96,35.0,16.8457,Infected,10%
97,36.0,14.709400000000002,Infected,10%
98,37.0,14.3446,Infected,10%
99,38.0,14.168299999999997,Infected,10%
100,39.0,14.3207,Infected,10%
101,40.0,14.583200000000001,Infected,10%
102,41.0,14.945900000000002,Infected,10%
103,42.0,14.7435,Infected,10%
104,43.0,12.7775,Infected,10%
105,44.0,12.517000000000003,Infected,10%
106,45.0,12.136399999999998,Infected,10%
107,46.0,12.1525,Infected,10%
108,47.0,12.4128,Infected,10%
109,48.0,12.9037,Infected,10%
110,49.0,12.769499999999999,Infected,10%
111,50.0,10.947900000000002,Infected,10%
112,51.0,10.733400000000003,Infected,10%
113,52.0,10.577000000000002,Infected,10%
114,53.0,10.655400000000002,Infected,10%
115,54.0,10.705400000000003,Infected,10%
116,55.0,10.9638,Infected,10%
117,56.0,10.7575,Infected,10%
118,57.0,9.198500000000001,Infected,10%
119,58.0,9.0,Infected,10%
120,59.0,8.8316,Infected,10%
121,60.0,8.891699999999998,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0581,Infected,40%
125,3.0,0.13620000000000002,Infected,40%
126,4.0,0.2565,Infected,40%
127,5.0,0.4789,Infected,40%
128,6.0,0.7014000000000001,Infected,40%
129,7.0,0.9018000000000002,Infected,40%
130,8.0,1.022,Infected,40%
131,9.0,1.2104000000000001,Infected,40%
132,10.0,1.5171000000000001,Infected,40%
133,11.0,1.9257,Infected,40%
134,12.0,2.493,Infected,40%
135,13.0,3.1323999999999996,Infected,40%
136,14.0,3.475,Infected,40%
137,15.0,3.497,Infected,40%
138,16.0,3.7095000000000002,Infected,40%
139,17.0,4.0862,Infected,40%
140,18.0,4.5470999999999995,Infected,40%
141,19.0,5.2024,Infected,40%
