,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.6046,0.6585,0.9684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0270,0.0000,-0.0014,0.0000,0.0000,0.5946,-0.0014,0.0000,0.0000,-0.0014,0.0000,-0.0014,1.0000
2,2,230.9531,0.7081,0.5848,0.1114,4.0242,0.0738,0.2671,-0.0047,0.0000,0.0000,0.0000,0.0000,0.1312,0.0000,-0.0001,-0.0036,59.7333,1.2234,0.0070,0.2270,0.0000,0.0070,0.0000,0.2489,0.8011
3,3,230.3227,1.0956,0.6820,0.1881,4.0242,0.0492,0.2734,0.0066,0.0000,0.0000,0.0000,0.0000,0.1312,0.0000,-0.0012,-0.0036,59.7333,1.7519,0.0070,0.2270,0.0000,0.0070,0.0000,0.2489,0.7661
4,4,229.5704,1.3212,0.8364,0.2793,4.0242,0.0348,0.2414,0.0448,0.0000,0.0000,0.0000,0.0000,0.2356,-0.0107,-0.0010,-0.0004,59.7333,2.4577,0.0135,0.2270,0.0000,0.0135,0.0000,0.2584,0.7429
5,5,228.4426,1.5525,1.0950,0.4069,4.0242,0.0139,0.2110,0.0989,-0.0214,-0.0080,-0.0038,-0.0046,0.2862,-0.0037,-0.0020,0.0064,59.7333,3.1626,0.0169,0.2270,-0.0012,0.0169,0.0000,0.2775,0.7347
6,6,228.2212,1.1302,1.2270,0.5990,4.0242,0.0018,0.2044,0.1256,-0.0214,-0.0040,-0.0056,-0.0061,0.4485,0.0064,0.0178,0.0157,59.7333,3.8180,0.0284,0.2270,-0.0012,0.0284,0.0000,0.2920,0.7575
7,7,228.0347,0.7860,1.3706,0.7360,4.0242,-0.0036,0.1971,0.1420,0.0126,-0.0104,-0.0077,-0.0028,0.4990,-0.0023,0.0181,0.0231,59.7333,4.4884,0.0301,0.2270,0.0012,0.0301,0.0000,0.3006,0.7737
8,8,227.0759,1.3575,1.3784,0.9325,4.0242,-0.0047,0.1673,0.1690,0.0126,-0.0063,-0.0092,0.0013,0.5229,0.0023,0.0333,0.0301,59.7333,5.2125,0.0340,0.2270,0.0012,0.0340,0.0000,0.3054,0.7564
9,9,222.3149,0.6547,0.4349,0.5673,7.8926,0.4191,1.1233,0.6836,0.0863,-0.0061,0.0108,0.0072,0.6371,-0.0015,0.0637,0.0491,117.5114,5.8434,0.0419,0.5896,0.0070,0.0419,0.0000,0.6362,0.7989
10,10,221.7159,0.6941,0.4921,0.6392,7.8926,0.3120,1.0957,0.8062,0.0863,-0.0066,0.0091,0.0115,0.7783,-0.0071,0.0910,0.0744,117.5114,6.5802,0.0525,0.5896,0.0070,0.0525,0.0000,0.6511,0.7861
11,11,221.0904,0.8194,0.5968,0.7190,7.8926,0.2301,0.9625,1.0141,0.0863,-0.0094,0.0073,0.0142,0.9099,-0.0005,0.0961,0.0933,117.5114,7.2260,0.0609,0.5896,0.0070,0.0609,0.0000,0.6605,0.7665
12,12,220.1822,0.8974,0.6960,0.7689,7.8926,0.1774,0.8793,1.1554,0.2435,-0.0151,0.0439,0.0464,0.9796,-0.0039,0.0906,0.1188,117.5114,7.8503,0.0651,0.5896,0.0209,0.0651,0.0000,0.6846,0.7776
13,13,220.1671,0.6562,0.7925,0.8444,7.8926,0.1243,0.8257,1.2524,0.2435,-0.0148,0.0272,0.0617,0.9948,0.0021,0.1086,0.1424,117.5114,8.4809,0.0693,0.5896,0.0209,0.0693,0.0000,0.6899,0.7481
