,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.2547,0.9093,1.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5998,0.0000,0.0316,0.0000,0.0000,0.8225,0.0316,0.0000,0.0000,0.0316,0.0000,0.0316,1.0000
2,2,233.1775,1.0105,0.7820,0.2102,6.2472,0.1976,0.4364,0.0148,0.0000,0.0000,0.0000,0.0000,1.0045,0.0000,0.0504,0.0237,59.9652,1.5505,0.0533,0.3559,0.0000,0.0533,0.0000,0.3742,0.8974
3,3,232.4613,1.5376,0.9462,0.3044,6.2472,0.1418,0.4603,0.0537,0.0000,0.0000,0.0000,0.0000,1.0045,0.0000,0.0314,0.0438,59.9652,2.1476,0.0533,0.3559,0.0000,0.0533,0.0000,0.3742,0.8822
4,4,231.6557,1.8446,1.2038,0.4242,6.2472,0.1159,0.4219,0.1260,0.0000,0.0000,0.0000,0.0000,1.1915,0.0509,0.0915,0.0507,59.9652,2.9092,0.0669,0.3559,0.0000,0.0669,0.0000,0.3848,0.8853
5,5,230.4921,2.1962,1.5683,0.5780,6.2472,0.0665,0.3920,0.2027,0.5138,0.0281,0.0842,0.0146,1.2716,0.0439,0.1427,0.0639,59.9652,3.6615,0.0736,0.3559,0.0314,0.0736,0.0000,0.4059,0.8834
6,6,230.3014,1.6336,1.7780,0.8382,6.2472,0.0384,0.3786,0.2363,0.5138,0.0140,0.0760,0.0363,1.5214,0.0840,0.2033,0.1150,59.9652,4.3931,0.0922,0.3559,0.0314,0.0922,0.0000,0.4215,0.9209
7,7,230.1965,1.1738,1.9962,1.0329,6.2472,0.0237,0.3657,0.2600,0.5804,0.0506,0.1283,0.0531,1.6618,0.0626,0.2231,0.1277,59.9652,5.0694,0.1005,0.3559,0.0390,0.1005,0.0000,0.4331,0.9550
8,8,229.1854,1.9289,1.9884,1.2785,6.2472,0.0147,0.3252,0.3134,0.5804,0.0365,0.1198,0.0691,1.6881,0.0580,0.2984,0.1810,59.9652,5.8428,0.1067,0.3559,0.0390,0.1067,0.0000,0.4383,0.9321
9,9,224.8308,1.1644,0.7913,0.9001,10.2984,0.7568,1.7310,1.0149,0.7278,0.0664,0.1902,0.1234,1.8554,0.0417,0.3484,0.2223,118.2675,6.5184,0.1189,0.7873,0.0533,0.1189,0.0000,0.7809,0.9900
10,10,224.2741,1.2858,0.9451,1.0091,10.2984,0.5925,1.7184,1.2039,0.7278,0.0368,0.2120,0.1292,2.1061,0.1076,0.3713,0.2975,118.2675,7.3193,0.1384,0.7873,0.0533,0.1384,0.0000,0.7961,0.9928
11,11,223.7136,1.4621,1.1118,1.1403,10.2984,0.4734,1.5501,1.4985,0.7278,0.0295,0.2038,0.1466,2.2961,0.1010,0.3763,0.3489,118.2675,7.9800,0.1502,0.7873,0.0533,0.1502,0.0000,0.8068,0.9822
12,12,222.9535,1.6152,1.2739,1.2612,10.2984,0.3954,1.4222,1.6989,1.0530,0.0855,0.3179,0.2350,2.3973,0.0843,0.3516,0.4039,118.2675,8.6623,0.1560,0.7873,0.0796,0.1560,0.0000,0.8330,1.0113
