,trace,day,type
0,0,15,School screening
1,1,8,School screening
2,2,22,School screening
3,3,8,School screening
4,4,15,School screening
5,5,8,School screening
6,6,22,School screening
7,7,0,-
8,8,1,School screening
9,9,15,School screening
10,10,1,School screening
11,11,8,School screening
12,12,8,School screening
13,13,15,School screening
14,14,0,-
15,15,15,School screening
16,16,8,School screening
17,17,15,School screening
18,18,15,School screening
19,19,15,School screening
20,20,8,School screening
21,21,22,School screening
22,22,8,School screening
23,23,8,School screening
24,24,8,School screening
25,25,15,School screening
26,26,8,School screening
27,27,8,School screening
28,28,8,School screening
29,29,0,-
30,30,1,School screening
31,31,8,School screening
32,32,1,School screening
33,33,8,School screening
34,34,15,School screening
35,35,1,School screening
36,36,1,School screening
37,37,8,School screening
38,38,8,School screening
39,39,8,School screening
40,40,15,School screening
41,41,15,School screening
42,42,1,School screening
43,43,1,School screening
44,44,22,School screening
45,45,8,School screening
46,46,8,School screening
47,47,0,-
48,48,8,School screening
49,49,15,School screening
50,50,0,-
51,51,1,School screening
52,52,8,School screening
53,53,15,School screening
54,54,8,School screening
55,55,22,School screening
56,56,8,School screening
57,57,15,School screening
58,58,22,School screening
59,59,0,-
60,60,1,School screening
61,61,1,School screening
62,62,8,School screening
63,63,8,School screening
64,64,1,School screening
65,65,8,School screening
66,66,22,School screening
67,67,15,School screening
68,68,0,-
69,69,15,School screening
70,70,1,School screening
71,71,8,School screening
72,72,1,School screening
73,73,0,-
74,74,1,School screening
75,75,15,School screening
76,76,1,School screening
77,77,15,School screening
78,78,1,School screening
79,79,1,School screening
80,80,1,School screening
81,81,15,School screening
82,82,1,School screening
83,83,1,School screening
84,84,8,School screening
85,85,1,School screening
86,86,1,School screening
87,87,8,School screening
88,88,8,School screening
89,89,0,-
90,90,8,School screening
91,91,1,School screening
92,92,8,School screening
93,93,1,School screening
94,94,1,School screening
95,95,15,School screening
96,96,8,School screening
97,97,15,School screening
98,98,22,School screening
99,99,0,-
100,100,8,School screening
101,101,15,School screening
102,102,1,School screening
103,103,8,School screening
104,104,15,School screening
105,105,1,School screening
106,106,29,School screening
107,107,1,School screening
108,108,1,School screening
109,109,15,School screening
110,110,15,School screening
111,111,15,School screening
112,112,1,School screening
113,113,15,School screening
114,114,15,School screening
115,115,8,School screening
116,116,15,School screening
117,117,1,School screening
118,118,1,School screening
119,119,8,School screening
120,120,8,School screening
121,121,1,School screening
122,122,0,-
123,123,8,School screening
124,124,8,School screening
125,125,8,School screening
126,126,22,School screening
127,127,8,School screening
128,128,1,School screening
129,129,0,-
130,130,15,School screening
131,131,8,School screening
132,132,8,School screening
133,133,1,School screening
134,134,15,School screening
135,135,8,School screening
136,136,1,School screening
137,137,0,-
138,138,8,School screening
139,139,8,School screening
140,140,1,School screening
141,141,8,School screening
142,142,8,School screening
143,143,8,School screening
144,144,8,School screening
145,145,1,School screening
146,146,0,-
147,147,15,School screening
148,148,1,School screening
149,149,8,School screening
150,150,1,School screening
151,151,1,School screening
152,152,1,School screening
153,153,22,School screening
154,154,0,-
155,155,8,School screening
156,156,15,School screening
157,157,15,School screening
158,158,8,School screening
159,159,22,School screening
160,160,0,-
161,161,8,School screening
162,162,1,School screening
163,163,8,School screening
164,164,8,School screening
165,165,1,School screening
166,166,1,School screening
167,167,29,School screening
168,168,15,School screening
169,169,15,School screening
170,170,8,School screening
171,171,15,School screening
172,172,8,School screening
173,173,0,-
174,174,8,School screening
175,175,0,-
176,176,15,School screening
177,177,1,School screening
178,178,8,School screening
179,179,8,School screening
180,180,1,School screening
181,181,0,-
182,182,1,School screening
183,183,15,School screening
184,184,0,-
185,185,8,School screening
186,186,8,School screening
187,187,8,School screening
188,188,8,School screening
189,189,8,School screening
190,190,8,School screening
191,191,8,School screening
192,192,1,School screening
193,193,8,School screening
194,194,15,School screening
195,195,1,School screening
196,196,1,School screening
197,197,1,School screening
198,198,8,School screening
199,199,1,School screening
200,200,0,-
201,201,8,School screening
202,202,8,School screening
203,203,0,-
204,204,1,School screening
205,205,15,School screening
206,206,8,School screening
207,207,22,School screening
208,208,15,School screening
209,209,8,School screening
210,210,8,School screening
211,211,15,School screening
212,212,8,School screening
213,213,1,School screening
214,214,22,School screening
215,215,1,School screening
216,216,1,School screening
217,217,8,School screening
218,218,22,School screening
219,219,1,School screening
220,220,15,School screening
221,221,15,School screening
222,222,1,School screening
223,223,15,School screening
224,224,15,School screening
225,225,8,School screening
226,226,1,School screening
227,227,8,School screening
228,228,8,School screening
229,229,0,-
230,230,15,School screening
231,231,1,School screening
232,232,8,School screening
233,233,1,School screening
234,234,8,School screening
235,235,0,-
236,236,8,School screening
237,237,15,School screening
238,238,0,-
239,239,8,School screening
240,240,1,School screening
241,241,1,School screening
242,242,8,School screening
243,243,1,School screening
244,244,15,School screening
245,245,0,-
246,246,1,School screening
247,247,8,School screening
248,248,0,-
249,249,0,-
250,250,22,School screening
251,251,1,School screening
252,252,22,School screening
253,253,8,School screening
254,254,8,School screening
255,255,1,School screening
256,256,8,School screening
257,257,8,School screening
258,258,15,School screening
259,259,1,School screening
260,260,22,School screening
261,261,8,School screening
262,262,8,School screening
263,263,8,School screening
264,264,0,-
265,265,0,-
266,266,8,School screening
267,267,1,School screening
268,268,15,School screening
269,269,8,School screening
270,270,15,School screening
271,271,1,School screening
272,272,8,School screening
273,273,8,School screening
274,274,8,School screening
275,275,8,School screening
276,276,1,School screening
277,277,1,School screening
278,278,15,School screening
279,279,15,School screening
280,280,22,School screening
281,281,1,School screening
282,282,15,School screening
283,283,1,School screening
284,284,1,School screening
285,285,8,School screening
286,286,22,School screening
287,287,1,School screening
288,288,0,-
289,289,8,School screening
290,290,1,School screening
291,291,1,School screening
292,292,15,School screening
293,293,8,School screening
294,294,1,School screening
295,295,1,School screening
296,296,0,-
297,297,8,School screening
298,298,15,School screening
299,299,8,School screening
300,300,0,-
301,301,8,School screening
302,302,15,School screening
303,303,0,-
304,304,8,School screening
305,305,8,School screening
306,306,0,-
307,307,8,School screening
308,308,0,-
309,309,8,School screening
310,310,1,School screening
311,311,0,-
312,312,22,School screening
313,313,15,School screening
314,314,1,School screening
315,315,22,School screening
316,316,0,-
317,317,1,School screening
318,318,8,School screening
319,319,8,School screening
320,320,8,School screening
321,321,8,School screening
322,322,1,School screening
323,323,8,School screening
324,324,15,School screening
325,325,15,School screening
326,326,1,School screening
327,327,8,School screening
328,328,15,School screening
329,329,8,School screening
330,330,8,School screening
331,331,8,School screening
332,332,15,School screening
333,333,8,School screening
334,334,1,School screening
335,335,1,School screening
336,336,1,School screening
337,337,0,-
338,338,1,School screening
339,339,1,School screening
340,340,15,School screening
341,341,8,School screening
342,342,8,School screening
343,343,8,School screening
344,344,1,School screening
345,345,1,School screening
346,346,1,School screening
347,347,1,School screening
348,348,15,School screening
349,349,1,School screening
350,350,0,-
351,351,8,School screening
352,352,8,School screening
353,353,8,School screening
354,354,1,School screening
355,355,15,School screening
356,356,15,School screening
357,357,1,School screening
358,358,8,School screening
359,359,8,School screening
360,360,1,School screening
361,361,8,School screening
362,362,0,-
363,363,1,School screening
364,364,1,School screening
365,365,8,School screening
366,366,0,-
367,367,8,School screening
368,368,1,School screening
369,369,8,School screening
370,370,8,School screening
371,371,8,School screening
372,372,15,School screening
373,373,15,School screening
374,374,8,School screening
375,375,15,School screening
376,376,1,School screening
377,377,8,School screening
378,378,8,School screening
379,379,0,-
380,380,1,School screening
381,381,15,School screening
382,382,8,School screening
383,383,1,School screening
384,384,1,School screening
385,385,8,School screening
386,386,1,School screening
387,387,1,School screening
388,388,0,-
389,389,15,School screening
390,390,22,School screening
391,391,0,-
392,392,22,School screening
393,393,15,School screening
394,394,8,School screening
395,395,29,School screening
396,396,8,School screening
397,397,1,School screening
398,398,8,School screening
399,399,15,School screening
400,400,1,School screening
401,401,0,-
402,402,0,-
403,403,0,-
404,404,1,School screening
405,405,8,School screening
406,406,8,School screening
407,407,8,School screening
408,408,8,School screening
409,409,8,School screening
410,410,8,School screening
411,411,8,School screening
412,412,1,School screening
413,413,1,School screening
414,414,8,School screening
415,415,8,School screening
416,416,1,School screening
417,417,8,School screening
418,418,22,School screening
419,419,0,-
420,420,1,School screening
421,421,15,School screening
422,422,8,School screening
423,423,1,School screening
424,424,8,School screening
425,425,8,School screening
426,426,15,School screening
427,427,8,School screening
428,428,1,School screening
429,429,8,School screening
430,430,8,School screening
431,431,1,School screening
432,432,15,School screening
433,433,8,School screening
434,434,8,School screening
435,435,1,School screening
436,436,0,-
437,437,8,School screening
438,438,8,School screening
439,439,1,School screening
440,440,8,School screening
441,441,15,School screening
442,442,8,School screening
443,443,8,School screening
444,444,1,School screening
445,445,1,School screening
446,446,15,School screening
447,447,8,School screening
448,448,1,School screening
449,449,8,School screening
450,450,15,School screening
451,451,8,School screening
452,452,1,School screening
453,453,22,School screening
454,454,1,School screening
455,455,1,School screening
456,456,8,School screening
457,457,15,School screening
458,458,29,School screening
459,459,15,School screening
460,460,8,School screening
461,461,8,School screening
462,462,8,School screening
463,463,1,School screening
464,464,1,School screening
465,465,0,-
466,466,15,School screening
467,467,8,School screening
468,468,1,School screening
469,469,1,School screening
470,470,0,-
471,471,8,School screening
472,472,8,School screening
473,473,8,School screening
474,474,1,School screening
475,475,8,School screening
476,476,0,-
477,477,15,School screening
478,478,8,School screening
479,479,15,School screening
480,480,8,School screening
481,481,0,-
482,482,8,School screening
483,483,15,School screening
484,484,8,School screening
485,485,8,School screening
486,486,22,School screening
487,487,15,School screening
488,488,8,School screening
489,489,1,School screening
490,490,1,School screening
491,491,1,School screening
492,492,1,School screening
493,493,1,School screening
494,494,15,School screening
495,495,0,-
496,496,1,School screening
497,497,0,-
498,498,8,School screening
499,499,1,School screening
500,500,8,School screening
501,501,1,School screening
502,502,0,-
503,503,8,School screening
504,504,0,-
505,505,15,School screening
506,506,15,School screening
507,507,15,School screening
508,508,0,-
509,509,15,School screening
510,510,8,School screening
511,511,8,School screening
512,512,8,School screening
513,513,15,School screening
514,514,8,School screening
515,515,8,School screening
516,516,8,School screening
517,517,15,School screening
518,518,15,School screening
519,519,0,-
520,520,15,School screening
521,521,8,School screening
522,522,1,School screening
523,523,15,School screening
524,524,15,School screening
525,525,8,School screening
526,526,15,School screening
527,527,8,School screening
528,528,15,School screening
529,529,8,School screening
530,530,1,School screening
531,531,0,-
532,532,15,School screening
533,533,8,School screening
534,534,15,School screening
535,535,22,School screening
536,536,0,-
537,537,0,-
538,538,0,-
539,539,8,School screening
540,540,15,School screening
541,541,15,School screening
542,542,1,School screening
543,543,0,-
544,544,1,School screening
545,545,15,School screening
546,546,22,School screening
547,547,8,School screening
548,548,8,School screening
549,549,1,School screening
550,550,1,School screening
551,551,15,School screening
552,552,8,School screening
553,553,15,School screening
554,554,8,School screening
555,555,1,School screening
556,556,8,School screening
557,557,1,School screening
558,558,8,School screening
559,559,8,School screening
560,560,8,School screening
561,561,8,School screening
562,562,15,School screening
563,563,1,School screening
564,564,15,School screening
565,565,1,School screening
566,566,1,School screening
567,567,8,School screening
568,568,1,School screening
569,569,8,School screening
570,570,1,School screening
571,571,0,-
572,572,15,School screening
573,573,22,School screening
574,574,0,-
575,575,8,School screening
576,576,8,School screening
577,577,8,School screening
578,578,1,School screening
579,579,15,School screening
580,580,0,-
581,581,8,School screening
582,582,8,School screening
583,583,0,-
584,584,22,School screening
585,585,8,School screening
586,586,1,School screening
587,587,8,School screening
588,588,1,School screening
589,589,1,School screening
590,590,22,School screening
591,591,15,School screening
592,592,29,School screening
593,593,1,School screening
594,594,8,School screening
595,595,22,School screening
596,596,8,School screening
597,597,15,School screening
598,598,8,School screening
599,599,1,School screening
600,600,1,School screening
601,601,1,School screening
602,602,8,School screening
603,603,0,-
604,604,15,School screening
605,605,15,School screening
606,606,0,-
607,607,8,School screening
608,608,15,School screening
609,609,8,School screening
610,610,8,School screening
611,611,8,School screening
612,612,0,-
613,613,1,School screening
614,614,8,School screening
615,615,8,School screening
616,616,1,School screening
617,617,1,School screening
618,618,22,School screening
619,619,8,School screening
620,620,8,School screening
621,621,1,School screening
622,622,0,-
623,623,8,School screening
624,624,29,School screening
625,625,8,School screening
626,626,15,School screening
627,627,15,School screening
628,628,8,School screening
629,629,0,-
630,630,8,School screening
631,631,1,School screening
632,632,8,School screening
633,633,0,-
634,634,15,School screening
635,635,15,School screening
636,636,15,School screening
637,637,22,School screening
638,638,1,School screening
639,639,8,School screening
640,640,8,School screening
641,641,15,School screening
642,642,15,School screening
643,643,15,School screening
644,644,1,School screening
645,645,15,School screening
646,646,22,School screening
647,647,1,School screening
648,648,8,School screening
649,649,8,School screening
650,650,1,School screening
651,651,8,School screening
652,652,1,School screening
653,653,22,School screening
654,654,8,School screening
655,655,1,School screening
656,656,0,-
657,657,8,School screening
658,658,15,School screening
659,659,8,School screening
660,660,8,School screening
661,661,8,School screening
662,662,0,-
663,663,22,School screening
664,664,22,School screening
665,665,0,-
666,666,8,School screening
667,667,15,School screening
668,668,15,School screening
669,669,1,School screening
670,670,1,School screening
671,671,15,School screening
672,672,1,School screening
673,673,1,School screening
674,674,8,School screening
675,675,1,School screening
676,676,8,School screening
677,677,15,School screening
678,678,1,School screening
679,679,8,School screening
680,680,1,School screening
681,681,1,School screening
682,682,8,School screening
683,683,8,School screening
684,684,8,School screening
685,685,1,School screening
686,686,15,School screening
687,687,8,School screening
688,688,15,School screening
689,689,0,-
690,690,8,School screening
691,691,1,School screening
692,692,15,School screening
693,693,1,School screening
694,694,1,School screening
695,695,15,School screening
696,696,1,School screening
697,697,8,School screening
698,698,8,School screening
699,699,15,School screening
700,700,8,School screening
701,701,0,-
702,702,1,School screening
703,703,1,School screening
704,704,15,School screening
705,705,8,School screening
706,706,1,School screening
707,707,15,School screening
708,708,1,School screening
709,709,8,School screening
710,710,8,School screening
711,711,22,School screening
712,712,15,School screening
713,713,8,School screening
714,714,8,School screening
715,715,8,School screening
716,716,15,School screening
717,717,0,-
718,718,22,School screening
719,719,1,School screening
720,720,0,-
721,721,1,School screening
722,722,8,School screening
723,723,15,School screening
724,724,8,School screening
725,725,8,School screening
726,726,8,School screening
727,727,1,School screening
728,728,15,School screening
729,729,0,-
730,730,8,School screening
731,731,8,School screening
732,732,22,School screening
733,733,0,-
734,734,15,School screening
735,735,1,School screening
736,736,0,-
737,737,8,School screening
738,738,15,School screening
739,739,15,School screening
740,740,8,School screening
741,741,1,School screening
742,742,8,School screening
743,743,1,School screening
744,744,22,School screening
745,745,1,School screening
746,746,1,School screening
747,747,15,School screening
748,748,15,School screening
749,749,1,School screening
750,750,8,School screening
751,751,0,-
752,752,8,School screening
753,753,8,School screening
754,754,0,-
755,755,8,School screening
756,756,15,School screening
757,757,8,School screening
758,758,8,School screening
759,759,1,School screening
760,760,1,School screening
761,761,8,School screening
762,762,8,School screening
763,763,1,School screening
764,764,8,School screening
765,765,1,School screening
766,766,1,School screening
767,767,8,School screening
768,768,1,School screening
769,769,8,School screening
770,770,8,School screening
771,771,8,School screening
772,772,15,School screening
773,773,1,School screening
774,774,8,School screening
775,775,0,-
776,776,22,School screening
777,777,1,School screening
778,778,15,School screening
779,779,1,School screening
780,780,15,School screening
781,781,15,School screening
782,782,8,School screening
783,783,8,School screening
784,784,8,School screening
785,785,1,School screening
786,786,0,-
787,787,0,-
788,788,15,School screening
789,789,15,School screening
790,790,15,School screening
791,791,15,School screening
792,792,8,School screening
793,793,0,-
794,794,22,School screening
795,795,8,School screening
796,796,15,School screening
797,797,15,School screening
798,798,15,School screening
799,799,8,School screening
800,800,1,School screening
801,801,8,School screening
802,802,8,School screening
803,803,8,School screening
804,804,8,School screening
805,805,15,School screening
806,806,15,School screening
807,807,8,School screening
808,808,0,-
809,809,0,-
810,810,1,School screening
811,811,8,School screening
812,812,8,School screening
813,813,8,School screening
814,814,8,School screening
815,815,1,School screening
816,816,8,School screening
817,817,15,School screening
818,818,1,School screening
819,819,8,School screening
820,820,8,School screening
821,821,1,School screening
822,822,0,-
823,823,8,School screening
824,824,1,School screening
825,825,8,School screening
826,826,1,School screening
827,827,1,School screening
828,828,8,School screening
829,829,0,-
830,830,8,School screening
831,831,15,School screening
832,832,0,-
833,833,15,School screening
834,834,1,School screening
835,835,0,-
836,836,22,School screening
837,837,0,-
838,838,15,School screening
839,839,8,School screening
840,840,8,School screening
841,841,1,School screening
842,842,8,School screening
843,843,8,School screening
844,844,1,School screening
845,845,1,School screening
846,846,0,-
847,847,15,School screening
848,848,1,School screening
849,849,0,-
850,850,8,School screening
851,851,8,School screening
852,852,1,School screening
853,853,1,School screening
854,854,1,School screening
855,855,1,School screening
856,856,1,School screening
857,857,8,School screening
858,858,0,-
859,859,8,School screening
860,860,1,School screening
861,861,1,School screening
862,862,0,-
863,863,15,School screening
864,864,0,-
865,865,15,School screening
866,866,1,School screening
867,867,8,School screening
868,868,1,School screening
869,869,0,-
870,870,1,School screening
871,871,8,School screening
872,872,22,School screening
873,873,1,School screening
874,874,15,School screening
875,875,0,-
876,876,8,School screening
877,877,1,School screening
878,878,8,School screening
879,879,8,School screening
880,880,8,School screening
881,881,1,School screening
882,882,8,School screening
