,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,227.0373,0.3104,0.3859,0.0000,12.7897,0.0000,0.6731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,1.0000
2,2,226.7073,0.5495,0.4444,0.0533,12.7897,0.0000,0.5931,0.0978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.9110
3,3,226.3343,0.7951,0.5257,0.1132,12.7897,0.0000,0.5153,0.1817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.8253
4,4,225.8793,1.0608,0.6642,0.1807,12.7897,0.0000,0.4619,0.2374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.7792
5,5,225.3564,1.2970,0.8973,0.2594,12.7897,0.0000,0.4062,0.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.7422
6,6,225.3564,0.9612,1.1046,0.3925,12.7897,0.0000,0.3511,0.3501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.7094
7,7,225.3564,0.7192,1.1925,0.5470,12.7897,0.0000,0.3100,0.3909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.3943,0.0000,0.0000,0.6731,0.0000,0.0000,0.6731,0.6855
8,8,221.3015,0.2619,0.1521,0.1950,16.5954,0.4011,1.3394,0.9269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.6587
9,9,221.2057,0.3042,0.2014,0.2154,16.5954,0.3033,1.2689,1.0944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.6302
10,10,221.0899,0.3663,0.2451,0.2406,16.5954,0.2185,1.1864,1.2596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.6020
11,11,220.9404,0.4478,0.3074,0.2735,16.5954,0.1652,1.0699,1.4286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.5790
12,12,220.7747,0.5295,0.3899,0.3089,16.5954,0.1099,0.9782,1.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.5732
13,13,220.7747,0.3804,0.4836,0.3638,16.5954,0.0839,0.8885,1.6871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.7583,0.0000,0.0000,1.2020,0.0000,0.0000,0.9540,0.5510
